,time,rhoeq_xtal
12214,24428.0,993.558655
12215,24430.0,993.119629
12216,24432.0,992.745056
12217,24434.0,992.609985
12218,24436.0,992.989746
12219,24438.0,993.782471
12220,24440.0,994.639221
12221,24442.0,995.196533
12222,24444.0,995.394653
12223,24446.0,995.23877
12224,24448.0,995.015015
12225,24450.0,994.594543
12226,24452.0,994.148499
12227,24454.0,993.791138
12228,24456.0,993.4245
12229,24458.0,993.093079
12230,24460.0,993.175598
12231,24462.0,993.67395
12232,24464.0,994.217651
12233,24466.0,994.205688
12234,24468.0,993.952454
12235,24470.0,993.750427
12236,24472.0,993.917175
12237,24474.0,993.961304
12238,24476.0,993.672913
12239,24478.0,993.635132
12240,24480.0,993.913025
12241,24482.0,994.115417
12242,24484.0,994.188599
12243,24486.0,994.1922
12244,24488.0,994.19812
12245,24490.0,994.228394
12246,24492.0,994.446045
12247,24494.0,994.989319
12248,24496.0,995.245056
12249,24498.0,995.109192
12250,24500.0,994.675598
12251,24502.0,993.861267
12252,24504.0,993.021301
12253,24506.0,992.538208
12254,24508.0,992.371582
12255,24510.0,992.818298
12256,24512.0,993.557861
12257,24514.0,994.227234
12258,24516.0,994.970093
12259,24518.0,995.408997
12260,24520.0,995.646057
12261,24522.0,995.487793
12262,24524.0,995.012207
12263,24526.0,994.457825
12264,24528.0,993.848328
12265,24530.0,992.979492
12266,24532.0,992.090942
12267,24534.0,991.731873
12268,24536.0,992.248657
12269,24538.0,993.41394
12270,24540.0,994.876587
12271,24542.0,995.945435
12272,24544.0,996.145874
12273,24546.0,995.561951
12274,24548.0,994.919739
12275,24550.0,994.251465
12276,24552.0,993.455627
12277,24554.0,992.669373
12278,24556.0,991.899048
12279,24558.0,991.557007
12280,24560.0,991.971863
12281,24562.0,993.31134
12282,24564.0,994.793823
12283,24566.0,996.022827
12284,24568.0,996.570129
12285,24570.0,996.373413
12286,24572.0,995.616577
12287,24574.0,994.815491
12288,24576.0,993.760864
12289,24578.0,992.460571
12290,24580.0,991.722412
12291,24582.0,991.882751
12292,24584.0,992.958191
12293,24586.0,994.23114
12294,24588.0,995.273987
12295,24590.0,995.924927
12296,24592.0,996.429626
12297,24594.0,996.438843
12298,24596.0,995.928467
12299,24598.0,994.873169
12300,24600.0,993.26532
12301,24602.0,991.554443
12302,24604.0,990.714844
12303,24606.0,991.127441
12304,24608.0,992.453552
12305,24610.0,994.269897
12306,24612.0,995.786926
12307,24614.0,996.612122
12308,24616.0,997.092773
12309,24618.0,997.042847
12310,24620.0,996.399902
12311,24622.0,994.940979
12312,24624.0,992.923706
12313,24626.0,991.23938
12314,24628.0,990.757812
12315,24630.0,991.382751
12316,24632.0,992.60199
12317,24634.0,993.671448
12318,24636.0,994.616882
12319,24638.0,995.614258
12320,24640.0,996.267883
12321,24642.0,996.417053
12322,24644.0,995.946289
12323,24646.0,995.036499
12324,24648.0,993.826538
12325,24650.0,992.64502
12326,24652.0,991.649902
12327,24654.0,991.574036
12328,24656.0,992.031372
12329,24658.0,992.737122
12330,24660.0,993.775452
12331,24662.0,995.135132
12332,24664.0,996.148865
12333,24666.0,996.72467
12334,24668.0,996.658203
12335,24670.0,995.773804
12336,24672.0,994.271484
12337,24674.0,993.034973
12338,24676.0,992.277771
12339,24678.0,991.944336
12340,24680.0,992.075012
12341,24682.0,992.646484
12342,24684.0,994.006714
12343,24686.0,995.299194
12344,24688.0,996.085266
12345,24690.0,996.297852
12346,24692.0,995.957886
12347,24694.0,995.015564
12348,24696.0,994.149048
12349,24698.0,993.328064
12350,24700.0,992.883606
12351,24702.0,992.822021
12352,24704.0,993.032166
12353,24706.0,993.388428
12354,24708.0,993.832275
12355,24710.0,994.283508
12356,24712.0,994.737
12357,24714.0,994.778809
12358,24716.0,994.561218
12359,24718.0,994.128784
12360,24720.0,993.947754
12361,24722.0,993.847839
12362,24724.0,994.039246
12363,24726.0,994.358826
12364,24728.0,994.752258
12365,24730.0,995.055847
12366,24732.0,995.320068
12367,24734.0,995.41333
12368,24736.0,995.026367
12369,24738.0,994.782227
12370,24740.0,994.596375
12371,24742.0,994.328064
12372,24744.0,993.785034
12373,24746.0,993.255981
12374,24748.0,993.123474
12375,24750.0,993.305847
12376,24752.0,993.393494
12377,24754.0,993.270874
12378,24756.0,993.165466
12379,24758.0,993.244812
12380,24760.0,993.61322
12381,24762.0,994.408997
12382,24764.0,994.863892
12383,24766.0,994.623352
12384,24768.0,994.053772
12385,24770.0,993.601135
12386,24772.0,993.380859
12387,24774.0,993.212097
12388,24776.0,993.219849
12389,24778.0,993.305847
12390,24780.0,993.519409
12391,24782.0,994.247864
12392,24784.0,994.752441
12393,24786.0,994.977112
12394,24788.0,994.985474
12395,24790.0,994.71344
12396,24792.0,994.404541
12397,24794.0,994.064453
12398,24796.0,993.618774
12399,24798.0,993.257935
12400,24800.0,992.826538
12401,24802.0,992.616821
12402,24804.0,992.540405
12403,24806.0,992.7453
12404,24808.0,993.416382
12405,24810.0,994.096985
12406,24812.0,994.438232
12407,24814.0,995.009155
12408,24816.0,995.279358
12409,24818.0,995.16571
12410,24820.0,994.781128
12411,24822.0,994.166992
12412,24824.0,993.452148
12413,24826.0,992.821838
12414,24828.0,992.374329
12415,24830.0,992.497192
12416,24832.0,993.067871
12417,24834.0,993.774902
12418,24836.0,994.425171
12419,24838.0,994.613892
12420,24840.0,994.428589
12421,24842.0,994.223206
12422,24844.0,993.888794
12423,24846.0,993.7052
12424,24848.0,993.286194
12425,24850.0,993.147583
12426,24852.0,993.263
12427,24854.0,993.528503
12428,24856.0,994.107178
12429,24858.0,994.818237
12430,24860.0,995.520508
12431,24862.0,995.570374
12432,24864.0,995.196167
12433,24866.0,994.706726
12434,24868.0,994.114502
12435,24870.0,993.699524
12436,24872.0,993.565125
12437,24874.0,993.805298
12438,24876.0,994.116333
12439,24878.0,994.666199
12440,24880.0,994.838867
12441,24882.0,994.716431
12442,24884.0,994.505066
12443,24886.0,994.186096
12444,24888.0,993.655823
12445,24890.0,993.494019
12446,24892.0,993.413147
12447,24894.0,993.363953
12448,24896.0,993.541748
12449,24898.0,993.555969
12450,24900.0,993.63623
12451,24902.0,993.591553
12452,24904.0,993.674561
12453,24906.0,993.820496
12454,24908.0,993.970093
12455,24910.0,994.396118
12456,24912.0,994.455688
12457,24914.0,994.15387
12458,24916.0,993.456116
12459,24918.0,992.616455
12460,24920.0,992.098511
12461,24922.0,992.157776
12462,24924.0,992.663452
12463,24926.0,993.350708
12464,24928.0,993.77948
12465,24930.0,994.059448
12466,24932.0,994.482422
12467,24934.0,995.285767
12468,24936.0,995.635193
12469,24938.0,995.230164
12470,24940.0,994.121521
12471,24942.0,992.841858
12472,24944.0,992.132935
12473,24946.0,992.238831
12474,24948.0,992.78717
12475,24950.0,993.424133
12476,24952.0,994.053162
12477,24954.0,994.703369
12478,24956.0,995.11084
12479,24958.0,995.368591
12480,24960.0,995.352295
12481,24962.0,994.549377
12482,24964.0,993.486023
12483,24966.0,992.646057
12484,24968.0,992.359375
12485,24970.0,992.778015
12486,24972.0,993.679077
12487,24974.0,994.418518
12488,24976.0,994.626404
12489,24978.0,994.568481
12490,24980.0,994.431152
12491,24982.0,994.381042
12492,24984.0,994.389648
12493,24986.0,994.200439
12494,24988.0,993.687866
12495,24990.0,993.446594
12496,24992.0,993.483887
12497,24994.0,993.884888
12498,24996.0,994.403687
12499,24998.0,994.501587
12500,25000.0,994.256104
12501,25002.0,994.142273
12502,25004.0,994.215881
12503,25006.0,994.737366
12504,25008.0,995.214966
12505,25010.0,995.099854
12506,25012.0,994.469482
12507,25014.0,993.48822
12508,25016.0,993.105042
12509,25018.0,993.043518
12510,25020.0,993.199829
12511,25022.0,993.554871
12512,25024.0,993.785767
12513,25026.0,993.82373
12514,25028.0,993.752319
12515,25030.0,994.064209
12516,25032.0,994.499512
12517,25034.0,994.741211
12518,25036.0,994.730957
12519,25038.0,994.671631
12520,25040.0,994.415894
12521,25042.0,994.419067
12522,25044.0,994.182983
12523,25046.0,993.709656
12524,25048.0,993.276733
12525,25050.0,993.393494
12526,25052.0,993.846313
12527,25054.0,994.274536
12528,25056.0,994.621582
12529,25058.0,994.72876
12530,25060.0,994.521667
12531,25062.0,994.361084
12532,25064.0,994.176758
12533,25066.0,993.939514
12534,25068.0,993.891357
12535,25070.0,993.909668
12536,25072.0,993.935242
12537,25074.0,993.886047
12538,25076.0,993.675842
12539,25078.0,993.677734
12540,25080.0,993.926208
12541,25082.0,994.13031
12542,25084.0,994.403442
12543,25086.0,994.798828
12544,25088.0,995.152283
12545,25090.0,995.078247
12546,25092.0,994.646912
12547,25094.0,993.858459
12548,25096.0,993.011597
12549,25098.0,992.745667
12550,25100.0,993.187927
12551,25102.0,993.794922
12552,25104.0,994.360046
12553,25106.0,994.892761
12554,25108.0,994.928223
12555,25110.0,994.63739
12556,25112.0,994.219482
12557,25114.0,993.967041
12558,25116.0,993.572327
12559,25118.0,992.771606
12560,25120.0,992.132935
12561,25122.0,992.047485
12562,25124.0,992.78772
12563,25126.0,994.289978
12564,25128.0,995.519043
12565,25130.0,996.100769
12566,25132.0,996.086792
12567,25134.0,995.745239
12568,25136.0,995.153198
12569,25138.0,994.271362
12570,25140.0,992.897522
12571,25142.0,991.962158
12572,25144.0,991.816406
12573,25146.0,992.576538
12574,25148.0,993.737122
12575,25150.0,995.104919
12576,25152.0,996.451904
12577,25154.0,997.167358
12578,25156.0,997.266235
12579,25158.0,996.815369
12580,25160.0,995.77179
12581,25162.0,994.203613
12582,25164.0,992.625854
12583,25166.0,991.119812
12584,25168.0,990.667969
12585,25170.0,991.354065
12586,25172.0,992.89624
12587,25174.0,994.622314
12588,25176.0,995.807983
12589,25178.0,996.52063
12590,25180.0,996.62085
12591,25182.0,996.163635
12592,25184.0,994.912231
12593,25186.0,993.474854
12594,25188.0,992.415405
12595,25190.0,991.922607
12596,25192.0,992.049561
12597,25194.0,992.829651
12598,25196.0,993.607544
12599,25198.0,994.150452
12600,25200.0,994.384644
12601,25202.0,994.564575
12602,25204.0,994.538025
12603,25206.0,994.318237
12604,25208.0,994.036438
12605,25210.0,993.451111
12606,25212.0,992.974365
12607,25214.0,993.010498
12608,25216.0,993.62738
12609,25218.0,994.4552
12610,25220.0,995.131592
12611,25222.0,995.054077
12612,25224.0,994.722351
12613,25226.0,994.109863
12614,25228.0,993.403687
12615,25230.0,992.995117
12616,25232.0,992.81012
12617,25234.0,992.60144
12618,25236.0,992.732666
12619,25238.0,993.279175
12620,25240.0,993.842712
12621,25242.0,994.493042
12622,25244.0,994.72699
12623,25246.0,994.599731
12624,25248.0,994.352722
12625,25250.0,994.12207
12626,25252.0,994.115051
12627,25254.0,994.054932
12628,25256.0,993.955383
12629,25258.0,993.873535
12630,25260.0,993.886414
12631,25262.0,994.141846
12632,25264.0,994.307678
12633,25266.0,994.196594
12634,25268.0,994.156189
12635,25270.0,994.000793
12636,25272.0,993.585632
12637,25274.0,993.309998
12638,25276.0,993.455078
12639,25278.0,993.496277
12640,25280.0,993.434326
12641,25282.0,993.244812
12642,25284.0,993.120544
12643,25286.0,993.401978
12644,25288.0,993.797302
12645,25290.0,994.283508
12646,25292.0,994.830017
12647,25294.0,995.125854
12648,25296.0,995.054443
12649,25298.0,994.627747
12650,25300.0,994.219666
12651,25302.0,993.957458
12652,25304.0,993.62561
12653,25306.0,993.390625
12654,25308.0,993.329346
12655,25310.0,993.333313
12656,25312.0,993.226013
12657,25314.0,993.3396
12658,25316.0,993.813782
12659,25318.0,994.667908
12660,25320.0,995.292908
12661,25322.0,995.832703
12662,25324.0,995.717896
12663,25326.0,995.05304
12664,25328.0,994.002808
12665,25330.0,992.8573
12666,25332.0,991.93634
12667,25334.0,991.633362
12668,25336.0,991.941284
12669,25338.0,992.747864
12670,25340.0,993.799011
12671,25342.0,994.802612
12672,25344.0,996.060974
12673,25346.0,996.916687
12674,25348.0,996.784851
12675,25350.0,995.848755
12676,25352.0,994.41925
12677,25354.0,992.850891
12678,25356.0,991.447754
12679,25358.0,990.851868
12680,25360.0,990.728638
12681,25362.0,991.412292
12682,25364.0,992.692932
12683,25366.0,994.465576
12684,25368.0,996.326477
12685,25370.0,997.463013
12686,25372.0,997.489014
12687,25374.0,996.384644
12688,25376.0,994.680054
12689,25378.0,992.90741
12690,25380.0,991.394592
12691,25382.0,990.815674
12692,25384.0,991.146179
12693,25386.0,992.259277
12694,25388.0,993.983704
12695,25390.0,995.874634
12696,25392.0,996.948853
12697,25394.0,997.021667
12698,25396.0,996.419373
12699,25398.0,995.376648
12700,25400.0,993.861084
12701,25402.0,992.562561
12702,25404.0,991.741699
12703,25406.0,991.524109
12704,25408.0,992.085266
12705,25410.0,993.266602
12706,25412.0,994.560608
12707,25414.0,995.520447
12708,25416.0,995.943298
12709,25418.0,995.593445
12710,25420.0,994.856934
12711,25422.0,994.079712
12712,25424.0,993.39093
12713,25426.0,992.726318
12714,25428.0,992.264221
12715,25430.0,992.22937
12716,25432.0,992.731323
12717,25434.0,993.715088
12718,25436.0,994.744568
12719,25438.0,995.589233
12720,25440.0,995.964539
12721,25442.0,995.612732
12722,25444.0,994.749939
12723,25446.0,993.643555
12724,25448.0,992.713257
12725,25450.0,992.099121
12726,25452.0,992.11322
12727,25454.0,992.949646
12728,25456.0,994.10144
12729,25458.0,994.842712
12730,25460.0,995.326782
12731,25462.0,995.447266
12732,25464.0,995.178772
12733,25466.0,994.623352
12734,25468.0,994.220703
12735,25470.0,993.887756
12736,25472.0,993.581482
12737,25474.0,993.689148
12738,25476.0,993.836304
12739,25478.0,993.547485
12740,25480.0,993.459778
12741,25482.0,993.965942
12742,25484.0,994.616455
12743,25486.0,994.861938
12744,25488.0,994.702637
12745,25490.0,994.442749
12746,25492.0,994.310486
12747,25494.0,994.20813
12748,25496.0,993.926025
12749,25498.0,993.481506
12750,25500.0,993.07312
12751,25502.0,992.96521
12752,25504.0,993.38269
12753,25506.0,994.144775
12754,25508.0,994.799377
12755,25510.0,995.214417
12756,25512.0,995.366272
12757,25514.0,995.273254
12758,25516.0,994.694397
12759,25518.0,993.972534
12760,25520.0,993.156921
12761,25522.0,992.800049
12762,25524.0,992.957947
12763,25526.0,993.522278
12764,25528.0,994.277771
12765,25530.0,994.785217
12766,25532.0,995.246216
12767,25534.0,995.439148
12768,25536.0,995.296021
12769,25538.0,994.896545
12770,25540.0,994.370605
12771,25542.0,993.593567
12772,25544.0,993.173584
12773,25546.0,992.913513
12774,25548.0,992.890259
12775,25550.0,993.39325
12776,25552.0,994.091614
12777,25554.0,994.909912
12778,25556.0,995.28064
12779,25558.0,995.140015
12780,25560.0,994.482971
12781,25562.0,993.658752
12782,25564.0,993.097046
12783,25566.0,992.872375
12784,25568.0,992.928894
12785,25570.0,992.939148
12786,25572.0,993.248596
12787,25574.0,993.984619
12788,25576.0,994.894409
12789,25578.0,995.461487
12790,25580.0,995.679626
12791,25582.0,995.642883
12792,25584.0,994.974915
12793,25586.0,994.056396
12794,25588.0,993.421753
12795,25590.0,993.116211
12796,25592.0,992.643921
12797,25594.0,992.625488
12798,25596.0,993.147034
12799,25598.0,993.703369
12800,25600.0,994.375977
12801,25602.0,994.97583
12802,25604.0,995.171143
12803,25606.0,994.792908
12804,25608.0,994.097168
12805,25610.0,993.467163
12806,25612.0,993.226929
12807,25614.0,993.255432
12808,25616.0,993.573914
12809,25618.0,993.793518
12810,25620.0,994.025269
12811,25622.0,994.421387
12812,25624.0,994.809998
12813,25626.0,995.040527
12814,25628.0,994.626648
12815,25630.0,993.758789
12816,25632.0,993.215027
12817,25634.0,993.303772
12818,25636.0,993.632629
12819,25638.0,993.994507
12820,25640.0,994.179199
12821,25642.0,994.046143
12822,25644.0,994.318787
12823,25646.0,995.050171
12824,25648.0,995.325867
12825,25650.0,995.096802
12826,25652.0,994.821228
12827,25654.0,994.38031
12828,25656.0,994.088196
12829,25658.0,993.999512
12830,25660.0,994.13562
12831,25662.0,994.017334
12832,25664.0,993.702759
12833,25666.0,993.487671
12834,25668.0,993.763123
12835,25670.0,994.532104
12836,25672.0,995.286377
12837,25674.0,995.19458
12838,25676.0,994.606201
12839,25678.0,993.900696
12840,25680.0,993.221191
12841,25682.0,992.845276
12842,25684.0,992.451721
12843,25686.0,992.3573
12844,25688.0,992.651184
12845,25690.0,993.303528
12846,25692.0,994.384033
12847,25694.0,995.287598
12848,25696.0,995.659485
12849,25698.0,995.569275
12850,25700.0,995.359802
12851,25702.0,995.053406
12852,25704.0,994.732971
12853,25706.0,994.095032
12854,25708.0,993.119324
12855,25710.0,992.263794
12856,25712.0,992.318848
12857,25714.0,993.192444
12858,25716.0,994.655823
12859,25718.0,995.750488
12860,25720.0,996.13269
12861,25722.0,995.912109
12862,25724.0,995.424866
12863,25726.0,994.726135
12864,25728.0,994.119263
12865,25730.0,993.3349
12866,25732.0,992.681152
12867,25734.0,992.261658
12868,25736.0,992.328369
12869,25738.0,993.233215
12870,25740.0,994.621948
12871,25742.0,995.23053
12872,25744.0,995.233887
12873,25746.0,995.055298
12874,25748.0,994.773071
12875,25750.0,994.556885
12876,25752.0,994.010925
12877,25754.0,993.054688
12878,25756.0,991.89801
12879,25758.0,991.531738
12880,25760.0,992.432983
12881,25762.0,994.035339
12882,25764.0,995.402161
12883,25766.0,996.045349
12884,25768.0,996.217896
12885,25770.0,996.18219
12886,25772.0,996.037842
12887,25774.0,995.399658
12888,25776.0,994.337463
12889,25778.0,992.84729
12890,25780.0,991.817871
12891,25782.0,991.582397
12892,25784.0,991.992004
12893,25786.0,993.016846
12894,25788.0,994.152771
12895,25790.0,994.743835
12896,25792.0,994.861938
12897,25794.0,994.937866
12898,25796.0,995.234436
12899,25798.0,995.065674
12900,25800.0,994.379028
12901,25802.0,993.537598
12902,25804.0,992.89032
12903,25806.0,993.149353
12904,25808.0,994.014771
12905,25810.0,994.996826
12906,25812.0,995.202087
12907,25814.0,995.119446
12908,25816.0,994.909607
12909,25818.0,994.686646
12910,25820.0,994.494446
12911,25822.0,994.16626
12912,25824.0,993.245911
12913,25826.0,992.418152
12914,25828.0,992.126892
12915,25830.0,992.604004
12916,25832.0,994.072388
12917,25834.0,995.459412
12918,25836.0,995.91687
12919,25838.0,995.748047
12920,25840.0,995.40271
12921,25842.0,994.781677
12922,25844.0,993.748657
12923,25846.0,992.660156
12924,25848.0,991.742065
12925,25850.0,991.429382
12926,25852.0,991.897583
12927,25854.0,993.333496
12928,25856.0,995.072327
12929,25858.0,996.19519
12930,25860.0,996.586609
12931,25862.0,996.209167
12932,25864.0,995.525513
12933,25866.0,994.243164
12934,25868.0,992.874634
12935,25870.0,991.784363
12936,25872.0,991.388489
12937,25874.0,991.679871
12938,25876.0,992.946594
12939,25878.0,994.861633
12940,25880.0,996.31604
12941,25882.0,996.831543
12942,25884.0,996.428711
12943,25886.0,995.410034
12944,25888.0,994.27063
12945,25890.0,993.348633
12946,25892.0,992.227417
12947,25894.0,991.428833
12948,25896.0,991.345825
12949,25898.0,992.294556
12950,25900.0,993.889526
12951,25902.0,995.791077
12952,25904.0,997.145508
12953,25906.0,997.528748
12954,25908.0,997.01123
12955,25910.0,995.731934
12956,25912.0,994.492798
12957,25914.0,993.258118
12958,25916.0,992.094849
12959,25918.0,991.402283
12960,25920.0,991.81366
12961,25922.0,993.121094
12962,25924.0,994.733337
12963,25926.0,996.137634
12964,25928.0,996.901978
12965,25930.0,996.89679
12966,25932.0,996.270264
12967,25934.0,995.305115
12968,25936.0,994.138977
12969,25938.0,992.725952
12970,25940.0,991.565674
12971,25942.0,991.350159
12972,25944.0,991.987671
12973,25946.0,993.239502
12974,25948.0,994.765503
12975,25950.0,996.151733
12976,25952.0,997.145508
12977,25954.0,997.42926
12978,25956.0,996.882874
12979,25958.0,995.748169
12980,25960.0,994.067261
12981,25962.0,992.686768
12982,25964.0,992.080933
12983,25966.0,992.178345
12984,25968.0,992.514893
12985,25970.0,993.373779
12986,25972.0,994.445129
12987,25974.0,995.1745
12988,25976.0,995.768799
12989,25978.0,995.823669
12990,25980.0,995.475464
12991,25982.0,994.83313
12992,25984.0,994.174255
12993,25986.0,993.388062
12994,25988.0,993.190308
12995,25990.0,993.21228
12996,25992.0,993.606384
12997,25994.0,993.961121
12998,25996.0,994.017151
12999,25998.0,993.950134
13000,26000.0,994.007629
13001,26002.0,994.275085
13002,26004.0,994.438232
13003,26006.0,994.316284
13004,26008.0,994.052734
13005,26010.0,993.751038
13006,26012.0,993.904968
13007,26014.0,994.403442
13008,26016.0,994.468933
13009,26018.0,994.052002
13010,26020.0,993.540771
13011,26022.0,993.222229
13012,26024.0,993.425842
13013,26026.0,993.704468
13014,26028.0,993.976746
13015,26030.0,994.166443
13016,26032.0,994.112244
13017,26034.0,994.243835
13018,26036.0,994.448669
13019,26038.0,994.599915
13020,26040.0,994.506958
13021,26042.0,994.264587
13022,26044.0,993.870422
13023,26046.0,993.566772
13024,26048.0,993.731018
13025,26050.0,994.062317
13026,26052.0,994.262878
13027,26054.0,994.39093
13028,26056.0,994.622314
13029,26058.0,994.823792
13030,26060.0,994.722168
13031,26062.0,994.593323
13032,26064.0,994.343689
13033,26066.0,994.320007
13034,26068.0,994.322754
13035,26070.0,994.348877
13036,26072.0,994.37384
13037,26074.0,994.352173
13038,26076.0,994.181335
13039,26078.0,993.715271
13040,26080.0,993.199707
13041,26082.0,993.091553
13042,26084.0,993.365112
13043,26086.0,993.902832
13044,26088.0,994.152771
13045,26090.0,994.232788
13046,26092.0,994.322205
13047,26094.0,994.536743
13048,26096.0,994.585571
13049,26098.0,994.515015
13050,26100.0,994.45459
13051,26102.0,994.499817
13052,26104.0,994.562988
13053,26106.0,994.159302
13054,26108.0,993.447021
13055,26110.0,992.972534
13056,26112.0,992.932861
13057,26114.0,993.232483
13058,26116.0,993.708618
13059,26118.0,994.425537
13060,26120.0,995.042969
13061,26122.0,995.588196
13062,26124.0,995.671997
13063,26126.0,995.02002
13064,26128.0,994.13269
13065,26130.0,993.325134
13066,26132.0,992.78949
13067,26134.0,992.663086
13068,26136.0,992.973816
13069,26138.0,993.503296
13070,26140.0,994.227539
13071,26142.0,995.059937
13072,26144.0,995.614502
13073,26146.0,995.812317
13074,26148.0,995.48407
13075,26150.0,994.796936
13076,26152.0,993.718811
13077,26154.0,992.909058
13078,26156.0,992.547791
13079,26158.0,992.75415
13080,26160.0,993.227844
13081,26162.0,993.585571
13082,26164.0,993.859009
13083,26166.0,994.092224
13084,26168.0,994.388184
13085,26170.0,994.36853
13086,26172.0,994.236328
13087,26174.0,994.042358
13088,26176.0,994.112732
13089,26178.0,994.577637
13090,26180.0,995.013855
13091,26182.0,995.149658
13092,26184.0,995.024719
13093,26186.0,994.660522
13094,26188.0,994.525635
13095,26190.0,994.341736
13096,26192.0,994.307068
13097,26194.0,994.359863
13098,26196.0,994.071655
13099,26198.0,993.720825
13100,26200.0,993.646301
13101,26202.0,994.070374
13102,26204.0,994.657288
13103,26206.0,995.19281
13104,26208.0,995.489563
13105,26210.0,995.484253
13106,26212.0,995.064087
13107,26214.0,994.638672
13108,26216.0,994.237366
13109,26218.0,993.739685
13110,26220.0,992.702271
13111,26222.0,991.749084
13112,26224.0,991.424866
13113,26226.0,991.889221
13114,26228.0,992.881042
13115,26230.0,994.389954
13116,26232.0,995.684326
13117,26234.0,996.480774
13118,26236.0,996.462402
13119,26238.0,995.973755
13120,26240.0,995.264282
13121,26242.0,994.24231
13122,26244.0,993.262756
13123,26246.0,992.36554
13124,26248.0,992.036377
13125,26250.0,992.519897
13126,26252.0,993.28656
13127,26254.0,994.184265
13128,26256.0,994.547668
13129,26258.0,994.522461
13130,26260.0,994.625061
13131,26262.0,994.779663
13132,26264.0,994.700989
13133,26266.0,994.434692
13134,26268.0,993.899597
13135,26270.0,993.57666
13136,26272.0,993.532654
13137,26274.0,994.016846
13138,26276.0,994.573059
13139,26278.0,994.549194
13140,26280.0,994.141296
13141,26282.0,994.10498
13142,26284.0,994.40918
13143,26286.0,994.784058
13144,26288.0,994.936584
13145,26290.0,994.931396
13146,26292.0,994.570862
13147,26294.0,994.232422
13148,26296.0,994.175842
13149,26298.0,994.087769
13150,26300.0,993.803711
13151,26302.0,993.69342
13152,26304.0,993.915588
13153,26306.0,994.252686
13154,26308.0,994.471252
13155,26310.0,994.183716
13156,26312.0,993.690918
13157,26314.0,993.387329
13158,26316.0,993.458984
13159,26318.0,993.902832
13160,26320.0,994.292236
13161,26322.0,994.564575
13162,26324.0,994.734558
13163,26326.0,994.772156
13164,26328.0,994.817993
13165,26330.0,994.704468
13166,26332.0,994.113708
13167,26334.0,993.049316
13168,26336.0,992.076843
13169,26338.0,991.985718
13170,26340.0,992.767639
13171,26342.0,994.100525
13172,26344.0,995.109558
13173,26346.0,995.621277
13174,26348.0,995.606201
13175,26350.0,995.517944
13176,26352.0,995.486206
13177,26354.0,995.336609
13178,26356.0,994.636658
13179,26358.0,993.603821
13180,26360.0,992.739319
13181,26362.0,992.591187
13182,26364.0,993.070557
13183,26366.0,993.628662
13184,26368.0,994.132141
13185,26370.0,994.549988
13186,26372.0,994.703003
13187,26374.0,994.854431
13188,26376.0,994.895264
13189,26378.0,994.428589
13190,26380.0,993.573059
13191,26382.0,992.909058
13192,26384.0,992.796631
13193,26386.0,993.438843
13194,26388.0,993.924072
13195,26390.0,994.11853
13196,26392.0,993.979553
13197,26394.0,993.728333
13198,26396.0,993.887878
13199,26398.0,994.789185
13200,26400.0,995.477844
13201,26402.0,995.657837
13202,26404.0,995.060364
13203,26406.0,994.38623
13204,26408.0,993.794556
13205,26410.0,993.445862
13206,26412.0,993.073242
13207,26414.0,992.785706
13208,26416.0,992.737671
13209,26418.0,992.990662
13210,26420.0,993.639099
13211,26422.0,994.315369
13212,26424.0,994.543091
13213,26426.0,994.351624
13214,26428.0,993.926025
13215,26430.0,993.300171
13216,26432.0,992.770691
13217,26434.0,992.618103
13218,26436.0,992.952942
13219,26438.0,993.506042
13220,26440.0,993.988892
13221,26442.0,994.540344
13222,26444.0,995.08667
13223,26446.0,995.600952
13224,26448.0,995.755554
13225,26450.0,995.304382
13226,26452.0,994.638855
13227,26454.0,993.828735
13228,26456.0,993.350708
13229,26458.0,993.2724
13230,26460.0,993.386414
13231,26462.0,993.50769
13232,26464.0,993.79364
13233,26466.0,994.147217
13234,26468.0,994.417664
13235,26470.0,994.578552
13236,26472.0,994.328308
13237,26474.0,993.802856
13238,26476.0,993.248779
13239,26478.0,992.808838
13240,26480.0,992.794067
13241,26482.0,992.907654
13242,26484.0,993.229858
13243,26486.0,993.549133
13244,26488.0,994.16095
13245,26490.0,994.960999
13246,26492.0,995.663757
13247,26494.0,996.345215
13248,26496.0,996.744019
13249,26498.0,996.284485
13250,26500.0,994.972961
13251,26502.0,993.939819
13252,26504.0,993.55304
13253,26506.0,993.64502
13254,26508.0,993.584961
13255,26510.0,993.330017
13256,26512.0,993.085144
13257,26514.0,993.396301
13258,26516.0,994.016846
13259,26518.0,994.638672
13260,26520.0,995.31781
13261,26522.0,995.608704
13262,26524.0,995.664795
13263,26526.0,995.563416
13264,26528.0,994.942932
13265,26530.0,993.88269
13266,26532.0,992.761169
13267,26534.0,992.193909
13268,26536.0,992.504333
13269,26538.0,993.404419
13270,26540.0,994.286987
13271,26542.0,994.820251
13272,26544.0,994.821655
13273,26546.0,994.458252
13274,26548.0,993.959229
13275,26550.0,993.552673
13276,26552.0,993.461548
13277,26554.0,993.675232
13278,26556.0,993.82312
13279,26558.0,994.425537
13280,26560.0,994.925903
13281,26562.0,995.243958
13282,26564.0,995.415283
13283,26566.0,995.02771
13284,26568.0,994.280518
13285,26570.0,993.671997
13286,26572.0,993.096924
13287,26574.0,992.892578
13288,26576.0,992.928162
13289,26578.0,993.159546
