,time,rhoeq_lig1
3765,7530.0,992.720764
3766,7532.0,992.699097
3767,7534.0,993.263794
3768,7536.0,994.157288
3769,7538.0,994.903625
3770,7540.0,995.074036
3771,7542.0,994.82196
3772,7544.0,994.489502
3773,7546.0,994.0849
3774,7548.0,993.791687
3775,7550.0,993.488098
3776,7552.0,993.333679
3777,7554.0,993.378052
3778,7556.0,993.983887
3779,7558.0,994.443665
3780,7560.0,994.252258
3781,7562.0,993.965759
3782,7564.0,993.778381
3783,7566.0,993.791931
3784,7568.0,993.894348
3785,7570.0,994.063354
3786,7572.0,994.038208
3787,7574.0,993.99646
3788,7576.0,993.832031
3789,7578.0,993.920837
3790,7580.0,994.337341
3791,7582.0,994.428406
3792,7584.0,994.31134
3793,7586.0,994.290222
3794,7588.0,994.439636
3795,7590.0,994.678955
3796,7592.0,994.773682
3797,7594.0,994.576355
3798,7596.0,994.318237
3799,7598.0,993.868652
3800,7600.0,993.184937
3801,7602.0,992.674744
3802,7604.0,992.237122
3803,7606.0,992.214783
3804,7608.0,992.617065
3805,7610.0,993.329041
3806,7612.0,994.109131
3807,7614.0,994.980286
3808,7616.0,995.967163
3809,7618.0,996.447815
3810,7620.0,995.910095
3811,7622.0,994.602661
3812,7624.0,993.015137
3813,7626.0,991.64209
3814,7628.0,990.668274
3815,7630.0,990.394104
3816,7632.0,991.061646
3817,7634.0,992.413025
3818,7636.0,994.227173
3819,7638.0,995.953674
3820,7640.0,997.198669
3821,7642.0,997.598328
3822,7644.0,996.929993
3823,7646.0,995.456421
3824,7648.0,993.949036
3825,7650.0,992.572266
3826,7652.0,991.600098
3827,7654.0,991.595093
3828,7656.0,992.1651
3829,7658.0,993.394592
3830,7660.0,995.174988
3831,7662.0,996.56189
3832,7664.0,996.91748
3833,7666.0,995.933655
3834,7668.0,994.252808
3835,7670.0,992.607849
3836,7672.0,991.535034
3837,7674.0,991.212158
3838,7676.0,991.23999
3839,7678.0,992.336548
3840,7680.0,994.007812
3841,7682.0,995.446777
3842,7684.0,996.224976
3843,7686.0,996.321838
3844,7688.0,995.704468
3845,7690.0,994.763
3846,7692.0,993.655457
3847,7694.0,992.730408
3848,7696.0,992.209717
3849,7698.0,992.107056
3850,7700.0,992.591309
3851,7702.0,993.744263
3852,7704.0,995.055603
3853,7706.0,995.970947
3854,7708.0,996.085449
3855,7710.0,995.861206
3856,7712.0,995.286743
3857,7714.0,994.532654
3858,7716.0,993.68573
3859,7718.0,992.752441
3860,7720.0,992.226257
3861,7722.0,992.161377
3862,7724.0,992.740295
3863,7726.0,993.41571
3864,7728.0,993.905884
3865,7730.0,994.625183
3866,7732.0,995.395081
3867,7734.0,995.746582
3868,7736.0,995.587585
3869,7738.0,995.12738
3870,7740.0,994.251526
3871,7742.0,993.324707
3872,7744.0,992.6073
3873,7746.0,992.36261
3874,7748.0,992.586792
3875,7750.0,993.047729
3876,7752.0,993.729797
3877,7754.0,994.847717
3878,7756.0,996.034546
3879,7758.0,996.572754
3880,7760.0,996.19342
3881,7762.0,994.783081
3882,7764.0,993.476685
3883,7766.0,992.553284
3884,7768.0,992.254517
3885,7770.0,992.47699
3886,7772.0,992.910034
3887,7774.0,993.498291
3888,7776.0,994.430115
3889,7778.0,995.387268
3890,7780.0,995.995056
3891,7782.0,995.764099
3892,7784.0,994.852844
3893,7786.0,993.893616
3894,7788.0,993.211853
3895,7790.0,992.966309
3896,7792.0,993.086182
3897,7794.0,993.421204
3898,7796.0,993.849792
3899,7798.0,994.203979
3900,7800.0,994.735352
3901,7802.0,995.415588
3902,7804.0,995.603577
3903,7806.0,995.279541
3904,7808.0,994.154114
3905,7810.0,993.008179
3906,7812.0,992.243103
3907,7814.0,992.008484
3908,7816.0,992.326538
3909,7818.0,992.939453
3910,7820.0,993.703491
3911,7822.0,994.533142
3912,7824.0,995.416931
3913,7826.0,995.803894
3914,7828.0,995.773804
3915,7830.0,995.057373
3916,7832.0,994.014771
3917,7834.0,993.406677
3918,7836.0,993.249878
3919,7838.0,993.627258
3920,7840.0,994.016052
3921,7842.0,994.009949
3922,7844.0,993.829468
3923,7846.0,993.9375
3924,7848.0,994.237549
3925,7850.0,994.112793
3926,7852.0,993.886963
3927,7854.0,993.68335
3928,7856.0,993.77655
3929,7858.0,994.205383
3930,7860.0,994.425659
3931,7862.0,994.6427
3932,7864.0,994.970337
3933,7866.0,995.177246
3934,7868.0,994.887085
3935,7870.0,994.687927
3936,7872.0,994.635376
3937,7874.0,994.551208
3938,7876.0,994.184448
3939,7878.0,993.676025
3940,7880.0,993.411865
3941,7882.0,993.374756
3942,7884.0,993.744507
3943,7886.0,994.386353
3944,7888.0,994.894043
3945,7890.0,995.134338
3946,7892.0,994.998108
3947,7894.0,994.562561
3948,7896.0,993.960388
3949,7898.0,993.405396
3950,7900.0,992.981323
3951,7902.0,992.889465
3952,7904.0,993.194153
3953,7906.0,993.77887
3954,7908.0,994.467896
3955,7910.0,994.968384
3956,7912.0,995.192505
3957,7914.0,995.146667
3958,7916.0,994.924561
3959,7918.0,994.448059
3960,7920.0,993.777832
3961,7922.0,993.210938
3962,7924.0,993.209839
3963,7926.0,993.659851
3964,7928.0,994.365051
3965,7930.0,995.14325
3966,7932.0,995.665405
3967,7934.0,995.63501
3968,7936.0,995.260315
3969,7938.0,994.499023
3970,7940.0,993.50769
3971,7942.0,992.504272
3972,7944.0,992.060852
3973,7946.0,992.191528
3974,7948.0,992.713074
3975,7950.0,993.512024
3976,7952.0,994.10498
3977,7954.0,994.325562
3978,7956.0,994.295593
3979,7958.0,994.312622
3980,7960.0,994.182129
3981,7962.0,993.951233
3982,7964.0,993.45929
3983,7966.0,992.951965
3984,7968.0,992.874817
3985,7970.0,993.281799
3986,7972.0,994.029419
3987,7974.0,994.498108
3988,7976.0,994.618164
3989,7978.0,994.476868
3990,7980.0,994.396973
3991,7982.0,994.295227
3992,7984.0,994.375671
3993,7986.0,994.332703
3994,7988.0,994.102539
3995,7990.0,993.651917
3996,7992.0,993.666992
3997,7994.0,993.829773
3998,7996.0,993.893066
3999,7998.0,993.75
4000,8000.0,993.631714
4001,8002.0,993.745422
4002,8004.0,993.988525
4003,8006.0,994.394653
4004,8008.0,994.731079
4005,8010.0,994.853455
4006,8012.0,994.7854
4007,8014.0,994.725098
4008,8016.0,994.365601
4009,8018.0,993.913574
4010,8020.0,993.464294
4011,8022.0,993.133362
4012,8024.0,993.016174
4013,8026.0,993.10022
4014,8028.0,993.346985
4015,8030.0,993.558472
4016,8032.0,993.581848
4017,8034.0,993.604614
4018,8036.0,993.734253
4019,8038.0,993.890259
4020,8040.0,994.0849
4021,8042.0,994.159485
4022,8044.0,994.323242
4023,8046.0,994.488525
4024,8048.0,994.60321
4025,8050.0,994.705811
4026,8052.0,994.665588
4027,8054.0,994.407715
4028,8056.0,993.977661
4029,8058.0,993.682617
4030,8060.0,993.397888
4031,8062.0,993.212769
4032,8064.0,993.286499
4033,8066.0,993.856079
4034,8068.0,994.476257
4035,8070.0,994.986633
4036,8072.0,994.968628
4037,8074.0,994.434875
4038,8076.0,993.792114
4039,8078.0,993.812561
4040,8080.0,994.163269
4041,8082.0,994.528259
4042,8084.0,994.584961
4043,8086.0,994.542053
4044,8088.0,994.181885
4045,8090.0,993.863586
4046,8092.0,993.88678
4047,8094.0,994.22998
4048,8096.0,994.617981
4049,8098.0,994.832092
4050,8100.0,994.91095
4051,8102.0,994.769226
4052,8104.0,994.720337
4053,8106.0,994.760254
4054,8108.0,994.556946
4055,8110.0,994.251038
4056,8112.0,993.907471
4057,8114.0,993.910767
4058,8116.0,994.248718
4059,8118.0,994.578735
4060,8120.0,994.652344
4061,8122.0,994.483582
4062,8124.0,994.219604
4063,8126.0,994.151917
4064,8128.0,994.121887
4065,8130.0,993.949036
4066,8132.0,993.834717
4067,8134.0,993.748169
4068,8136.0,993.964172
4069,8138.0,994.447937
4070,8140.0,994.828308
4071,8142.0,994.47821
4072,8144.0,993.606018
4073,8146.0,993.056091
4074,8148.0,992.852966
4075,8150.0,992.837524
4076,8152.0,992.925354
4077,8154.0,993.231995
4078,8156.0,993.95697
4079,8158.0,994.80304
4080,8160.0,995.24884
4081,8162.0,995.074951
4082,8164.0,994.583557
4083,8166.0,993.87207
4084,8168.0,993.273865
4085,8170.0,992.858276
4086,8172.0,992.872009
4087,8174.0,993.159363
4088,8176.0,993.746887
4089,8178.0,994.347412
4090,8180.0,994.682434
4091,8182.0,994.905762
4092,8184.0,994.935425
4093,8186.0,994.640137
4094,8188.0,994.282593
4095,8190.0,994.002625
4096,8192.0,993.923828
4097,8194.0,993.884888
4098,8196.0,994.01178
4099,8198.0,994.394226
4100,8200.0,994.813293
4101,8202.0,995.042664
4102,8204.0,995.249573
4103,8206.0,995.144348
4104,8208.0,994.954651
4105,8210.0,994.844788
4106,8212.0,994.636292
4107,8214.0,994.500488
4108,8216.0,994.206116
4109,8218.0,994.000854
4110,8220.0,993.875671
4111,8222.0,993.933044
4112,8224.0,993.783264
4113,8226.0,993.699097
4114,8228.0,993.852539
4115,8230.0,994.025024
4116,8232.0,994.334717
4117,8234.0,994.58374
4118,8236.0,994.619263
4119,8238.0,994.181702
4120,8240.0,993.703186
4121,8242.0,993.210754
4122,8244.0,993.134705
4123,8246.0,993.493103
4124,8248.0,993.823303
4125,8250.0,994.10968
4126,8252.0,994.296143
4127,8254.0,994.367493
4128,8256.0,994.467468
4129,8258.0,994.868835
4130,8260.0,994.895325
4131,8262.0,994.491333
4132,8264.0,993.859131
4133,8266.0,993.4646
4134,8268.0,993.376404
4135,8270.0,993.551147
4136,8272.0,994.185181
4137,8274.0,994.634644
4138,8276.0,994.841492
4139,8278.0,994.99469
4140,8280.0,994.901978
4141,8282.0,994.855225
4142,8284.0,994.845154
4143,8286.0,994.452942
4144,8288.0,994.114136
4145,8290.0,994.131409
4146,8292.0,994.375671
4147,8294.0,994.656677
4148,8296.0,994.892456
4149,8298.0,994.894226
4150,8300.0,994.677673
4151,8302.0,994.493286
4152,8304.0,994.391907
4153,8306.0,994.242188
4154,8308.0,994.030151
4155,8310.0,993.851379
4156,8312.0,993.577148
4157,8314.0,993.32489
4158,8316.0,993.24054
4159,8318.0,993.725098
4160,8320.0,994.498657
4161,8322.0,994.828918
4162,8324.0,994.806702
4163,8326.0,994.862793
4164,8328.0,995.207703
4165,8330.0,995.511414
4166,8332.0,995.298035
4167,8334.0,994.915405
4168,8336.0,994.326843
4169,8338.0,993.873901
4170,8340.0,993.846008
4171,8342.0,994.005798
4172,8344.0,994.16217
4173,8346.0,994.475525
4174,8348.0,994.643433
4175,8350.0,994.606323
4176,8352.0,994.365906
4177,8354.0,994.017334
4178,8356.0,993.919373
4179,8358.0,993.987366
4180,8360.0,994.147949
4181,8362.0,994.283508
4182,8364.0,994.617737
4183,8366.0,994.704773
4184,8368.0,994.880005
4185,8370.0,994.762573
4186,8372.0,994.38855
4187,8374.0,993.947388
4188,8376.0,993.817383
4189,8378.0,993.933411
4190,8380.0,994.098511
4191,8382.0,993.951233
4192,8384.0,993.539612
4193,8386.0,993.669189
4194,8388.0,994.38562
4195,8390.0,995.223816
4196,8392.0,995.632141
4197,8394.0,995.208252
4198,8396.0,994.775818
4199,8398.0,994.475891
4200,8400.0,994.086731
4201,8402.0,993.47113
4202,8404.0,992.644165
4203,8406.0,991.892578
4204,8408.0,992.096741
4205,8410.0,993.249512
4206,8412.0,994.608643
4207,8414.0,995.453918
4208,8416.0,995.602173
4209,8418.0,995.326111
4210,8420.0,994.784424
4211,8422.0,994.139465
4212,8424.0,993.42804
4213,8426.0,992.828674
4214,8428.0,992.702637
4215,8430.0,992.968933
4216,8432.0,993.645203
4217,8434.0,994.748474
4218,8436.0,995.699463
4219,8438.0,995.945923
4220,8440.0,995.711243
4221,8442.0,995.210876
4222,8444.0,994.729675
4223,8446.0,994.518921
4224,8448.0,994.019348
4225,8450.0,993.15094
4226,8452.0,992.527954
4227,8454.0,992.697693
4228,8456.0,993.252014
4229,8458.0,994.222473
4230,8460.0,995.205017
4231,8462.0,995.76239
4232,8464.0,995.721497
4233,8466.0,995.670349
4234,8468.0,995.500366
4235,8470.0,994.981689
4236,8472.0,993.811523
4237,8474.0,992.725159
4238,8476.0,992.11969
4239,8478.0,992.121094
4240,8480.0,992.527344
4241,8482.0,993.038696
4242,8484.0,993.753967
4243,8486.0,994.481506
4244,8488.0,995.102966
4245,8490.0,995.742004
4246,8492.0,995.892456
4247,8494.0,995.507812
4248,8496.0,994.7995
4249,8498.0,993.813843
4250,8500.0,993.12384
4251,8502.0,992.758911
4252,8504.0,992.637512
4253,8506.0,992.905396
4254,8508.0,993.424805
4255,8510.0,994.562378
4256,8512.0,995.645447
4257,8514.0,996.595825
4258,8516.0,996.835938
4259,8518.0,996.214966
4260,8520.0,994.937561
4261,8522.0,993.581848
4262,8524.0,992.393616
4263,8526.0,991.846191
4264,8528.0,991.838928
4265,8530.0,992.350281
4266,8532.0,993.311401
4267,8534.0,994.482422
4268,8536.0,995.736084
4269,8538.0,996.445435
4270,8540.0,996.562622
4271,8542.0,995.921875
4272,8544.0,994.786987
4273,8546.0,993.611389
4274,8548.0,992.452576
4275,8550.0,991.782349
4276,8552.0,991.64209
4277,8554.0,992.19696
4278,8556.0,993.377502
4279,8558.0,994.526367
4280,8560.0,995.681274
4281,8562.0,996.566528
4282,8564.0,996.56189
4283,8566.0,995.788818
4284,8568.0,994.883545
4285,8570.0,993.790039
4286,8572.0,992.811096
4287,8574.0,992.213623
4288,8576.0,992.259644
4289,8578.0,992.850525
4290,8580.0,993.951782
4291,8582.0,994.686584
4292,8584.0,994.963013
4293,8586.0,994.860962
4294,8588.0,994.579102
4295,8590.0,994.161987
4296,8592.0,993.168701
4297,8594.0,992.437012
4298,8596.0,992.133789
4299,8598.0,992.325256
4300,8600.0,992.655212
4301,8602.0,993.17981
4302,8604.0,993.971191
4303,8606.0,994.999756
4304,8608.0,995.983276
4305,8610.0,996.600098
4306,8612.0,996.577881
4307,8614.0,995.861206
4308,8616.0,994.704773
4309,8618.0,993.332397
4310,8620.0,992.205078
4311,8622.0,991.66394
4312,8624.0,991.86084
4313,8626.0,992.736145
4314,8628.0,994.05365
4315,8630.0,995.348206
4316,8632.0,996.395935
4317,8634.0,996.777771
4318,8636.0,996.365723
4319,8638.0,995.188232
4320,8640.0,993.639648
4321,8642.0,992.264343
4322,8644.0,991.103149
4323,8646.0,990.579224
4324,8648.0,990.970215
4325,8650.0,992.418274
4326,8652.0,994.537048
4327,8654.0,996.518982
4328,8656.0,997.691162
4329,8658.0,997.710083
4330,8660.0,996.730713
4331,8662.0,994.877441
4332,8664.0,992.861511
4333,8666.0,990.911804
4334,8668.0,989.656799
4335,8670.0,989.462341
4336,8672.0,990.642029
4337,8674.0,992.611694
4338,8676.0,994.843994
4339,8678.0,996.786987
4340,8680.0,997.740234
4341,8682.0,997.347778
4342,8684.0,996.257568
4343,8686.0,994.656372
4344,8688.0,992.856812
4345,8690.0,991.161621
4346,8692.0,990.25293
4347,8694.0,990.475769
4348,8696.0,991.638306
4349,8698.0,993.419434
4350,8700.0,995.167664
4351,8702.0,996.542419
4352,8704.0,997.288879
4353,8706.0,997.324158
4354,8708.0,996.665955
4355,8710.0,995.261292
4356,8712.0,993.634216
4357,8714.0,992.329102
4358,8716.0,991.337036
4359,8718.0,991.282104
4360,8720.0,992.080444
4361,8722.0,993.80896
4362,8724.0,995.612366
4363,8726.0,996.981445
4364,8728.0,997.502747
4365,8730.0,997.067444
4366,8732.0,995.855469
4367,8734.0,994.125854
4368,8736.0,992.557678
4369,8738.0,991.468872
4370,8740.0,991.248779
4371,8742.0,992.203003
4372,8744.0,993.863403
4373,8746.0,995.61731
4374,8748.0,996.866028
4375,8750.0,997.36084
4376,8752.0,997.257385
4377,8754.0,996.358521
4378,8756.0,994.812744
4379,8758.0,993.153748
4380,8760.0,991.781799
4381,8762.0,990.996643
4382,8764.0,991.022461
4383,8766.0,991.629028
4384,8768.0,992.689209
4385,8770.0,993.859009
4386,8772.0,994.720337
4387,8774.0,995.117676
4388,8776.0,995.41748
4389,8778.0,995.504944
4390,8780.0,995.138794
4391,8782.0,994.490417
4392,8784.0,993.792542
4393,8786.0,993.26886
4394,8788.0,993.036377
4395,8790.0,992.959656
4396,8792.0,992.903748
4397,8794.0,993.055847
4398,8796.0,993.5354
4399,8798.0,993.862183
4400,8800.0,994.346863
4401,8802.0,995.052185
4402,8804.0,995.406677
4403,8806.0,995.505859
4404,8808.0,995.262817
4405,8810.0,994.714233
4406,8812.0,994.362183
4407,8814.0,994.192139
4408,8816.0,993.784119
4409,8818.0,993.01709
4410,8820.0,992.408997
4411,8822.0,992.60614
4412,8824.0,993.692688
4413,8826.0,994.841797
4414,8828.0,995.685059
4415,8830.0,996.18866
4416,8832.0,996.317261
4417,8834.0,995.947937
4418,8836.0,995.179626
4419,8838.0,994.014771
4420,8840.0,992.778076
4421,8842.0,991.993408
4422,8844.0,991.728271
4423,8846.0,991.888733
4424,8848.0,992.854797
4425,8850.0,993.962463
4426,8852.0,994.941162
4427,8854.0,995.708374
4428,8856.0,995.875793
4429,8858.0,995.613831
4430,8860.0,994.951355
4431,8862.0,994.087097
4432,8864.0,993.296326
4433,8866.0,992.836975
4434,8868.0,992.678223
4435,8870.0,992.745972
4436,8872.0,993.111755
4437,8874.0,993.906799
4438,8876.0,994.443115
4439,8878.0,994.743286
4440,8880.0,994.768494
4441,8882.0,994.494446
4442,8884.0,994.043213
4443,8886.0,993.609558
4444,8888.0,993.135559
4445,8890.0,992.434937
4446,8892.0,992.126526
4447,8894.0,992.669006
4448,8896.0,993.920227
4449,8898.0,995.173706
4450,8900.0,995.864563
4451,8902.0,996.012817
4452,8904.0,995.62793
4453,8906.0,995.063965
4454,8908.0,994.47345
4455,8910.0,993.515747
4456,8912.0,992.290588
4457,8914.0,991.752075
4458,8916.0,992.314453
4459,8918.0,993.428955
4460,8920.0,994.509277
4461,8922.0,995.258972
4462,8924.0,995.320007
4463,8926.0,994.914001
4464,8928.0,994.122437
4465,8930.0,993.406067
4466,8932.0,993.169312
4467,8934.0,993.200317
4468,8936.0,993.490051
4469,8938.0,993.869263
4470,8940.0,994.226624
4471,8942.0,994.359131
4472,8944.0,994.296509
4473,8946.0,994.248718
4474,8948.0,994.121216
4475,8950.0,994.229431
4476,8952.0,994.602478
4477,8954.0,995.052368
4478,8956.0,995.288879
4479,8958.0,995.548828
4480,8960.0,995.712769
4481,8962.0,995.373779
4482,8964.0,994.429749
4483,8966.0,993.187866
4484,8968.0,992.313354
4485,8970.0,992.029724
4486,8972.0,992.421936
4487,8974.0,993.177002
4488,8976.0,994.080444
4489,8978.0,994.750977
4490,8980.0,995.240112
4491,8982.0,995.415649
4492,8984.0,995.330688
4493,8986.0,994.672119
4494,8988.0,993.510986
4495,8990.0,992.598328
4496,8992.0,992.136536
4497,8994.0,992.503296
4498,8996.0,993.432251
4499,8998.0,994.423523
4500,9000.0,995.018311
4501,9002.0,995.454285
4502,9004.0,995.696411
4503,9006.0,995.617004
4504,9008.0,995.046814
4505,9010.0,994.475525
4506,9012.0,993.775146
4507,9014.0,992.918396
4508,9016.0,992.390442
4509,9018.0,992.399414
4510,9020.0,992.599426
4511,9022.0,992.971375
4512,9024.0,993.435974
4513,9026.0,994.300598
4514,9028.0,995.37915
4515,9030.0,996.141357
4516,9032.0,996.381714
4517,9034.0,996.069885
4518,9036.0,995.510559
4519,9038.0,994.943481
4520,9040.0,994.016785
4521,9042.0,992.973267
4522,9044.0,992.050659
4523,9046.0,991.802063
4524,9048.0,992.322449
4525,9050.0,993.337708
4526,9052.0,994.525452
4527,9054.0,995.728943
4528,9056.0,996.512146
4529,9058.0,996.617737
4530,9060.0,996.084106
4531,9062.0,994.926636
4532,9064.0,993.428406
4533,9066.0,992.223938
4534,9068.0,991.529297
4535,9070.0,991.412903
4536,9072.0,992.093628
4537,9074.0,993.571045
4538,9076.0,995.120911
4539,9078.0,996.280579
4540,9080.0,996.664001
4541,9082.0,995.997681
4542,9084.0,994.7771
4543,9086.0,993.617126
4544,9088.0,992.905579
4545,9090.0,992.868713
4546,9092.0,993.210938
4547,9094.0,993.927856
4548,9096.0,994.680847
4549,9098.0,995.115234
4550,9100.0,995.772705
4551,9102.0,995.783203
4552,9104.0,994.975952
4553,9106.0,994.043945
4554,9108.0,993.402283
4555,9110.0,993.284851
4556,9112.0,993.498169
4557,9114.0,993.850464
4558,9116.0,993.995056
4559,9118.0,994.327698
4560,9120.0,994.931702
4561,9122.0,995.247986
4562,9124.0,995.074768
4563,9126.0,994.533691
4564,9128.0,993.844055
4565,9130.0,993.22406
4566,9132.0,993.097656
4567,9134.0,993.395142
4568,9136.0,993.44397
4569,9138.0,993.485962
4570,9140.0,993.783936
4571,9142.0,994.23645
4572,9144.0,994.622925
4573,9146.0,994.48761
4574,9148.0,994.013062
4575,9150.0,993.47998
4576,9152.0,993.38269
4577,9154.0,993.529297
4578,9156.0,993.6521
4579,9158.0,993.666992
4580,9160.0,993.869019
4581,9162.0,994.185181
4582,9164.0,994.350525
4583,9166.0,994.398071
4584,9168.0,994.464111
4585,9170.0,994.475891
4586,9172.0,994.260864
4587,9174.0,993.932312
4588,9176.0,993.516907
4589,9178.0,993.452576
4590,9180.0,993.71521
4591,9182.0,993.841736
4592,9184.0,993.703857
4593,9186.0,993.607849
4594,9188.0,993.661987
4595,9190.0,993.752319
4596,9192.0,994.114502
4597,9194.0,994.542847
4598,9196.0,994.852722
4599,9198.0,994.67511
4600,9200.0,994.233948
4601,9202.0,993.592834
4602,9204.0,993.28125
4603,9206.0,993.248047
4604,9208.0,993.327698
4605,9210.0,993.397888
4606,9212.0,993.381409
4607,9214.0,993.50769
4608,9216.0,993.695251
4609,9218.0,994.098694
4610,9220.0,994.528076
4611,9222.0,994.745544
4612,9224.0,994.558411
4613,9226.0,994.177063
4614,9228.0,993.94812
4615,9230.0,993.661987
4616,9232.0,993.363464
4617,9234.0,993.308777
4618,9236.0,993.345886
4619,9238.0,993.555908
4620,9240.0,994.043945
4621,9242.0,994.609924
4622,9244.0,994.698425
4623,9246.0,994.511108
4624,9248.0,994.267151
4625,9250.0,993.920044
4626,9252.0,993.891724
4627,9254.0,994.295593
4628,9256.0,994.789429
4629,9258.0,995.021423
4630,9260.0,995.052368
4631,9262.0,994.679077
4632,9264.0,994.436096
4633,9266.0,993.907104
4634,9268.0,993.485596
4635,9270.0,993.241272
4636,9272.0,993.07373
4637,9274.0,993.365601
4638,9276.0,994.037659
4639,9278.0,994.608948
4640,9280.0,994.909851
4641,9282.0,994.850952
4642,9284.0,994.348877
4643,9286.0,993.761475
4644,9288.0,993.34906
4645,9290.0,993.069519
4646,9292.0,993.065918
4647,9294.0,993.373657
4648,9296.0,993.908203
4649,9298.0,994.553406
4650,9300.0,995.131165
4651,9302.0,995.300842
4652,9304.0,994.728577
4653,9306.0,993.750549
4654,9308.0,993.264893
4655,9310.0,993.266235
4656,9312.0,993.62384
4657,9314.0,993.817749
4658,9316.0,993.763489
4659,9318.0,994.121887
4660,9320.0,994.59613
4661,9322.0,994.664429
4662,9324.0,994.274414
4663,9326.0,993.725891
4664,9328.0,993.12854
4665,9330.0,992.606445
4666,9332.0,992.416992
4667,9334.0,992.72876
4668,9336.0,993.229126
4669,9338.0,993.988525
4670,9340.0,994.654541
4671,9342.0,995.240479
4672,9344.0,995.479492
4673,9346.0,995.352173
4674,9348.0,994.644348
4675,9350.0,993.620178
4676,9352.0,993.044006
4677,9354.0,993.181213
4678,9356.0,993.572388
4679,9358.0,993.96344
4680,9360.0,994.357117
4681,9362.0,994.579102
4682,9364.0,994.600525
4683,9366.0,994.353333
4684,9368.0,994.025818
4685,9370.0,993.683899
4686,9372.0,993.285217
4687,9374.0,992.958252
4688,9376.0,993.058716
4689,9378.0,993.485535
4690,9380.0,993.975952
4691,9382.0,994.343323
4692,9384.0,994.651489
4693,9386.0,995.049194
4694,9388.0,995.134338
4695,9390.0,995.09082
4696,9392.0,995.102539
4697,9394.0,994.862549
4698,9396.0,994.697327
4699,9398.0,994.536499
4700,9400.0,994.619568
4701,9402.0,994.72821
4702,9404.0,994.747681
4703,9406.0,994.385437
4704,9408.0,993.687927
4705,9410.0,993.080444
4706,9412.0,993.032166
4707,9414.0,993.448669
4708,9416.0,994.319641
4709,9418.0,994.988159
4710,9420.0,995.238647
4711,9422.0,995.233765
4712,9424.0,995.152405
4713,9426.0,994.756836
4714,9428.0,994.280518
4715,9430.0,993.811096
4716,9432.0,993.642761
4717,9434.0,993.753052
4718,9436.0,993.808777
4719,9438.0,993.720581
4720,9440.0,993.816467
4721,9442.0,994.026123
4722,9444.0,994.361023
4723,9446.0,994.531494
4724,9448.0,994.392151
4725,9450.0,994.288147
4726,9452.0,994.198242
4727,9454.0,994.118835
4728,9456.0,994.298584
4729,9458.0,994.554871
4730,9460.0,994.651001
4731,9462.0,994.564148
4732,9464.0,994.174377
4733,9466.0,993.849792
4734,9468.0,993.772095
4735,9470.0,993.826172
4736,9472.0,993.793457
4737,9474.0,993.813477
4738,9476.0,994.060303
4739,9478.0,994.271118
4740,9480.0,994.46698
4741,9482.0,994.842163
4742,9484.0,994.953247
4743,9486.0,995.004272
4744,9488.0,994.812622
4745,9490.0,994.559814
4746,9492.0,994.183533
4747,9494.0,993.550964
4748,9496.0,992.818848
4749,9498.0,992.796509
4750,9500.0,993.365967
4751,9502.0,994.090515
4752,9504.0,994.501221
4753,9506.0,994.556946
4754,9508.0,994.68219
4755,9510.0,994.706848
4756,9512.0,994.476807
4757,9514.0,993.859985
4758,9516.0,993.145874
4759,9518.0,992.733826
4760,9520.0,992.411011
4761,9522.0,992.325806
4762,9524.0,992.703491
4763,9526.0,993.373657
4764,9528.0,994.130859
4765,9530.0,994.535522
4766,9532.0,994.854492
4767,9534.0,995.121948
4768,9536.0,995.204834
4769,9538.0,995.022705
4770,9540.0,994.666382
4771,9542.0,994.234741
4772,9544.0,993.683167
4773,9546.0,993.348694
4774,9548.0,993.235229
4775,9550.0,993.490234
4776,9552.0,993.765076
4777,9554.0,994.2146
4778,9556.0,994.544434
4779,9558.0,994.663696
4780,9560.0,994.550171
4781,9562.0,994.065308
4782,9564.0,993.287781
4783,9566.0,992.835693
4784,9568.0,992.808594
4785,9570.0,993.054016
4786,9572.0,993.563293
4787,9574.0,994.277771
4788,9576.0,994.709412
4789,9578.0,994.892517
4790,9580.0,995.100037
4791,9582.0,995.138611
4792,9584.0,995.271667
4793,9586.0,995.307678
4794,9588.0,995.192139
4795,9590.0,994.610107
4796,9592.0,994.047852
4797,9594.0,993.469666
4798,9596.0,993.269531
4799,9598.0,993.539062
4800,9600.0,994.076233
4801,9602.0,994.622131
4802,9604.0,995.206116
4803,9606.0,995.683655
4804,9608.0,995.906311
4805,9610.0,995.480042
4806,9612.0,994.609497
4807,9614.0,993.735779
4808,9616.0,993.375549
4809,9618.0,993.589844
4810,9620.0,993.859009
4811,9622.0,994.245667
4812,9624.0,994.682434
4813,9626.0,995.031799
4814,9628.0,995.37915
4815,9630.0,995.67865
4816,9632.0,995.556641
4817,9634.0,994.856628
4818,9636.0,993.585876
4819,9638.0,992.459717
4820,9640.0,992.306335
4821,9642.0,992.531311
4822,9644.0,993.141663
4823,9646.0,994.016418
4824,9648.0,994.870117
4825,9650.0,995.37207
4826,9652.0,995.58197
4827,9654.0,995.481201
4828,9656.0,994.9953
4829,9658.0,994.284058
4830,9660.0,993.379578
4831,9662.0,992.988342
4832,9664.0,993.110352
4833,9666.0,993.433533
4834,9668.0,993.750122
4835,9670.0,994.04895
4836,9672.0,994.436096
4837,9674.0,994.989685
4838,9676.0,995.570007
4839,9678.0,995.709167
4840,9680.0,995.22876
