,BOND,ANGLE,DIHED,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Interaction entropy
49,1.0835776720341528e-12,1.0373923942097463e-12,-6.394884621840902e-13,-28.23690000000066,-192.04599999999687,202.54109999999898,-4.115384639999997,-220.28289999999632,198.4257153599984,-21.857184639997342,18.978101498203195
50,6.110667527536862e-13,1.5134560271690134e-12,8.171241461241152e-13,-30.902200000000047,-188.30489999999813,199.10220000000118,-4.485517199999948,-219.2070999999982,194.61668280000254,-24.590417199996963,18.965904681202897
51,-1.865174681370263e-13,-0.00010000000032306389,0.0001000000004296453,-36.4901999999998,-197.128599999994,211.71039999999988,-4.619165759999984,-233.61879999999422,207.09123423999984,-26.527565759994346,18.953944710631255
52,1.4086509736443986e-12,6.181721801112872e-13,-1.7763568394002505e-13,-30.720599999999315,-188.98710000000375,199.65090000000072,-4.540800240000021,-219.70779999999957,195.11009976000136,-24.597700239998773,18.942212562933257
53,9.99999972890464e-05,-1.3926637620897964e-12,1.4566126083082054e-12,-32.15250000000039,-176.56000000000287,192.5517000000001,-4.019801039999963,-208.71240000000628,188.53189896000035,-20.180501040006163,18.930708239796353
54,2.1369572777985013e-12,5.471179065352771e-13,2.6645352591003757e-13,-34.18909999999999,-175.5918999999976,191.4061999999999,-4.463293679999982,-209.78099999999642,186.9429063199996,-22.838093679996433,18.919407665269546
55,-2.346567384847731e-12,-0.00010000000035859102,4.973799150320701e-14,-39.94500000000045,-182.57989999999938,200.28900000000087,-5.094529200000011,-222.52490000000898,195.19447079999944,-27.330429200008126,18.908309723013918
56,-7.975842208907125e-13,-1.0658141036401503e-13,-7.105427357601002e-14,-39.65670000000017,-183.83549999999738,203.04150000000163,-4.9370097600000316,-223.4921000000054,198.10449024000133,-25.387609760003784,18.89740821486336
57,7.513989430663059e-13,1.1084466677857563e-12,-1.3571366253017914e-12,-34.11760000000059,-200.2147000000013,214.45080000000002,-4.84012224000005,-234.33230000001572,209.61067776000021,-24.721622240015748,18.88669630780134
58,-5.933031843596837e-13,-9.023892744153272e-13,-1.4637180356658064e-12,-29.715000000000067,-194.0550000000026,205.44790000000035,-4.269432959999969,-223.7702000000051,201.17846704000192,-22.59173296000472,18.87616751925747
59,-9.99999977420174e-05,1.2008172234345693e-12,-2.842170943040401e-14,-32.122499999999874,-173.74379999999644,187.98260000000022,-4.347510480000017,-205.86629999999255,183.63508952000007,-22.231210479992328,18.86632625786703
60,2.682298827494378e-13,1.1297629498585593e-12,9.237055564881302e-13,-34.61879999999976,-160.28340000000262,175.7966,-4.163291279999963,-194.9022000000022,171.6333087199993,-23.26889128000218,24.99113699530244
61,9.663381206337363e-13,9.999999940646376e-05,-1.1510792319313623e-12,-34.76200000000026,-159.51829999999993,177.4351000000005,-3.9343831199999784,-194.28019999999896,173.5007168800003,-20.77948311999843,25.497765078468234
