,time,rhoeq_decoy
7654,15308.0,995.256165
7655,15310.0,994.948608
7656,15312.0,994.239258
7657,15314.0,993.528992
7658,15316.0,993.250427
7659,15318.0,993.464294
7660,15320.0,993.943542
7661,15322.0,994.279663
7662,15324.0,994.614868
7663,15326.0,994.727661
7664,15328.0,994.882141
7665,15330.0,995.062622
7666,15332.0,994.894226
7667,15334.0,994.2901
7668,15336.0,993.568298
7669,15338.0,993.364929
7670,15340.0,993.571899
7671,15342.0,993.885864
7672,15344.0,994.002319
7673,15346.0,994.160645
7674,15348.0,994.268433
7675,15350.0,994.35614
7676,15352.0,994.411865
7677,15354.0,994.264587
7678,15356.0,994.222778
7679,15358.0,993.973877
7680,15360.0,993.947144
7681,15362.0,994.307373
7682,15364.0,994.457092
7683,15366.0,994.228943
7684,15368.0,994.214722
7685,15370.0,994.012024
7686,15372.0,993.759399
7687,15374.0,993.607544
7688,15376.0,993.307007
7689,15378.0,992.996704
7690,15380.0,992.643982
7691,15382.0,993.111755
7692,15384.0,994.119873
7693,15386.0,994.943726
7694,15388.0,995.40448
7695,15390.0,995.318481
7696,15392.0,995.072754
7697,15394.0,994.882141
7698,15396.0,994.320801
7699,15398.0,993.652283
7700,15400.0,992.892212
7701,15402.0,992.606079
7702,15404.0,992.615601
7703,15406.0,992.972656
7704,15408.0,993.594849
7705,15410.0,994.097351
7706,15412.0,994.63501
7707,15414.0,995.286743
7708,15416.0,995.443054
7709,15418.0,994.822144
7710,15420.0,993.817688
7711,15422.0,992.756531
7712,15424.0,992.11554
7713,15426.0,992.30011
7714,15428.0,993.162598
7715,15430.0,994.15448
7716,15432.0,994.886536
7717,15434.0,995.223999
7718,15436.0,995.143372
7719,15438.0,995.15686
7720,15440.0,995.041504
7721,15442.0,994.690735
7722,15444.0,994.162598
7723,15446.0,993.607361
7724,15448.0,993.046082
7725,15450.0,992.718384
7726,15452.0,992.845703
7727,15454.0,993.157776
7728,15456.0,993.604736
7729,15458.0,994.405334
7730,15460.0,995.316711
7731,15462.0,995.912048
7732,15464.0,995.820679
7733,15466.0,995.238159
7734,15468.0,994.460571
7735,15470.0,993.73291
7736,15472.0,993.330811
7737,15474.0,992.695496
7738,15476.0,992.19812
7739,15478.0,992.210632
7740,15480.0,993.01416
7741,15482.0,994.394775
7742,15484.0,995.37793
7743,15486.0,995.91095
7744,15488.0,996.093018
7745,15490.0,996.138428
7746,15492.0,995.208069
7747,15494.0,993.741577
7748,15496.0,992.27124
7749,15498.0,991.165833
7750,15500.0,991.025085
7751,15502.0,991.649597
7752,15504.0,992.817383
7753,15506.0,994.26123
7754,15508.0,995.36615
7755,15510.0,996.184692
7756,15512.0,996.49762
7757,15514.0,996.409302
7758,15516.0,995.552185
7759,15518.0,994.233398
7760,15520.0,993.150696
7761,15522.0,992.492004
7762,15524.0,992.312683
7763,15526.0,992.675598
7764,15528.0,993.516907
7765,15530.0,994.179443
7766,15532.0,994.604309
7767,15534.0,994.831726
7768,15536.0,995.215027
7769,15538.0,995.508789
7770,15540.0,995.39447
7771,15542.0,994.746704
7772,15544.0,993.715515
7773,15546.0,992.861633
7774,15548.0,992.439026
7775,15550.0,992.737793
7776,15552.0,993.371948
7777,15554.0,994.087708
7778,15556.0,994.802368
7779,15558.0,995.437317
7780,15560.0,996.050049
7781,15562.0,996.343201
7782,15564.0,995.783691
7783,15566.0,994.794006
7784,15568.0,993.719482
7785,15570.0,992.829834
7786,15572.0,992.236572
7787,15574.0,992.105652
7788,15576.0,992.392883
7789,15578.0,992.983887
7790,15580.0,993.671753
7791,15582.0,994.271057
7792,15584.0,994.902893
7793,15586.0,995.339355
7794,15588.0,995.403687
7795,15590.0,994.830383
7796,15592.0,993.879211
7797,15594.0,993.438721
7798,15596.0,993.427368
7799,15598.0,993.636353
7800,15600.0,994.089722
7801,15602.0,994.376465
7802,15604.0,994.804138
7803,15606.0,994.935974
7804,15608.0,994.751343
7805,15610.0,994.444458
7806,15612.0,994.25061
7807,15614.0,994.105652
7808,15616.0,994.056091
7809,15618.0,994.058044
7810,15620.0,994.108521
7811,15622.0,994.034363
7812,15624.0,993.910645
7813,15626.0,993.897217
7814,15628.0,993.799011
7815,15630.0,993.969604
7816,15632.0,994.421326
7817,15634.0,994.42157
7818,15636.0,994.208557
7819,15638.0,993.954468
7820,15640.0,993.868958
7821,15642.0,993.708313
7822,15644.0,993.759888
7823,15646.0,994.154907
7824,15648.0,994.622437
7825,15650.0,994.980225
7826,15652.0,994.965942
7827,15654.0,994.615906
7828,15656.0,994.444458
7829,15658.0,994.203369
7830,15660.0,994.245178
7831,15662.0,994.04657
7832,15664.0,993.558716
7833,15666.0,993.024109
7834,15668.0,992.885315
7835,15670.0,992.996521
7836,15672.0,993.670349
7837,15674.0,994.646423
7838,15676.0,995.411438
7839,15678.0,996.131714
7840,15680.0,996.512695
7841,15682.0,996.284424
7842,15684.0,995.485046
7843,15686.0,994.598083
7844,15688.0,993.671936
7845,15690.0,993.17981
7846,15692.0,992.920288
7847,15694.0,993.028259
7848,15696.0,993.423279
7849,15698.0,993.920532
7850,15700.0,994.535217
7851,15702.0,995.106628
7852,15704.0,995.574951
7853,15706.0,995.645325
7854,15708.0,995.310974
7855,15710.0,994.556458
7856,15712.0,993.809631
7857,15714.0,993.221802
7858,15716.0,992.925781
7859,15718.0,993.004272
7860,15720.0,993.206116
7861,15722.0,993.582886
7862,15724.0,993.720642
7863,15726.0,994.08197
7864,15728.0,994.552307
7865,15730.0,994.85144
7866,15732.0,994.987976
7867,15734.0,994.870117
7868,15736.0,994.558411
7869,15738.0,994.179688
7870,15740.0,993.641541
7871,15742.0,993.052368
7872,15744.0,992.546448
7873,15746.0,992.43158
7874,15748.0,992.555237
7875,15750.0,992.941223
7876,15752.0,993.397644
7877,15754.0,993.972351
7878,15756.0,994.532043
7879,15758.0,994.868286
7880,15760.0,994.882812
7881,15762.0,994.579346
7882,15764.0,994.109741
7883,15766.0,993.585876
7884,15768.0,993.042358
7885,15770.0,992.85907
7886,15772.0,993.219299
7887,15774.0,993.904358
7888,15776.0,994.555481
7889,15778.0,995.008484
7890,15780.0,995.210571
7891,15782.0,995.358826
7892,15784.0,995.126099
7893,15786.0,994.435303
7894,15788.0,993.460693
7895,15790.0,992.717834
7896,15792.0,992.590515
7897,15794.0,992.914368
7898,15796.0,992.962341
7899,15798.0,992.899353
7900,15800.0,993.264465
7901,15802.0,993.96228
7902,15804.0,994.754517
7903,15806.0,995.259827
7904,15808.0,995.322937
7905,15810.0,995.192383
7906,15812.0,994.742188
7907,15814.0,993.842163
7908,15816.0,993.161499
7909,15818.0,992.759277
7910,15820.0,992.556274
7911,15822.0,992.572815
7912,15824.0,993.311218
7913,15826.0,994.61261
7914,15828.0,996.107849
7915,15830.0,996.547607
7916,15832.0,996.053223
7917,15834.0,994.819763
7918,15836.0,993.774109
7919,15838.0,992.867432
7920,15840.0,992.305847
7921,15842.0,991.950806
7922,15844.0,992.141541
7923,15846.0,992.910217
7924,15848.0,994.301758
7925,15850.0,995.898621
7926,15852.0,996.572388
7927,15854.0,996.280334
7928,15856.0,995.066711
7929,15858.0,993.778442
7930,15860.0,992.905579
7931,15862.0,992.878601
7932,15864.0,993.224243
7933,15866.0,993.515259
7934,15868.0,993.783813
7935,15870.0,994.269836
7936,15872.0,994.964111
7937,15874.0,995.537109
7938,15876.0,995.182312
7939,15878.0,994.264221
7940,15880.0,993.546326
7941,15882.0,993.554504
7942,15884.0,993.519592
7943,15886.0,993.54895
7944,15888.0,993.355896
7945,15890.0,993.286438
7946,15892.0,993.691406
7947,15894.0,994.38385
7948,15896.0,994.828308
7949,15898.0,995.05127
7950,15900.0,994.676575
7951,15902.0,993.993652
7952,15904.0,993.176819
7953,15906.0,992.537537
7954,15908.0,992.659668
7955,15910.0,993.264709
7956,15912.0,994.025024
7957,15914.0,994.730835
7958,15916.0,995.261169
7959,15918.0,995.692261
7960,15920.0,995.774902
7961,15922.0,995.566162
7962,15924.0,995.004944
7963,15926.0,994.203003
7964,15928.0,993.02356
7965,15930.0,992.236206
7966,15932.0,992.190613
7967,15934.0,992.441833
7968,15936.0,992.615112
7969,15938.0,993.169495
7970,15940.0,994.279114
7971,15942.0,995.540588
7972,15944.0,996.42981
7973,15946.0,996.620911
7974,15948.0,995.984985
7975,15950.0,994.979553
7976,15952.0,993.765381
7977,15954.0,992.572083
7978,15956.0,991.439758
7979,15958.0,990.742981
7980,15960.0,990.73053
7981,15962.0,991.472595
7982,15964.0,992.849182
7983,15966.0,994.299316
7984,15968.0,995.443726
7985,15970.0,995.845581
7986,15972.0,995.838806
7987,15974.0,995.375122
7988,15976.0,994.363892
7989,15978.0,993.199951
7990,15980.0,992.534485
7991,15982.0,992.26239
7992,15984.0,992.336792
7993,15986.0,992.810669
7994,15988.0,993.764282
7995,15990.0,994.872192
7996,15992.0,995.918091
7997,15994.0,996.490784
7998,15996.0,996.22937
7999,15998.0,995.535095
8000,16000.0,994.735168
8001,16002.0,993.603333
8002,16004.0,992.584229
8003,16006.0,992.143433
8004,16008.0,992.216797
8005,16010.0,992.80835
8006,16012.0,993.719788
8007,16014.0,994.60968
8008,16016.0,995.070435
8009,16018.0,995.06488
8010,16020.0,994.786804
8011,16022.0,994.809387
8012,16024.0,994.590698
8013,16026.0,993.903625
8014,16028.0,992.80896
8015,16030.0,991.756592
8016,16032.0,991.572144
8017,16034.0,992.317566
8018,16036.0,993.612732
8019,16038.0,995.126282
8020,16040.0,996.013367
8021,16042.0,996.41394
8022,16044.0,996.289062
8023,16046.0,995.7323
8024,16048.0,994.863708
8025,16050.0,993.647583
8026,16052.0,992.623169
8027,16054.0,992.01886
8028,16056.0,992.038391
8029,16058.0,992.463074
8030,16060.0,993.285278
8031,16062.0,994.261963
8032,16064.0,995.297546
8033,16066.0,996.020081
8034,16068.0,996.148438
8035,16070.0,995.697815
8036,16072.0,994.810608
8037,16074.0,993.64386
8038,16076.0,992.422546
8039,16078.0,992.236572
8040,16080.0,992.655762
8041,16082.0,993.322021
8042,16084.0,993.822754
8043,16086.0,994.363586
8044,16088.0,994.52832
8045,16090.0,994.529541
8046,16092.0,994.223633
8047,16094.0,993.667847
8048,16096.0,993.113586
8049,16098.0,992.794312
8050,16100.0,993.044067
8051,16102.0,993.888306
8052,16104.0,994.575989
8053,16106.0,994.919556
8054,16108.0,994.656128
8055,16110.0,994.081238
8056,16112.0,993.510071
8057,16114.0,993.130127
8058,16116.0,993.081116
8059,16118.0,993.102783
8060,16120.0,993.062378
8061,16122.0,993.234375
8062,16124.0,993.979919
8063,16126.0,994.79718
8064,16128.0,995.180725
8065,16130.0,995.041504
8066,16132.0,994.773193
8067,16134.0,994.296021
8068,16136.0,993.950684
8069,16138.0,993.663879
8070,16140.0,993.1073
8071,16142.0,992.152161
8072,16144.0,991.739441
8073,16146.0,992.151489
8074,16148.0,993.042114
8075,16150.0,994.334412
8076,16152.0,995.391907
8077,16154.0,996.017029
8078,16156.0,996.015625
8079,16158.0,995.54541
8080,16160.0,994.737122
8081,16162.0,993.613831
8082,16164.0,992.433411
8083,16166.0,991.58429
8084,16168.0,991.436829
8085,16170.0,991.978516
8086,16172.0,992.977661
8087,16174.0,994.129211
8088,16176.0,995.160706
8089,16178.0,995.990356
8090,16180.0,996.129395
8091,16182.0,995.651917
8092,16184.0,994.831909
8093,16186.0,993.720032
8094,16188.0,992.719849
8095,16190.0,992.161377
8096,16192.0,992.420532
8097,16194.0,993.135071
8098,16196.0,994.280457
8099,16198.0,995.41156
8100,16200.0,995.950562
8101,16202.0,995.547607
8102,16204.0,994.591064
8103,16206.0,993.500732
8104,16208.0,992.41803
8105,16210.0,991.646912
8106,16212.0,991.262573
8107,16214.0,991.545288
8108,16216.0,992.756897
8109,16218.0,994.735535
8110,16220.0,996.649597
8111,16222.0,997.633484
