Ligand,Affinity
Lig163,-3.18194842
Lig163,-3.13512588
Lig163,-3.12972069
Lig163,-3.12131166
Lig163,-3.08195138
Lig163,-3.03772283
Lig163,-3.02455521
Lig163,-3.0157795
Lig163,-3.00720143
Lig163,-3.00007677
Lig163,-2.90225506
Lig163,-2.88557196
Lig163,-2.8661592
Lig163,-2.85538602
Lig163,-2.85407567
Lig163,-2.817873
Lig163,-2.76882601
Lig164,-5.45863581
Lig164,-5.27790499
Lig164,-4.92731524
Lig164,-4.62227058
Lig164,-4.55838728
Lig164,-4.55319405
Lig164,-4.54279613
Lig164,-4.26289129
Lig164,-4.19480801
Lig164,-4.11384535
Lig164,-3.95750117
Lig164,-3.93013167
Lig164,-3.92384911
Lig164,-3.89821482
Lig164,-3.83541512
Lig164,-3.8075664
Lig164,-3.78011322
Lig164,-3.69056582
Lig164,-3.64615107
Lig164,-3.63434052
Lig164,-3.59959269
Lig164,-3.59058666
Lig164,-3.52236223
Lig164,-3.51047873
Lig164,-3.43972182
Lig164,-3.43425727
Lig164,-3.40615129
Lig164,-3.39058542
Lig164,-3.35834217
Lig164,-3.35037827
Lig164,-3.31392336
Lig164,-3.2913959
Lig164,-3.29071569
Lig164,-3.22582507
Lig164,-3.21674037
Lig164,-3.13713717
Lig164,-3.07072449
Lig164,-3.0664556
Lig164,-3.00995302
Lig164,-2.99386621
Lig164,-2.96956086
Lig164,-2.95737267
Lig164,-2.87299085
Lig164,-2.85561442
Lig164,-2.83371639
Lig164,-2.77664495
Lig164,-2.76571393
Lig164,-2.75641346
Lig164,-2.73832726
Lig165,-5.37825155
Lig165,-4.97200823
Lig165,-4.72468662
Lig165,-4.4574995
Lig165,-4.30953312
Lig165,-4.30779648
Lig165,-4.19751644
Lig165,-4.07718897
Lig165,-3.99696541
Lig165,-3.97390127
Lig165,-3.88143182
Lig165,-3.87404585
Lig165,-3.82620478
Lig165,-3.81126451
Lig165,-3.67149353
Lig165,-3.58641267
Lig165,-3.26126099
Lig165,-3.22161436
Lig165,-3.15096736
Lig165,-3.15047121
Lig165,-3.14776468
Lig165,-3.1443522
Lig165,-3.13267565
Lig165,-3.11066866
Lig165,-3.05126095
Lig165,-3.0429709
Lig165,-2.89239717
Lig165,-2.85561609
Lig165,-2.84833431
Lig165,-2.83134294
Lig165,-2.80689597
Lig165,-2.79456115
Lig165,-2.72455549
Lig165,-2.70240164
Lig165,-2.66435218
Lig165,-2.62075782
Lig165,-2.60825086
Lig165,-2.6054554
Lig165,-2.59382296
Lig165,-2.51472282
Lig165,-2.51190591
Lig165,-2.48858142
Lig165,-2.46813846
Lig165,-2.46318173
Lig165,-2.4595232
Lig165,-2.44728708
Lig166,-4.93902493
Lig166,-4.577847
Lig166,-4.16890144
Lig166,-4.08063126
Lig166,-3.94701958
Lig166,-3.93234539
Lig166,-3.8232882
Lig166,-3.78420019
Lig166,-3.74075103
Lig166,-3.68782926
Lig166,-3.62501216
Lig166,-3.54584908
Lig166,-3.51597786
Lig166,-3.5154388
Lig166,-3.50947809
Lig166,-3.47324872
Lig166,-3.42464423
Lig166,-3.41588283
Lig166,-3.37374759
Lig166,-3.33969092
Lig166,-3.25712323
Lig166,-3.20188999
Lig166,-3.16731715
Lig166,-3.14677238
Lig166,-3.12854195
Lig166,-3.12183595
Lig166,-3.10515356
Lig166,-3.06564045
Lig166,-3.0496161
Lig166,-3.00680828
Lig166,-2.97577453
Lig166,-2.95154381
Lig166,-2.91428685
Lig166,-2.90538168
Lig166,-2.90533924
Lig166,-2.87228298
Lig166,-2.86352396
Lig166,-2.82188177
Lig166,-2.80916977
Lig166,-2.79833007
Lig166,-2.76498556
Lig166,-2.74740696
Lig166,-2.73800373
Lig166,-2.72992969
Lig166,-2.67392588
Lig166,-2.6738162
Lig166,-2.65894985
Lig166,-2.65618777
Lig166,-2.61204195
Lig167,-4.43942499
Lig167,-4.29847431
Lig167,-4.26366758
Lig167,-4.03901005
Lig167,-3.84806323
Lig167,-3.72865582
Lig167,-3.68703389
Lig167,-3.63077998
Lig167,-3.60945153
Lig167,-3.59611988
Lig167,-3.55227661
Lig167,-3.53900361
Lig167,-3.4969182
Lig167,-3.43001771
Lig167,-3.38522053
Lig167,-3.33189082
Lig167,-3.19312501
Lig167,-3.15073276
Lig167,-3.14998651
Lig167,-3.12856102
Lig167,-3.08969116
Lig167,-3.07777095
Lig167,-3.06836033
Lig167,-3.03403163
Lig167,-3.01428103
Lig167,-3.00535417
Lig167,-3.00492096
Lig167,-2.98044682
Lig167,-2.97742486
Lig167,-2.96442485
Lig167,-2.91488743
Lig167,-2.87898111
Lig167,-2.87832046
Lig167,-2.85351348
Lig167,-2.81849003
Lig167,-2.80739355
Lig167,-2.78298044
Lig167,-2.76855707
Lig167,-2.76511407
Lig167,-2.71988249
Lig167,-2.7171247
Lig167,-2.7069335
Lig167,-2.6929307
Lig167,-2.65533519
Lig167,-2.6244154
Lig167,-2.62235522
Lig167,-2.61568427
Lig167,-2.6125195
Lig167,-2.61193204
Lig167,-2.49706984
Lig168,-4.2288661
Lig168,-4.21670341
Lig168,-3.97534657
Lig168,-3.83323598
Lig168,-3.79859972
Lig168,-3.77136803
Lig168,-3.67126036
Lig168,-3.64372516
Lig168,-3.48902464
Lig168,-3.39099741
Lig168,-3.38218641
Lig168,-3.28499389
Lig168,-3.21173429
Lig168,-3.20848942
Lig168,-3.17759871
Lig168,-3.17242217
Lig168,-3.14261603
Lig168,-3.07014513
Lig168,-2.87824893
Lig168,-2.86141634
Lig168,-2.80825591
Lig168,-2.80557966
Lig168,-2.77810359
Lig168,-2.69470572
Lig168,-2.69321704
Lig168,-2.66843367
Lig168,-2.66273046
Lig168,-2.63088083
Lig168,-2.59685016
Lig168,-2.59357786
Lig168,-2.58276224
Lig168,-2.56957889
Lig168,-2.53985572
Lig168,-2.51546478
Lig168,-2.50290203
Lig168,-2.48346877
Lig168,-2.47795892
Lig168,-2.45803285
Lig168,-2.44304156
Lig168,-2.42526889
Lig168,-2.41685772
Lig168,-2.40599179
Lig168,-2.39417648
Lig168,-2.3917954
Lig168,-2.38210702
Lig168,-2.31569695
Lig168,-2.29539227
Lig168,-2.28495574
Lig168,-2.16685653
Lig168,-2.14726758
Lig169,-5.46997929
Lig169,-5.20349169
Lig169,-5.19588614
Lig169,-5.18078375
Lig169,-5.09722662
Lig169,-4.91446733
Lig169,-4.86879015
Lig169,-4.52977371
Lig169,-4.34546137
Lig169,-4.33399105
Lig169,-4.13321829
Lig169,-4.00242329
Lig169,-3.94450402
Lig169,-3.94068241
Lig169,-3.89149976
Lig169,-3.8913815
Lig169,-3.7945931
Lig169,-3.79080153
Lig169,-3.74706364
Lig169,-3.72140336
Lig169,-3.6984067
Lig169,-3.68781996
Lig169,-3.55239153
Lig169,-3.52249265
Lig169,-3.51959133
Lig169,-3.48808837
Lig169,-3.47985172
Lig169,-3.47159195
Lig169,-3.45739436
Lig169,-3.44597244
Lig169,-3.42401862
Lig169,-3.37681866
Lig169,-3.35555863
Lig169,-3.33624482
Lig169,-3.31258368
Lig169,-3.26853561
Lig169,-3.2491529
Lig169,-3.24730349
Lig169,-3.2361095
Lig169,-3.20458674
Lig169,-3.20175791
Lig169,-3.16272759
Lig169,-3.13308501
Lig169,-3.07057905
Lig169,-3.04885578
Lig169,-3.02985263
Lig169,-3.02937102
Lig169,-2.99334359
Lig169,-2.97923088
Lig16,-7.64395237
Lig16,-7.62059832
Lig16,-7.40650272
Lig16,-7.34669065
Lig16,-7.24939919
Lig16,-7.11928701
Lig16,-6.99691057
Lig16,-6.84990692
Lig16,-6.76301861
Lig16,-6.74718189
Lig16,-6.70502472
Lig16,-6.66414595
Lig16,-6.56181335
Lig16,-6.4907198
Lig16,-6.37814379
Lig16,-6.34307671
Lig16,-6.31588793
Lig16,-6.27457476
Lig16,-6.23668432
Lig16,-6.16821337
Lig16,-6.16522312
Lig16,-6.08102036
Lig16,-6.06283045
Lig16,-6.05948305
Lig16,-6.00202036
Lig16,-5.99120712
Lig16,-5.96409512
Lig16,-5.89933825
Lig16,-5.87869835
Lig16,-5.87221622
Lig16,-5.8229003
Lig16,-5.81594276
Lig16,-5.81235027
Lig16,-5.73703718
Lig16,-5.73589563
Lig16,-5.72270536
Lig16,-5.69702911
Lig16,-5.66353464
Lig16,-5.64214373
Lig16,-5.56549931
Lig16,-5.51009941
Lig16,-5.4809885
Lig16,-5.42244577
Lig16,-5.37215614
Lig16,-5.35794926
Lig16,-5.28972149
Lig16,-5.26901627
Lig16,-5.20820856
Lig16,-5.1979413
Lig170,-6.24822521
Lig170,-5.73597383
Lig170,-5.66014194
Lig170,-5.62701511
Lig170,-5.62700701
Lig170,-5.32945824
Lig170,-5.19547224
Lig170,-5.16095877
Lig170,-5.03639174
Lig170,-5.00358105
Lig170,-4.94273758
Lig170,-4.83907843
Lig170,-4.80683804
Lig170,-4.77713299
Lig170,-4.55198002
Lig170,-4.53032923
Lig170,-4.52642775
Lig170,-4.48193359
Lig170,-4.36211777
Lig170,-4.32083321
Lig170,-4.3032546
Lig170,-4.26557159
Lig170,-4.23641968
Lig170,-4.22155714
Lig170,-4.20660973
Lig170,-4.20394945
Lig170,-4.20040941
Lig170,-4.16443157
Lig170,-4.07920074
Lig170,-3.99218583
Lig170,-3.98659825
Lig170,-3.97964001
Lig170,-3.94484043
Lig170,-3.93042397
Lig170,-3.89905906
Lig170,-3.89366484
Lig170,-3.89358377
Lig170,-3.79906726
Lig170,-3.79621363
Lig170,-3.75301313
Lig170,-3.74273682
Lig170,-3.71022081
Lig170,-3.68646884
Lig170,-3.67976451
Lig170,-3.67247581
Lig170,-3.65295076
Lig170,-3.61118174
Lig170,-3.61012864
Lig170,-3.59071589
Lig170,-3.53132915
Lig171,-5.7502985
Lig171,-5.62790298
Lig171,-5.32866859
Lig171,-4.79329681
Lig171,-4.7784996
Lig171,-4.72372198
Lig171,-4.63360548
Lig171,-4.46613455
Lig171,-4.43893719
Lig171,-4.35509539
Lig171,-4.3407588
Lig171,-4.19795322
Lig171,-4.17061138
Lig171,-4.15567446
Lig171,-4.15023327
Lig171,-3.97792339
Lig171,-3.95242929
Lig171,-3.91905975
Lig171,-3.81105375
Lig171,-3.78093624
Lig171,-3.70646071
Lig171,-3.70376134
Lig171,-3.68688273
Lig171,-3.68546653
Lig171,-3.64973116
Lig171,-3.64076734
Lig171,-3.63800168
Lig171,-3.6374836
Lig171,-3.60962129
Lig171,-3.55538869
Lig171,-3.48488855
Lig171,-3.44847798
Lig171,-3.41700363
Lig171,-3.39680433
Lig171,-3.35796189
Lig171,-3.3498075
Lig171,-3.32005882
Lig171,-3.3014164
Lig171,-3.25874782
Lig171,-3.25025487
Lig171,-3.23675537
Lig171,-3.21892667
Lig171,-3.18140912
Lig171,-3.13795018
Lig171,-3.11745858
Lig171,-3.10116076
Lig171,-3.09395695
Lig171,-3.07282519
Lig171,-2.9921186
Lig171,-2.94775057
Lig172,-4.36989784
Lig172,-4.36705399
Lig172,-4.36332226
Lig172,-4.17865086
Lig172,-3.84466934
Lig172,-3.72631764
Lig172,-3.69050646
Lig172,-3.6589272
Lig172,-3.65393591
Lig172,-3.6315527
Lig172,-3.6234467
Lig172,-3.55833364
Lig172,-3.54579091
Lig172,-3.53501272
Lig172,-3.50159144
Lig172,-3.44122171
Lig172,-3.39816236
Lig172,-3.36907125
Lig172,-3.35456443
Lig172,-3.34620142
Lig172,-3.28943634
Lig172,-3.28306389
Lig172,-3.2560997
Lig172,-3.19229007
Lig172,-3.17293596
Lig172,-3.16749883
Lig172,-3.07759476
Lig172,-3.01460052
Lig172,-3.01413846
Lig172,-2.9809823
Lig172,-2.95220661
Lig172,-2.92932749
Lig172,-2.90703058
Lig172,-2.88998747
Lig172,-2.87196016
Lig172,-2.85704088
Lig172,-2.8487947
Lig172,-2.83469296
Lig172,-2.82511902
Lig172,-2.79358411
Lig172,-2.78435636
Lig172,-2.75125384
Lig172,-2.70217562
Lig172,-2.69276834
Lig172,-2.68280864
Lig172,-2.65578675
Lig172,-2.60246825
Lig172,-2.59526467
Lig172,-2.54241586
Lig173,-5.28960085
Lig173,-4.93493128
Lig173,-4.4404459
Lig173,-4.34650183
Lig173,-4.28124475
Lig173,-4.27611589
Lig173,-4.18609428
Lig173,-4.16510201
Lig173,-4.16472578
Lig173,-3.95660043
Lig173,-3.80024242
Lig173,-3.77435112
Lig173,-3.71995974
Lig173,-3.68938828
Lig173,-3.66879821
Lig173,-3.64987326
Lig173,-3.64350438
Lig173,-3.45586133
Lig173,-3.45134282
Lig173,-3.44233894
Lig173,-3.42744875
Lig173,-3.39729857
Lig173,-3.35750318
Lig173,-3.34567642
Lig173,-3.3419981
Lig173,-3.29205298
Lig173,-3.26619148
Lig173,-3.25682497
Lig173,-3.24495268
Lig173,-3.21305013
Lig173,-3.20349646
Lig173,-3.20214725
Lig173,-3.1970675
Lig173,-3.18664789
Lig173,-3.18410468
Lig173,-3.14212298
Lig173,-3.1222899
Lig173,-3.1116941
Lig173,-3.0956769
Lig173,-3.09202886
Lig173,-3.08214712
Lig173,-3.07958889
Lig173,-3.05738235
Lig173,-3.04644585
Lig173,-3.03159714
Lig173,-2.98557782
Lig173,-2.95879865
Lig173,-2.94602871
Lig173,-2.92148948
Lig173,-2.8624866
Lig174,-5.41964388
Lig174,-4.88342953
Lig174,-4.59721708
Lig174,-4.45745468
Lig174,-4.4408412
Lig174,-4.36188936
Lig174,-4.35803938
Lig174,-4.17452383
Lig174,-4.16968012
Lig174,-4.07888937
Lig174,-4.05169153
Lig174,-3.97636628
Lig174,-3.79199648
Lig174,-3.77683377
Lig174,-3.76414943
Lig174,-3.69709921
Lig174,-3.69417477
Lig174,-3.66936731
Lig174,-3.66300607
Lig174,-3.48194885
Lig174,-3.43408775
Lig174,-3.42598677
Lig174,-3.41075253
Lig174,-3.39263272
Lig174,-3.38774562
Lig174,-3.28664398
Lig174,-3.28069019
Lig174,-3.26820302
Lig174,-3.26577926
Lig174,-3.26541495
Lig174,-3.26301932
Lig174,-3.25595975
Lig174,-3.23737741
Lig174,-3.20771098
Lig174,-3.1928215
Lig174,-3.15467882
Lig174,-3.13500476
Lig174,-3.11402011
Lig174,-3.09883332
Lig174,-3.08587193
Lig174,-3.01922107
Lig174,-2.876827
Lig174,-2.87348843
Lig174,-2.8701601
Lig174,-2.84880662
Lig174,-2.84574747
Lig174,-2.81523347
Lig174,-2.80726671
Lig174,-2.69208455
Lig174,-2.68560386
Lig175,-5.86417437
Lig175,-5.76943636
Lig175,-4.81242847
Lig175,-4.71322346
Lig175,-4.61432886
Lig175,-4.5188899
Lig175,-4.42174196
Lig175,-4.30487108
Lig175,-4.20907259
Lig175,-4.15855598
Lig175,-4.08646202
Lig175,-4.07570028
Lig175,-4.02542019
Lig175,-3.98771501
Lig175,-3.94126701
Lig175,-3.92417002
Lig175,-3.88607574
Lig175,-3.87901211
Lig175,-3.79246283
Lig175,-3.7373147
Lig175,-3.64774656
Lig175,-3.61168623
Lig175,-3.46943617
Lig175,-3.46609306
Lig175,-3.4555645
Lig175,-3.40021086
Lig175,-3.37774301
Lig175,-3.36992669
Lig175,-3.36954761
Lig175,-3.3315382
Lig175,-3.33152294
Lig175,-3.32104945
Lig175,-3.30179095
Lig175,-3.29979777
Lig175,-3.29082084
Lig175,-3.28738499
Lig175,-3.2612741
Lig175,-3.25689006
Lig175,-3.22596693
Lig175,-3.22162938
Lig175,-3.19549537
Lig175,-3.16332936
Lig175,-3.13795161
Lig175,-3.13460469
Lig175,-3.08945513
Lig175,-3.00936055
Lig176,-5.84161949
Lig176,-5.78024006
Lig176,-4.93195915
Lig176,-4.82999086
Lig176,-4.64372873
Lig176,-4.59954166
Lig176,-4.43810701
Lig176,-4.29556561
Lig176,-4.26136208
Lig176,-4.22505283
Lig176,-4.21513414
Lig176,-4.12612629
Lig176,-4.02216005
Lig176,-3.85108566
Lig176,-3.8226366
Lig176,-3.75921082
Lig176,-3.75786781
Lig176,-3.74384594
Lig176,-3.73402166
Lig176,-3.61852002
Lig176,-3.59765601
Lig176,-3.59502697
Lig176,-3.58240485
Lig176,-3.51110339
Lig176,-3.48363042
Lig176,-3.47244096
Lig176,-3.43747091
Lig176,-3.43319106
Lig176,-3.41865826
Lig176,-3.40031219
Lig176,-3.39649129
Lig176,-3.38098192
Lig176,-3.37777591
Lig176,-3.36640787
Lig176,-3.30790734
Lig176,-3.29985952
Lig176,-3.26286435
Lig176,-3.25472164
Lig176,-3.22838616
Lig176,-3.20105648
Lig176,-3.16712666
Lig176,-3.13945484
Lig176,-3.10632229
Lig176,-3.08552909
Lig176,-3.08353066
Lig176,-3.04681039
Lig176,-2.99673486
Lig176,-2.98345137
Lig176,-2.97885108
Lig176,-2.96214032
Lig177,-5.43800497
Lig177,-4.87205267
Lig177,-4.74367428
Lig177,-4.54860401
Lig177,-4.5268302
Lig177,-4.45838642
Lig177,-4.44557619
Lig177,-4.31990194
Lig177,-4.22751904
Lig177,-4.05010319
Lig177,-4.00889874
Lig177,-3.99917293
Lig177,-3.98979354
Lig177,-3.953655
Lig177,-3.80836964
Lig177,-3.77350998
Lig177,-3.7722261
Lig177,-3.75662398
Lig177,-3.6708796
Lig177,-3.63658714
Lig177,-3.60207438
Lig177,-3.5885396
Lig177,-3.56265306
Lig177,-3.51675248
Lig177,-3.44728661
Lig177,-3.26411128
Lig177,-3.20217133
Lig177,-3.16854835
Lig177,-3.14056563
Lig177,-3.126091
Lig177,-3.11954737
Lig177,-3.08340096
Lig177,-3.06599641
Lig177,-3.04062963
Lig177,-2.93106222
Lig177,-2.90771461
Lig177,-2.85667586
Lig177,-2.81906867
Lig177,-2.81635642
Lig177,-2.80968928
Lig177,-2.7759037
Lig177,-2.73219132
Lig177,-2.70325303
Lig177,-2.66924119
Lig177,-2.62052202
Lig177,-2.61150312
Lig177,-2.59031749
Lig177,-2.58644819
Lig177,-2.55795979
Lig177,-2.52391195
Lig178,-5.14071798
Lig178,-4.90125418
Lig178,-4.72113276
Lig178,-4.66580343
Lig178,-4.40135241
Lig178,-4.38685036
Lig178,-4.34960222
Lig178,-4.34913683
Lig178,-4.25472736
Lig178,-4.22874641
Lig178,-4.01086807
Lig178,-3.96995544
Lig178,-3.89778709
Lig178,-3.8816421
Lig178,-3.84318471
Lig178,-3.80249476
Lig178,-3.77171993
Lig178,-3.75216889
Lig178,-3.74426675
Lig178,-3.72277927
Lig178,-3.6965282
Lig178,-3.43301177
Lig178,-3.38023067
Lig178,-3.36553264
Lig178,-3.33785295
Lig178,-3.33220053
Lig178,-3.31505108
Lig178,-3.31391215
Lig178,-3.29767466
Lig178,-3.26114798
Lig178,-3.20491982
Lig178,-3.19819021
Lig178,-3.17166233
Lig178,-3.16239786
Lig178,-3.15172386
Lig178,-3.14812422
Lig178,-3.14478135
Lig178,-3.11418939
Lig178,-3.10182285
Lig178,-3.07929063
Lig178,-3.07336235
Lig178,-3.01767945
Lig178,-3.0076859
Lig178,-2.9819448
Lig178,-2.96348929
Lig178,-2.94465804
Lig178,-2.94160676
Lig178,-2.80138373
Lig178,-2.76455426
Lig179,-5.53482723
Lig179,-4.81840849
Lig179,-4.7857523
Lig179,-4.51478815
Lig179,-4.27526426
Lig179,-4.21816111
Lig179,-4.20813847
Lig179,-4.13908958
Lig179,-4.10701704
Lig179,-4.09533882
Lig179,-3.63428354
Lig179,-3.59596157
Lig179,-3.54071546
Lig179,-3.53430843
Lig179,-3.49175406
Lig179,-3.44332576
Lig179,-3.4296577
Lig179,-3.39416957
Lig179,-3.30335474
Lig179,-3.29930019
Lig179,-3.24553871
Lig179,-3.20868969
Lig179,-3.18968058
Lig179,-3.15813375
Lig179,-3.09502745
Lig179,-3.0887816
Lig179,-3.08649063
Lig179,-3.04961109
Lig179,-3.02135158
Lig179,-2.99883652
Lig179,-2.98282957
Lig179,-2.94279003
Lig179,-2.93792629
Lig179,-2.92264104
Lig179,-2.91519332
Lig179,-2.91189075
Lig179,-2.87222934
Lig179,-2.79324031
Lig179,-2.73214626
Lig179,-2.71177435
Lig179,-2.67165613
Lig179,-2.63854218
Lig179,-2.6279881
Lig179,-2.61081314
Lig179,-2.57029033
Lig179,-2.55767488
Lig17,-6.87462139
Lig17,-6.49018145
Lig17,-6.46839428
Lig17,-6.26619101
Lig17,-6.2503376
Lig17,-6.1460309
Lig17,-6.07184935
Lig17,-6.06784821
Lig17,-6.03245163
Lig17,-5.90716839
Lig17,-5.90631676
Lig17,-5.85606909
Lig17,-5.84685278
Lig17,-5.75640249
Lig17,-5.71782732
Lig17,-5.64126348
Lig17,-5.53472376
Lig17,-5.51505899
Lig17,-5.48953915
Lig17,-5.48879004
Lig17,-5.29738474
Lig17,-5.24883747
Lig17,-5.20595074
Lig17,-5.10015821
Lig17,-5.0328145
Lig17,-5.03280067
Lig17,-5.00615692
Lig17,-4.98872185
Lig17,-4.98348236
Lig17,-4.9571538
Lig17,-4.94474649
Lig17,-4.81109858
Lig17,-4.80286407
Lig17,-4.70717239
Lig17,-4.70660591
Lig17,-4.70409632
Lig17,-4.69137526
Lig17,-4.65129757
Lig17,-4.62369967
Lig17,-4.48170519
Lig17,-4.4442153
Lig17,-4.42409992
Lig17,-4.39585447
Lig17,-4.38669968
Lig17,-4.36280012
Lig17,-4.34459782
Lig17,-4.34346151
Lig17,-4.32006216
Lig17,-4.31178617
Lig180,-5.73001862
Lig180,-5.38154459
Lig180,-4.91031885
Lig180,-4.75291157
Lig180,-4.6261282
Lig180,-4.38302088
Lig180,-4.33363485
Lig180,-4.28015995
Lig180,-4.24391365
Lig180,-4.19756699
Lig180,-4.02077341
Lig180,-3.83594608
Lig180,-3.81572986
Lig180,-3.78815699
Lig180,-3.67623639
Lig180,-3.67149806
Lig180,-3.55830765
Lig180,-3.53106737
Lig180,-3.51125026
Lig180,-3.503613
Lig180,-3.35846663
Lig180,-3.33555841
Lig180,-3.32299519
Lig180,-3.30935192
Lig180,-3.2725091
Lig180,-3.22743511
Lig180,-3.223665
Lig180,-3.18319654
Lig180,-3.13629174
Lig180,-3.11799502
Lig180,-3.10215998
Lig180,-3.09921598
Lig180,-3.09578228
Lig180,-3.05820775
Lig180,-3.04440928
Lig180,-3.03431749
Lig180,-2.94855666
Lig180,-2.94573164
Lig180,-2.89543438
Lig180,-2.89464188
Lig180,-2.86023402
Lig180,-2.83183479
Lig180,-2.7910645
Lig181,-5.10118675
Lig181,-4.9430933
Lig181,-4.57638597
Lig181,-4.54093742
Lig181,-4.31035042
Lig181,-4.16873693
Lig181,-4.14212894
Lig181,-4.12663651
Lig181,-4.11358166
Lig181,-4.0071907
Lig181,-3.97908282
Lig181,-3.97746682
Lig181,-3.91309333
Lig181,-3.90723085
Lig181,-3.87759686
Lig181,-3.70269585
Lig181,-3.64016008
Lig181,-3.50626493
Lig181,-3.48426008
Lig181,-3.45227885
Lig181,-3.41886711
Lig181,-3.41668558
Lig181,-3.41301799
Lig181,-3.37250257
Lig181,-3.31776023
Lig181,-3.29057527
Lig181,-3.2679143
Lig181,-3.18853188
Lig181,-3.1765368
Lig181,-3.17480278
Lig181,-3.16086292
Lig181,-3.10777354
Lig181,-3.10549212
Lig181,-3.06719804
Lig181,-3.05897927
Lig181,-3.05510354
Lig181,-3.00631857
Lig181,-2.95510983
Lig181,-2.93217587
Lig181,-2.89726615
Lig181,-2.81163001
Lig181,-2.79548788
Lig181,-2.7915132
Lig181,-2.77339816
Lig181,-2.73112369
Lig181,-2.66758108
Lig181,-2.66112852
Lig181,-2.60020399
Lig181,-2.59431052
Lig182,-5.09824896
Lig182,-5.07971954
Lig182,-4.86543179
Lig182,-4.74983644
Lig182,-4.55337763
Lig182,-4.26274347
Lig182,-4.24655628
Lig182,-4.24238729
Lig182,-4.19916344
Lig182,-4.14668179
Lig182,-4.09297323
Lig182,-4.03079176
Lig182,-4.01176643
Lig182,-3.98343873
Lig182,-3.9311583
Lig182,-3.9176228
Lig182,-3.7943356
Lig182,-3.75411773
Lig182,-3.72057724
Lig182,-3.61411476
Lig182,-3.57862401
Lig182,-3.52129221
Lig182,-3.48278093
Lig182,-3.4706645
Lig182,-3.40231442
Lig182,-3.32049632
Lig182,-3.29202843
Lig182,-3.17831802
Lig182,-3.17756796
Lig182,-3.12165737
Lig182,-3.11311817
Lig182,-3.07612038
Lig182,-3.02312422
Lig182,-2.98540664
Lig182,-2.9691875
Lig182,-2.92373443
Lig182,-2.88306022
Lig182,-2.85348296
Lig182,-2.83459735
Lig182,-2.81579971
Lig182,-2.80059075
Lig182,-2.79481578
Lig182,-2.77506757
Lig182,-2.76259589
Lig182,-2.71589589
Lig182,-2.70960522
Lig182,-2.63738346
Lig182,-2.5880549
Lig182,-2.5173161
Lig182,-2.49374199
Lig183,-5.5031724
Lig183,-4.61549711
Lig183,-4.4303956
Lig183,-4.3909049
Lig183,-4.28297567
Lig183,-4.27308941
Lig183,-4.26912212
Lig183,-4.17926073
Lig183,-4.11534643
Lig183,-4.03387022
Lig183,-4.013937
Lig183,-3.80277491
Lig183,-3.79936266
Lig183,-3.78744841
Lig183,-3.77532363
Lig183,-3.70511103
Lig183,-3.56882477
Lig183,-3.5305326
Lig183,-3.51102424
Lig183,-3.44387078
Lig183,-3.3509798
Lig183,-3.32913661
Lig183,-3.3214426
Lig183,-3.26804614
Lig183,-3.21306801
Lig183,-3.21121597
Lig183,-3.20049047
Lig183,-3.1494348
Lig183,-3.11668921
Lig183,-3.1091969
Lig183,-3.08814168
Lig183,-3.0865109
Lig183,-3.07646918
Lig183,-3.06697798
Lig183,-3.06566739
Lig183,-3.06477523
Lig183,-3.03108883
Lig183,-3.01429892
Lig183,-2.96924019
Lig183,-2.93897414
Lig183,-2.91184115
Lig183,-2.79123282
Lig183,-2.74085402
Lig183,-2.72142148
Lig183,-2.71524596
Lig183,-2.70951653
Lig183,-2.69724655
Lig183,-2.68773937
Lig183,-2.67213058
Lig183,-2.66249299
Lig184,-5.48717403
Lig184,-5.32982016
Lig184,-5.08706188
Lig184,-4.9749198
Lig184,-4.76426792
Lig184,-4.49038601
Lig184,-4.06057739
Lig184,-4.0091958
Lig184,-3.88035917
Lig184,-3.84711337
Lig184,-3.83889484
Lig184,-3.70289803
Lig184,-3.69404316
Lig184,-3.68569183
Lig184,-3.52192187
Lig184,-3.50639701
Lig184,-3.43608522
Lig184,-3.43342686
Lig184,-3.43222141
Lig184,-3.4151361
Lig184,-3.368186
Lig184,-3.35093379
Lig184,-3.27063537
Lig184,-3.22671103
Lig184,-3.19477749
Lig184,-3.18382096
Lig184,-3.13697457
Lig184,-3.05926394
Lig184,-3.02605057
Lig184,-2.93918538
Lig184,-2.90183377
Lig184,-2.89418221
Lig184,-2.85478687
Lig184,-2.82882905
Lig184,-2.8162539
Lig184,-2.79361916
Lig184,-2.78752899
Lig184,-2.77468467
Lig184,-2.74325943
Lig184,-2.73619819
Lig184,-2.73332524
Lig184,-2.67701435
Lig184,-2.65213776
Lig184,-2.63744879
Lig184,-2.61351633
Lig184,-2.54471064
Lig184,-2.504668
Lig185,-5.59130383
Lig185,-5.23646593
Lig185,-4.96779776
Lig185,-4.48278475
Lig185,-4.39357853
Lig185,-4.26369429
Lig185,-4.10512018
Lig185,-4.08978653
Lig185,-4.08688021
Lig185,-4.02945423
Lig185,-3.94530988
Lig185,-3.92651248
Lig185,-3.90219259
Lig185,-3.89010572
Lig185,-3.84417486
Lig185,-3.76605153
Lig185,-3.75215936
Lig185,-3.74435401
Lig185,-3.73936963
Lig185,-3.70708919
Lig185,-3.62274408
Lig185,-3.60844445
Lig185,-3.58024859
Lig185,-3.56745529
Lig185,-3.55573702
Lig185,-3.5505898
Lig185,-3.52680373
Lig185,-3.36509514
Lig185,-3.33735776
