LIGAND_ENTRY,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,EVAL,TIME
440049_entry_00195_conf_01,-58.0303,-46.0303,-4.83586,-25.3471,-0.323877,-10.2935,-20.1056,-3.62689,655227,1.1986
439281_entry_00196_conf_01,-60.5755,-46.5755,-4.03836,-24.5621,-0.273837,-10.016,-18.8854,-3.18818,914786,1.85483
439281_entry_00197_conf_01,-62.0899,-48.0899,-4.13932,-25.1762,-0.280683,-10.2664,-19.4995,-3.10449,897411,1.8311
439281_entry_00198_conf_01,-63.1061,-49.1061,-4.20708,-25.5883,-0.285277,-10.4345,-19.9116,-3.32138,910545,1.84664
439213_entry_00199_conf_01,-61.2678,-49.2678,-5.10565,-26.7612,-0.341946,-10.8678,-21.5197,-3.60399,671906,1.24565
439213_entry_00200_conf_01,-62.6462,-50.6462,-5.22052,-27.3633,-0.349639,-11.1123,-22.1218,-3.68507,672959,1.23242
439213_entry_00201_conf_01,-65.5046,-53.5046,-5.45872,-28.6118,-0.363547,-11.5976,-23.3703,-3.85321,654774,1.22057
439174_entry_00202_conf_01,-60.2352,-46.2352,-4.01568,-24.4242,-0.272299,-9.95976,-18.7475,-3.01176,909372,1.80709
439174_entry_00203_conf_01,-59.5668,-45.5668,-3.97112,-24.1532,-0.269277,-9.84924,-18.4764,-3.30927,904698,1.81943
439174_entry_00204_conf_01,-60.4308,-46.4308,-4.02872,-24.5035,-0.273183,-9.9921,-18.8268,-3.02154,920077,1.83011
433580_entry_00205_conf_01,-58.8014,-42.8014,-3.45891,-22.8685,-0.234991,-9.33131,-16.6459,-3.09481,1294609,2.84739
433580_entry_00206_conf_01,-63.4985,-47.4985,-3.7352,-24.6953,-0.252744,-10.0632,-18.4727,-3.02374,1335701,2.99033
433580_entry_00207_conf_01,-60.917,-44.917,-3.58335,-23.6913,-0.243446,-9.66703,-17.4687,-3.20616,1324600,2.93596
408523_entry_00208_conf_01,-67.0221,-47.0221,-2.79259,-23.2353,-0.192412,-9.52553,-16.3016,-2.57777,2477590,6.28822
408523_entry_00209_conf_01,-66.9752,-46.9752,-2.79063,-23.219,-0.192835,-9.52807,-16.2854,-2.57597,2467651,6.18387
408523_entry_00210_conf_01,-70.7724,-50.7724,-2.94885,-24.5354,-0.203179,-10.0585,-17.6018,-2.72201,2665582,6.81607
312829_entry_00211_conf_01,-55.949,-35.949,-2.07218,-18.6497,-0.143697,-7.66203,-11.983,-2.07218,2765635,7.27879
312829_entry_00212_conf_01,-65.9412,-43.9412,-2.44227,-21.9804,-0.169361,-9.03044,-14.6471,-2.35504,3100823,8.70044
312829_entry_00213_conf_01,-62.1498,-40.1498,-2.30185,-20.7166,-0.159623,-8.51122,-13.3833,-2.30185,3076939,8.54722
254124_entry_00214_conf_01,-61.1469,-49.1469,-3.82168,-24.2662,-0.259939,-9.90543,-19.504,-3.05735,791423,1.49665
254124_entry_00215_conf_01,-56.6834,-44.6834,-3.54271,-22.4948,-0.240964,-9.18236,-17.7326,-2.98334,901843,1.60204
254124_entry_00216_conf_01,-56.8855,-44.8855,-3.55535,-22.575,-0.241823,-9.21511,-17.8128,-3.16031,894055,1.60469
202260_entry_00217_conf_01,-68.1021,-48.1021,-2.83759,-23.6097,-0.195513,-9.67903,-16.6761,-2.5223,2599365,6.62267
202260_entry_00218_conf_01,-66.2317,-46.2317,-2.75965,-22.9612,-0.190695,-9.4223,-16.0276,-2.54737,2581839,6.52193
202260_entry_00219_conf_01,-69.5516,-49.5516,-2.89798,-24.1122,-0.200253,-9.89459,-17.1786,-2.78206,2375419,6.02067
198515_entry_00220_conf_01,-56.028,-34.028,-2.001,-18.451,-0.119655,-7.21518,-11.206,-2.001,3469389,9.82787
198515_entry_00221_conf_01,-54.9758,-32.9758,-1.96342,-18.1045,-0.117408,-7.07968,-10.8595,-1.96342,3402253,9.56057
198515_entry_00222_conf_01,-63.7667,-39.7667,-2.27738,-20.9994,-0.136182,-8.21175,-13.0958,-2.19885,3662507,10.8797
198514_entry_00223_conf_01,-59.7851,-35.7851,-2.13518,-19.6882,-0.127679,-7.69901,-11.7846,-2.06155,3756747,11.4614
198514_entry_00224_conf_01,-62.0703,-38.0703,-2.2168,-20.4408,-0.132559,-7.9933,-12.5372,-2.14036,3616494,10.7472
198514_entry_00225_conf_01,-63.4903,-39.4903,-2.26751,-20.9084,-0.135592,-8.17616,-13.0048,-2.18932,3388699,10.0013
193108_entry_00226_conf_01,-61.524,-47.524,-3.84525,-24.4158,-0.20501,-9.18942,-18.8599,-2.92971,975907,1.97919
193108_entry_00227_conf_01,-58.9584,-42.9584,-3.6849,-23.3976,-0.196461,-8.80621,-17.048,-2.94792,1171548,2.45896
193108_entry_00228_conf_01,-59.587,-43.587,-3.72419,-23.6471,-0.198556,-8.9001,-17.2975,-3.13616,1167647,2.50302
129618_entry_00229_conf_01,-62.3939,-40.3939,-2.22835,-20.5474,-0.147226,-8.3066,-13.3024,-2.15151,3190048,9.15872
129618_entry_00230_conf_01,-65.1042,-41.1042,-2.32515,-21.4399,-0.153622,-8.66743,-13.5363,-2.17014,3734350,11.2268
129618_entry_00231_conf_01,-67.4741,-43.4741,-2.40979,-22.2204,-0.159214,-8.98293,-14.3168,-2.32669,3590747,10.6968
127132_entry_00232_conf_01,-63.3631,-43.3631,-2.34678,-21.121,-0.162739,-8.67738,-14.4544,-2.34678,3033029,8.16843
127132_entry_00233_conf_01,-74.293,-52.293,-2.75159,-24.7643,-0.190811,-10.1742,-17.431,-2.75159,3085720,8.75835
127132_entry_00234_conf_01,-63.5119,-43.5119,-2.35229,-21.1706,-0.163121,-8.69775,-14.504,-2.35229,2838605,7.6695
122253_entry_00235_conf_01,-76.0076,-60.0076,-3.45489,-27.1258,-0.24414,-11.2146,-21.4157,-3.16698,1660451,3.97646
122253_entry_00236_conf_01,-72.6519,-54.6519,-3.30236,-25.9282,-0.233361,-10.7195,-19.5043,-2.90608,1788141,4.47056
122253_entry_00237_conf_01,-71.2495,-53.2495,-3.23861,-25.4277,-0.228857,-10.5126,-19.0038,-2.96873,1800000,4.42421
118328_entry_00238_conf_01,-70.9907,-54.9907,-2.62928,-23.6636,-0.187134,-9.80659,-18.3302,-2.29002,1663582,4.62514
118328_entry_00239_conf_01,-71.9865,-57.9865,-2.66617,-23.9955,-0.189759,-9.94416,-19.3288,-2.39955,1397450,3.66509
118328_entry_00240_conf_01,-68.276,-52.276,-2.52874,-22.7587,-0.179978,-9.43159,-17.4253,-2.27587,1653498,4.5531
112106_entry_00241_conf_01,-74.3444,-60.3444,-2.97378,-25.4254,-0.214028,-10.576,-20.6375,-2.65516,1338969,3.27386
112106_entry_00242_conf_01,-69.1442,-53.1442,-2.76577,-23.647,-0.199058,-9.83626,-18.1751,-2.46944,1558401,3.95683
112106_entry_00243_conf_01,-71.838,-55.838,-2.87352,-24.5683,-0.206813,-10.2195,-19.0963,-2.47717,1543107,3.97709
102416_entry_00244_conf_01,-66.1063,-48.1063,-2.75443,-22.9178,-0.193122,-9.45016,-16.6775,-2.44838,1872335,5.0169
102416_entry_00245_conf_01,-61.9213,-45.9213,-2.58005,-21.4669,-0.180896,-8.85189,-15.92,-2.29338,1541991,4.00877
102416_entry_00246_conf_01,-63.7716,-45.7716,-2.65715,-22.1084,-0.186301,-9.11639,-15.8681,-2.55086,1802933,4.84191
99461_entry_00247_conf_01,-63.1671,-43.1671,-2.33952,-21.0557,-0.162236,-8.65054,-14.389,-2.25597,2692056,7.35172
99461_entry_00248_conf_01,-61.9551,-39.9551,-2.29463,-20.6517,-0.159123,-8.48455,-13.3184,-2.29463,3199532,8.95483
99461_entry_00249_conf_01,-62.783,-40.783,-2.3253,-20.9277,-0.161249,-8.59793,-13.5943,-2.24225,2891274,8.14771
96523_entry_00250_conf_01,-61.9134,-47.9134,-3.86959,-24.5703,-0.263197,-10.0296,-19.0144,-3.09567,987835,1.94796
96523_entry_00251_conf_01,-58.6091,-44.6091,-3.66307,-23.2591,-0.24915,-9.49433,-17.7032,-3.08469,996296,1.94744
96523_entry_00252_conf_01,-57.4123,-45.4123,-3.58827,-22.7841,-0.244063,-9.30044,-18.0219,-3.0217,885409,1.63821
90220_entry_00253_conf_01,-63.3005,-45.3005,-2.63752,-21.9451,-0.184925,-9.04906,-15.7048,-2.34446,1884092,5.043
90220_entry_00254_conf_01,-63.3228,-45.3228,-2.63845,-21.9528,-0.18499,-9.05224,-15.7125,-2.34529,1843232,4.96225
90220_entry_00255_conf_01,-63.8988,-45.8988,-2.66245,-22.1525,-0.186673,-9.13459,-15.9122,-2.36662,1856382,4.98005
84265_entry_00256_conf_01,-62.9888,-50.9888,-4.19925,-25.5407,-0.284747,-10.4151,-20.6749,-3.49938,769879,1.44924
84265_entry_00257_conf_01,-61.6638,-49.6638,-4.11092,-25.0034,-0.278757,-10.196,-20.1377,-3.08319,775886,1.45871
84265_entry_00258_conf_01,-60.0993,-46.0993,-4.00662,-24.3691,-0.271684,-9.93729,-18.6923,-3.00496,904599,1.79544
82398_entry_00259_conf_01,-61.7705,-45.7705,-2.57377,-21.4146,-0.180455,-8.83034,-15.8678,-2.2878,1728918,4.4003
82398_entry_00260_conf_01,-61.8324,-45.8324,-2.57635,-21.4361,-0.180636,-8.83918,-15.8892,-2.29009,1666311,4.18273
82398_entry_00261_conf_01,-69.6866,-51.6866,-2.90361,-24.159,-0.203581,-9.96198,-17.9188,-2.48881,1880684,5.05907
82313_entry_00262_conf_01,-63.9328,-51.9328,-4.26219,-25.9235,-0.289014,-10.5711,-21.0577,-3.19664,827547,1.53654
82313_entry_00263_conf_01,-59.9217,-47.9217,-3.99478,-24.2971,-0.270882,-9.90792,-19.4313,-3.15377,859916,1.61316
82313_entry_00264_conf_01,-61.0916,-49.0916,-4.07277,-24.7714,-0.27617,-10.1014,-19.9057,-3.05458,763305,1.45928
35717_entry_00265_conf_01,-62.7301,-50.7301,-4.18201,-25.4358,-0.283577,-10.3723,-20.57,-3.48501,755683,1.42552
35717_entry_00266_conf_01,-58.1477,-46.1477,-3.87651,-23.5777,-0.262862,-9.61459,-18.712,-2.90738,817398,1.52008
35717_entry_00267_conf_01,-59.1786,-45.1786,-3.94524,-23.9958,-0.267523,-9.78506,-18.319,-3.2877,957094,1.92278
29327_entry_00268_conf_01,-66.1299,-52.1299,-3.67388,-25.2333,-0.24933,-10.2926,-19.8913,-2.87521,1028682,2.28721
29327_entry_00269_conf_01,-64.1942,-50.1942,-3.56635,-24.4947,-0.242032,-9.9913,-19.1527,-2.79105,1073423,2.35637
29327_entry_00270_conf_01,-60.3699,-46.3699,-3.35389,-23.0354,-0.227614,-9.39608,-17.6934,-2.74409,1091391,2.36206
24154_entry_00271_conf_01,-58.8987,-46.8987,-4.90822,-25.7264,-0.328723,-10.4475,-20.4849,-3.46463,662665,1.25056
24154_entry_00272_conf_01,-61.99,-49.99,-5.16583,-27.0766,-0.344041,-10.9753,-21.8351,-3.44389,673266,1.27011
24154_entry_00273_conf_01,-63.347,-51.347,-5.27891,-27.6693,-0.351572,-11.2156,-22.4278,-3.72629,671086,1.27673
24139_entry_00274_conf_01,-57.5324,-45.5324,-3.83549,-23.3282,-0.26008,-9.51285,-18.4625,-2.87662,768028,1.48258
24139_entry_00275_conf_01,-62.4268,-50.4268,-4.16179,-25.3128,-0.282206,-10.3221,-20.4471,-3.12134,754460,1.44713
24139_entry_00276_conf_01,-60.0337,-46.0337,-4.00225,-24.3425,-0.271388,-9.92645,-18.6658,-3.00169,887192,1.79118
18897_entry_00277_conf_01,-57.6137,-45.6137,-4.80114,-25.1651,-0.321552,-10.2196,-19.9236,-3.38904,670770,1.26404
18897_entry_00278_conf_01,-58.6435,-46.6435,-4.88696,-25.6149,-0.3273,-10.4023,-20.3734,-3.44962,668699,1.22052
18897_entry_00279_conf_01,-57.6083,-45.6083,-4.8007,-25.1628,-0.321522,-10.2187,-19.9213,-3.38873,662026,1.22319
5300_entry_00280_conf_01,-59.9467,-41.9467,-3.33037,-22.874,-0.226018,-9.33021,-16.0057,-2.72485,1500612,3.59291
5300_entry_00281_conf_01,-60.4086,-42.4086,-3.35604,-23.0502,-0.22776,-9.4021,-16.1819,-2.62646,1523407,3.62642
5300_entry_00282_conf_01,-53.9057,-35.9057,-2.99476,-20.5689,-0.203242,-8.38998,-13.7006,-2.45026,1588487,3.84653
899_entry_00283_conf_01,-65.9498,-51.9498,-4.39665,-26.7413,-0.298132,-10.9047,-21.0646,-3.29749,953382,2.0016
899_entry_00284_conf_01,-63.939,-49.939,-4.2626,-25.926,-0.289042,-10.5722,-20.2493,-3.36521,956169,1.96622
899_entry_00285_conf_01,-65.5003,-51.5003,-4.36668,-26.5591,-0.2961,-10.8303,-20.8823,-3.6389,922987,1.86076
739_entry_00286_conf_01,-56.4395,-44.4395,-4.70329,-24.6522,-0.314998,-10.0113,-19.4107,-3.31997,669633,1.23233
739_entry_00287_conf_01,-60.8552,-48.8552,-5.07127,-26.581,-0.339643,-10.7946,-21.3395,-3.57972,676391,1.2617
739_entry_00288_conf_01,-56.4152,-44.4152,-4.70127,-24.6416,-0.314863,-10.007,-19.4001,-3.31854,662577,1.21495
ZINC000001471333_entry_00289_conf_01,-65.1182,-49.1182,-2.95992,-23.2396,-0.209163,-9.60793,-17.5294,-2.50455,1522911,3.63026
ZINC000001471333_entry_00290_conf_01,-67.2571,-51.2571,-3.05714,-24.0029,-0.216033,-9.92351,-18.2928,-2.69028,1346363,3.21909
ZINC000001471333_entry_00291_conf_01,-62.0926,-48.0926,-2.82239,-22.1598,-0.199444,-9.16151,-17.1634,-2.4837,1237296,2.81888
ZINC000003956714_entry_00292_conf_01,-69.2403,-53.2403,-3.14729,-24.7107,-0.222403,-10.2161,-19.0005,-2.76961,1643862,3.84165
ZINC000003956714_entry_00293_conf_01,-68.2733,-50.2733,-3.10333,-24.3656,-0.219297,-10.0734,-17.9417,-2.73093,1822039,4.52843
ZINC000003956714_entry_00294_conf_01,-67.9581,-51.9581,-3.089,-24.2531,-0.218285,-10.0269,-18.5429,-2.71832,1558919,3.64703
