REC _TITLE1 TOTAL INTER INTRA RESTR VDW
9965 ZINC000004027859 -6.960 -7.267 -1.443 0.000 -12.143
9966 ZINC000004027859 -1.697 -9.356 -0.543 0.007 -12.532
9967 ZINC000004027859 -11.218 -14.210 -0.139 0.000 -13.544
9968 ZINC000004027859 -11.923 -15.777 0.626 0.000 -14.350
9969 ZINC000004027859 -10.518 -11.611 -0.644 0.000 -14.266
9970 ZINC000004027859 -10.384 -11.117 -1.002 0.000 -15.461
9971 ZINC000004027859 -9.860 -9.946 -1.674 0.014 -14.792
9972 ZINC000004027859 -10.551 -10.885 -2.321 0.000 -16.012
9973 ZINC000004027859 -8.314 -9.445 -0.601 0.000 -15.644
9974 ZINC000004027859 -12.703 -14.819 -0.271 0.000 -16.667
9975 ZINC000004027859 -12.141 -14.438 -0.924 0.087 -15.925
9976 ZINC000004027859 -5.636 -5.618 -1.759 0.000 -11.915
9977 ZINC000004027859 -10.007 -9.833 -1.910 0.000 -14.191
9978 ZINC000004027859 -11.393 -13.172 -2.107 0.000 -15.245
9979 ZINC000004027859 -8.577 -9.462 -0.854 0.000 -13.708
9980 ZINC000004027859 -9.822 -10.298 -1.270 0.000 -14.728
9981 ZINC000004027859 -1.656 -10.014 -1.228 0.000 -14.580
9982 ZINC000004027859 -13.089 -14.029 -0.815 0.000 -16.427
9983 ZINC000004027859 -11.097 -11.753 -1.740 0.000 -17.177
9984 ZINC000004027859 -12.142 -14.354 -1.959 0.096 -13.620
9985 ZINC000004027859 -13.309 -14.371 -0.759 0.087 -16.708
9986 ZINC000004027859 -3.347 -13.673 0.513 0.002 -16.968
9987 ZINC000004027859 -8.567 -10.915 -0.882 0.000 -16.354
9988 ZINC000004027859 -6.923 -8.829 -1.340 0.000 -13.693
9989 ZINC000004027859 -8.139 -8.584 -1.305 0.000 -14.217
9990 ZINC000004027859 -9.494 -10.805 -0.428 0.000 -15.396
9991 ZINC000004027859 -9.613 -9.877 -1.714 0.000 -12.390
9992 ZINC000004027859 -10.057 -12.641 -1.853 0.000 -12.818
9993 ZINC000004027859 -8.978 -11.231 -0.993 0.000 -13.045
9994 ZINC000004027859 -13.603 -14.254 -1.090 0.002 -17.257
9995 ZINC000004027859 -6.598 -14.886 -1.396 0.000 -20.000
9996 ZINC000004027859 -9.704 -14.160 1.198 0.000 -16.550
9997 ZINC000004027859 -9.188 -9.077 -1.845 0.000 -13.705
9998 ZINC000004027859 -9.849 -11.895 -1.841 0.000 -14.982
9999 ZINC000004027859 -10.667 -13.215 -1.560 0.000 -12.807
10000 ZINC000004027859 -15.268 -15.501 -1.510 0.000 -16.353
10001 ZINC000012364260 -16.812 -15.848 -4.556 0.000 -17.245
10002 ZINC000012364260 -19.483 -15.723 -5.499 0.000 -17.294
10003 ZINC000012364260 -12.811 -8.641 -5.906 0.000 -13.497
10004 ZINC000012364260 -17.666 -15.080 -5.735 0.000 -16.334
10005 ZINC000012364260 -10.486 -9.737 -2.485 0.000 -13.837
10006 ZINC000012364260 -15.970 -12.578 -5.236 0.091 -15.708
10007 ZINC000012364260 -13.305 -10.703 -4.998 0.000 -15.952
10008 ZINC000012364260 -15.217 -13.160 -3.808 0.000 -17.131
10009 ZINC000012364260 -14.197 -11.174 -4.761 0.000 -13.057
10010 ZINC000012364260 -13.380 -10.808 -4.971 0.000 -15.419
10011 ZINC000012364260 -17.578 -15.681 -5.491 0.000 -17.292
10012 ZINC000012364260 -6.202 -11.950 -3.182 0.000 -14.520
10013 ZINC000012364260 -11.470 -14.883 -5.529 0.000 -16.521
10014 ZINC000012364260 -17.238 -15.721 -4.653 0.000 -17.025
10015 ZINC000012364260 -14.721 -11.466 -5.004 0.000 -14.488
10016 ZINC000012364260 -17.701 -15.141 -5.693 0.000 -16.318
10017 ZINC000012364260 -9.858 -8.629 -4.360 0.000 -12.379
10018 ZINC000012364260 -19.108 -16.721 -5.627 0.000 -12.544
10019 ZINC000012364260 -9.384 -8.374 -2.742 0.000 -12.669
10020 ZINC000012364260 -11.098 -10.173 -4.815 0.000 -15.489
10021 ZINC000012364260 -13.626 -11.701 -5.718 0.000 -12.311
10022 ZINC000012364260 -9.424 -9.171 -3.388 0.000 -11.966
10023 ZINC000012364260 -9.351 -7.356 -3.748 0.000 -9.495
10024 ZINC000012364260 -13.131 -12.569 -3.802 0.000 -13.564
10025 ZINC000012364260 -13.044 -10.129 -4.652 0.000 -14.270
10026 ZINC000012364260 -11.974 -10.117 -5.740 0.000 -14.225
10027 ZINC000012364260 -16.670 -13.367 -5.691 0.000 -15.556
10028 ZINC000012364260 -16.471 -13.896 -5.870 0.000 -15.652
10029 ZINC000012364260 -13.963 -10.564 -5.148 0.000 -15.053
10030 ZINC000012364260 -10.413 -7.597 -4.553 0.000 -14.582
10031 ZINC000012364260 -12.340 -9.803 -4.272 0.000 -14.412
10032 ZINC000012364260 -15.767 -15.054 -5.711 0.000 -16.362
10033 ZINC000012364260 -6.277 -5.323 -2.700 0.000 -16.502
10034 ZINC000012364260 -10.348 -9.485 -3.252 0.000 -14.392
10035 ZINC000012364260 -11.871 -11.148 -4.050 0.000 -15.939
10036 ZINC000012364260 -15.179 -12.950 -3.961 0.000 -13.957
10037 ZINC000012364260 -17.058 -15.316 -4.133 0.000 -14.109
10038 ZINC000012364260 -18.075 -15.964 -3.845 0.000 -14.559
10039 ZINC000012364260 -16.053 -14.749 -4.537 0.000 -12.181
10040 ZINC000012364260 -9.573 -9.585 -3.779 0.000 -15.088
10041 ZINC000012364260 -19.027 -16.518 -5.777 0.000 -12.250
10042 ZINC000012364260 -16.387 -14.847 -3.275 0.000 -14.734
10043 ZINC000012364260 -10.179 -7.782 -4.834 0.000 -10.966
10044 ZINC000012364260 -15.938 -14.783 -4.761 0.008 -20.342
10045 ZINC000012364260 -13.068 -11.327 -4.975 0.000 -16.094
10046 ZINC000012364260 -17.664 -16.271 -3.781 0.000 -14.910
10047 ZINC000012364260 -15.258 -15.500 -1.492 0.000 -14.423
10048 ZINC000012364260 -13.770 -15.469 -1.537 0.000 -14.269
10049 ZINC000012364260 -15.227 -13.232 -3.735 0.000 -17.132
10050 ZINC000012364260 -13.625 -11.121 -4.889 0.000 -13.600
10051 ZINC000012364260 -12.292 -13.873 -2.325 0.000 -14.361
10052 ZINC000012364260 -10.138 -13.100 -1.288 0.000 -16.573
10053 ZINC000012364260 -7.907 -9.789 -1.928 0.000 -12.667
10054 ZINC000012364260 -10.600 -13.634 -0.202 0.000 -15.974
10055 ZINC000012364260 -12.345 -9.861 -4.222 0.000 -14.541
10056 ZINC000012364260 -15.145 -14.883 -4.158 0.000 -12.838
10057 ZINC000012364260 -14.932 -15.355 -2.816 0.000 -13.100
10058 ZINC000012364260 -18.328 -16.690 -4.045 0.000 -16.088
10059 ZINC000012364260 -16.283 -15.820 -4.068 0.000 -14.775
10060 ZINC000012364260 -14.733 -16.151 -2.185 0.000 -15.263
10061 ZINC000012364260 -11.493 -12.650 -2.451 0.000 -17.012
10062 ZINC000012364260 -9.277 -10.938 -1.580 0.000 -15.032
10063 ZINC000012364260 -8.731 -11.135 -1.555 0.000 -16.006
10064 ZINC000012364260 -11.103 -12.722 -1.521 0.000 -11.938
10065 ZINC000012364260 -16.313 -18.546 -1.034 0.000 -20.662
10066 ZINC000012364260 -14.780 -13.968 -3.959 0.000 -16.512
10067 ZINC000012364260 -11.159 -8.484 -4.483 0.000 -13.721
10068 ZINC000012364260 -12.000 -14.304 -1.480 0.000 -12.426
10069 ZINC000012364260 -17.105 -16.309 -2.544 0.000 -15.653
10070 ZINC000012364260 -13.704 -12.280 -3.185 0.000 -15.236
10071 ZINC000012364260 -6.858 -16.515 -1.227 0.000 -14.683
10072 ZINC000012364260 -13.317 -15.713 -2.761 0.000 -14.262
10073 ZINC000012364260 -15.501 -14.014 -3.873 0.000 -16.404
10074 ZINC000012364260 -12.168 -11.266 -3.289 0.000 -16.478
10075 ZINC000012364260 -11.479 -9.890 -3.988 0.000 -14.306
10076 ZINC000012364260 -14.812 -12.180 -4.366 0.000 -15.795
10077 ZINC000012364260 -19.136 -17.786 -3.738 0.000 -17.129
10078 ZINC000012364260 -7.344 -7.279 -3.199 0.000 -14.662
10079 ZINC000012364260 -11.522 -9.592 -3.670 0.000 -16.010
10080 ZINC000012364260 -12.204 -11.963 -3.390 0.018 -13.912
10081 ZINC000012364260 -13.477 -13.819 -2.053 0.000 -13.590
10082 ZINC000012364260 -14.326 -13.579 -3.134 0.000 -15.843
10083 ZINC000012364260 -9.011 -12.232 -4.329 0.000 -12.725
10084 ZINC000012364260 -12.381 -14.433 -3.454 0.000 -16.817
10085 ZINC000012364260 -13.718 -11.870 -3.585 0.000 -19.280
10086 ZINC000012364260 -11.567 -10.650 -4.050 0.000 -13.610
10087 ZINC000012364260 -9.414 -10.520 -1.301 0.000 -14.205
10088 ZINC000012364260 -12.384 -11.488 -3.296 0.000 -14.901
10089 ZINC000012364260 -11.290 -10.647 -2.389 0.000 -16.372
10090 ZINC000012364260 -16.244 -14.025 -3.963 0.000 -16.648
10091 ZINC000012364260 -12.348 -12.307 -3.630 0.000 -12.796
10092 ZINC000012364260 -15.297 -13.350 -3.686 0.000 -15.160
10093 ZINC000012364260 -10.945 -8.578 -4.124 0.000 -13.118
10094 ZINC000012364260 -13.025 -13.687 -3.127 0.000 -14.430
10095 ZINC000012364260 -5.957 -12.502 -2.486 0.000 -16.912
10096 ZINC000012364260 -6.347 -9.636 -0.742 0.000 -13.579
10097 ZINC000012364260 -14.567 -15.252 -2.608 0.062 -17.110
10098 ZINC000012364260 -10.822 -13.038 -0.922 0.000 -14.100
10099 ZINC000012364260 -15.871 -15.986 -3.510 0.000 -15.035
10100 ZINC000012364260 -18.974 -16.253 -4.525 0.019 -15.052
10101 ZINC000013545464 -8.490 -8.322 -1.904 0.000 -12.728
10102 ZINC000013545464 -6.018 -11.347 -2.884 0.000 -16.160
10103 ZINC000013545464 -8.507 -12.003 0.343 0.003 -16.446
10104 ZINC000013545464 -14.851 -13.801 -4.979 0.000 -13.587
10105 ZINC000013545464 -8.871 -11.175 -1.331 0.000 -15.106
10106 ZINC000013545464 -10.816 -11.178 -2.775 0.000 -15.291
10107 ZINC000013545464 -12.991 -11.672 -3.068 0.000 -17.745
10108 ZINC000013545464 -11.665 -9.429 -5.493 0.009 -14.863
10109 ZINC000013545464 -9.174 -8.250 -4.189 0.005 -12.132
10110 ZINC000013545464 -12.014 -9.698 -4.717 0.000 -12.983
10111 ZINC000013545464 -12.818 -14.083 -2.523 0.000 -16.915
10112 ZINC000013545464 -6.728 -7.358 -3.155 0.000 -13.680
10113 ZINC000013545464 -11.396 -11.633 -2.201 0.000 -18.441
10114 ZINC000013545464 -13.604 -13.685 -2.304 0.000 -14.965
10115 ZINC000013545464 -6.995 -11.678 -3.505 0.000 -16.282
10116 ZINC000013545464 -9.771 -10.233 -4.634 0.000 -12.833
10117 ZINC000013545464 -11.836 -14.164 -5.240 0.000 -15.464
10118 ZINC000013545464 -5.446 -5.437 -3.250 0.000 -13.689
10119 ZINC000013545464 -5.739 -9.984 -3.293 0.000 -13.232
10120 ZINC000013545464 -6.844 -9.503 -0.944 0.000 -14.380
10121 ZINC000013545464 -10.745 -13.523 -1.156 0.000 -14.912
10122 ZINC000013545464 -11.848 -13.366 -2.085 0.000 -14.075
10123 ZINC000013545464 -10.211 -7.590 -5.028 0.000 -13.094
10124 ZINC000013545464 -9.574 -10.327 -6.810 0.014 -17.596
10125 ZINC000013545464 -13.043 -10.925 -5.350 0.000 -15.480
10126 ZINC000013545464 -14.449 -13.157 -3.041 0.013 -16.736
10127 ZINC000013545464 -0.307 -7.903 -1.881 0.050 -15.678
10128 ZINC000013545464 -13.393 -10.910 -5.729 0.000 -17.881
10129 ZINC000013545464 -10.429 -12.185 -2.181 0.000 -15.625
10130 ZINC000013545464 -7.835 -5.834 -5.139 0.000 -9.784
10131 ZINC000013545464 -10.523 -13.174 -1.269 0.000 -20.029
10132 ZINC000013545464 -9.747 -9.067 -3.077 0.000 -13.654
10133 ZINC000013545464 -14.752 -15.786 -4.508 0.000 -16.814
10134 ZINC000013545464 -13.749 -13.422 -2.718 0.000 -17.105
10135 ZINC000013545464 -12.026 -12.169 -3.094 0.000 -16.083
10136 ZINC000013545464 -13.410 -11.569 -3.584 0.000 -15.049
10137 ZINC000013545464 -10.941 -8.562 -4.130 0.000 -15.290
10138 ZINC000013545464 -11.307 -10.873 -2.176 0.000 -12.882
10139 ZINC000013545464 -12.924 -13.953 -1.363 0.000 -15.330
10140 ZINC000013545464 -12.364 -11.679 -5.772 0.000 -13.248
10141 ZINC000013545464 -4.367 -10.369 -2.215 0.000 -19.876
10142 ZINC000013545464 -10.569 -10.067 -2.894 0.000 -18.343
10143 ZINC000013545464 -12.570 -12.488 -2.479 0.000 -18.366
10144 ZINC000013545464 -11.529 -10.749 -2.776 0.000 -15.083
10145 ZINC000013545464 -9.468 -7.784 -3.425 0.000 -14.113
10146 ZINC000013545464 -7.981 -5.819 -3.913 0.000 -12.750
10147 ZINC000013545464 -9.454 -10.321 -2.919 0.000 -14.931
10148 ZINC000013545464 -12.274 -13.030 -1.070 0.000 -18.373
10149 ZINC000013545464 -11.535 -11.574 -3.210 0.000 -14.896
10150 ZINC000013545464 -12.895 -11.141 -3.490 0.000 -13.350
10151 ZINC000013545464 -14.621 -15.369 -1.109 0.000 -18.346
10152 ZINC000013545464 -11.216 -10.184 -3.418 0.000 -15.295
10153 ZINC000013545464 -13.124 -15.672 -0.205 1.006 -19.919
10154 ZINC000013545464 -4.625 -11.594 -2.008 0.000 -14.865
10155 ZINC000013545464 -8.710 -8.546 -3.776 0.000 -12.309
10156 ZINC000013545464 -6.674 -10.421 -1.364 0.000 -17.286
10157 ZINC000013545464 -10.659 -9.088 -3.959 0.000 -15.526
10158 ZINC000013545464 -12.768 -11.628 -4.299 0.000 -17.035
10159 ZINC000013545464 -9.799 -7.553 -4.022 0.000 -13.020
10160 ZINC000013545464 -10.254 -12.065 -2.126 0.000 -14.430
10161 ZINC000013545464 -16.259 -14.681 -4.709 0.000 -13.922
10162 ZINC000013545464 1.436 -8.320 -1.240 0.000 -11.176
10163 ZINC000013545464 -11.734 -14.324 -1.007 0.000 -16.642
10164 ZINC000013545464 -8.786 -8.826 -3.850 0.000 -12.360
10165 ZINC000013545464 -6.005 -6.554 -1.216 0.004 -15.954
10166 ZINC000013545464 -8.624 -10.207 -0.835 0.000 -11.587
10167 ZINC000013545464 -9.578 -9.298 -3.410 0.000 -14.586
10168 ZINC000013545464 -16.598 -15.745 -2.623 0.000 -19.408
10169 ZINC000013545464 -15.106 -15.956 -3.067 0.000 -18.382
10170 ZINC000013545464 -2.324 -8.492 -3.536 0.000 -12.201
10171 ZINC000013545464 -12.584 -11.442 -3.571 0.000 -17.371
10172 ZINC000013545464 -6.318 -6.956 -2.502 0.000 -13.465
10173 ZINC000013545464 -8.607 -8.713 -3.324 0.000 -12.927
10174 ZINC000013545464 -9.432 -9.403 -3.298 0.128 -11.025
10175 ZINC000013545464 2.059 -3.795 -2.348 0.000 -10.336
10176 ZINC000013545464 -9.614 -9.563 -3.351 0.000 -15.947
10177 ZINC000013545464 -5.173 -6.940 -1.833 0.000 -12.330
10178 ZINC000013545464 -10.783 -13.965 -0.247 0.000 -13.472
10179 ZINC000013545464 -8.393 -8.906 -3.380 0.000 -13.483
10180 ZINC000013545464 -7.815 -9.458 -0.186 0.000 -14.024
10181 ZINC000013545464 -4.302 -12.823 0.295 0.000 -16.977
10182 ZINC000013545464 -9.575 -7.661 -4.301 0.000 -13.916
10183 ZINC000013545464 -11.935 -9.971 -3.736 0.000 -13.877
10184 ZINC000013545464 -13.834 -13.538 -2.043 0.000 -16.105
10185 ZINC000013545464 -6.008 -12.473 -1.890 0.000 -15.834
10186 ZINC000013545464 -4.561 -8.117 -1.556 0.000 -15.235
10187 ZINC000013545464 -9.856 -7.882 -3.813 0.000 -11.210
10188 ZINC000013545464 -13.354 -17.100 0.469 0.000 -16.214
10189 ZINC000013545464 -2.458 -11.727 -0.443 0.000 -16.523
10190 ZINC000013545464 -10.139 -12.293 -1.593 0.054 -17.567
10191 ZINC000013545464 -10.587 -9.097 -3.229 0.000 -11.371
10192 ZINC000013545464 -9.089 -8.297 -3.921 0.000 -12.043
10193 ZINC000013545464 -6.084 -7.048 -0.776 0.000 -13.930
10194 ZINC000013545464 -6.399 -12.432 -3.652 0.000 -12.973
10195 ZINC000013545464 -13.265 -13.079 -3.334 0.000 -16.611
10196 ZINC000013545464 -9.532 -10.947 -2.207 0.000 -18.762
10197 ZINC000013545464 -11.290 -11.220 -1.826 0.000 -16.561
10198 ZINC000013545464 -9.015 -13.554 -4.452 0.000 -14.830
10199 ZINC000013545464 -11.374 -9.380 -3.732 0.000 -13.081
10200 ZINC000013545464 -10.802 -11.620 -1.080 0.000 -13.766
10201 ZINC000015205814 -7.715 -19.702 1.188 0.000 -17.360
10202 ZINC000015205814 -11.350 -12.858 -2.383 0.000 -16.628
10203 ZINC000015205814 -5.225 -6.920 -1.547 0.000 -16.406
10204 ZINC000015205814 -8.267 -8.000 -2.003 0.000 -11.838
10205 ZINC000015205814 -10.109 -11.150 -2.144 0.000 -17.586
10206 ZINC000015205814 -7.917 -6.324 -5.392 0.000 -11.738
10207 ZINC000015205814 -15.194 -14.147 -2.798 0.000 -16.776
10208 ZINC000015205814 -4.176 -9.064 1.566 0.000 -15.108
10209 ZINC000015205814 -0.853 -8.795 -0.997 0.000 -12.214
10210 ZINC000015205814 -7.462 -6.859 -3.003 0.001 -11.379
10211 ZINC000015205814 -5.852 -8.970 -0.113 0.000 -15.167
10212 ZINC000015205814 -12.220 -13.730 -0.226 0.000 -16.622
10213 ZINC000015205814 -5.774 -4.516 -3.012 0.000 -12.053
10214 ZINC000015205814 -2.413 -0.893 -3.294 0.000 -11.844
10215 ZINC000015205814 -5.163 -9.639 2.082 0.000 -11.149
10216 ZINC000015205814 -8.473 -7.421 -3.454 0.000 -11.684
10217 ZINC000015205814 -8.791 -13.616 2.413 0.000 -12.860
10218 ZINC000015205814 -10.294 -13.151 -0.452 0.019 -15.216
10219 ZINC000015205814 -10.642 -13.420 -0.539 0.000 -18.560
10220 ZINC000015205814 -7.880 -16.049 -1.416 0.000 -16.507
10221 ZINC000015205814 -1.508 -10.326 -0.127 0.000 -14.491
10222 ZINC000015205814 -16.331 -20.435 2.361 0.000 -18.050
10223 ZINC000015205814 -8.762 -8.969 -2.183 0.000 -15.810
10224 ZINC000015205814 -0.365 -8.026 -3.122 0.000 -13.656
10225 ZINC000015205814 -10.449 -11.512 -2.077 0.000 -17.163
10226 ZINC000015205814 -8.874 -10.312 -0.334 0.027 -17.284
10227 ZINC000015205814 -11.527 -12.380 -2.408 0.000 -14.086
10228 ZINC000015205814 -8.368 -13.968 0.490 0.000 -19.014
10229 ZINC000015205814 -8.455 -10.736 -1.606 0.000 -14.024
10230 ZINC000015205814 1.235 -9.160 -0.509 0.000 -17.081
10231 ZINC000015205814 -9.946 -14.967 1.110 0.000 -16.432
10232 ZINC000015205814 -11.885 -14.124 -2.022 0.002 -18.370
10233 ZINC000015205814 -3.014 -8.614 -1.941 0.000 -14.521
10234 ZINC000015205814 -12.646 -14.248 -0.788 0.000 -14.235
10235 ZINC000015205814 -7.028 -7.600 -1.826 0.000 -14.248
10236 ZINC000015205814 -9.090 -8.023 -3.453 0.000 -17.423
10237 ZINC000015205814 -10.376 -13.601 -0.578 0.000 -16.203
10238 ZINC000015205814 -9.843 -12.046 0.437 0.000 -16.226
10239 ZINC000015205814 -9.802 -10.909 -1.331 0.000 -15.103
10240 ZINC000015205814 -10.458 -12.078 -0.115 0.000 -13.546
10241 ZINC000015205814 -16.196 -15.274 -2.676 0.000 -13.817
10242 ZINC000015205814 -11.453 -13.789 -1.275 0.001 -14.676
10243 ZINC000015205814 -10.513 -13.518 -2.102 0.017 -14.736
10244 ZINC000015205814 -10.566 -13.340 -0.537 0.082 -16.977
10245 ZINC000015205814 -2.033 -7.821 -1.745 0.000 -9.490
10246 ZINC000015205814 -12.729 -18.518 -2.943 0.542 -19.719
10247 ZINC000015205814 -4.769 -5.498 -2.509 0.000 -10.958
10248 ZINC000015205814 -6.747 -6.001 -4.337 0.000 -11.697
10249 ZINC000015205814 -2.364 -8.207 -2.338 0.000 -12.552
10250 ZINC000015205814 -7.949 -9.159 -0.524 0.000 -13.879
10251 ZINC000015205814 -5.814 -11.885 -3.006 0.129 -19.158
10252 ZINC000015205814 -10.104 -9.711 -2.158 0.000 -13.889
10253 ZINC000015205814 -10.140 -9.540 -3.006 0.000 -11.422
10254 ZINC000015205814 -11.493 -9.918 -3.319 0.000 -11.305
10255 ZINC000015205814 -11.264 -11.881 -1.774 0.000 -15.219
10256 ZINC000015205814 -9.179 -11.185 -0.387 0.000 -15.613
10257 ZINC000015205814 -5.612 -9.389 2.035 0.000 -16.227
10258 ZINC000015205814 -14.146 -12.285 -3.643 0.000 -18.551
10259 ZINC000015205814 -19.456 -18.078 -3.814 0.000 -18.858
10260 ZINC000015205814 -13.639 -12.320 -3.075 0.000 -14.406
10261 ZINC000015205814 -7.560 -9.674 0.353 0.010 -14.078
10262 ZINC000015205814 -9.122 -9.122 -2.396 0.000 -12.341
10263 ZINC000015205814 -9.119 -7.920 -2.944 0.000 -9.071
10264 ZINC000015205814 -19.717 -19.288 -3.650 0.000 -19.986
10265 ZINC000015205814 -9.719 -12.277 -2.444 0.000 -14.894
10266 ZINC000015205814 -8.009 -9.859 -2.162 0.000 -16.168
10267 ZINC000015205814 -6.436 -6.432 -2.397 0.000 -15.104
10268 ZINC000015205814 -8.657 -9.936 -2.368 0.000 -14.072
10269 ZINC000015205814 -12.932 -13.475 -1.194 0.002 -18.611
10270 ZINC000015205814 -3.635 -4.441 -3.081 0.000 -11.376
10271 ZINC000015205814 -7.989 -8.206 -3.588 0.000 -16.677
10272 ZINC000015205814 0.693 -7.832 -0.410 0.000 -16.145
10273 ZINC000015205814 -7.196 -9.487 -1.307 0.000 -10.963
10274 ZINC000015205814 0.750 -6.143 -1.288 0.000 -12.600
10275 ZINC000015205814 -6.567 -8.020 -1.697 0.000 -12.082
10276 ZINC000015205814 -12.533 -16.734 0.948 0.000 -15.022
10277 ZINC000015205814 -1.125 -11.275 0.518 0.000 -13.635
10278 ZINC000015205814 -10.985 -12.044 -2.803 0.000 -15.182
10279 ZINC000015205814 -0.237 -4.670 -3.102 0.000 -14.035
10280 ZINC000015205814 -6.241 -6.332 -3.854 0.000 -13.305
10281 ZINC000015205814 -10.013 -15.627 2.448 0.000 -17.481
10282 ZINC000015205814 -13.082 -15.354 -0.127 0.004 -18.681
10283 ZINC000015205814 -13.100 -17.096 -0.036 0.000 -15.326
10284 ZINC000015205814 -6.587 -9.610 -0.235 0.000 -17.661
10285 ZINC000015205814 -18.534 -17.627 -3.375 0.000 -18.427
10286 ZINC000015205814 -9.954 -13.387 0.956 0.000 -15.955
10287 ZINC000015205814 -12.239 -12.230 -1.755 0.000 -18.375
10288 ZINC000015205814 -9.911 -12.591 -1.222 0.000 -16.198
10289 ZINC000015205814 -6.334 -5.180 -2.890 0.000 -15.572
10290 ZINC000015205814 -11.072 -16.207 1.194 0.000 -16.569
10291 ZINC000015205814 -0.609 -10.773 0.486 0.000 -14.043
10292 ZINC000015205814 -4.941 -10.611 -1.892 0.000 -18.425
10293 ZINC000015205814 -2.296 -8.629 -2.714 0.000 -12.285
10294 ZINC000015205814 -11.174 -13.714 -1.258 0.000 -16.767
10295 ZINC000015205814 -7.294 -10.855 -1.451 0.000 -18.304
10296 ZINC000015205814 -8.862 -14.640 -3.255 0.000 -14.353
10297 ZINC000015205814 -6.760 -6.401 -2.114 0.000 -12.496
10298 ZINC000015205814 -10.651 -9.754 -2.637 0.000 -13.419
10299 ZINC000015205814 -5.348 -5.497 -3.814 0.000 -12.305
10300 ZINC000015205814 -7.285 -9.848 -1.348 0.008 -16.711
10301 ZINC000015205840 -5.669 -11.208 1.944 0.000 -15.104
10302 ZINC000015205840 -10.703 -11.265 -1.852 0.000 -16.867
10303 ZINC000015205840 -4.724 -6.330 -1.087 0.003 -12.200
10304 ZINC000015205840 -7.467 -8.678 -0.526 0.000 -15.790
10305 ZINC000015205840 -14.937 -14.630 -2.049 0.000 -18.269
10306 ZINC000015205840 -7.773 -8.882 -1.301 0.000 -15.522
10307 ZINC000015205840 -4.345 -6.106 -2.124 0.000 -13.135
10308 ZINC000015205840 -7.640 -14.854 -1.719 0.000 -13.499
10309 ZINC000015205840 -7.443 -9.201 -0.018 0.003 -19.367
10310 ZINC000015205840 -12.910 -11.318 -4.109 0.000 -12.158
10311 ZINC000015205840 1.248 -8.000 1.045 0.000 -12.403
10312 ZINC000015205840 -13.096 -11.373 -5.332 0.000 -18.205
10313 ZINC000015205840 -10.668 -12.910 -1.570 0.000 -14.623
10314 ZINC000015205840 -5.279 -7.626 -0.041 0.000 -17.026
10315 ZINC000015205840 -8.330 -11.517 -0.066 0.000 -19.099
10316 ZINC000015205840 -9.187 -11.260 -1.198 0.000 -13.517
10317 ZINC000015205840 -8.612 -7.191 -3.818 0.000 -14.047
10318 ZINC000015205840 2.982 -1.882 -2.684 0.000 -12.431
10319 ZINC000015205840 -5.012 -6.320 -2.617 0.000 -10.774
10320 ZINC000015205840 -7.020 -11.032 -0.171 0.158 -14.269
10321 ZINC000015205840 -12.361 -16.535 0.023 0.000 -16.358
10322 ZINC000015205840 -6.463 -9.897 0.278 0.000 -9.805
10323 ZINC000015205840 4.818 -1.197 2.419 0.000 -11.442
10324 ZINC000015205840 -7.418 -11.149 0.134 0.000 -15.479
10325 ZINC000015205840 -4.337 -5.457 -0.617 0.000 -14.857
10326 ZINC000015205840 -6.491 -8.168 -2.219 0.000 -14.831
10327 ZINC000015205840 -11.815 -16.303 1.126 0.000 -16.918
10328 ZINC000015205840 -10.555 -9.328 -2.989 0.000 -13.431
10329 ZINC000015205840 -11.329 -13.062 -1.634 0.002 -15.375
10330 ZINC000015205840 -14.633 -16.651 0.182 0.099 -19.148
10331 ZINC000015205840 -12.365 -15.713 -1.817 0.000 -16.867
10332 ZINC000015205840 -5.258 -15.400 2.606 0.000 -19.188
10333 ZINC000015205840 -6.995 -11.395 1.113 0.000 -18.403
10334 ZINC000015205840 -4.029 -4.870 -0.904 0.000 -12.698
10335 ZINC000015205840 -10.327 -9.891 -2.174 0.000 -13.069
10336 ZINC000015205840 -11.915 -16.957 3.157 0.000 -19.305
10337 ZINC000015205840 -14.400 -19.663 0.149 0.000 -17.718
10338 ZINC000015205840 -9.124 -12.650 0.269 0.000 -16.637
10339 ZINC000015205840 -5.240 -9.363 0.236 0.000 -16.978
10340 ZINC000015205840 -11.284 -10.695 -2.341 0.000 -15.268
10341 ZINC000015205840 -11.757 -14.089 -0.057 0.000 -17.135
10342 ZINC000015205840 -2.470 -12.615 1.095 0.000 -16.634
10343 ZINC000015205840 -13.716 -14.296 -1.829 0.000 -18.470
10344 ZINC000015205840 -11.109 -11.409 -1.447 0.000 -18.602
10345 ZINC000015205840 -4.925 -5.643 -1.017 0.000 -13.080
10346 ZINC000015205840 -1.522 -10.662 -0.548 0.000 -13.932
10347 ZINC000015205840 -11.529 -11.251 -4.183 0.000 -17.278
10348 ZINC000015205840 -7.273 -9.924 -2.351 0.000 -16.779
10349 ZINC000015205840 -10.546 -11.663 -0.623 0.000 -14.418
10350 ZINC000015205840 -11.870 -13.288 -1.833 0.000 -18.149
10351 ZINC000015205840 -4.813 -11.699 -2.851 0.000 -13.416
10352 ZINC000015205840 -4.255 -10.245 -3.056 0.000 -14.274
10353 ZINC000015205840 -9.353 -7.461 -3.677 0.000 -12.253
