Ligand,Affinity
Lig248,-4.8217392
Lig248,-4.72558212
Lig248,-4.62612247
Lig248,-4.60717154
Lig248,-4.56113863
Lig248,-4.51462936
Lig248,-4.48482037
Lig248,-4.44908905
Lig248,-4.37181091
Lig248,-4.25602674
Lig248,-4.22879553
Lig248,-4.15165281
Lig248,-4.11346912
Lig248,-4.01307154
Lig248,-3.93580008
Lig248,-3.9125011
Lig248,-3.89455128
Lig248,-3.80473495
Lig248,-3.80354953
Lig248,-3.79335499
Lig248,-3.78635168
Lig248,-3.77778053
Lig248,-3.74423766
Lig248,-3.73461461
Lig248,-3.65580368
Lig248,-3.62976456
Lig248,-3.61258221
Lig248,-3.498698
Lig248,-3.49367118
Lig248,-3.46981001
Lig248,-3.42509937
Lig248,-3.30170321
Lig248,-3.29228449
Lig248,-3.2677753
Lig248,-3.23239517
Lig248,-3.22507572
Lig248,-3.15888238
Lig248,-3.13978505
Lig248,-3.11326957
Lig248,-3.08905292
Lig248,-3.06829619
Lig248,-3.04522133
Lig248,-3.03351402
Lig248,-3.03093266
Lig248,-2.9595108
Lig248,-2.91474652
Lig248,-2.90697289
Lig248,-2.79521036
Lig249,-4.48080111
Lig249,-4.44892645
Lig249,-4.25062084
Lig249,-4.19630527
Lig249,-3.78457785
Lig249,-3.76744699
Lig249,-3.74063349
Lig249,-3.69038916
Lig249,-3.61725116
Lig249,-3.57383013
Lig249,-3.5482986
Lig249,-3.38066411
Lig249,-3.3622849
Lig249,-3.32819939
Lig249,-3.31548429
Lig249,-3.29363656
Lig249,-3.27709603
Lig249,-3.27101016
Lig249,-3.2577877
Lig249,-3.12529469
Lig249,-3.1240375
Lig249,-2.98052001
Lig249,-2.96457291
Lig249,-2.91934729
Lig249,-2.89113116
Lig249,-2.85474968
Lig249,-2.85349965
Lig249,-2.84935999
Lig249,-2.82645702
Lig249,-2.82463193
Lig249,-2.82163
Lig249,-2.81998181
Lig249,-2.79426217
Lig249,-2.77830172
Lig249,-2.76034117
Lig249,-2.75687718
Lig249,-2.74935246
Lig249,-2.73782492
Lig249,-2.5946784
Lig249,-2.56846881
Lig249,-2.55937719
Lig249,-2.55670595
Lig249,-2.52826595
Lig249,-2.50644231
Lig249,-2.49945498
Lig249,-2.48842597
Lig249,-2.45626974
Lig249,-2.44551897
Lig249,-2.42698359
Lig249,-2.35976005
Lig24,-8.12395096
Lig24,-7.69545317
Lig24,-7.48877478
Lig24,-7.38851261
Lig24,-7.28013182
Lig24,-7.23366404
Lig24,-7.05532885
Lig24,-7.04359007
Lig24,-6.9786849
Lig24,-6.95561028
Lig24,-6.92457533
Lig24,-6.90488863
Lig24,-6.70393085
Lig24,-6.65827084
Lig24,-6.64434481
Lig24,-6.6394887
Lig24,-6.59601068
Lig24,-6.44124508
Lig24,-6.39526606
Lig24,-6.32210207
Lig24,-6.30466366
Lig24,-6.24910927
Lig24,-6.14973688
Lig24,-6.02597904
Lig24,-6.01647043
Lig24,-5.98668575
Lig24,-5.97509289
Lig24,-5.97367048
Lig24,-5.95904875
Lig24,-5.85514736
Lig24,-5.83987331
Lig24,-5.82537031
Lig24,-5.79039145
Lig24,-5.63292122
Lig24,-5.60794353
Lig24,-5.53073883
Lig24,-5.46126604
Lig24,-5.45771265
Lig24,-5.40677977
Lig24,-5.36420488
Lig24,-5.28169107
Lig24,-5.26490545
Lig24,-5.20999002
Lig24,-5.19316387
Lig250,-5.11234903
Lig250,-4.8552742
Lig250,-4.49791193
Lig250,-4.46246767
Lig250,-4.34097719
Lig250,-4.20032978
Lig250,-4.15861082
Lig250,-4.09570646
Lig250,-3.99973798
Lig250,-3.91794395
Lig250,-3.74529076
Lig250,-3.73842502
Lig250,-3.65242624
Lig250,-3.59558415
Lig250,-3.48176718
Lig250,-3.44656825
Lig250,-3.4214747
Lig250,-3.37969327
Lig250,-3.36549973
Lig250,-3.35751367
Lig250,-3.33496571
Lig250,-3.25302505
Lig250,-3.22079396
Lig250,-3.19025326
Lig250,-3.17813039
Lig250,-3.15064335
Lig250,-3.06606197
Lig250,-3.06016803
Lig250,-3.05431128
Lig250,-3.04268765
Lig250,-2.95894432
Lig250,-2.95699263
Lig250,-2.93666959
Lig250,-2.91831613
Lig250,-2.88989472
Lig250,-2.8793807
Lig250,-2.87615538
Lig250,-2.79235673
Lig250,-2.7848711
Lig250,-2.75959611
Lig250,-2.75113344
Lig250,-2.75056076
Lig250,-2.7493341
Lig250,-2.73669887
Lig250,-2.70674586
Lig250,-2.70206571
Lig250,-2.70170522
Lig250,-2.68335056
Lig250,-2.65406942
Lig250,-2.62365031
Lig251,-5.26503611
Lig251,-5.244524
Lig251,-5.2067852
Lig251,-5.15790081
Lig251,-5.0049572
Lig251,-4.91533709
Lig251,-4.87011766
Lig251,-4.84869671
Lig251,-4.8235817
Lig251,-4.81147814
Lig251,-4.67586422
Lig251,-4.62010098
Lig251,-4.53421021
Lig251,-4.52550125
Lig251,-4.48928213
Lig251,-4.48576593
Lig251,-4.48358011
Lig251,-4.47255707
Lig251,-4.44193506
Lig251,-4.34387016
Lig251,-4.32845068
Lig251,-4.30525732
Lig251,-4.25779581
Lig251,-4.23528624
Lig251,-4.23287535
Lig251,-4.2255125
Lig251,-4.22024202
Lig251,-4.19965267
Lig251,-4.18064404
Lig251,-4.17520809
Lig251,-4.15038824
Lig251,-4.09162664
Lig251,-4.08187771
Lig251,-4.06124115
Lig251,-4.05243444
Lig251,-3.97977376
Lig251,-3.9501009
Lig251,-3.94220567
Lig251,-3.92702246
Lig251,-3.9199729
Lig251,-3.89767361
Lig251,-3.86971188
Lig251,-3.84267998
Lig251,-3.83201599
Lig251,-3.80937886
Lig251,-3.78252363
Lig251,-3.7809329
Lig251,-3.76672649
Lig251,-3.73885059
Lig251,-3.65701628
Lig252,-5.50344992
Lig252,-5.28349543
Lig252,-5.15641642
Lig252,-5.14866543
Lig252,-5.14436626
Lig252,-5.02093077
Lig252,-4.80868912
Lig252,-4.78936148
Lig252,-4.78283739
Lig252,-4.72983027
Lig252,-4.7139945
Lig252,-4.64633703
Lig252,-4.64509678
Lig252,-4.45293474
Lig252,-4.40820503
Lig252,-4.40768051
Lig252,-4.39229155
Lig252,-4.36790943
Lig252,-4.35892153
Lig252,-4.34643078
Lig252,-4.30557013
Lig252,-4.23839712
Lig252,-4.19380331
Lig252,-4.18998194
Lig252,-4.17982006
Lig252,-4.16473055
Lig252,-4.14369345
Lig252,-4.13757277
Lig252,-4.13570499
Lig252,-4.12685347
Lig252,-4.08216524
Lig252,-4.06621552
Lig252,-4.05467796
Lig252,-4.04343128
Lig252,-3.9950223
Lig252,-3.94791126
Lig252,-3.93577099
Lig252,-3.90858102
Lig252,-3.90439248
Lig252,-3.88095903
Lig252,-3.86589384
Lig252,-3.85567784
Lig252,-3.84221268
Lig252,-3.81772852
Lig252,-3.80419135
Lig252,-3.79279184
Lig252,-3.74902892
Lig252,-3.71409345
Lig252,-3.71226811
Lig252,-3.63587189
Lig253,-5.03798151
Lig253,-4.82454538
Lig253,-4.72395134
Lig253,-4.49072599
Lig253,-3.9870007
Lig253,-3.97560239
Lig253,-3.92839742
Lig253,-3.85731316
Lig253,-3.82357693
Lig253,-3.81072688
Lig253,-3.7094655
Lig253,-3.68012857
Lig253,-3.55844426
Lig253,-3.53527093
Lig253,-3.46559572
Lig253,-3.46242118
Lig253,-3.40791392
Lig253,-3.40114188
Lig253,-3.38114619
Lig253,-3.36940193
Lig253,-3.35210228
Lig253,-3.28703141
Lig253,-3.27906823
Lig253,-3.23580694
Lig253,-3.21744967
Lig253,-3.21431875
Lig253,-3.1990416
Lig253,-3.07670307
Lig253,-3.07190299
Lig253,-3.05302548
Lig253,-3.01711607
Lig253,-3.00302768
Lig253,-2.98432589
Lig253,-2.92600346
Lig253,-2.91977596
Lig253,-2.91812038
Lig253,-2.89805841
Lig253,-2.83008027
Lig253,-2.82774019
Lig253,-2.82295585
Lig253,-2.81971192
Lig253,-2.75406814
Lig253,-2.72013092
Lig253,-2.71993971
Lig253,-2.7123425
Lig253,-2.68278861
Lig253,-2.65761638
Lig253,-2.65437818
Lig253,-2.6108315
Lig253,-2.51889777
Lig254,-5.13951826
Lig254,-4.914114
Lig254,-4.82583237
Lig254,-4.61576033
Lig254,-4.13418198
Lig254,-4.02385283
Lig254,-3.95293546
Lig254,-3.88823462
Lig254,-3.87170768
Lig254,-3.78887439
Lig254,-3.76807165
Lig254,-3.7552495
Lig254,-3.64089799
Lig254,-3.49543953
Lig254,-3.41493106
Lig254,-3.38251257
Lig254,-3.3602891
Lig254,-3.34194684
Lig254,-3.33585691
Lig254,-3.31070948
Lig254,-3.28066325
Lig254,-3.25114775
Lig254,-3.24412346
Lig254,-3.22733307
Lig254,-3.19380331
Lig254,-3.18714547
Lig254,-3.18009806
Lig254,-3.13903522
Lig254,-3.1248529
Lig254,-3.03936458
Lig254,-3.02572751
Lig254,-2.97363019
Lig254,-2.96554446
Lig254,-2.94518495
Lig254,-2.9369154
Lig254,-2.93512321
Lig254,-2.93058586
Lig254,-2.92984867
Lig254,-2.92218947
Lig254,-2.91870975
Lig254,-2.87533236
Lig254,-2.83669472
Lig254,-2.82692218
Lig254,-2.80163455
Lig254,-2.80052495
Lig254,-2.78854871
Lig254,-2.78318453
Lig254,-2.74757814
Lig254,-2.7406981
Lig254,-2.66963077
Lig255,-5.27627039
Lig255,-5.16007185
Lig255,-5.06555605
Lig255,-5.03207779
Lig255,-4.92839527
Lig255,-4.74983358
Lig255,-4.73158121
Lig255,-4.68461657
Lig255,-4.61933947
Lig255,-4.59071398
Lig255,-4.57875824
Lig255,-4.53998041
Lig255,-4.52774906
Lig255,-4.50549364
Lig255,-4.50021124
Lig255,-4.48492575
Lig255,-4.47497225
Lig255,-4.46554136
Lig255,-4.44808769
Lig255,-4.38839674
Lig255,-4.32428789
Lig255,-4.27606106
Lig255,-4.23973179
Lig255,-4.2149024
Lig255,-4.17857313
Lig255,-4.14300537
Lig255,-4.10531235
Lig255,-4.07424831
Lig255,-4.02901268
Lig255,-4.02284002
Lig255,-4.00782728
Lig255,-3.87211704
Lig255,-3.85537553
Lig255,-3.84121823
Lig255,-3.82407999
Lig255,-3.80193853
Lig255,-3.79932475
Lig255,-3.74024177
Lig255,-3.72705626
Lig255,-3.72596741
Lig255,-3.69720387
Lig255,-3.67586565
Lig255,-3.66542459
Lig255,-3.60178256
Lig255,-3.54485559
Lig255,-3.52318811
Lig255,-3.47573709
Lig255,-3.36995578
Lig255,-3.35527492
Lig255,-3.32700253
Lig256,-5.19795275
Lig256,-4.85561419
Lig256,-4.69653225
Lig256,-4.58673191
Lig256,-4.51084232
Lig256,-4.43477964
Lig256,-4.42351294
Lig256,-4.39504004
Lig256,-4.21516418
Lig256,-4.06833935
Lig256,-4.0500474
Lig256,-3.90985537
Lig256,-3.8329246
Lig256,-3.82200289
Lig256,-3.80692792
Lig256,-3.74462724
Lig256,-3.71427202
Lig256,-3.70032382
Lig256,-3.69039202
Lig256,-3.6789825
Lig256,-3.60954547
Lig256,-3.59076786
Lig256,-3.57088017
Lig256,-3.5676496
Lig256,-3.54697132
Lig256,-3.52216911
Lig256,-3.49342227
Lig256,-3.47932625
Lig256,-3.4336307
Lig256,-3.39049792
Lig256,-3.38124824
Lig256,-3.37720037
Lig256,-3.37291789
Lig256,-3.34834647
Lig256,-3.33767653
Lig256,-3.30770493
Lig256,-3.29054952
Lig256,-3.28579211
Lig256,-3.28314734
Lig256,-3.12119484
Lig256,-3.11470294
Lig256,-3.11068654
Lig256,-3.10180545
Lig256,-3.08539605
Lig256,-3.07800174
Lig256,-3.05959296
Lig256,-3.05954075
Lig256,-3.03002167
Lig256,-3.00989342
Lig256,-2.91846728
Lig257,-5.45608521
Lig257,-5.29659367
Lig257,-5.15861845
Lig257,-5.05629683
Lig257,-5.05374813
Lig257,-5.04439306
Lig257,-5.03793764
Lig257,-4.97007656
Lig257,-4.92242002
Lig257,-4.90035534
Lig257,-4.831707
Lig257,-4.74662209
Lig257,-4.746068
Lig257,-4.74338865
Lig257,-4.68856764
Lig257,-4.68750715
Lig257,-4.64953852
Lig257,-4.59188032
Lig257,-4.46491385
Lig257,-4.46282959
Lig257,-4.35832739
Lig257,-4.33179092
Lig257,-4.31972599
Lig257,-4.30965185
Lig257,-4.26053572
Lig257,-4.24898863
Lig257,-4.22907639
Lig257,-4.17292213
Lig257,-4.15860176
Lig257,-4.14628458
Lig257,-4.09632111
Lig257,-4.08965826
Lig257,-4.05259228
Lig257,-4.04284573
Lig257,-4.04245186
Lig257,-4.01645088
Lig257,-3.98108745
Lig257,-3.97317362
Lig257,-3.95822716
Lig257,-3.94097233
Lig257,-3.87195015
Lig257,-3.83396363
Lig257,-3.79012489
Lig257,-3.77854347
Lig257,-3.64232254
Lig257,-3.63230538
Lig257,-3.61955261
Lig257,-3.61084366
Lig257,-3.60985732
Lig257,-3.51767063
Lig258,-5.48594189
Lig258,-5.42822218
Lig258,-5.39712143
Lig258,-5.15405941
Lig258,-5.11026764
Lig258,-5.02506495
Lig258,-4.85213375
Lig258,-4.80540848
Lig258,-4.78390026
Lig258,-4.78385592
Lig258,-4.77199078
Lig258,-4.72068167
Lig258,-4.72041988
Lig258,-4.69691706
Lig258,-4.6434164
Lig258,-4.63203335
Lig258,-4.61391401
Lig258,-4.59414482
Lig258,-4.54602146
Lig258,-4.52820683
Lig258,-4.42382956
Lig258,-4.42195559
Lig258,-4.41142654
Lig258,-4.40778971
Lig258,-4.35850239
Lig258,-4.33810616
Lig258,-4.28072882
Lig258,-4.20834827
Lig258,-4.18910694
Lig258,-4.11906576
Lig258,-4.0757947
Lig258,-4.06179237
Lig258,-4.05105543
Lig258,-4.04780197
Lig258,-4.04506445
Lig258,-4.03906059
Lig258,-4.02152061
Lig258,-3.97800684
Lig258,-3.96081185
Lig258,-3.93902755
Lig258,-3.9283874
Lig258,-3.92287111
Lig258,-3.92204833
Lig258,-3.90677166
Lig258,-3.89780593
Lig258,-3.89512372
Lig258,-3.88213992
Lig258,-3.87513971
Lig258,-3.87501359
Lig258,-3.81218886
Lig259,-5.54508591
Lig259,-5.16573
Lig259,-5.0711937
Lig259,-4.94456005
Lig259,-4.92189121
Lig259,-4.80270672
Lig259,-4.77811813
Lig259,-4.77347708
Lig259,-4.74696064
Lig259,-4.55339766
Lig259,-4.53625774
Lig259,-4.5176034
Lig259,-4.44612932
Lig259,-4.32238817
Lig259,-4.22627831
Lig259,-4.18318701
Lig259,-4.16825294
Lig259,-4.14032364
Lig259,-3.99462724
Lig259,-3.97640729
Lig259,-3.94671392
Lig259,-3.90769553
Lig259,-3.78144789
Lig259,-3.69383287
Lig259,-3.66421747
Lig259,-3.62351346
Lig259,-3.58627224
Lig259,-3.5688386
Lig259,-3.55224609
Lig259,-3.54653263
Lig259,-3.5236063
Lig259,-3.51710844
Lig259,-3.45599413
Lig259,-3.45304871
Lig259,-3.45129085
Lig259,-3.42918563
Lig259,-3.42143202
Lig259,-3.40913153
Lig259,-3.3848753
Lig259,-3.3783226
Lig259,-3.37604547
Lig259,-3.3577683
Lig259,-3.30598092
Lig259,-3.29477525
Lig259,-3.29369402
Lig259,-3.23775578
Lig259,-3.22596812
Lig259,-3.20938373
Lig259,-3.17834616
Lig259,-3.14437532
Lig25,-7.66907787
Lig25,-7.64759922
Lig25,-7.57583094
Lig25,-7.53802061
Lig25,-7.52691746
Lig25,-7.51037741
Lig25,-7.48251772
Lig25,-7.45121956
Lig25,-7.4112711
Lig25,-7.38527489
Lig25,-7.2878623
Lig25,-7.24416828
Lig25,-7.15948963
Lig25,-6.99940014
Lig25,-6.97137737
Lig25,-6.95529127
Lig25,-6.93956804
Lig25,-6.91481018
Lig25,-6.86687088
Lig25,-6.84022379
Lig25,-6.81873322
Lig25,-6.81077194
Lig25,-6.79138231
Lig25,-6.6803627
Lig25,-6.65832996
Lig25,-6.55940437
Lig25,-6.54357815
Lig25,-6.51474237
Lig25,-6.51217747
Lig25,-6.50202513
Lig25,-6.48349333
Lig25,-6.46194077
Lig25,-6.45537472
Lig25,-6.41975784
Lig25,-6.35396338
Lig25,-6.33471823
Lig25,-6.21189356
Lig25,-6.17191696
Lig25,-6.1678915
Lig25,-6.15148115
Lig25,-6.1152463
Lig25,-6.10112572
Lig25,-6.09079123
Lig25,-6.07481527
Lig25,-6.04600048
Lig25,-6.02298307
Lig25,-5.9820323
Lig25,-5.96587658
Lig25,-5.91574287
Lig25,-5.7446332
Lig260,-5.41736555
Lig260,-5.32289314
Lig260,-5.19703245
Lig260,-5.14609861
Lig260,-5.04633951
Lig260,-5.03326702
Lig260,-5.02632618
Lig260,-4.99568939
Lig260,-4.89773798
Lig260,-4.84751606
Lig260,-4.84137154
Lig260,-4.83938932
Lig260,-4.74356604
Lig260,-4.65939331
Lig260,-4.59500694
Lig260,-4.5882144
Lig260,-4.53314829
Lig260,-4.52067471
Lig260,-4.4615159
Lig260,-4.45391369
Lig260,-4.45030022
Lig260,-4.35061455
Lig260,-4.34439087
Lig260,-4.33470058
Lig260,-4.32846355
Lig260,-4.30751991
Lig260,-4.28742266
Lig260,-4.26713514
Lig260,-4.22110081
Lig260,-4.18713284
Lig260,-4.15617704
Lig260,-4.13276434
Lig260,-4.11981869
Lig260,-4.10596752
Lig260,-4.09005499
Lig260,-4.05222988
Lig260,-4.02160311
Lig260,-3.95515776
Lig260,-3.94937229
Lig260,-3.9479053
Lig260,-3.94518805
Lig260,-3.94195867
Lig260,-3.88115311
Lig260,-3.83951712
Lig260,-3.83638144
Lig260,-3.82534504
Lig260,-3.81427884
Lig260,-3.80049467
Lig260,-3.7984643
Lig260,-3.71904516
Lig261,-5.35357618
Lig261,-5.34741592
Lig261,-5.26272297
Lig261,-5.23379946
Lig261,-5.18227434
Lig261,-4.95082092
Lig261,-4.93313599
Lig261,-4.88563204
Lig261,-4.73143148
Lig261,-4.72652531
Lig261,-4.64904213
Lig261,-4.64368296
Lig261,-4.62619877
Lig261,-4.58130503
Lig261,-4.53116465
Lig261,-4.46464205
Lig261,-4.41710854
Lig261,-4.39978218
Lig261,-4.38425064
Lig261,-4.36588526
Lig261,-4.30936718
Lig261,-4.29701042
Lig261,-4.28507233
Lig261,-4.25138378
Lig261,-4.24550772
Lig261,-4.23902845
Lig261,-4.2104497
Lig261,-4.20877171
Lig261,-4.17093658
Lig261,-4.15672159
Lig261,-4.10565567
Lig261,-3.96219635
Lig261,-3.93437409
Lig261,-3.85573006
Lig261,-3.84700513
Lig261,-3.8447299
Lig261,-3.8403604
Lig261,-3.79613566
Lig261,-3.7415061
Lig261,-3.72438502
Lig261,-3.71878147
Lig261,-3.68605924
Lig261,-3.61252308
Lig261,-3.59262609
Lig261,-3.5581491
Lig261,-3.5481205
Lig261,-3.52389526
Lig261,-3.48156691
Lig261,-3.44262624
Lig262,-6.13821459
Lig262,-5.99827623
Lig262,-5.62901592
Lig262,-5.59445333
Lig262,-5.20383692
Lig262,-5.1236062
Lig262,-5.11397552
Lig262,-5.09144068
Lig262,-5.03255081
Lig262,-5.01913548
Lig262,-4.90338278
Lig262,-4.84952879
Lig262,-4.844069
Lig262,-4.80563259
Lig262,-4.71909523
Lig262,-4.69386911
Lig262,-4.54726028
Lig262,-4.51833487
Lig262,-4.50236559
Lig262,-4.50118876
Lig262,-4.33601189
Lig262,-4.32804632
Lig262,-4.31703186
Lig262,-4.315516
Lig262,-4.26801205
Lig262,-4.20565557
Lig262,-4.13574076
Lig262,-4.11824751
Lig262,-4.0969224
Lig262,-4.05126619
Lig262,-4.02275705
Lig262,-3.96437979
Lig262,-3.95415521
Lig262,-3.94960213
Lig262,-3.94037533
Lig262,-3.93132591
Lig262,-3.93051863
Lig262,-3.92017746
Lig262,-3.90762568
Lig262,-3.821697
Lig262,-3.81729507
Lig262,-3.80854964
Lig262,-3.80746603
Lig262,-3.80608582
Lig262,-3.7785213
Lig262,-3.72699833
Lig262,-3.71994042
Lig262,-3.68466926
Lig262,-3.67278552
Lig262,-3.66066408
Lig263,-5.47473621
Lig263,-5.33991146
Lig263,-5.26185369
Lig263,-5.25547457
Lig263,-5.09289074
Lig263,-5.05179977
Lig263,-4.93480396
Lig263,-4.89354897
Lig263,-4.89277649
Lig263,-4.73498154
Lig263,-4.72552109
Lig263,-4.71724129
Lig263,-4.59738588
Lig263,-4.58286572
Lig263,-4.53967953
Lig263,-4.53859234
Lig263,-4.52456331
Lig263,-4.49766302
Lig263,-4.4762907
Lig263,-4.40826416
Lig263,-4.37733459
Lig263,-4.35760689
Lig263,-4.34207773
Lig263,-4.33188629
Lig263,-4.31176996
Lig263,-4.30588961
Lig263,-4.28423929
Lig263,-4.28121281
Lig263,-4.26530218
Lig263,-4.26326704
Lig263,-4.20521307
Lig263,-4.18170166
Lig263,-4.11479473
Lig263,-4.08156109
Lig263,-4.02900219
Lig263,-3.96646118
Lig263,-3.96272087
Lig263,-3.94036007
Lig263,-3.9223628
Lig263,-3.8720758
Lig263,-3.78809357
Lig263,-3.75473046
Lig263,-3.74479699
Lig263,-3.72684526
Lig263,-3.68256044
Lig263,-3.67615628
Lig263,-3.65686488
Lig263,-3.63930893
Lig263,-3.56498432
Lig264,-5.66446924
Lig264,-5.26126099
Lig264,-5.17960882
Lig264,-5.06302071
Lig264,-4.96358299
Lig264,-4.95325279
Lig264,-4.91091967
Lig264,-4.89310503
Lig264,-4.87393188
Lig264,-4.87285423
Lig264,-4.84022474
Lig264,-4.8288126
Lig264,-4.79841614
Lig264,-4.74091101
Lig264,-4.70081472
Lig264,-4.68783379
Lig264,-4.64791489
Lig264,-4.53852797
Lig264,-4.53686905
Lig264,-4.46819162
Lig264,-4.42800903
Lig264,-4.42119503
Lig264,-4.34417105
Lig264,-4.34260988
Lig264,-4.33165932
Lig264,-4.19600439
Lig264,-4.19051933
Lig264,-4.18687487
Lig264,-4.15863895
Lig264,-4.15639162
Lig264,-4.11123419
Lig264,-4.10476446
Lig264,-4.09185982
Lig264,-4.02899408
Lig264,-4.00942087
Lig264,-3.98641944
Lig264,-3.97912121
Lig264,-3.94203353
Lig264,-3.92959476
Lig264,-3.92695022
Lig264,-3.89005327
Lig264,-3.87978554
Lig264,-3.84256649
Lig264,-3.84093809
Lig264,-3.81520367
Lig264,-3.69042277
Lig264,-3.67964625
Lig264,-3.66867375
Lig264,-3.59540892
Lig265,-4.54679966
Lig265,-4.28843403
Lig265,-4.14037514
Lig265,-4.08218908
Lig265,-4.08020306
Lig265,-4.05852318
Lig265,-4.00022554
Lig265,-3.71385622
Lig265,-3.63716602
Lig265,-3.56702375
Lig265,-3.54285407
Lig265,-3.51792479
Lig265,-3.51075864
Lig265,-3.48717403
Lig265,-3.44308901
Lig265,-3.40175962
Lig265,-3.37938881
Lig265,-3.37782907
Lig265,-3.3687036
Lig265,-3.28513598
Lig265,-3.16462874
Lig265,-3.1130023
Lig265,-3.09137464
Lig265,-3.0780344
Lig265,-3.07314491
Lig265,-3.06460071
Lig265,-2.98414016
Lig265,-2.94143844
Lig265,-2.86899495
Lig265,-2.85957575
Lig265,-2.83242321
Lig265,-2.82968116
Lig265,-2.80841684
Lig265,-2.7481184
Lig265,-2.72651935
Lig265,-2.6938827
Lig265,-2.68964028
Lig265,-2.67395902
Lig265,-2.67201138
Lig265,-2.65868092
Lig265,-2.65668106
Lig265,-2.65156388
Lig265,-2.6450541
Lig265,-2.63869667
Lig265,-2.61883807
Lig265,-2.55117178
Lig265,-2.53680968
Lig265,-2.52041793
Lig265,-2.44531226
Lig265,-2.37650418
Lig266,-4.55882215
Lig266,-4.4567728
Lig266,-4.3066144
Lig266,-4.30403137
Lig266,-4.06990147
Lig266,-3.8809495
Lig266,-3.77058744
Lig266,-3.61549211
Lig266,-3.57920694
Lig266,-3.55937219
Lig266,-3.54298353
Lig266,-3.45482564
Lig266,-3.41536736
Lig266,-3.37894011
Lig266,-3.37589192
Lig266,-3.35176396
Lig266,-3.33867955
Lig266,-3.30441189
Lig266,-3.28904724
Lig266,-3.20892715
Lig266,-3.17426991
Lig266,-3.10706997
Lig266,-3.10011363
Lig266,-3.01464939
Lig266,-2.98187113
Lig266,-2.98036003
Lig266,-2.97116876
Lig266,-2.95210934
Lig266,-2.94771886
Lig266,-2.94272661
Lig266,-2.9419198
Lig266,-2.89813662
Lig266,-2.88713145
Lig266,-2.88490224
Lig266,-2.87735057
Lig266,-2.83350873
Lig266,-2.76148677
Lig266,-2.75560379
Lig266,-2.69904757
Lig266,-2.6988728
Lig266,-2.69412422
Lig266,-2.68625832
Lig266,-2.64241529
Lig266,-2.63583159
Lig266,-2.59140182
Lig266,-2.55194616
Lig266,-2.52890348
Lig266,-2.52783585
Lig266,-2.52653241
Lig266,-2.46533728
Lig267,-4.57340336
Lig267,-4.40953636
Lig267,-4.36620378
Lig267,-4.26562834
Lig267,-4.15837717
Lig267,-4.1138258
Lig267,-3.9444468
Lig267,-3.91654229
Lig267,-3.88445687
Lig267,-3.83916616
Lig267,-3.77424932
Lig267,-3.67016768
Lig267,-3.66840935
Lig267,-3.61717129
Lig267,-3.56699991
Lig267,-3.55037189
Lig267,-3.47673774
Lig267,-3.46315074
Lig267,-3.42492509
Lig267,-3.41276073
Lig267,-3.41177869
Lig267,-3.35627294
Lig267,-3.34294868
Lig267,-3.30704832
Lig267,-3.2820828
Lig267,-3.27563286
Lig267,-3.2277329
Lig267,-3.19016981
Lig267,-3.16808057
Lig267,-3.15942049
Lig267,-3.10440493
Lig267,-3.07990885
Lig267,-3.06979418
Lig267,-3.05516863
Lig267,-3.00168395
Lig267,-2.99558091
Lig267,-2.97883797
Lig267,-2.97863841
Lig267,-2.96725345
Lig267,-2.95749474
Lig267,-2.91905713
Lig267,-2.88457656
Lig267,-2.83821797
Lig267,-2.7897203
Lig267,-2.78812623
Lig267,-2.71979856
Lig267,-2.71849728
Lig267,-2.69857049
Lig267,-2.63267469
Lig268,-4.77923727
Lig268,-4.4842577
Lig268,-4.47566557
Lig268,-4.44161987
Lig268,-4.08517265
Lig268,-3.9888041
Lig268,-3.97472954
Lig268,-3.93782139
Lig268,-3.91316438
Lig268,-3.91028595
Lig268,-3.90031171
Lig268,-3.86695337
Lig268,-3.69146991
Lig268,-3.63303232
Lig268,-3.60514355
Lig268,-3.57798433
Lig268,-3.51686645
Lig268,-3.4906981
Lig268,-3.44273734
Lig268,-3.3720541
Lig268,-3.28559136
Lig268,-3.27011776
Lig268,-3.24724984
Lig268,-3.23934317
Lig268,-3.23914051
Lig268,-3.21954441
Lig268,-3.18387341
Lig268,-3.17345214
Lig268,-3.16558456
Lig268,-3.14603591
Lig268,-3.13654351
Lig268,-3.09088159
Lig268,-3.08665133
Lig268,-3.07271099
Lig268,-3.05872965
Lig268,-3.03727603
Lig268,-2.99514246
Lig268,-2.97744727
Lig268,-2.96139765
Lig268,-2.94253421
Lig268,-2.94083214
Lig268,-2.91931534
Lig268,-2.9118917
Lig268,-2.89975667
Lig268,-2.89385009
Lig268,-2.89328742
Lig268,-2.89297295
Lig268,-2.88392568
Lig268,-2.8532474
Lig268,-2.80945468
Lig269,-6.31010008
Lig269,-6.04920006
Lig269,-5.50865412
Lig269,-5.46779299
Lig269,-5.37779236
Lig269,-5.37738705
Lig269,-5.32710695
Lig269,-5.25501823
Lig269,-5.18173552
Lig269,-5.17252636
Lig269,-5.14607763
Lig269,-5.07473707
Lig269,-4.94803095
Lig269,-4.93185806
Lig269,-4.92469168
Lig269,-4.87449694
Lig269,-4.78236914
Lig269,-4.69795942
Lig269,-4.61301517
Lig269,-4.50503492
Lig269,-4.5034256
Lig269,-4.46606302
Lig269,-4.44000912
Lig269,-4.40952206
Lig269,-4.35548735
Lig269,-4.35127258
Lig269,-4.31674194
Lig269,-4.31454229
