Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig135,-4.4,1.934,4.734
Lig135,-4.3,2.584,4.881
Lig135,-4.3,9.668,12.639
Lig135,-4.3,2.188,5.490
Lig135,-4.2,4.870,7.502
Lig136,-5.5,0.000,0.000
Lig136,-5.5,2.354,3.363
Lig136,-5.5,1.942,4.745
Lig136,-5.5,2.763,5.459
Lig136,-5.3,2.733,3.928
Lig136,-5.3,1.663,4.533
Lig136,-5.2,1.683,2.012
Lig136,-5.1,2.159,5.021
Lig136,-5.0,2.324,4.763
Lig136,-4.9,2.311,4.752
Lig136,-4.9,2.743,5.534
Lig136,-4.8,1.728,5.289
Lig136,-4.8,2.138,3.886
Lig136,-4.6,1.978,4.222
Lig136,-4.6,2.205,4.593
Lig136,-4.5,1.993,4.512
Lig136,-4.5,2.135,4.733
Lig136,-4.4,2.335,5.174
Lig136,-4.4,1.933,4.317
Lig136,-4.4,3.707,5.237
Lig137,-5.3,0.000,0.000
Lig137,-5.3,2.737,5.444
Lig137,-5.3,2.067,4.294
Lig137,-5.3,2.260,3.304
Lig137,-5.3,2.593,3.683
Lig137,-5.2,2.234,4.092
Lig137,-5.1,1.685,2.208
Lig137,-4.9,1.947,4.532
Lig137,-4.8,1.939,4.123
Lig137,-4.8,1.939,2.587
Lig137,-4.8,1.814,5.067
Lig137,-4.7,7.444,9.499
Lig137,-4.7,7.007,10.049
Lig137,-4.7,2.182,4.394
Lig137,-4.7,2.125,4.808
Lig137,-4.7,1.731,4.476
Lig137,-4.6,1.884,6.231
Lig137,-4.4,2.373,4.747
Lig137,-4.4,3.714,5.881
Lig137,-4.3,2.327,2.978
Lig138,-5.8,0.000,0.000
Lig138,-5.7,1.940,4.617
Lig138,-5.5,1.997,4.086
Lig138,-5.3,1.740,2.049
Lig138,-5.3,2.011,3.094
Lig138,-5.2,2.745,4.903
Lig138,-5.1,1.968,4.698
Lig138,-5.1,4.188,6.260
Lig138,-5.1,6.685,7.926
Lig138,-5.0,2.149,4.390
Lig138,-5.0,4.048,6.721
Lig138,-5.0,5.258,7.541
Lig138,-4.9,2.136,5.777
Lig138,-4.9,2.870,6.045
Lig138,-4.8,4.266,6.752
Lig138,-4.8,1.671,2.089
Lig138,-4.8,2.729,4.925
Lig138,-4.4,3.937,7.031
Lig138,-4.4,3.621,5.111
Lig138,-4.4,4.696,6.285
Lig139,-5.8,0.000,0.000
Lig139,-5.4,2.220,3.651
Lig139,-5.2,1.944,3.276
Lig139,-5.2,2.228,3.816
Lig139,-5.0,2.188,3.407
Lig139,-4.9,9.280,10.417
Lig139,-4.9,1.940,2.595
Lig139,-4.8,2.594,4.134
Lig139,-4.8,2.969,4.097
Lig139,-4.7,2.412,2.978
Lig139,-4.5,8.338,9.494
Lig139,-4.3,3.069,3.820
Lig139,-4.2,7.143,7.913
Lig139,-4.2,3.235,3.765
Lig139,-4.1,3.841,5.060
Lig139,-4.1,7.063,9.129
Lig139,-4.0,7.137,7.973
Lig139,-3.9,3.228,4.507
Lig139,-3.8,6.855,8.161
Lig139,-3.8,3.886,5.775
Lig13,-5.4,0.000,0.000
Lig13,-5.4,5.037,7.318
Lig13,-5.3,7.044,9.486
Lig13,-5.3,2.319,4.239
Lig13,-5.2,4.599,7.353
Lig13,-5.0,3.016,5.723
Lig13,-4.9,5.948,9.795
Lig13,-4.9,3.088,5.498
Lig13,-4.9,6.615,9.349
Lig13,-4.9,3.350,5.241
Lig13,-4.9,2.187,5.421
Lig13,-4.8,5.453,7.815
Lig13,-4.6,1.725,2.642
Lig13,-4.6,5.747,7.844
Lig13,-4.5,8.001,10.943
Lig13,-4.3,5.687,9.258
Lig13,-4.3,10.170,14.370
Lig13,-4.3,4.759,7.052
Lig13,-4.3,2.620,5.173
Lig13,-4.2,7.806,9.395
Lig140,-5.5,0.000,0.000
Lig140,-5.2,1.598,3.122
Lig140,-5.1,2.148,3.683
Lig140,-4.8,2.214,3.491
Lig140,-4.8,2.189,3.702
Lig140,-4.6,9.174,10.365
Lig140,-4.5,2.129,3.523
Lig140,-4.3,8.681,9.508
Lig140,-4.2,2.401,3.774
Lig140,-4.2,6.286,7.631
Lig140,-4.2,8.782,9.729
Lig140,-4.1,3.815,5.361
Lig140,-4.1,2.803,3.911
Lig140,-4.1,7.403,8.583
Lig140,-4.1,2.611,4.155
Lig140,-3.9,5.653,6.829
Lig140,-3.8,6.620,8.225
Lig140,-3.7,2.986,4.665
Lig140,-3.7,7.561,8.791
Lig140,-3.7,4.396,5.658
Lig141,-5.5,0.000,0.000
Lig141,-5.4,2.074,3.532
Lig141,-5.2,1.603,3.129
Lig141,-4.8,2.208,3.735
Lig141,-4.7,2.425,4.008
Lig141,-4.5,2.327,3.704
Lig141,-4.4,8.968,10.215
Lig141,-4.2,2.163,3.429
Lig141,-4.2,3.829,5.371
Lig141,-4.1,8.574,9.670
Lig141,-4.0,2.914,4.140
Lig141,-4.0,7.025,8.757
Lig141,-4.0,1.922,3.203
Lig141,-3.9,7.898,8.981
Lig141,-3.9,2.184,2.948
Lig141,-3.8,2.337,3.498
Lig141,-3.8,2.971,4.644
Lig141,-3.8,2.446,3.742
Lig141,-3.6,7.638,8.926
Lig141,-3.4,4.366,5.571
Lig142,-6.6,0.000,0.000
Lig142,-6.4,5.614,8.450
Lig142,-5.5,6.128,9.108
Lig142,-5.4,1.667,2.293
Lig142,-5.2,3.028,4.016
Lig142,-5.2,6.008,8.594
Lig142,-5.1,2.468,3.112
Lig142,-5.1,2.048,2.197
Lig142,-5.0,5.083,7.244
Lig142,-4.8,3.603,4.432
Lig142,-4.7,9.545,11.011
Lig142,-4.7,3.786,7.198
Lig142,-4.7,3.867,6.979
Lig142,-4.7,6.813,9.737
Lig142,-4.7,4.191,5.127
Lig142,-4.6,1.781,2.816
Lig142,-4.6,2.751,3.545
Lig142,-4.6,5.344,7.961
Lig142,-4.6,3.535,4.224
Lig142,-4.5,4.415,5.311
Lig143,-6.7,0.000,0.000
Lig143,-6.2,5.677,8.578
Lig143,-5.8,2.244,2.842
Lig143,-5.6,6.193,9.158
Lig143,-5.5,6.837,9.966
Lig143,-5.4,4.507,7.599
Lig143,-5.4,5.296,7.746
Lig143,-5.4,3.963,7.215
Lig143,-5.3,7.013,10.187
Lig143,-5.1,10.716,11.732
Lig143,-5.1,3.137,4.015
Lig143,-5.1,3.442,7.181
Lig143,-5.0,2.838,3.239
Lig143,-5.0,11.154,13.039
Lig143,-5.0,3.960,7.110
Lig143,-4.9,4.989,5.852
Lig143,-4.9,4.003,7.320
Lig143,-4.9,7.333,10.555
Lig143,-4.8,10.928,12.574
Lig143,-4.8,10.744,12.251
Lig144,-6.2,0.000,0.000
Lig144,-5.6,1.901,2.824
Lig144,-5.5,5.579,7.904
Lig144,-5.4,5.087,7.844
Lig144,-5.3,5.945,8.902
Lig144,-5.3,3.067,4.689
Lig144,-5.2,3.667,5.586
Lig144,-5.1,4.419,7.464
Lig144,-5.0,5.660,8.182
Lig144,-5.0,3.369,6.700
Lig144,-4.9,5.848,7.828
Lig144,-4.9,3.500,6.814
Lig144,-4.8,1.762,1.830
Lig144,-4.8,5.080,7.668
Lig144,-4.7,1.497,2.552
Lig144,-4.7,3.906,4.518
Lig144,-4.6,6.710,9.709
Lig144,-4.5,4.534,6.132
Lig144,-4.3,4.128,7.001
Lig144,-4.3,3.502,4.960
Lig145,-6.1,0.000,0.000
Lig145,-6.0,1.704,5.877
Lig145,-6.0,5.259,7.264
Lig145,-5.6,1.688,5.584
Lig145,-5.5,6.776,9.528
Lig145,-5.4,4.813,8.697
Lig145,-5.4,5.793,8.774
Lig145,-5.4,2.455,5.145
Lig145,-5.4,5.899,7.559
Lig145,-5.3,4.289,6.484
Lig145,-5.2,2.603,6.483
Lig145,-5.2,3.123,6.514
Lig145,-5.2,2.842,5.244
Lig145,-5.1,4.529,6.675
Lig145,-5.1,3.074,4.261
Lig145,-5.0,2.554,5.930
Lig145,-4.9,7.772,11.232
Lig145,-4.9,6.961,11.038
Lig145,-4.9,2.753,6.103
Lig145,-4.9,2.814,6.227
Lig146,-5.7,0.000,0.000
Lig146,-5.6,11.182,12.586
Lig146,-5.5,2.441,5.227
Lig146,-5.5,2.974,6.088
Lig146,-5.4,6.646,8.760
Lig146,-5.4,2.732,6.083
Lig146,-5.2,1.776,2.293
Lig146,-5.2,5.892,8.333
Lig146,-5.1,4.181,6.698
Lig146,-5.1,2.738,4.970
Lig146,-5.1,7.856,10.543
Lig146,-5.0,2.972,4.876
Lig146,-4.9,2.420,6.093
Lig146,-4.9,2.888,4.795
Lig146,-4.9,2.961,4.800
Lig146,-4.9,7.337,10.242
Lig146,-4.8,3.043,4.625
Lig146,-4.8,2.622,4.492
Lig146,-4.8,2.258,4.152
Lig146,-4.7,8.299,11.434
Lig147,-6.4,0.000,0.000
Lig147,-6.2,0.910,1.033
Lig147,-5.9,1.070,1.150
Lig147,-5.9,4.761,8.203
Lig147,-5.8,5.473,7.544
Lig147,-5.6,3.811,7.595
Lig147,-5.5,4.927,7.175
Lig147,-5.4,1.988,6.149
Lig147,-5.3,4.817,8.275
Lig147,-5.3,1.492,1.817
Lig147,-5.2,4.016,7.743
Lig147,-5.2,7.034,9.157
Lig147,-5.0,3.070,6.028
Lig147,-4.9,6.958,9.994
Lig147,-4.9,2.727,7.079
Lig147,-4.7,7.179,8.867
Lig147,-4.7,4.049,7.783
Lig147,-4.6,6.818,9.575
Lig147,-4.5,3.182,4.832
Lig147,-4.5,3.287,5.629
Lig148,-5.4,0.000,0.000
Lig148,-5.4,4.739,9.130
Lig148,-5.4,3.634,6.027
Lig148,-5.3,2.881,6.283
Lig148,-5.2,2.777,4.409
Lig148,-5.2,1.634,1.780
Lig148,-5.1,3.282,6.106
Lig148,-5.1,3.424,7.020
Lig148,-5.1,2.689,4.961
Lig148,-5.0,7.494,10.882
Lig148,-5.0,4.158,8.625
Lig148,-4.8,2.670,4.575
Lig148,-4.7,3.495,5.770
Lig148,-4.7,2.652,5.041
Lig148,-4.7,3.106,6.787
Lig148,-4.7,3.406,4.586
Lig148,-4.7,3.665,7.044
Lig148,-4.5,3.276,6.191
Lig148,-4.5,2.779,5.524
Lig148,-4.4,3.220,5.918
Lig149,-5.6,0.000,0.000
Lig149,-5.6,2.969,6.071
Lig149,-5.4,7.677,11.350
Lig149,-5.3,2.423,5.815
Lig149,-5.3,1.157,1.240
Lig149,-5.2,2.700,6.112
Lig149,-5.1,2.508,6.001
Lig149,-5.1,1.466,1.999
Lig149,-5.1,2.870,7.630
Lig149,-5.1,3.799,7.038
Lig149,-4.9,4.511,8.843
Lig149,-4.9,3.039,6.243
Lig149,-4.8,4.559,7.385
Lig149,-4.8,1.773,2.496
Lig149,-4.8,3.594,8.149
Lig149,-4.8,2.600,6.714
Lig149,-4.7,5.384,9.010
Lig149,-4.5,2.782,5.836
Lig149,-4.5,3.080,4.739
Lig149,-4.5,5.828,8.572
Lig14,-5.3,0.000,0.000
Lig14,-5.3,3.837,7.561
Lig14,-4.9,2.622,4.271
Lig14,-4.7,7.014,8.518
Lig14,-4.7,3.227,5.646
Lig14,-4.7,5.705,8.016
Lig14,-4.6,3.103,6.982
Lig14,-4.5,3.047,5.274
Lig14,-4.5,2.807,5.462
Lig14,-4.5,2.651,5.563
Lig14,-4.4,2.836,4.336
Lig14,-4.4,3.065,5.223
Lig14,-4.4,6.879,8.572
Lig14,-4.4,8.158,10.334
Lig14,-4.4,6.093,9.252
Lig14,-4.2,5.515,7.919
Lig14,-4.2,3.646,6.057
Lig14,-4.2,3.078,6.081
Lig14,-4.1,5.646,7.031
Lig14,-4.0,6.587,8.128
Lig150,-5.8,0.000,0.000
Lig150,-5.7,2.833,6.038
Lig150,-5.5,2.583,6.112
Lig150,-5.4,2.485,5.446
Lig150,-5.4,2.384,5.772
Lig150,-5.3,3.323,6.281
Lig150,-5.3,3.171,6.981
Lig150,-5.2,3.439,7.195
Lig150,-5.2,2.456,6.101
Lig150,-5.2,2.830,5.383
Lig150,-5.1,5.855,10.300
Lig150,-5.0,7.742,11.386
Lig150,-5.0,2.894,6.284
Lig150,-5.0,1.564,5.173
Lig150,-5.0,4.648,7.705
Lig150,-4.9,10.378,12.894
Lig150,-4.8,7.400,10.734
Lig150,-4.8,3.187,6.833
Lig150,-4.8,3.663,5.026
Lig150,-4.7,5.181,8.918
Lig151,-6.2,0.000,0.000
Lig151,-6.1,4.006,6.892
Lig151,-5.9,1.389,2.054
Lig151,-5.8,8.269,11.700
Lig151,-5.7,5.861,9.058
Lig151,-5.6,2.171,5.780
Lig151,-5.4,9.182,12.708
Lig151,-5.4,8.645,11.146
Lig151,-5.4,6.410,9.156
Lig151,-5.3,3.863,7.114
Lig151,-5.3,3.778,6.391
Lig151,-5.3,5.846,9.206
Lig151,-5.2,2.686,6.227
Lig151,-5.1,9.592,11.981
Lig151,-5.1,7.874,11.290
Lig151,-5.0,4.654,7.057
Lig151,-4.9,2.403,6.192
Lig151,-4.9,8.958,11.798
Lig151,-4.8,3.495,6.224
Lig151,-4.8,11.282,13.810
Lig152,-6.2,0.000,0.000
Lig152,-6.1,3.995,6.872
Lig152,-6.0,2.697,4.788
Lig152,-5.8,3.711,6.831
Lig152,-5.8,8.294,11.717
Lig152,-5.7,5.436,8.256
Lig152,-5.7,3.833,7.202
Lig152,-5.7,5.886,9.056
Lig152,-5.6,2.233,5.828
Lig152,-5.6,4.094,7.050
Lig152,-5.5,5.115,8.391
Lig152,-5.4,8.016,10.727
Lig152,-5.4,4.254,6.868
Lig152,-5.4,8.544,11.125
Lig152,-5.4,7.981,10.759
Lig152,-5.2,2.021,3.518
Lig152,-5.1,1.897,3.766
Lig152,-4.9,7.927,11.209
Lig152,-4.8,5.317,8.048
Lig152,-4.8,3.229,5.840
Lig153,-5.8,0.000,0.000
Lig153,-5.7,2.727,4.773
Lig153,-5.5,2.661,5.975
Lig153,-5.5,2.753,6.014
Lig153,-5.5,2.787,5.128
Lig153,-5.4,2.702,4.590
Lig153,-5.4,2.043,5.807
Lig153,-5.3,3.038,5.598
Lig153,-5.3,2.648,5.458
Lig153,-5.3,3.074,5.824
Lig153,-5.2,3.110,6.122
Lig153,-5.2,6.703,10.581
Lig153,-5.1,4.520,7.026
Lig153,-5.1,3.930,6.908
Lig153,-5.1,3.327,7.109
Lig153,-5.0,2.629,6.516
Lig153,-5.0,6.208,8.333
Lig153,-5.0,3.926,7.074
Lig153,-5.0,4.073,6.294
Lig153,-4.9,5.499,8.971
Lig154,-7.1,0.000,0.000
Lig154,-6.9,3.318,8.462
Lig154,-6.8,3.443,8.495
Lig154,-6.6,2.883,7.305
Lig154,-6.6,5.522,10.486
Lig154,-6.6,3.041,8.563
Lig154,-6.6,3.696,6.295
Lig154,-6.6,4.229,7.763
Lig154,-6.6,3.232,7.889
Lig154,-6.6,4.004,9.178
Lig154,-6.4,3.746,8.530
Lig154,-6.4,2.977,7.983
Lig154,-6.3,3.696,5.491
Lig154,-6.3,2.114,4.369
Lig154,-6.3,4.327,7.968
Lig154,-6.2,2.357,3.189
Lig154,-6.1,4.331,5.798
Lig154,-6.1,4.661,9.916
Lig154,-6.1,3.113,7.537
Lig154,-6.0,4.237,9.354
Lig155,-7.4,0.000,0.000
Lig155,-7.0,2.966,8.688
Lig155,-7.0,4.019,5.509
Lig155,-7.0,3.623,6.428
Lig155,-6.9,3.292,8.423
Lig155,-6.9,3.518,5.890
Lig155,-6.9,1.975,2.367
Lig155,-6.9,2.535,6.989
Lig155,-6.9,1.981,2.481
Lig155,-6.8,3.778,4.833
Lig155,-6.8,3.500,8.574
Lig155,-6.8,2.951,7.904
Lig155,-6.7,4.352,7.879
Lig155,-6.7,3.121,4.200
Lig155,-6.7,3.549,7.912
Lig155,-6.6,5.354,10.258
Lig155,-6.5,2.807,7.486
Lig155,-6.5,3.965,7.948
Lig155,-6.4,6.021,10.803
Lig155,-6.4,4.006,6.585
Lig156,-7.5,0.000,0.000
Lig156,-7.2,3.055,8.683
Lig156,-7.0,4.038,5.512
Lig156,-6.9,3.846,6.116
Lig156,-6.9,3.284,8.487
Lig156,-6.9,2.104,2.545
Lig156,-6.8,3.529,4.560
Lig156,-6.8,3.677,8.668
Lig156,-6.8,1.928,2.354
Lig156,-6.8,4.354,7.834
Lig156,-6.8,5.128,7.993
Lig156,-6.7,2.579,4.899
Lig156,-6.7,3.166,4.282
Lig156,-6.6,6.722,10.168
Lig156,-6.6,7.001,10.374
Lig156,-6.6,2.909,7.351
Lig156,-6.5,3.730,6.634
Lig156,-6.4,2.072,4.406
Lig156,-6.4,6.103,10.837
Lig156,-6.3,3.442,7.741
Lig157,-6.4,0.000,0.000
Lig157,-6.2,3.867,6.189
Lig157,-5.7,2.445,4.000
Lig157,-5.5,3.757,5.440
Lig157,-5.3,2.105,2.842
Lig157,-5.3,2.994,6.023
Lig157,-5.2,2.340,3.283
Lig157,-5.1,9.234,10.714
Lig157,-5.1,2.242,2.935
Lig157,-5.0,2.463,3.562
Lig157,-4.9,3.475,5.594
Lig157,-4.9,2.198,5.623
Lig157,-4.8,8.438,11.260
Lig157,-4.8,4.175,6.433
Lig157,-4.7,8.351,9.906
Lig157,-4.7,3.415,4.077
Lig157,-4.7,2.424,5.851
Lig157,-4.6,2.631,4.238
Lig157,-4.5,2.847,6.251
Lig157,-4.5,3.456,4.880
Lig158,-5.0,0.000,0.000
Lig158,-4.9,1.806,2.805
Lig158,-4.8,5.779,7.652
Lig158,-4.8,3.840,5.978
Lig158,-4.8,4.169,6.806
Lig158,-4.8,4.995,6.469
Lig158,-4.7,5.614,7.543
Lig158,-4.7,4.081,6.314
Lig158,-4.7,4.055,7.584
Lig158,-4.7,4.560,6.514
Lig158,-4.4,7.062,9.107
Lig158,-4.3,2.958,5.213
Lig158,-4.3,6.310,7.763
Lig158,-4.2,6.562,10.639
Lig158,-4.1,4.797,7.367
Lig158,-4.1,7.736,9.548
Lig158,-4.1,3.549,7.426
Lig158,-4.0,5.064,7.046
Lig158,-4.0,5.493,7.250
Lig158,-4.0,4.210,6.167
Lig159,-7.1,0.000,0.000
Lig159,-6.5,4.283,7.339
Lig159,-6.2,1.857,2.243
Lig159,-6.2,4.346,7.380
Lig159,-5.9,3.096,4.206
Lig159,-5.7,2.302,2.828
Lig159,-5.6,2.562,6.228
Lig159,-5.3,3.004,6.384
Lig159,-5.3,2.725,6.445
Lig159,-5.3,3.485,6.332
Lig159,-5.2,4.966,7.706
Lig159,-5.0,2.644,3.219
Lig159,-5.0,2.878,3.661
Lig159,-4.9,3.416,4.268
Lig159,-4.8,3.149,6.351
Lig159,-4.7,3.759,4.977
Lig159,-4.7,6.053,9.263
Lig159,-4.6,3.768,6.212
Lig159,-4.6,5.046,6.631
Lig159,-4.5,6.628,9.787
Lig15,-5.7,0.000,0.000
Lig15,-5.3,2.265,4.488
Lig15,-5.1,4.451,6.250
Lig15,-5.1,5.291,7.385
Lig15,-4.9,5.804,8.130
Lig15,-4.9,2.114,4.685
Lig15,-4.8,6.705,8.641
Lig15,-4.8,5.087,8.037
Lig15,-4.7,3.249,4.928
Lig15,-4.6,2.228,5.486
Lig15,-4.6,8.338,10.813
Lig15,-4.5,6.182,8.103
Lig15,-4.4,3.635,5.336
Lig15,-4.4,3.964,6.551
Lig15,-4.2,4.785,6.586
Lig15,-4.1,6.854,9.478
Lig15,-4.1,4.454,5.706
Lig15,-4.0,10.197,12.152
Lig15,-4.0,6.798,9.388
Lig15,-4.0,2.733,4.978
Lig160,-6.2,0.000,0.000
Lig160,-5.2,2.452,3.844
Lig160,-5.1,4.253,6.684
Lig160,-4.9,2.716,3.798
Lig160,-4.9,4.819,7.399
Lig160,-4.8,2.466,3.335
Lig160,-4.8,1.575,2.102
Lig160,-4.6,2.664,4.189
Lig160,-4.5,2.027,3.578
Lig160,-4.5,3.379,6.316
Lig160,-4.5,2.469,3.963
Lig160,-4.4,3.372,4.699
Lig160,-4.4,2.201,5.088
Lig160,-4.3,3.295,6.015
Lig160,-4.1,3.807,6.063
Lig160,-4.1,3.067,5.142
Lig160,-4.1,3.161,4.052
Lig160,-3.9,5.318,7.168
Lig160,-3.9,4.555,7.871
Lig160,-3.8,2.971,3.924
Lig161,-5.6,0.000,0.000
Lig161,-4.9,4.233,6.501
Lig161,-4.8,7.928,10.037
Lig161,-4.7,8.449,10.504
Lig161,-4.6,2.469,3.830
Lig161,-4.6,6.589,8.768
Lig161,-4.6,3.564,4.345
Lig161,-4.5,3.417,4.592
Lig161,-4.5,2.716,5.504
Lig161,-4.5,6.438,8.913
Lig161,-4.5,3.093,4.228
Lig161,-4.4,2.836,4.176
Lig161,-4.4,4.832,7.412
Lig161,-4.3,2.693,4.100
Lig161,-4.2,2.149,4.909
Lig161,-4.2,3.382,4.616
Lig161,-4.1,7.507,9.259
Lig161,-4.1,3.563,5.481
Lig161,-4.1,6.763,8.938
Lig161,-4.1,8.345,9.724
Lig162,-5.6,0.000,0.000
Lig162,-5.0,2.201,4.738
Lig162,-4.9,2.611,5.341
Lig162,-4.9,2.231,4.536
Lig162,-4.6,9.552,11.077
Lig162,-4.5,7.775,9.849
Lig162,-4.5,3.481,5.383
Lig162,-4.4,1.749,5.084
Lig162,-4.4,7.185,9.092
Lig162,-4.3,8.306,9.963
Lig162,-4.3,2.208,2.767
Lig162,-4.3,2.108,5.539
Lig162,-4.2,2.736,5.383
Lig162,-4.2,3.170,4.566
Lig162,-4.1,8.682,9.857
Lig162,-4.0,3.187,4.958
Lig162,-3.9,3.864,6.211
Lig162,-3.8,2.375,3.815
Lig162,-3.7,2.861,4.423
Lig162,-3.7,2.757,4.548
Lig163,-5.6,0.000,0.000
Lig163,-5.4,2.073,4.125
Lig163,-5.1,1.732,2.368
Lig163,-5.0,2.001,3.733
Lig163,-4.7,2.719,4.037
Lig163,-4.6,10.214,11.318
Lig163,-4.6,1.993,2.656
Lig163,-4.5,2.071,2.394
Lig163,-4.5,2.164,3.698
Lig163,-4.5,8.301,9.263
Lig163,-4.5,9.420,10.314
Lig163,-4.2,1.925,2.820
Lig163,-4.1,5.872,7.911
Lig163,-4.1,5.969,7.615
Lig163,-4.1,2.885,4.492
Lig163,-4.1,3.141,4.381
Lig163,-4.0,2.593,3.376
Lig163,-3.9,3.559,5.068
Lig163,-3.9,2.787,4.579
Lig163,-2.8,9.317,10.275
Lig164,-5.6,0.000,0.000
Lig164,-5.4,2.074,4.127
Lig164,-5.1,1.739,2.372
Lig164,-5.0,2.011,3.743
Lig164,-4.8,2.590,4.080
Lig164,-4.5,10.344,11.443
Lig164,-4.5,2.066,2.382
Lig164,-4.5,2.486,3.723
Lig164,-4.4,2.476,4.035
Lig164,-4.4,2.278,2.819
Lig164,-4.2,2.461,4.337
Lig164,-4.1,2.829,4.044
Lig164,-4.1,8.762,9.526
Lig164,-4.0,2.126,2.607
Lig164,-4.0,2.390,3.983
Lig164,-3.9,3.002,4.268
Lig164,-3.9,3.560,5.108
Lig164,-3.8,5.811,7.475
Lig164,-3.8,3.943,5.511
Lig164,-3.8,2.730,4.511
Lig165,-4.7,0.000,0.000
Lig165,-4.7,10.275,11.383
Lig165,-4.7,8.838,9.873
Lig165,-4.6,10.380,11.201
Lig165,-4.3,8.542,9.595
Lig165,-4.3,9.430,10.536
Lig165,-4.3,8.580,9.455
Lig165,-4.3,2.154,3.779
Lig165,-3.9,10.419,11.705
Lig165,-3.9,8.004,8.991
Lig165,-3.8,6.561,7.291
Lig165,-3.7,10.200,11.302
Lig165,-3.7,14.764,16.009
Lig165,-3.7,9.382,10.475
Lig165,-3.7,3.207,4.587
Lig165,-3.7,4.105,5.161
Lig165,-3.6,5.763,6.763
Lig165,-3.6,1.549,2.805
Lig165,-3.5,10.995,12.394
Lig165,-3.4,10.214,11.381
Lig166,-5.3,0.000,0.000
Lig166,-5.2,1.793,5.345
Lig166,-5.1,2.609,4.358
Lig166,-5.0,2.706,6.628
Lig166,-4.7,5.827,7.719
Lig166,-4.7,1.649,3.134
Lig166,-4.7,1.804,4.732
Lig166,-4.5,2.746,5.322
Lig166,-4.5,2.072,5.805
Lig166,-4.4,3.848,5.729
Lig166,-4.4,1.735,3.275
Lig166,-4.3,1.980,3.898
Lig166,-4.3,1.998,2.293
Lig166,-4.3,4.839,6.877
Lig166,-4.3,5.027,7.372
Lig166,-4.3,2.490,4.017
Lig166,-4.2,3.010,4.719
Lig166,-4.1,6.594,8.347
Lig166,-4.1,3.456,5.101
Lig166,-4.0,3.422,5.830
Lig167,-4.6,0.000,0.000
Lig167,-4.5,9.808,11.194
Lig167,-4.5,8.232,9.792
Lig167,-4.5,6.221,8.319
Lig167,-4.5,3.072,4.424
Lig167,-4.3,1.730,3.466
Lig167,-4.3,6.662,8.652
Lig167,-4.2,2.785,5.994
Lig167,-4.2,7.087,9.102
Lig167,-4.2,9.226,10.989
Lig167,-4.1,11.063,12.720
Lig167,-4.1,2.688,4.883
Lig167,-4.1,2.533,3.985
Lig167,-4.0,11.994,13.679
Lig167,-4.0,8.122,10.211
Lig167,-4.0,10.122,11.406
Lig167,-4.0,15.015,16.122
Lig167,-3.9,3.397,5.611
Lig167,-3.8,10.080,11.676
Lig167,-3.7,8.372,10.363
Lig168,-4.6,0.000,0.000
Lig168,-4.6,2.401,4.627
Lig168,-4.5,7.552,9.279
Lig168,-4.5,5.666,8.008
Lig168,-4.5,1.899,3.784
Lig168,-4.5,2.413,4.029
Lig168,-4.4,8.476,10.080
Lig168,-4.2,2.351,4.953
Lig168,-4.2,1.865,4.654
Lig168,-4.0,2.424,4.045
Lig168,-4.0,6.633,8.315
Lig168,-4.0,8.187,10.513
Lig168,-3.9,2.138,5.204
Lig168,-3.9,6.847,9.205
Lig168,-3.9,7.560,9.590
Lig168,-3.9,8.051,9.015
Lig168,-3.8,2.470,5.911
Lig168,-3.8,1.928,5.344
Lig168,-3.8,3.620,5.398
Lig168,-3.7,3.095,5.063
Lig169,-5.8,0.000,0.000
Lig169,-5.7,3.144,7.074
Lig169,-5.6,1.161,2.533
Lig169,-5.4,2.115,3.770
Lig169,-5.3,3.620,6.599
Lig169,-5.3,3.192,6.958
Lig169,-5.2,3.212,6.970
Lig169,-5.2,1.847,6.179
Lig169,-5.1,3.224,5.124
Lig169,-4.9,3.034,6.012
Lig169,-4.8,3.129,5.210
Lig169,-4.4,5.998,8.482
Lig169,-4.4,3.028,4.379
Lig169,-4.3,3.296,5.127
Lig169,-4.3,4.237,6.837
Lig169,-4.3,4.813,6.326
Lig169,-4.3,2.263,6.341
Lig169,-4.2,3.431,6.378
Lig169,-4.2,4.677,7.644
Lig169,-4.2,1.803,3.212
Lig16,-8.1,0.000,0.000
Lig16,-7.9,3.623,5.500
Lig16,-7.7,3.105,4.936
Lig16,-7.5,1.541,2.321
Lig16,-7.4,2.087,3.622
Lig16,-7.4,5.520,11.929
Lig16,-7.3,4.011,5.997
Lig16,-7.2,4.074,6.763
Lig16,-7.2,2.026,3.948
Lig16,-7.1,5.322,11.220
Lig16,-7.1,2.501,3.685
Lig16,-7.1,3.455,4.484
Lig16,-7.0,6.459,12.534
Lig16,-7.0,5.301,11.591
Lig16,-7.0,3.747,6.442
Lig16,-7.0,3.552,5.871
Lig16,-6.9,5.553,11.739
Lig16,-6.9,3.660,5.441
Lig16,-6.9,2.860,4.681
Lig170,-6.1,0.000,0.000
Lig170,-6.1,3.180,7.172
Lig170,-5.7,3.347,6.936
Lig170,-5.6,1.378,2.680
Lig170,-5.6,2.767,3.232
Lig170,-5.5,3.189,6.990
Lig170,-5.5,1.886,6.566
Lig170,-5.4,4.992,7.967
Lig170,-5.3,1.660,1.978
Lig170,-5.2,2.211,3.234
Lig170,-5.1,2.307,2.709
