Number,Molecule,affinity_(kcal/mol),rmsd_lb,rmsd_ub
7583,Lig443,-5.1,2.182,3.088
7584,Lig443,-5.1,3.037,5.553
7585,Lig443,-5.1,2.717,4.955
7586,Lig443,-5.0,2.454,4.071000000000001
7587,Lig443,-5.0,2.481,5.314
7588,Lig443,-4.9,2.75,4.013
7589,Lig443,-4.9,4.388,7.587999999999999
7590,Lig443,-4.9,2.075,5.182
7591,Lig443,-4.8,1.751,4.351
7592,Lig443,-4.7,8.669,10.282
7593,Lig443,-4.5,4.582,7.513
7594,Lig443,-4.5,4.65,7.544
7595,Lig443,-4.5,2.673,5.507999999999999
7596,Lig443,-4.5,4.397,7.364
7597,Lig444,-5.6,0.0,0.0
7598,Lig444,-5.3,1.88,2.401
7599,Lig444,-5.3,2.126,4.74
7600,Lig444,-5.3,2.8710000000000004,5.465
7601,Lig444,-5.2,3.593,7.547999999999999
7602,Lig444,-5.1,2.877,4.715
7603,Lig444,-5.1,2.419,6.892
7604,Lig444,-5.0,2.3280000000000003,2.74
7605,Lig444,-5.0,4.922,8.671
7606,Lig444,-4.9,2.8169999999999997,4.125
7607,Lig444,-4.9,4.8580000000000005,8.156
7608,Lig444,-4.8,5.8260000000000005,8.783999999999999
7609,Lig444,-4.8,2.5660000000000003,6.869
7610,Lig444,-4.8,2.406,6.13
7611,Lig444,-4.7,2.386,6.809
7612,Lig444,-4.7,2.65,4.974
7613,Lig444,-4.7,2.524,4.966
7614,Lig444,-4.7,5.191,8.17
7615,Lig444,-4.6,5.233,8.629
7616,Lig444,-4.6,3.0210000000000004,6.896
7617,Lig445,-5.5,0.0,0.0
7618,Lig445,-4.9,2.291,5.22
7619,Lig445,-4.8,3.06,5.428999999999999
7620,Lig445,-4.8,3.2289999999999996,6.365
7621,Lig445,-4.7,3.4330000000000003,6.122000000000001
7622,Lig445,-4.7,1.9780000000000002,5.587000000000001
7623,Lig445,-4.6,1.9780000000000002,5.527
7624,Lig445,-4.4,4.688,7.6
7625,Lig445,-4.4,3.924,8.071
7626,Lig445,-4.4,2.194,4.258
7627,Lig445,-4.4,2.186,5.575
7628,Lig445,-4.4,2.388,5.129
7629,Lig445,-4.3,1.719,3.6
7630,Lig445,-4.2,2.6830000000000003,4.815
7631,Lig445,-4.2,2.927,4.987
7632,Lig445,-4.2,2.521,5.582000000000001
7633,Lig445,-4.1,2.7560000000000002,5.029
7634,Lig445,-4.0,3.645,6.281000000000001
7635,Lig445,-4.0,7.211,8.802
7636,Lig445,-3.9,2.656,5.93
7637,Lig446,-5.4,0.0,0.0
7638,Lig446,-5.3,3.395,6.375
7639,Lig446,-4.7,2.117,5.62
7640,Lig446,-4.7,3.103,5.294
7641,Lig446,-4.7,1.837,3.736
7642,Lig446,-4.6,3.35,5.067
7643,Lig446,-4.6,3.344,6.313
7644,Lig446,-4.5,1.96,3.823
7645,Lig446,-4.5,2.99,4.3
7646,Lig446,-4.5,2.195,5.731
7647,Lig446,-4.4,6.882999999999999,8.558
7648,Lig446,-4.4,4.251,5.754
7649,Lig446,-4.4,4.52,6.936
7650,Lig446,-4.4,6.273,8.891
7651,Lig446,-4.4,2.846,6.516
7652,Lig446,-4.2,6.268,8.289
7653,Lig446,-4.2,3.467,5.487
7654,Lig446,-4.2,4.4639999999999995,6.9510000000000005
7655,Lig446,-4.1,2.943,4.135
7656,Lig446,-4.0,3.7239999999999998,5.398
7657,Lig447,-4.9,0.0,0.0
7658,Lig447,-4.9,2.298,5.709
7659,Lig447,-4.8,2.074,3.987
7660,Lig447,-4.8,2.115,3.853
7661,Lig447,-4.8,4.593,7.504
7662,Lig447,-4.7,2.005,4.71
7663,Lig447,-4.7,1.631,4.26
7664,Lig447,-4.5,2.174,4.749
7665,Lig447,-4.5,2.251,4.618
7666,Lig447,-4.4,2.2769999999999997,5.106
7667,Lig447,-4.4,4.897,7.912000000000001
7668,Lig447,-4.4,2.44,5.005
7669,Lig447,-4.3,7.521,8.818999999999999
7670,Lig447,-4.3,3.5210000000000004,6.337999999999999
7671,Lig447,-4.2,4.694,7.352
7672,Lig447,-4.2,7.2139999999999995,8.386000000000001
7673,Lig447,-4.1,2.616,5.0
7674,Lig447,-4.1,4.2330000000000005,5.4479999999999995
7675,Lig447,-4.0,3.0210000000000004,5.289
7676,Lig447,-4.0,5.0,7.367999999999999
7677,Lig448,-5.6,0.0,0.0
7678,Lig448,-5.1,2.423,4.5089999999999995
7679,Lig448,-5.0,2.394,3.639
7680,Lig448,-5.0,3.2039999999999997,5.497999999999999
7681,Lig448,-4.8,3.25,5.756
7682,Lig448,-4.7,1.5959999999999999,1.8659999999999999
7683,Lig448,-4.7,2.338,4.363
7684,Lig448,-4.5,1.661,4.723
7685,Lig448,-4.4,2.1519999999999997,4.893
7686,Lig448,-4.4,1.9680000000000002,4.694
7687,Lig448,-4.4,1.9,3.6839999999999997
7688,Lig448,-4.4,3.245,7.185
7689,Lig448,-4.3,3.108,5.121
7690,Lig448,-4.3,2.338,3.141
7691,Lig448,-4.2,3.031,4.261
7692,Lig448,-4.2,2.072,4.525
7693,Lig448,-4.2,6.718,8.323
7694,Lig448,-4.2,4.272,6.837999999999999
7695,Lig448,-4.1,1.7990000000000002,2.444
7696,Lig448,-4.0,3.261,4.99
7697,Lig449,-5.7,0.0,0.0
7698,Lig449,-5.5,2.059,2.7289999999999996
7699,Lig449,-5.3,2.965,5.113
7700,Lig449,-5.2,1.8880000000000001,2.605
7701,Lig449,-5.1,2.511,4.542
7702,Lig449,-5.0,1.9680000000000002,2.39
7703,Lig449,-4.8,1.9069999999999998,3.798
7704,Lig449,-4.6,8.484,9.636000000000001
7705,Lig449,-4.6,3.054,5.95
7706,Lig449,-4.6,2.206,3.0660000000000003
7707,Lig449,-4.6,2.461,4.141
7708,Lig449,-4.5,2.08,3.536
7709,Lig449,-4.5,1.571,1.6269999999999998
7710,Lig449,-4.5,2.064,3.634
7711,Lig449,-4.2,1.966,4.87
7712,Lig449,-4.2,3.2430000000000003,5.472
7713,Lig449,-4.2,6.896,8.572000000000001
7714,Lig449,-4.1,2.099,4.2589999999999995
7715,Lig449,-4.0,2.5469999999999997,4.55
7716,Lig449,-3.9,2.102,5.646
7717,Lig44,-5.8,0.0,0.0
7718,Lig44,-5.1,6.521,8.605
7719,Lig44,-5.0,2.541,4.41
7720,Lig44,-4.8,9.294,10.842
7721,Lig44,-4.7,7.877000000000001,9.711
7722,Lig44,-4.7,2.3409999999999997,4.995
7723,Lig44,-4.6,2.823,5.376
7724,Lig44,-4.6,9.295,10.790999999999999
7725,Lig44,-4.3,8.102,9.89
7726,Lig44,-4.3,2.5989999999999998,5.561
7727,Lig44,-4.3,2.154,3.18
7728,Lig44,-4.2,1.605,2.399
7729,Lig44,-4.1,2.355,4.771
7730,Lig44,-4.1,2.779,4.669
7731,Lig44,-4.0,2.424,5.085
7732,Lig44,-4.0,2.725,4.447
7733,Lig44,-3.9,4.526,5.957999999999999
7734,Lig44,-3.9,2.7969999999999997,4.452
7735,Lig44,-3.9,4.699,6.49
7736,Lig44,-3.9,10.409,12.107999999999999
7737,Lig450,-5.2,0.0,0.0
7738,Lig450,-5.1,1.946,3.284
7739,Lig450,-5.0,2.063,4.2330000000000005
7740,Lig450,-4.9,2.332,5.102
7741,Lig450,-4.8,1.935,2.701
7742,Lig450,-4.8,2.292,4.3839999999999995
7743,Lig450,-4.6,8.857999999999999,11.17
7744,Lig450,-4.5,7.6739999999999995,8.791
7745,Lig450,-4.5,1.913,4.245
7746,Lig450,-4.5,1.9669999999999999,3.6660000000000004
7747,Lig450,-4.5,2.156,4.624
7748,Lig450,-4.4,1.8030000000000002,2.005
7749,Lig450,-4.4,2.4730000000000003,4.477
7750,Lig450,-4.4,7.194,9.552999999999999
7751,Lig450,-4.4,1.868,4.757
7752,Lig450,-4.4,1.7690000000000001,2.387
7753,Lig450,-4.3,2.271,4.468
7754,Lig450,-4.3,2.387,3.4619999999999997
7755,Lig450,-4.2,6.058,9.742
7756,Lig450,-4.2,3.127,5.31
7757,Lig451,-5.5,0.0,0.0
7758,Lig451,-5.3,0.998,1.479
7759,Lig451,-5.2,3.688,6.066
7760,Lig451,-5.0,2.38,4.25
7761,Lig451,-5.0,2.524,4.231
7762,Lig451,-4.9,1.847,3.674
7763,Lig451,-4.7,3.988,7.041
7764,Lig451,-4.6,2.803,4.901
7765,Lig451,-4.5,2.7060000000000004,5.938
7766,Lig451,-4.4,2.214,4.406000000000001
7767,Lig451,-4.3,1.952,5.5120000000000005
7768,Lig451,-4.2,2.219,4.575
7769,Lig451,-4.2,4.3580000000000005,7.266
7770,Lig451,-4.2,3.748,5.742999999999999
7771,Lig451,-4.1,4.143,7.477
7772,Lig451,-4.1,4.735,7.684
7773,Lig451,-4.1,3.409,4.438
7774,Lig451,-4.0,3.3989999999999996,5.9479999999999995
7775,Lig451,-4.0,4.9510000000000005,7.667000000000001
7776,Lig451,-3.9,3.595,5.818
7777,Lig452,-5.9,0.0,0.0
7778,Lig452,-5.8,2.114,3.3989999999999996
7779,Lig452,-5.8,2.611,4.624
7780,Lig452,-5.6,2.22,4.038
7781,Lig452,-5.4,1.8840000000000001,2.347
7782,Lig452,-5.2,2.097,4.471
7783,Lig452,-5.1,4.135,6.691
7784,Lig452,-5.0,2.097,3.4219999999999997
7785,Lig452,-5.0,2.175,4.096
7786,Lig452,-4.9,2.265,4.7010000000000005
7787,Lig452,-4.9,3.025,5.584
7788,Lig452,-4.9,4.695,8.044
7789,Lig452,-4.9,1.994,4.595
7790,Lig452,-4.9,2.667,5.086
7791,Lig452,-4.8,1.766,4.885
7792,Lig452,-4.7,2.198,4.87
7793,Lig452,-4.6,1.931,4.986000000000001
7794,Lig452,-4.6,2.7089999999999996,3.332
7795,Lig452,-4.6,2.569,4.072
7796,Lig452,-4.5,5.202000000000001,7.907
7797,Lig453,-5.3,0.0,0.0
7798,Lig453,-5.3,2.313,4.122
7799,Lig453,-5.0,2.242,4.9639999999999995
7800,Lig453,-5.0,2.06,2.897
7801,Lig453,-5.0,2.108,4.186
7802,Lig453,-5.0,1.9669999999999999,4.582
7803,Lig453,-5.0,1.985,4.52
7804,Lig453,-5.0,2.489,4.348
7805,Lig453,-4.9,2.13,3.806
7806,Lig453,-4.6,2.469,3.0580000000000003
7807,Lig453,-4.5,2.555,5.204
7808,Lig453,-4.5,2.073,4.724
7809,Lig453,-4.5,1.955,5.045
7810,Lig453,-4.5,1.9480000000000002,4.614
7811,Lig453,-4.4,1.95,4.487
7812,Lig453,-4.3,2.305,5.3
7813,Lig453,-4.2,3.758,4.784
7814,Lig453,-4.2,3.699,5.943
7815,Lig453,-4.2,3.725,5.859
7816,Lig453,-4.1,2.5580000000000003,5.184
7817,Lig454,-5.7,0.0,0.0
7818,Lig454,-5.7,1.949,2.591
7819,Lig454,-5.6,1.899,2.366
7820,Lig454,-5.5,1.5130000000000001,2.659
7821,Lig454,-5.4,2.059,3.727
7822,Lig454,-5.2,1.206,2.318
7823,Lig454,-5.1,2.331,5.098
7824,Lig454,-5.1,2.187,3.8
7825,Lig454,-5.0,2.3819999999999997,4.8469999999999995
7826,Lig454,-5.0,2.015,2.7
7827,Lig454,-4.8,2.285,4.4110000000000005
7828,Lig454,-4.8,3.694,6.154
7829,Lig454,-4.8,2.0540000000000003,4.902
7830,Lig454,-4.7,2.127,5.092
7831,Lig454,-4.6,2.499,5.693
7832,Lig454,-4.6,2.2640000000000002,4.613
7833,Lig454,-4.5,5.694,8.152999999999999
7834,Lig454,-4.5,6.914,8.964
7835,Lig454,-4.4,7.771,10.255
7836,Lig454,-4.4,5.754,7.95
7837,Lig455,-5.5,0.0,0.0
7838,Lig455,-5.5,2.3280000000000003,5.143
7839,Lig455,-5.4,1.3230000000000002,1.5719999999999998
7840,Lig455,-5.3,1.714,3.4139999999999997
7841,Lig455,-5.2,2.799,5.199
7842,Lig455,-5.1,2.263,5.15
7843,Lig455,-5.1,1.9769999999999999,4.541
7844,Lig455,-5.0,2.064,2.9739999999999998
7845,Lig455,-5.0,2.915,5.332000000000001
7846,Lig455,-4.9,2.9819999999999998,6.416
7847,Lig455,-4.7,2.076,4.841
7848,Lig455,-4.6,8.203,9.836
7849,Lig455,-4.6,2.531,4.041
7850,Lig455,-4.5,4.974,7.742999999999999
7851,Lig455,-4.5,1.954,5.936
7852,Lig455,-4.5,2.81,5.666
7853,Lig455,-4.5,4.381,7.162000000000001
7854,Lig455,-4.4,1.9509999999999998,5.081
7855,Lig455,-4.4,2.07,4.37
7856,Lig455,-4.4,4.008,8.45
7857,Lig456,-5.5,0.0,0.0
7858,Lig456,-5.4,1.942,5.227
7859,Lig456,-5.3,1.445,2.945
7860,Lig456,-5.3,1.531,2.084
7861,Lig456,-5.2,2.09,5.212000000000001
7862,Lig456,-5.1,2.021,4.515
7863,Lig456,-5.0,2.239,3.2739999999999996
7864,Lig456,-4.9,2.7110000000000003,5.358
7865,Lig456,-4.9,4.505,7.479
7866,Lig456,-4.9,2.026,4.938
7867,Lig456,-4.9,2.3890000000000002,3.495
7868,Lig456,-4.6,2.611,5.018
7869,Lig456,-4.6,2.364,4.756
7870,Lig456,-4.6,4.698,7.6370000000000005
7871,Lig456,-4.5,2.23,4.338
7872,Lig456,-4.4,2.219,4.802
7873,Lig456,-4.4,2.685,5.246
7874,Lig456,-4.4,4.874,7.692
7875,Lig456,-4.3,4.73,6.931
7876,Lig456,-4.2,4.274,6.061
7877,Lig457,-5.8,0.0,0.0
7878,Lig457,-5.8,1.969,2.444
7879,Lig457,-5.8,2.4019999999999997,3.6630000000000003
7880,Lig457,-5.7,2.767,5.182
7881,Lig457,-5.5,1.871,4.437
7882,Lig457,-5.4,2.32,4.811
7883,Lig457,-5.3,2.175,3.9939999999999998
7884,Lig457,-5.0,2.5989999999999998,5.779
7885,Lig457,-4.9,2.084,5.704
7886,Lig457,-4.8,4.417,7.641
7887,Lig457,-4.7,2.121,5.006
7888,Lig457,-4.7,1.9509999999999998,4.686
7889,Lig457,-4.7,2.312,3.792
7890,Lig457,-4.5,1.973,5.015
7891,Lig457,-4.4,4.9830000000000005,7.872999999999999
7892,Lig457,-4.4,6.961,8.634
7893,Lig457,-4.4,1.9409999999999998,2.355
7894,Lig457,-4.3,2.717,6.196000000000001
7895,Lig457,-4.3,1.9569999999999999,4.566
7896,Lig457,-4.3,3.325,6.202999999999999
7897,Lig458,-5.6,0.0,0.0
7898,Lig458,-5.5,1.435,2.5610000000000004
7899,Lig458,-5.3,2.026,4.7
7900,Lig458,-5.1,2.8280000000000003,5.327000000000001
7901,Lig458,-5.1,1.859,4.5489999999999995
7902,Lig458,-5.1,2.305,5.004
7903,Lig458,-5.1,2.6839999999999997,4.716
7904,Lig458,-5.0,3.069,5.584
7905,Lig458,-5.0,2.286,3.267
7906,Lig458,-5.0,2.799,5.117
7907,Lig458,-4.9,7.058,8.802
7908,Lig458,-4.6,4.966,7.755
7909,Lig458,-4.3,3.762,8.096
7910,Lig458,-4.3,2.477,5.28
7911,Lig458,-4.2,2.435,5.367999999999999
7912,Lig458,-4.2,1.807,2.148
7913,Lig458,-4.2,2.246,4.337
7914,Lig458,-4.2,7.252000000000001,8.749
7915,Lig458,-4.2,2.636,6.182
7916,Lig458,-4.1,2.5269999999999997,5.914
7917,Lig459,-5.6,0.0,0.0
7918,Lig459,-5.5,1.419,2.573
7919,Lig459,-5.3,2.2319999999999998,3.1910000000000003
7920,Lig459,-5.2,2.394,5.045
7921,Lig459,-5.2,2.7760000000000002,4.85
7922,Lig459,-5.2,2.144,4.704
7923,Lig459,-5.1,2.924,5.35
7924,Lig459,-5.1,1.868,4.545
7925,Lig459,-5.0,3.5439999999999996,6.581
7926,Lig459,-5.0,2.8360000000000003,5.381
7927,Lig459,-4.9,2.7880000000000003,5.2989999999999995
7928,Lig459,-4.8,2.8489999999999998,5.821000000000001
7929,Lig459,-4.8,2.1519999999999997,3.688
7930,Lig459,-4.6,2.094,4.867
7931,Lig459,-4.6,7.483,9.271
7932,Lig459,-4.6,2.059,5.1579999999999995
7933,Lig459,-4.6,2.131,4.707
7934,Lig459,-4.5,2.7039999999999997,5.287000000000001
7935,Lig459,-4.5,5.21,7.474
7936,Lig459,-4.4,2.559,5.681
7937,Lig45,-6.3,0.0,0.0
7938,Lig45,-5.7,2.6710000000000003,3.908
7939,Lig45,-5.7,3.605,5.945
7940,Lig45,-5.5,1.751,2.3369999999999997
7941,Lig45,-5.3,1.969,2.449
7942,Lig45,-5.3,3.5269999999999997,5.476
7943,Lig45,-5.2,3.583,5.852
7944,Lig45,-5.2,7.832000000000001,9.552999999999999
7945,Lig45,-5.0,3.175,5.849
7946,Lig45,-4.8,4.157,5.252000000000001
7947,Lig45,-4.7,3.515,4.376
7948,Lig45,-4.7,2.6689999999999996,5.65
7949,Lig45,-4.7,3.32,5.812
7950,Lig45,-4.7,3.447,6.025
7951,Lig45,-4.6,3.069,4.081
7952,Lig45,-4.6,1.831,2.4090000000000003
7953,Lig45,-4.6,3.0180000000000002,4.474
7954,Lig45,-4.5,8.351,9.885
7955,Lig45,-4.5,3.988,5.558
7956,Lig45,-4.5,8.013,9.527000000000001
7957,Lig460,-5.1,0.0,0.0
7958,Lig460,-5.1,2.153,4.325
7959,Lig460,-5.0,2.438,4.539
7960,Lig460,-4.9,2.509,3.975
7961,Lig460,-4.8,1.909,2.397
7962,Lig460,-4.7,1.7730000000000001,4.133
7963,Lig460,-4.7,2.0780000000000003,3.1510000000000002
7964,Lig460,-4.6,2.5469999999999997,3.963
7965,Lig460,-4.5,2.157,3.4560000000000004
7966,Lig460,-4.4,2.53,4.367
7967,Lig460,-4.3,2.58,5.657
7968,Lig460,-4.3,2.084,3.407
7969,Lig460,-4.3,2.656,4.447
7970,Lig460,-4.3,7.485,9.432
7971,Lig460,-4.3,2.69,5.216
7972,Lig460,-4.3,2.2840000000000003,3.8480000000000003
7973,Lig460,-4.2,4.867,7.718999999999999
7974,Lig460,-4.2,1.794,2.2880000000000003
7975,Lig460,-4.2,7.087999999999999,9.357000000000001
7976,Lig460,-4.0,9.474,10.628
7977,Lig461,-5.2,0.0,0.0
7978,Lig461,-5.2,1.745,4.12
7979,Lig461,-5.2,1.151,1.5530000000000002
7980,Lig461,-5.0,2.167,4.65
7981,Lig461,-4.8,1.962,4.091
7982,Lig461,-4.7,1.828,4.293
7983,Lig461,-4.7,2.254,4.993
7984,Lig461,-4.6,2.127,4.13
7985,Lig461,-4.4,2.642,5.5729999999999995
7986,Lig461,-4.3,2.127,5.11
7987,Lig461,-4.3,2.72,4.296
7988,Lig461,-4.2,2.342,3.845
7989,Lig461,-4.2,2.092,4.838
7990,Lig461,-4.2,2.7710000000000004,5.303999999999999
7991,Lig461,-4.1,1.787,2.256
7992,Lig461,-4.1,1.7619999999999998,3.738
7993,Lig461,-4.0,2.818,4.954
7994,Lig461,-4.0,4.199,5.909
7995,Lig461,-3.9,4.104,6.257000000000001
7996,Lig461,-3.9,3.63,5.773
7997,Lig462,-5.8,0.0,0.0
7998,Lig462,-5.3,1.86,2.97
7999,Lig462,-5.2,1.945,3.99
8000,Lig462,-5.2,2.252,3.78
8001,Lig462,-4.8,2.8,4.619
8002,Lig462,-4.7,2.6430000000000002,5.319
8003,Lig462,-4.7,2.226,3.957
8004,Lig462,-4.7,6.532,8.345
8005,Lig462,-4.6,2.0540000000000003,3.8480000000000003
8006,Lig462,-4.5,2.615,4.137
8007,Lig462,-4.4,2.9939999999999998,4.561
8008,Lig462,-4.2,3.029,5.7410000000000005
8009,Lig462,-4.2,6.454,7.846
8010,Lig462,-4.2,2.378,4.184
8011,Lig462,-4.2,3.5410000000000004,5.087
8012,Lig462,-4.1,2.3369999999999997,4.768
8013,Lig462,-4.1,4.114,6.814
8014,Lig462,-4.1,3.187,5.182
8015,Lig462,-3.9,2.9410000000000003,5.529
8016,Lig462,-3.8,2.294,4.834
8017,Lig463,-6.8,0.0,0.0
8018,Lig463,-6.6,3.7569999999999997,6.059
8019,Lig463,-6.4,3.076,6.678
8020,Lig463,-6.3,2.721,4.468
8021,Lig463,-6.2,6.353,9.633
8022,Lig463,-6.2,2.443,7.231
8023,Lig463,-6.1,1.8019999999999998,3.6860000000000004
8024,Lig463,-6.0,2.457,7.29
8025,Lig463,-6.0,1.9969999999999999,2.4219999999999997
8026,Lig463,-5.8,6.507999999999999,9.315
8027,Lig463,-5.7,3.4189999999999996,7.072
8028,Lig463,-5.7,2.487,7.188
8029,Lig463,-5.6,2.6430000000000002,4.775
8030,Lig463,-5.6,3.655,7.8020000000000005
8031,Lig463,-5.5,2.846,7.901
8032,Lig463,-5.5,5.369,7.221
8033,Lig463,-5.5,2.763,3.0869999999999997
8034,Lig463,-5.4,3.3139999999999996,5.949
8035,Lig463,-5.3,3.1639999999999997,6.345
8036,Lig463,-5.1,3.827,5.4270000000000005
8037,Lig464,-6.7,0.0,0.0
8038,Lig464,-6.5,3.551,5.56
8039,Lig464,-6.4,2.425,4.246
8040,Lig464,-6.3,1.85,3.647
8041,Lig464,-6.2,2.8569999999999998,6.672999999999999
8042,Lig464,-6.1,6.439,9.685
8043,Lig464,-6.0,1.153,1.296
8044,Lig464,-5.9,4.881,7.401
8045,Lig464,-5.9,4.4719999999999995,7.795
8046,Lig464,-5.8,2.832,7.178
8047,Lig464,-5.8,3.9730000000000003,6.997999999999999
8048,Lig464,-5.8,2.3409999999999997,7.669
8049,Lig464,-5.8,6.484,9.111
8050,Lig464,-5.7,7.05,10.700999999999999
8051,Lig464,-5.7,2.935,7.966
8052,Lig464,-5.7,2.77,5.992999999999999
8053,Lig464,-5.6,3.667,7.607
8054,Lig464,-5.5,4.261,8.266
8055,Lig464,-5.3,2.568,3.3680000000000003
8056,Lig464,-5.1,3.59,5.556
8057,Lig465,-6.4,0.0,0.0
8058,Lig465,-6.3,3.673,6.103
8059,Lig465,-6.3,3.878,6.112
8060,Lig465,-6.3,3.576,8.107000000000001
8061,Lig465,-6.3,1.765,3.594
8062,Lig465,-6.3,4.277,10.131
8063,Lig465,-6.2,2.81,7.43
8064,Lig465,-6.0,4.026,9.554
8065,Lig465,-5.7,3.5469999999999997,7.6979999999999995
8066,Lig465,-5.6,5.043,10.126
8067,Lig465,-5.6,2.805,4.331
8068,Lig465,-5.5,2.497,7.68
8069,Lig465,-5.4,4.8389999999999995,9.952
8070,Lig465,-5.4,5.229,9.037
8071,Lig465,-5.4,2.7230000000000003,7.301
8072,Lig465,-5.3,5.005,8.004
8073,Lig465,-5.2,2.544,8.259
8074,Lig465,-5.2,3.778,6.154
8075,Lig465,-5.1,3.7769999999999997,6.631
8076,Lig465,-5.1,5.145,7.984
8077,Lig46,-5.5,0.0,0.0
8078,Lig46,-5.5,2.48,5.853
8079,Lig46,-5.5,2.416,4.49
8080,Lig46,-5.4,2.459,6.325
8081,Lig46,-5.3,2.612,4.303999999999999
8082,Lig46,-5.2,5.035,7.247000000000001
8083,Lig46,-5.1,2.741,4.896
8084,Lig46,-5.1,1.964,2.475
8085,Lig46,-5.1,2.14,4.008
8086,Lig46,-4.9,7.735,9.121
8087,Lig46,-4.8,3.4610000000000003,6.2989999999999995
8088,Lig46,-4.7,6.0520000000000005,8.045
8089,Lig46,-4.7,3.1189999999999998,5.779
8090,Lig46,-4.6,8.908,10.300999999999998
8091,Lig46,-4.5,2.425,5.358
8092,Lig46,-4.5,2.396,4.58
8093,Lig46,-4.5,6.309,8.472000000000001
8094,Lig46,-4.4,6.651,7.88
8095,Lig46,-4.4,8.544,9.51
8096,Lig46,-4.3,5.722,7.382999999999999
8097,Lig47,-5.4,0.0,0.0
8098,Lig47,-5.4,3.7939999999999996,5.942
8099,Lig47,-5.1,2.542,4.703
8100,Lig47,-5.1,7.422000000000001,8.624
8101,Lig47,-5.0,2.875,5.885
8102,Lig47,-5.0,4.2989999999999995,6.507000000000001
8103,Lig47,-4.9,8.125,9.392000000000001
8104,Lig47,-4.8,4.213,6.454
8105,Lig47,-4.8,6.069,8.738999999999999
8106,Lig47,-4.7,6.632000000000001,8.673
8107,Lig47,-4.7,1.611,2.37
8108,Lig47,-4.6,7.159,9.125
8109,Lig47,-4.5,3.569,5.611000000000001
8110,Lig47,-4.5,2.9989999999999997,5.359
8111,Lig47,-4.4,4.196000000000001,6.63
8112,Lig47,-4.4,7.136,8.243
8113,Lig47,-4.3,3.428,5.624
8114,Lig47,-4.3,3.326,6.655
8115,Lig47,-4.2,2.476,4.843
8116,Lig47,-4.0,6.821000000000001,9.107999999999999
8117,Lig48,-5.9,0.0,0.0
8118,Lig48,-5.4,2.699,5.595
8119,Lig48,-5.0,3.8489999999999998,5.99
8120,Lig48,-5.0,2.995,4.794
8121,Lig48,-5.0,5.787999999999999,7.425
8122,Lig48,-4.9,6.561,7.984
8123,Lig48,-4.9,6.541,8.066
8124,Lig48,-4.8,2.46,4.915
8125,Lig48,-4.8,4.5569999999999995,7.85
8126,Lig48,-4.7,4.8069999999999995,5.897
8127,Lig48,-4.7,3.292,4.7589999999999995
8128,Lig48,-4.7,4.185,5.774
8129,Lig48,-4.6,1.571,2.117
8130,Lig48,-4.6,3.4610000000000003,5.506
8131,Lig48,-4.4,2.197,4.725
8132,Lig48,-4.3,5.266,7.291
8133,Lig48,-4.3,5.284,7.3660000000000005
8134,Lig48,-4.3,7.152,7.934
8135,Lig48,-4.3,4.62,6.292999999999999
8136,Lig48,-4.2,3.747,6.151
8137,Lig49,-6.5,0.0,0.0
8138,Lig49,-6.1,3.313,4.372
8139,Lig49,-6.0,5.416,6.922999999999999
8140,Lig49,-6.0,3.8480000000000003,6.01
8141,Lig49,-5.7,3.694,6.093
8142,Lig49,-5.6,4.266,5.412000000000001
8143,Lig49,-5.6,5.577999999999999,7.1160000000000005
8144,Lig49,-5.6,1.807,2.253
8145,Lig49,-5.2,2.841,3.477
8146,Lig49,-5.2,9.062000000000001,10.154
8147,Lig49,-5.2,4.359,6.2010000000000005
8148,Lig49,-5.1,4.225,6.377000000000001
8149,Lig49,-5.0,4.0089999999999995,5.547999999999999
8150,Lig49,-5.0,3.0,3.7060000000000004
8151,Lig49,-4.9,4.7139999999999995,6.457000000000001
8152,Lig49,-4.9,3.81,6.254
8153,Lig49,-4.8,4.434,6.645
8154,Lig49,-4.7,3.906,6.428
8155,Lig49,-4.7,4.91,6.7829999999999995
8156,Lig49,-4.7,4.7,5.6579999999999995
8157,Lig4,-5.3,0.0,0.0
8158,Lig4,-5.3,5.018,7.809
8159,Lig4,-5.0,5.957000000000001,8.008
8160,Lig4,-5.0,4.439,6.949
8161,Lig4,-4.9,2.2769999999999997,4.04
8162,Lig4,-4.9,4.619,7.184
8163,Lig4,-4.7,5.803999999999999,8.557
8164,Lig4,-4.7,5.257999999999999,8.415
8165,Lig4,-4.7,3.338,5.417999999999999
8166,Lig4,-4.7,5.882000000000001,7.575
8167,Lig4,-4.7,2.253,5.657
8168,Lig4,-4.5,2.6689999999999996,5.172000000000001
8169,Lig4,-4.4,8.618,11.419
8170,Lig4,-4.4,4.6,7.206
8171,Lig4,-4.4,3.716,5.702000000000001
8172,Lig4,-4.3,7.266,10.529000000000002
8173,Lig4,-4.1,4.128,5.735
8174,Lig4,-4.1,9.207,11.469000000000001
8175,Lig4,-4.0,8.533999999999999,10.640999999999998
8176,Lig4,-3.9,2.5810000000000004,5.495
8177,Lig50,-6.4,0.0,0.0
8178,Lig50,-6.0,3.23,4.269
8179,Lig50,-6.0,5.492999999999999,7.05
8180,Lig50,-6.0,3.975,6.0329999999999995
8181,Lig50,-5.9,5.757999999999999,7.308
8182,Lig50,-5.7,3.7310000000000003,6.117999999999999
8183,Lig50,-5.6,4.086,6.199
8184,Lig50,-5.5,4.1930000000000005,6.202999999999999
