Number,Molecule,Affinity
11865,Lig320,-4.88140345
11866,Lig320,-4.85733604
11867,Lig320,-4.8492403
11868,Lig320,-4.79835892
11869,Lig320,-4.7871685
11870,Lig320,-4.78195047
11871,Lig320,-4.76155376
11872,Lig320,-4.74166775
11873,Lig320,-4.73976707
11874,Lig320,-4.71529531
11875,Lig320,-4.71066713
11876,Lig320,-4.66320896
11877,Lig320,-4.62926102
11878,Lig320,-4.59246302
11879,Lig320,-4.5840373
11880,Lig320,-4.58038378
11881,Lig320,-4.58010769
11882,Lig320,-4.54468679
11883,Lig320,-4.54024935
11884,Lig320,-4.52066278
11885,Lig320,-4.51669407
11886,Lig320,-4.48261261
11887,Lig320,-4.40843868
11888,Lig320,-4.3730855
11889,Lig320,-4.35220623
11890,Lig321,-5.79712009
11891,Lig321,-5.68287373
11892,Lig321,-5.53384924
11893,Lig321,-5.46181059
11894,Lig321,-5.38692522
11895,Lig321,-5.37001705
11896,Lig321,-5.36731339
11897,Lig321,-5.29587221
11898,Lig321,-5.1850915
11899,Lig321,-5.09183979
11900,Lig321,-5.06713009
11901,Lig321,-5.05177641
11902,Lig321,-5.03792524
11903,Lig321,-5.02686882
11904,Lig321,-5.02230549
11905,Lig321,-5.02053022
11906,Lig321,-5.00391483
11907,Lig321,-4.9915389999999995
11908,Lig321,-4.96100473
11909,Lig321,-4.91135645
11910,Lig321,-4.89357138
11911,Lig321,-4.88339615
11912,Lig321,-4.88081932
11913,Lig321,-4.83131886
11914,Lig321,-4.82911015
11915,Lig321,-4.78442144
11916,Lig321,-4.74164391
11917,Lig321,-4.73694658
11918,Lig321,-4.73014498
11919,Lig321,-4.70838022
11920,Lig321,-4.67493296
11921,Lig321,-4.62995005
11922,Lig321,-4.54065895
11923,Lig321,-4.5293417
11924,Lig321,-4.51022291
11925,Lig321,-4.50320292
11926,Lig321,-4.49018908
11927,Lig321,-4.48331881
11928,Lig321,-4.45292425
11929,Lig321,-4.44337463
11930,Lig321,-4.44130564
11931,Lig321,-4.43798494
11932,Lig321,-4.42519951
11933,Lig321,-4.40824509
11934,Lig321,-4.35753059
11935,Lig321,-4.27529716
11936,Lig321,-4.27481318
11937,Lig321,-4.26564217
11938,Lig321,-4.26461363
11939,Lig321,-4.2471633
11940,Lig322,-5.22908354
11941,Lig322,-5.21174717
11942,Lig322,-4.94726753
11943,Lig322,-4.696096900000001
11944,Lig322,-4.56219387
11945,Lig322,-4.48207569
11946,Lig322,-4.47202158
11947,Lig322,-4.45251274
11948,Lig322,-4.41714001
11949,Lig322,-4.40307951
11950,Lig322,-4.39935255
11951,Lig322,-4.29913187
11952,Lig322,-4.13120842
11953,Lig322,-4.13045025
11954,Lig322,-4.05013418
11955,Lig322,-4.02540445
11956,Lig322,-3.98803496
11957,Lig322,-3.94288182
11958,Lig322,-3.9367981
11959,Lig322,-3.8613677
11960,Lig322,-3.80315804
11961,Lig322,-3.78840399
11962,Lig322,-3.73584557
11963,Lig322,-3.6579144
11964,Lig322,-3.61781144
11965,Lig322,-3.60948563
11966,Lig322,-3.6000483
11967,Lig322,-3.58431149
11968,Lig322,-3.57453609
11969,Lig322,-3.50557399
11970,Lig322,-3.45813727
11971,Lig322,-3.44965601
11972,Lig322,-3.43727732
11973,Lig322,-3.42793965
11974,Lig322,-3.42182899
11975,Lig322,-3.40281439
11976,Lig322,-3.39443183
11977,Lig322,-3.35786319
11978,Lig322,-3.2212894
11979,Lig322,-3.10120487
11980,Lig322,-3.09469748
11981,Lig322,-3.0581336
11982,Lig322,-3.05798626
11983,Lig322,-3.05772805
11984,Lig322,-3.0372529
11985,Lig322,-3.03612614
11986,Lig322,-3.03074384
11987,Lig322,-2.9521903999999997
11988,Lig322,-2.89329553
11989,Lig322,-2.89138031
11990,Lig323,-5.47389984
11991,Lig323,-5.03615427
11992,Lig323,-4.84480667
11993,Lig323,-4.81498766
11994,Lig323,-4.77746391
11995,Lig323,-4.72792053
11996,Lig323,-4.57959461
11997,Lig323,-4.5757761
11998,Lig323,-4.38754797
11999,Lig323,-4.37246418
12000,Lig323,-4.33848572
12001,Lig323,-4.28100824
12002,Lig323,-4.22775555
12003,Lig323,-4.12180805
12004,Lig323,-4.08192205
12005,Lig323,-4.0588522000000005
12006,Lig323,-4.05096769
12007,Lig323,-4.04571342
12008,Lig323,-3.98060846
12009,Lig323,-3.96063852
12010,Lig323,-3.92220616
12011,Lig323,-3.91119814
12012,Lig323,-3.86358762
12013,Lig323,-3.84607625
12014,Lig323,-3.84516668
12015,Lig323,-3.83851337
12016,Lig323,-3.77803159
12017,Lig323,-3.76300669
12018,Lig323,-3.62847853
12019,Lig323,-3.6070559
12020,Lig323,-3.55228639
12021,Lig323,-3.53254628
12022,Lig323,-3.51528502
12023,Lig323,-3.50371766
12024,Lig323,-3.50004864
12025,Lig323,-3.49741149
12026,Lig323,-3.48973227
12027,Lig323,-3.48720407
12028,Lig323,-3.47799945
12029,Lig323,-3.40249777
12030,Lig323,-3.37732697
12031,Lig323,-3.35269046
12032,Lig323,-3.33955193
12033,Lig323,-3.30807805
12034,Lig323,-3.27236342
12035,Lig323,-3.25917912
12036,Lig323,-3.23003459
12037,Lig323,-3.16373491
12038,Lig323,-3.13341665
12039,Lig324,-5.49450779
12040,Lig324,-4.93387175
12041,Lig324,-4.91356564
12042,Lig324,-4.81962919
12043,Lig324,-4.75980186
12044,Lig324,-4.63978148
12045,Lig324,-4.60408926
12046,Lig324,-4.470222
12047,Lig324,-4.41858101
12048,Lig324,-4.37834358
12049,Lig324,-4.35159779
12050,Lig324,-4.2139678
12051,Lig324,-4.1842494
12052,Lig324,-4.14277411
12053,Lig324,-4.02837753
12054,Lig324,-3.98019433
12055,Lig324,-3.90878916
12056,Lig324,-3.88157725
12057,Lig324,-3.83228183
12058,Lig324,-3.8206985
12059,Lig324,-3.79181314
12060,Lig324,-3.78855228
12061,Lig324,-3.7644043
12062,Lig324,-3.7310163999999997
12063,Lig324,-3.70591784
12064,Lig324,-3.69869614
12065,Lig324,-3.62601113
12066,Lig324,-3.60727501
12067,Lig324,-3.58744693
12068,Lig324,-3.56380558
12069,Lig324,-3.54832911
12070,Lig324,-3.54459834
12071,Lig324,-3.53367543
12072,Lig324,-3.51934171
12073,Lig324,-3.49502897
12074,Lig324,-3.44614315
12075,Lig324,-3.41187763
12076,Lig324,-3.39499259
12077,Lig324,-3.37311602
12078,Lig324,-3.36526084
12079,Lig324,-3.35010552
12080,Lig324,-3.34876275
12081,Lig324,-3.33092737
12082,Lig324,-3.31513476
12083,Lig324,-3.28333282
12084,Lig324,-3.27573252
12085,Lig324,-3.2694490000000003
12086,Lig324,-3.22897172
12087,Lig324,-3.15041304
12088,Lig324,-3.1188755
12089,Lig325,-5.56362343
12090,Lig325,-5.13986969
12091,Lig325,-5.04581594
12092,Lig325,-4.78390265
12093,Lig325,-4.74700451
12094,Lig325,-4.69050074
12095,Lig325,-4.64535427
12096,Lig325,-4.60216427
12097,Lig325,-4.46826172
12098,Lig325,-4.39977217
12099,Lig325,-4.39369917
12100,Lig325,-4.37931108
12101,Lig325,-4.34400225
12102,Lig325,-4.33097363
12103,Lig325,-4.31261349
12104,Lig325,-4.26516771
12105,Lig325,-4.26468229
12106,Lig325,-4.24896955
12107,Lig325,-4.1260066
12108,Lig325,-4.06446505
12109,Lig325,-4.05169201
12110,Lig325,-4.04564285
12111,Lig325,-3.94176149
12112,Lig325,-3.91268182
12113,Lig325,-3.88344383
12114,Lig325,-3.81086516
12115,Lig325,-3.79826617
12116,Lig325,-3.7956449999999995
12117,Lig325,-3.78560448
12118,Lig325,-3.7849915000000003
12119,Lig325,-3.78038907
12120,Lig325,-3.74907494
12121,Lig325,-3.74570918
12122,Lig325,-3.73419213
12123,Lig325,-3.64351487
12124,Lig325,-3.62243867
12125,Lig325,-3.59323525
12126,Lig325,-3.51512694
12127,Lig325,-3.50240159
12128,Lig325,-3.47798181
12129,Lig325,-3.45708442
12130,Lig325,-3.43852258
12131,Lig325,-3.41874862
12132,Lig325,-3.40725732
12133,Lig325,-3.34851599
12134,Lig325,-3.24968648
12135,Lig325,-3.23489881
12136,Lig326,-5.51008654
12137,Lig326,-5.39088678
12138,Lig326,-5.34314919
12139,Lig326,-4.97725916
12140,Lig326,-4.96394491
12141,Lig326,-4.90188408
12142,Lig326,-4.8930644999999995
12143,Lig326,-4.85784674
12144,Lig326,-4.81638479
12145,Lig326,-4.79559755
12146,Lig326,-4.69062471
12147,Lig326,-4.68762016
12148,Lig326,-4.65916061
12149,Lig326,-4.54504633
12150,Lig326,-4.5303154
12151,Lig326,-4.49447203
12152,Lig326,-4.44079971
12153,Lig326,-4.42950058
12154,Lig326,-4.41176605
12155,Lig326,-4.39973545
12156,Lig326,-4.39366817
12157,Lig326,-4.37445402
12158,Lig326,-4.36823225
12159,Lig326,-4.33619976
12160,Lig326,-4.31128454
12161,Lig326,-4.30744457
12162,Lig326,-4.28829718
12163,Lig326,-4.27920485
12164,Lig326,-4.26785326
12165,Lig326,-4.2223196
12166,Lig326,-4.19471312
12167,Lig326,-4.04118586
12168,Lig326,-3.97169995
12169,Lig326,-3.94807029
12170,Lig326,-3.92862391
12171,Lig326,-3.90914249
12172,Lig326,-3.73276019
12173,Lig326,-3.73073721
12174,Lig326,-3.7229023
12175,Lig326,-3.71752644
12176,Lig326,-3.71353841
12177,Lig326,-3.68991828
12178,Lig326,-3.66821814
12179,Lig326,-3.6510818
12180,Lig326,-3.63858891
12181,Lig326,-3.62411046
12182,Lig326,-3.60685754
12183,Lig326,-3.53997159
12184,Lig326,-3.45800066
12185,Lig326,-3.42011428
12186,Lig327,-5.75052834
12187,Lig327,-5.66611767
12188,Lig327,-5.25198364
12189,Lig327,-5.14126492
12190,Lig327,-5.01925659
12191,Lig327,-4.85609245
12192,Lig327,-4.81298065
12193,Lig327,-4.689303400000001
12194,Lig327,-4.68841791
12195,Lig327,-4.66114664
12196,Lig327,-4.59011841
12197,Lig327,-4.57828856
12198,Lig327,-4.50805855
12199,Lig327,-4.49810791
12200,Lig327,-4.45735979
12201,Lig327,-4.40969086
12202,Lig327,-4.321642400000001
12203,Lig327,-4.31488323
12204,Lig327,-4.30169582
12205,Lig327,-4.27873659
12206,Lig327,-4.20848846
12207,Lig327,-4.15784502
12208,Lig327,-4.08052826
12209,Lig327,-4.07218075
12210,Lig327,-4.029458999999999
12211,Lig327,-4.01056814
12212,Lig327,-3.9919281000000004
12213,Lig327,-3.9848578000000003
12214,Lig327,-3.95299172
12215,Lig327,-3.84289575
12216,Lig327,-3.819525
12217,Lig327,-3.75818014
12218,Lig327,-3.65532207
12219,Lig327,-3.65339112
12220,Lig327,-3.56860209
12221,Lig327,-3.49565911
12222,Lig327,-3.47619033
12223,Lig327,-3.46172476
12224,Lig327,-3.42943645
12225,Lig327,-3.39721799
12226,Lig327,-3.3851099000000002
12227,Lig327,-3.35532451
12228,Lig327,-3.35510588
12229,Lig327,-3.35445642
12230,Lig327,-3.32011604
12231,Lig327,-3.29919624
12232,Lig327,-3.2801702000000006
12233,Lig327,-3.25653148
12234,Lig327,-3.22399974
12235,Lig327,-3.21941042
12236,Lig328,-5.00749445
12237,Lig328,-5.00360918
12238,Lig328,-5.00062513
12239,Lig328,-4.98860312
12240,Lig328,-4.96208429
12241,Lig328,-4.94274378
12242,Lig328,-4.81908131
12243,Lig328,-4.71132231
12244,Lig328,-4.66676998
12245,Lig328,-4.61235476
12246,Lig328,-4.53702068
12247,Lig328,-4.50027895
12248,Lig328,-4.48976469
12249,Lig328,-4.46358728
12250,Lig328,-4.44489145
12251,Lig328,-4.35446453
12252,Lig328,-4.31724596
12253,Lig328,-4.31192112
12254,Lig328,-4.292885299999999
12255,Lig328,-4.28102827
12256,Lig328,-4.22825813
12257,Lig328,-4.20602274
12258,Lig328,-4.199153900000001
12259,Lig328,-4.14046097
12260,Lig328,-4.080070500000001
12261,Lig328,-4.07188129
12262,Lig328,-4.03679991
12263,Lig328,-4.01712513
12264,Lig328,-3.96297789
12265,Lig328,-3.93566346
12266,Lig328,-3.9021821000000005
12267,Lig328,-3.89275527
12268,Lig328,-3.8587233999999997
12269,Lig328,-3.76231694
12270,Lig328,-3.73897982
12271,Lig328,-3.73667932
12272,Lig328,-3.69233513
12273,Lig328,-3.67657304
12274,Lig328,-3.63926578
12275,Lig328,-3.61763072
12276,Lig328,-3.59963036
12277,Lig328,-3.58095169
12278,Lig328,-3.53792071
12279,Lig328,-3.5222826
12280,Lig328,-3.4964757000000004
12281,Lig328,-3.45372653
12282,Lig328,-3.44628382
12283,Lig328,-3.40820456
12284,Lig328,-3.3390758000000003
12285,Lig328,-3.30379581
12286,Lig329,-5.14072514
12287,Lig329,-4.56414652
12288,Lig329,-4.43117952
12289,Lig329,-4.30910349
12290,Lig329,-4.16647148
12291,Lig329,-4.11572552
12292,Lig329,-4.10571003
12293,Lig329,-3.96986175
12294,Lig329,-3.90706992
12295,Lig329,-3.90568471
12296,Lig329,-3.88470626
12297,Lig329,-3.7908175
12298,Lig329,-3.69885755
12299,Lig329,-3.63627362
12300,Lig329,-3.56903744
12301,Lig329,-3.55533314
12302,Lig329,-3.54358053
12303,Lig329,-3.53752613
12304,Lig329,-3.53203225
12305,Lig329,-3.53019238
12306,Lig329,-3.51602626
12307,Lig329,-3.50647688
12308,Lig329,-3.47942758
12309,Lig329,-3.4458704
12310,Lig329,-3.40057206
12311,Lig329,-3.3865273
12312,Lig329,-3.34759021
12313,Lig329,-3.32419896
12314,Lig329,-3.32100534
12315,Lig329,-3.31843138
12316,Lig329,-3.30954719
12317,Lig329,-3.27671337
12318,Lig329,-3.26678371
12319,Lig329,-3.21575689
12320,Lig329,-3.2139926
12321,Lig329,-3.2043047000000002
12322,Lig329,-3.1966033
12323,Lig329,-3.13721728
12324,Lig329,-3.10185719
12325,Lig329,-3.09708977
12326,Lig329,-3.08376837
12327,Lig329,-3.06032062
12328,Lig329,-3.03659225
12329,Lig329,-3.02632833
12330,Lig329,-3.02335191
12331,Lig329,-3.014323
12332,Lig329,-3.01284838
12333,Lig329,-3.00304532
12334,Lig329,-3.00027633
12335,Lig329,-2.95147204
12336,Lig32,-5.556128500000001
12337,Lig32,-5.49573994
12338,Lig32,-5.45543575
12339,Lig32,-5.19647741
12340,Lig32,-5.08808279
12341,Lig32,-4.89554644
12342,Lig32,-4.84266186
12343,Lig32,-4.79888296
12344,Lig32,-4.77755022
12345,Lig32,-4.66912317
12346,Lig32,-4.65504169
12347,Lig32,-4.59318161
12348,Lig32,-4.58099604
12349,Lig32,-4.51698446
12350,Lig32,-4.38810301
12351,Lig32,-4.33404779
12352,Lig32,-4.25202274
12353,Lig32,-4.17327595
12354,Lig32,-4.09379911
12355,Lig32,-4.03144598
12356,Lig32,-3.87505603
12357,Lig32,-3.8401072
12358,Lig32,-3.77123094
12359,Lig32,-3.75335073
12360,Lig32,-3.62651706
12361,Lig32,-3.59942675
12362,Lig32,-3.59200478
12363,Lig32,-3.55316401
12364,Lig32,-3.54836655
12365,Lig32,-3.50908923
12366,Lig32,-3.47828102
12367,Lig32,-3.47152305
12368,Lig32,-3.40637374
12369,Lig32,-3.40494037
12370,Lig32,-3.39631963
12371,Lig32,-3.3784758999999998
12372,Lig32,-3.37224078
12373,Lig32,-3.33585072
12374,Lig32,-3.33454299
12375,Lig32,-3.32869387
12376,Lig32,-3.30537486
12377,Lig32,-3.3049953000000003
12378,Lig32,-3.27538681
12379,Lig32,-3.23447394
12380,Lig32,-3.22196937
12381,Lig32,-3.18876219
12382,Lig32,-3.15985751
12383,Lig32,-3.07302046
12384,Lig32,-3.0420053
12385,Lig32,-2.99905992
12386,Lig330,-4.98168468
12387,Lig330,-4.8080492
12388,Lig330,-4.73501778
12389,Lig330,-4.69332552
12390,Lig330,-4.54506731
12391,Lig330,-4.47218323
12392,Lig330,-4.46260881
12393,Lig330,-4.45416212
12394,Lig330,-4.448402400000001
12395,Lig330,-4.40529537
12396,Lig330,-4.34030533
12397,Lig330,-4.33844852
12398,Lig330,-4.30948734
12399,Lig330,-4.18024731
12400,Lig330,-4.16285801
12401,Lig330,-4.15801144
12402,Lig330,-4.1564045
12403,Lig330,-4.15527678
12404,Lig330,-4.1249423
12405,Lig330,-4.12278223
12406,Lig330,-4.07391405
12407,Lig330,-4.06504536
12408,Lig330,-4.00290632
12409,Lig330,-3.99832726
12410,Lig330,-3.99556255
12411,Lig330,-3.97973967
12412,Lig330,-3.97363734
12413,Lig330,-3.90296292
12414,Lig330,-3.8964888999999996
12415,Lig330,-3.89127278
12416,Lig330,-3.86872697
12417,Lig330,-3.86857486
12418,Lig330,-3.84469628
12419,Lig330,-3.82974052
12420,Lig330,-3.81532049
12421,Lig330,-3.8071847
12422,Lig330,-3.70910406
12423,Lig330,-3.70713735
12424,Lig330,-3.68426847
12425,Lig330,-3.67557621
12426,Lig330,-3.66911101
12427,Lig330,-3.64167809
12428,Lig330,-3.64167809
12429,Lig330,-3.62301397
12430,Lig330,-3.59873986
12431,Lig330,-3.5680356
12432,Lig330,-3.56211901
12433,Lig330,-3.42203522
12434,Lig330,-3.38736272
12435,Lig331,-5.00547886
12436,Lig331,-4.79343605
12437,Lig331,-4.76140356
12438,Lig331,-4.66809654
12439,Lig331,-4.53029394
12440,Lig331,-4.45153618
12441,Lig331,-4.39648914
12442,Lig331,-4.3266200999999995
12443,Lig331,-4.31222868
12444,Lig331,-4.30707312
12445,Lig331,-4.24859285
12446,Lig331,-4.23766851
12447,Lig331,-4.23607779
12448,Lig331,-4.09356594
12449,Lig331,-4.03704166
12450,Lig331,-3.93142629
12451,Lig331,-3.91504622
12452,Lig331,-3.7897141000000003
12453,Lig331,-3.76830077
12454,Lig331,-3.75521278
12455,Lig331,-3.75059915
12456,Lig331,-3.72430706
12457,Lig331,-3.68864799
12458,Lig331,-3.68486333
12459,Lig331,-3.65523863
12460,Lig331,-3.63463545
12461,Lig331,-3.61818337
12462,Lig331,-3.61010313
12463,Lig331,-3.5418396
12464,Lig331,-3.49152732
12465,Lig331,-3.48288178
12466,Lig331,-3.41675377
12467,Lig331,-3.38962388
12468,Lig331,-3.38451409
12469,Lig331,-3.38431144
12470,Lig331,-3.36725521
12471,Lig331,-3.34454703
12472,Lig331,-3.31757045
12473,Lig331,-3.26706815
12474,Lig331,-3.26152205
12475,Lig331,-3.2542994
12476,Lig331,-3.23830581
12477,Lig331,-3.17557836
12478,Lig331,-3.12824011
12479,Lig331,-3.10856628
12480,Lig331,-3.04778504
12481,Lig331,-3.04721785
12482,Lig331,-3.00743699
12483,Lig331,-2.94058657
12484,Lig332,-4.97634029
12485,Lig332,-4.82670307
12486,Lig332,-4.45752239
12487,Lig332,-4.35910892
12488,Lig332,-4.320242400000001
12489,Lig332,-4.25575447
12490,Lig332,-4.20788002
12491,Lig332,-4.18579531
12492,Lig332,-4.16225052
12493,Lig332,-4.07585096
12494,Lig332,-3.98976707
12495,Lig332,-3.94623923
12496,Lig332,-3.86591196
12497,Lig332,-3.86332583
12498,Lig332,-3.84923005
12499,Lig332,-3.84067369
12500,Lig332,-3.81796598
12501,Lig332,-3.77606678
12502,Lig332,-3.69021988
12503,Lig332,-3.6848370999999998
12504,Lig332,-3.67410398
12505,Lig332,-3.66171956
12506,Lig332,-3.64721441
12507,Lig332,-3.63168597
12508,Lig332,-3.59963584
12509,Lig332,-3.59839511
12510,Lig332,-3.55477381
12511,Lig332,-3.55110478
12512,Lig332,-3.52505374
12513,Lig332,-3.46957564
12514,Lig332,-3.4679172
12515,Lig332,-3.44039702
12516,Lig332,-3.43430471
12517,Lig332,-3.41803765
12518,Lig332,-3.35019445
12519,Lig332,-3.32865715
12520,Lig332,-3.31220508
12521,Lig332,-3.28810191
12522,Lig332,-3.24970818
12523,Lig332,-3.23112679
12524,Lig332,-3.22882557
12525,Lig332,-3.22175694
12526,Lig332,-3.21649456
12527,Lig332,-3.16804433
12528,Lig332,-3.15827107
12529,Lig332,-3.15147138
12530,Lig332,-3.02937365
12531,Lig332,-2.99037147
12532,Lig332,-2.96564817
12533,Lig332,-2.96117854
12534,Lig333,-5.25667381
12535,Lig333,-5.23087883
12536,Lig333,-4.77368593
12537,Lig333,-4.74175644
12538,Lig333,-4.65422106
12539,Lig333,-4.59449005
12540,Lig333,-4.58895969
12541,Lig333,-4.58193302
12542,Lig333,-4.53087997
12543,Lig333,-4.48728561
12544,Lig333,-4.48268557
12545,Lig333,-4.42193985
12546,Lig333,-4.41612482
12547,Lig333,-4.392753599999999
12548,Lig333,-4.36309719
12549,Lig333,-4.22103691
12550,Lig333,-4.15033627
12551,Lig333,-4.13805103
12552,Lig333,-4.1141572
12553,Lig333,-4.0331459
12554,Lig333,-4.02012014
12555,Lig333,-3.9700458
12556,Lig333,-3.96790314
12557,Lig333,-3.94923997
12558,Lig333,-3.90966535
12559,Lig333,-3.89385533
12560,Lig333,-3.84589744
12561,Lig333,-3.83117986
12562,Lig333,-3.82940269
12563,Lig333,-3.81958795
12564,Lig333,-3.80553794
12565,Lig333,-3.79476976
12566,Lig333,-3.77552414
12567,Lig333,-3.6798439
12568,Lig333,-3.65864754
12569,Lig333,-3.64653921
12570,Lig333,-3.61457801
12571,Lig333,-3.61352301
12572,Lig333,-3.60530806
12573,Lig333,-3.48709297
12574,Lig333,-3.45161557
12575,Lig333,-3.44670677
12576,Lig333,-3.43208814
12577,Lig333,-3.41310668
12578,Lig333,-3.36201715
12579,Lig333,-3.36063766
12580,Lig333,-3.33386278
12581,Lig333,-3.30939984
12582,Lig333,-3.26638842
12583,Lig333,-3.16701174
12584,Lig334,-6.04802656
12585,Lig334,-5.6865654
12586,Lig334,-5.68446207
12587,Lig334,-5.59013176
12588,Lig334,-5.51769304
12589,Lig334,-5.25821781
12590,Lig334,-5.24056911
12591,Lig334,-4.99501133
12592,Lig334,-4.98266649
12593,Lig334,-4.94666576
12594,Lig334,-4.90943766
12595,Lig334,-4.83127546
12596,Lig334,-4.80663967
12597,Lig334,-4.73656893
12598,Lig334,-4.72324467
12599,Lig334,-4.66773891
12600,Lig334,-4.64940548
12601,Lig334,-4.60236549
12602,Lig334,-4.59610891
12603,Lig334,-4.56730413
12604,Lig334,-4.56007481
12605,Lig334,-4.50263119
12606,Lig334,-4.48551273
12607,Lig334,-4.46565199
12608,Lig334,-4.42613029
12609,Lig334,-4.30661869
12610,Lig334,-4.28684473
12611,Lig334,-4.27531099
12612,Lig334,-4.27298403
12613,Lig334,-4.24467039
12614,Lig334,-4.24013233
12615,Lig334,-4.22922897
12616,Lig334,-4.22298193
12617,Lig334,-4.16391659
12618,Lig334,-4.1600523
12619,Lig334,-4.11492062
12620,Lig334,-4.10952139
12621,Lig334,-4.08897305
12622,Lig334,-4.04329395
12623,Lig334,-4.04072571
12624,Lig334,-4.03941679
12625,Lig334,-4.02155113
12626,Lig334,-4.01943064
12627,Lig334,-4.00510025
12628,Lig334,-4.00068188
12629,Lig334,-3.98090339
12630,Lig334,-3.97752595
12631,Lig334,-3.90036607
12632,Lig334,-3.82823706
12633,Lig334,-3.82414842
12634,Lig335,-6.28234529
12635,Lig335,-5.6952014
12636,Lig335,-5.67614317
12637,Lig335,-5.40119457
12638,Lig335,-5.39704657
12639,Lig335,-5.34714079
12640,Lig335,-5.09178305
12641,Lig335,-5.08293533
12642,Lig335,-4.94601011
12643,Lig335,-4.89177799
12644,Lig335,-4.84571409
12645,Lig335,-4.84519958
12646,Lig335,-4.74048042
12647,Lig335,-4.73802376
12648,Lig335,-4.70126343
12649,Lig335,-4.69550657
12650,Lig335,-4.66583729
12651,Lig335,-4.60330915
12652,Lig335,-4.44804716
12653,Lig335,-4.40139198
12654,Lig335,-4.37642813
12655,Lig335,-4.34093761
12656,Lig335,-4.3387413
12657,Lig335,-4.31917
12658,Lig335,-4.28244972
12659,Lig335,-4.27061081
12660,Lig335,-4.26892662
12661,Lig335,-4.26489067
12662,Lig335,-4.20655441
12663,Lig335,-4.16884565
12664,Lig335,-4.15946484
12665,Lig335,-4.11078835
12666,Lig335,-4.07219553
12667,Lig335,-4.07005596
12668,Lig335,-4.02319622
12669,Lig335,-3.98344874
12670,Lig335,-3.90025783
12671,Lig335,-3.8570652
12672,Lig335,-3.81798959
12673,Lig335,-3.81644654
12674,Lig335,-3.80445337
12675,Lig335,-3.78323722
12676,Lig335,-3.71055794
12677,Lig335,-3.65033579
12678,Lig335,-3.6046318999999998
12679,Lig335,-3.58968306
12680,Lig335,-3.58048391
12681,Lig335,-3.56311989
12682,Lig335,-3.52280784
12683,Lig336,-5.70007467
12684,Lig336,-5.65111113
12685,Lig336,-5.59479904
12686,Lig336,-5.47401476
12687,Lig336,-5.42571545
12688,Lig336,-5.33625174
12689,Lig336,-5.31240368
12690,Lig336,-5.09509087
12691,Lig336,-4.84242392
12692,Lig336,-4.73883963
12693,Lig336,-4.71003914
12694,Lig336,-4.663420200000001
12695,Lig336,-4.61542845
12696,Lig336,-4.48434496
12697,Lig336,-4.40041065
12698,Lig336,-4.36888742
12699,Lig336,-4.33563566
12700,Lig336,-4.33081484
12701,Lig336,-4.32661819
12702,Lig336,-4.32557392
12703,Lig336,-4.22714138
12704,Lig336,-4.18940449
12705,Lig336,-4.17878103
12706,Lig336,-4.08152533
12707,Lig336,-4.05581617
12708,Lig336,-4.04745531
12709,Lig336,-3.99921441
12710,Lig336,-3.96265101
12711,Lig336,-3.88956308
12712,Lig336,-3.86639953
12713,Lig336,-3.77918053
12714,Lig336,-3.7466866999999997
12715,Lig336,-3.73042846
12716,Lig336,-3.72105265
12717,Lig336,-3.71146369
12718,Lig336,-3.66717672
12719,Lig336,-3.65857959
12720,Lig336,-3.64080286
12721,Lig336,-3.58905435
12722,Lig336,-3.56137538
12723,Lig336,-3.55855274
12724,Lig336,-3.55400491
12725,Lig336,-3.5064652
12726,Lig336,-3.44169903
12727,Lig336,-3.4333396
12728,Lig336,-3.4182023999999998
12729,Lig336,-3.3962307000000003
12730,Lig336,-3.39234209
12731,Lig336,-3.34855723
12732,Lig336,-3.27943826
12733,Lig337,-4.8961916
12734,Lig337,-4.7627635
12735,Lig337,-4.60260725
12736,Lig337,-4.45881987
12737,Lig337,-4.27376938
12738,Lig337,-4.12796831
12739,Lig337,-4.10339069
12740,Lig337,-4.0833087
12741,Lig337,-3.86989141
12742,Lig337,-3.8162334
12743,Lig337,-3.71555901
12744,Lig337,-3.62422919
12745,Lig337,-3.60938716
12746,Lig337,-3.59781742
12747,Lig337,-3.56569052
12748,Lig337,-3.52121925
12749,Lig337,-3.48355961
12750,Lig337,-3.48257446
12751,Lig337,-3.42808437
12752,Lig337,-3.42608356
12753,Lig337,-3.39949203
12754,Lig337,-3.3252933
12755,Lig337,-3.31849408
12756,Lig337,-3.31226659
12757,Lig337,-3.26937771
12758,Lig337,-3.26450348
12759,Lig337,-3.24089551
12760,Lig337,-3.23589325
12761,Lig337,-3.19150758
12762,Lig337,-3.18808317
12763,Lig337,-3.18789601
12764,Lig337,-3.18438625
12765,Lig337,-3.17064977
12766,Lig337,-3.1120882
12767,Lig337,-3.10133719
12768,Lig337,-3.06817126
12769,Lig337,-3.05946183
12770,Lig337,-3.04103541
12771,Lig337,-3.00818896
12772,Lig337,-2.98240161
12773,Lig337,-2.95842361
12774,Lig337,-2.94317555
12775,Lig337,-2.87200046
12776,Lig337,-2.84271765
12777,Lig337,-2.79983234
12778,Lig337,-2.7975409
12779,Lig337,-2.78882027
12780,Lig337,-2.77063012
12781,Lig337,-2.76533103
12782,Lig337,-2.75465631
12783,Lig338,-4.47215796
12784,Lig338,-4.41657066
12785,Lig338,-4.38215065
12786,Lig338,-4.29143381
12787,Lig338,-4.1038866
12788,Lig338,-3.98993635
12789,Lig338,-3.86694026
