Number,Molecule,Affinity
6407,Lig219,-4.01170349
6408,Lig219,-4.004172799999999
6409,Lig219,-3.99451828
6410,Lig219,-3.98476982
6411,Lig219,-3.97221375
6412,Lig219,-3.95560455
6413,Lig219,-3.94201756
6414,Lig219,-3.90459037
6415,Lig219,-3.87420344
6416,Lig219,-3.82882476
6417,Lig219,-3.78471732
6418,Lig219,-3.73775434
6419,Lig219,-3.70705509
6420,Lig219,-3.69444895
6421,Lig219,-3.61508417
6422,Lig219,-3.59916449
6423,Lig219,-3.56033707
6424,Lig219,-3.55322742
6425,Lig219,-3.43524432
6426,Lig21,-5.72724771
6427,Lig21,-5.20425892
6428,Lig21,-5.07758379
6429,Lig21,-4.49140882
6430,Lig21,-4.41664648
6431,Lig21,-4.36013508
6432,Lig21,-4.33637857
6433,Lig21,-4.14018393
6434,Lig21,-4.12417412
6435,Lig21,-4.11902761
6436,Lig21,-4.07196188
6437,Lig21,-4.00979424
6438,Lig21,-3.9908483
6439,Lig21,-3.98033667
6440,Lig21,-3.96212888
6441,Lig21,-3.91727662
6442,Lig21,-3.85022521
6443,Lig21,-3.7888
6444,Lig21,-3.77950525
6445,Lig21,-3.77383804
6446,Lig21,-3.75710249
6447,Lig21,-3.6922884
6448,Lig21,-3.62097716
6449,Lig21,-3.57943487
6450,Lig21,-3.54603863
6451,Lig21,-3.51180673
6452,Lig21,-3.47690248
6453,Lig21,-3.46450043
6454,Lig21,-3.43696856
6455,Lig21,-3.40801239
6456,Lig21,-3.32655287
6457,Lig21,-3.31047034
6458,Lig21,-3.28723526
6459,Lig21,-3.26470113
6460,Lig21,-3.22353292
6461,Lig21,-3.20798755
6462,Lig21,-3.1861515
6463,Lig21,-3.15718246
6464,Lig21,-3.14989781
6465,Lig21,-3.10378957
6466,Lig21,-3.03048801
6467,Lig21,-2.99998832
6468,Lig21,-2.94485259
6469,Lig21,-2.91349387
6470,Lig21,-2.84455609
6471,Lig21,-2.82321858
6472,Lig21,-2.8164382000000003
6473,Lig21,-2.77940416
6474,Lig21,-2.77155328
6475,Lig220,-4.9799161
6476,Lig220,-4.76122189
6477,Lig220,-4.71678352
6478,Lig220,-4.71272373
6479,Lig220,-4.6444211
6480,Lig220,-4.63465309
6481,Lig220,-4.61744738
6482,Lig220,-4.60544062
6483,Lig220,-4.56404448
6484,Lig220,-4.5191431
6485,Lig220,-4.45463562
6486,Lig220,-4.268453599999999
6487,Lig220,-4.25315714
6488,Lig220,-4.18590975
6489,Lig220,-4.17286396
6490,Lig220,-4.16266251
6491,Lig220,-4.14046431
6492,Lig220,-4.13895845
6493,Lig220,-4.06368494
6494,Lig220,-4.01056814
6495,Lig220,-3.98909712
6496,Lig220,-3.95377398
6497,Lig220,-3.95191932
6498,Lig220,-3.87004328
6499,Lig220,-3.81579041
6500,Lig220,-3.79942179
6501,Lig220,-3.78047895
6502,Lig220,-3.70947647
6503,Lig220,-3.70788145
6504,Lig220,-3.68466544
6505,Lig220,-3.68318677
6506,Lig220,-3.64515877
6507,Lig220,-3.61598253
6508,Lig220,-3.55525637
6509,Lig220,-3.53576374
6510,Lig220,-3.41979218
6511,Lig220,-3.41343045
6512,Lig220,-3.40558791
6513,Lig220,-3.36603284
6514,Lig220,-3.32134056
6515,Lig220,-3.29060483
6516,Lig220,-3.28362465
6517,Lig220,-3.14605546
6518,Lig220,-3.07105994
6519,Lig220,-3.06713176
6520,Lig220,-3.00815606
6521,Lig220,-2.96502447
6522,Lig220,-2.95423508
6523,Lig220,-2.93801284
6524,Lig220,-2.89710212
6525,Lig221,-4.4765873
6526,Lig221,-4.33607626
6527,Lig221,-4.25021315
6528,Lig221,-4.24874401
6529,Lig221,-4.21377802
6530,Lig221,-4.17558956
6531,Lig221,-4.05735731
6532,Lig221,-3.85556722
6533,Lig221,-3.77024865
6534,Lig221,-3.7506969
6535,Lig221,-3.52757621
6536,Lig221,-3.52135706
6537,Lig221,-3.48177981
6538,Lig221,-3.47163415
6539,Lig221,-3.44706178
6540,Lig221,-3.43093586
6541,Lig221,-3.42280746
6542,Lig221,-3.39759946
6543,Lig221,-3.3802792999999998
6544,Lig221,-3.37774706
6545,Lig221,-3.34747434
6546,Lig221,-3.31859517
6547,Lig221,-3.31560659
6548,Lig221,-3.28821468
6549,Lig221,-3.28736496
6550,Lig221,-3.26813674
6551,Lig221,-3.25785089
6552,Lig221,-3.24890304
6553,Lig221,-3.18577671
6554,Lig221,-3.14883399
6555,Lig221,-3.12269092
6556,Lig221,-3.11213684
6557,Lig221,-3.09102464
6558,Lig221,-3.08112979
6559,Lig221,-3.07499504
6560,Lig221,-3.06956005
6561,Lig221,-3.04169059
6562,Lig221,-3.03736067
6563,Lig221,-3.03222084
6564,Lig221,-3.00675631
6565,Lig221,-2.99100566
6566,Lig221,-2.97960997
6567,Lig221,-2.9322772
6568,Lig221,-2.91290021
6569,Lig221,-2.88256025
6570,Lig221,-2.82777452
6571,Lig221,-2.80736518
6572,Lig221,-2.77954555
6573,Lig221,-2.66708088
6574,Lig221,-2.63879538
6575,Lig222,-5.70804453
6576,Lig222,-5.48553038
6577,Lig222,-5.46114349
6578,Lig222,-5.00734377
6579,Lig222,-4.99614668
6580,Lig222,-4.92865849
6581,Lig222,-4.90876245
6582,Lig222,-4.82301378
6583,Lig222,-4.66407394
6584,Lig222,-4.58123112
6585,Lig222,-4.51714897
6586,Lig222,-4.48749447
6587,Lig222,-4.37983274
6588,Lig222,-4.3656106
6589,Lig222,-4.31787395
6590,Lig222,-4.19958162
6591,Lig222,-4.16162682
6592,Lig222,-4.15631151
6593,Lig222,-4.15221691
6594,Lig222,-4.11137533
6595,Lig222,-4.08859444
6596,Lig222,-4.07114172
6597,Lig222,-4.05477381
6598,Lig222,-3.98409414
6599,Lig222,-3.94865298
6600,Lig222,-3.8932910000000005
6601,Lig222,-3.87328196
6602,Lig222,-3.83829761
6603,Lig222,-3.82193899
6604,Lig222,-3.78063226
6605,Lig222,-3.7632947
6606,Lig222,-3.75214362
6607,Lig222,-3.71856213
6608,Lig222,-3.70259738
6609,Lig222,-3.69188142
6610,Lig222,-3.66531467
6611,Lig222,-3.62034512
6612,Lig222,-3.57405829
6613,Lig222,-3.5348227
6614,Lig222,-3.48934364
6615,Lig222,-3.47112274
6616,Lig222,-3.4342587
6617,Lig222,-3.3973577000000006
6618,Lig222,-3.36541367
6619,Lig222,-3.36470318
6620,Lig222,-3.36287689
6621,Lig222,-3.34727955
6622,Lig222,-3.33496642
6623,Lig222,-3.33291197
6624,Lig222,-3.28176045
6625,Lig223,-5.81158876
6626,Lig223,-5.80508137
6627,Lig223,-5.40656328
6628,Lig223,-5.4019556
6629,Lig223,-5.28693247
6630,Lig223,-5.0666523
6631,Lig223,-4.95992231
6632,Lig223,-4.84860563
6633,Lig223,-4.71956396
6634,Lig223,-4.61749697
6635,Lig223,-4.61583185
6636,Lig223,-4.56348133
6637,Lig223,-4.54733181
6638,Lig223,-4.51954508
6639,Lig223,-4.4538455
6640,Lig223,-4.33148813
6641,Lig223,-4.32674313
6642,Lig223,-4.2823
6643,Lig223,-4.27035189
6644,Lig223,-4.26060677
6645,Lig223,-4.13274002
6646,Lig223,-4.13195038
6647,Lig223,-4.07608223
6648,Lig223,-4.05621815
6649,Lig223,-4.01115227
6650,Lig223,-3.99269748
6651,Lig223,-3.98367381
6652,Lig223,-3.94439435
6653,Lig223,-3.92354202
6654,Lig223,-3.91583538
6655,Lig223,-3.90544486
6656,Lig223,-3.81940007
6657,Lig223,-3.77902937
6658,Lig223,-3.74991727
6659,Lig223,-3.72956109
6660,Lig223,-3.70751667
6661,Lig223,-3.69445133
6662,Lig223,-3.69101095
6663,Lig223,-3.6835537000000005
6664,Lig223,-3.67418289
6665,Lig223,-3.60063505
6666,Lig223,-3.5781064
6667,Lig223,-3.56205392
6668,Lig223,-3.49312162
6669,Lig223,-3.46235394
6670,Lig223,-3.43492818
6671,Lig223,-3.39008808
6672,Lig223,-3.3841845999999998
6673,Lig223,-3.38179708
6674,Lig223,-3.34133029
6675,Lig224,-6.67540312
6676,Lig224,-5.98306704
6677,Lig224,-5.8786025
6678,Lig224,-5.50688076
6679,Lig224,-5.35809326
6680,Lig224,-5.30304003
6681,Lig224,-5.29307175
6682,Lig224,-4.83563471
6683,Lig224,-4.7802124
6684,Lig224,-4.71820402
6685,Lig224,-4.66023874
6686,Lig224,-4.60881805
6687,Lig224,-4.60627985
6688,Lig224,-4.56663895
6689,Lig224,-4.55514097
6690,Lig224,-4.48929453
6691,Lig224,-4.46724272
6692,Lig224,-4.44062424
6693,Lig224,-4.41548204
6694,Lig224,-4.3848114
6695,Lig224,-4.34595108
6696,Lig224,-4.32960892
6697,Lig224,-4.2108655
6698,Lig224,-4.17807913
6699,Lig224,-4.15203953
6700,Lig224,-4.13543987
6701,Lig224,-4.08711338
6702,Lig224,-4.06598568
6703,Lig224,-4.04353046
6704,Lig224,-4.01517105
6705,Lig224,-4.00710344
6706,Lig224,-3.99590063
6707,Lig224,-3.9914577000000007
6708,Lig224,-3.98560214
6709,Lig224,-3.97226453
6710,Lig224,-3.94747114
6711,Lig224,-3.93257284
6712,Lig224,-3.92679667
6713,Lig224,-3.81002522
6714,Lig224,-3.79802012
6715,Lig224,-3.74288869
6716,Lig224,-3.71913075
6717,Lig224,-3.71542883
6718,Lig225,-4.455832
6719,Lig225,-4.37876654
6720,Lig225,-4.26538181
6721,Lig225,-4.06929111
6722,Lig225,-4.02239323
6723,Lig225,-3.98296738
6724,Lig225,-3.83829641
6725,Lig225,-3.79109311
6726,Lig225,-3.77725124
6727,Lig225,-3.7130475
6728,Lig225,-3.69994402
6729,Lig225,-3.65311408
6730,Lig225,-3.65271306
6731,Lig225,-3.60909104
6732,Lig225,-3.59950686
6733,Lig225,-3.55051327
6734,Lig225,-3.54499149
6735,Lig225,-3.50116706
6736,Lig225,-3.46821332
6737,Lig225,-3.46667004
6738,Lig225,-3.41537261
6739,Lig225,-3.39261031
6740,Lig225,-3.3843267
6741,Lig225,-3.33492446
6742,Lig225,-3.21470904
6743,Lig225,-3.17559147
6744,Lig225,-3.15023017
6745,Lig225,-3.14745402
6746,Lig225,-3.13663363
6747,Lig225,-3.0791862
6748,Lig225,-3.06104922
6749,Lig225,-3.05974197
6750,Lig225,-3.03710389
6751,Lig225,-3.01645708
6752,Lig225,-3.01157165
6753,Lig225,-2.97567606
6754,Lig225,-2.95860958
6755,Lig225,-2.95344973
6756,Lig225,-2.88730884
6757,Lig225,-2.88696551
6758,Lig225,-2.8689456
6759,Lig225,-2.84012651
6760,Lig225,-2.80883193
6761,Lig225,-2.80693674
6762,Lig225,-2.78801703
6763,Lig225,-2.76370788
6764,Lig225,-2.75443053
6765,Lig225,-2.70785141
6766,Lig225,-2.69696236
6767,Lig225,-2.61234617
6768,Lig226,-4.50072622
6769,Lig226,-4.40864182
6770,Lig226,-4.37717485
6771,Lig226,-4.30968428
6772,Lig226,-4.03543043
6773,Lig226,-3.96051812
6774,Lig226,-3.90735769
6775,Lig226,-3.81889844
6776,Lig226,-3.78801775
6777,Lig226,-3.66580009
6778,Lig226,-3.65850163
6779,Lig226,-3.63761306
6780,Lig226,-3.62437224
6781,Lig226,-3.61622071
6782,Lig226,-3.60361266
6783,Lig226,-3.59070182
6784,Lig226,-3.58305669
6785,Lig226,-3.53729343
6786,Lig226,-3.4879415000000003
6787,Lig226,-3.47426462
6788,Lig226,-3.4596199999999997
6789,Lig226,-3.43373418
6790,Lig226,-3.43184805
6791,Lig226,-3.42360258
6792,Lig226,-3.40628171
6793,Lig226,-3.39180684
6794,Lig226,-3.38063741
6795,Lig226,-3.33715606
6796,Lig226,-3.33371234
6797,Lig226,-3.32966805
6798,Lig226,-3.32122588
6799,Lig226,-3.30777931
6800,Lig226,-3.29688501
6801,Lig226,-3.28467917
6802,Lig226,-3.27755833
6803,Lig226,-3.23960328
6804,Lig226,-3.19578028
6805,Lig226,-3.14569044
6806,Lig226,-3.14134073
6807,Lig226,-3.12682676
6808,Lig226,-3.05015206
6809,Lig226,-3.04120541
6810,Lig226,-2.99928308
6811,Lig226,-2.95393324
6812,Lig226,-2.93492484
6813,Lig226,-2.9313724
6814,Lig226,-2.93062687
6815,Lig226,-2.88637567
6816,Lig226,-2.8536036
6817,Lig226,-2.7864182
6818,Lig227,-5.31351662
6819,Lig227,-5.139360900000001
6820,Lig227,-5.08701563
6821,Lig227,-5.04805994
6822,Lig227,-4.9946722999999995
6823,Lig227,-4.91946268
6824,Lig227,-4.91075325
6825,Lig227,-4.80880833
6826,Lig227,-4.70188046
6827,Lig227,-4.63950586
6828,Lig227,-4.63720083
6829,Lig227,-4.52603197
6830,Lig227,-4.523054599999999
6831,Lig227,-4.50010109
6832,Lig227,-4.49266338
6833,Lig227,-4.4083457
6834,Lig227,-4.40574884
6835,Lig227,-4.40472984
6836,Lig227,-4.38652992
6837,Lig227,-4.37001467
6838,Lig227,-4.36269522
6839,Lig227,-4.30618477
6840,Lig227,-4.15368128
6841,Lig227,-4.0955863
6842,Lig227,-4.05617714
6843,Lig227,-3.90821767
6844,Lig227,-3.90540218
6845,Lig227,-3.84175634
6846,Lig227,-3.81547618
6847,Lig227,-3.78781176
6848,Lig227,-3.72947001
6849,Lig227,-3.70812654
6850,Lig227,-3.70243454
6851,Lig227,-3.69203162
6852,Lig227,-3.65092897
6853,Lig227,-3.64525771
6854,Lig227,-3.60565424
6855,Lig227,-3.57356787
6856,Lig227,-3.56844425
6857,Lig227,-3.54255915
6858,Lig227,-3.53872991
6859,Lig227,-3.52123022
6860,Lig227,-3.4996686
6861,Lig227,-3.46158767
6862,Lig227,-3.41317129
6863,Lig227,-3.41284299
6864,Lig227,-3.38688898
6865,Lig227,-3.3674705
6866,Lig227,-3.32269311
6867,Lig227,-3.26325655
6868,Lig228,-5.49796391
6869,Lig228,-5.27413607
6870,Lig228,-5.20626593
6871,Lig228,-5.1904335
6872,Lig228,-5.18566275
6873,Lig228,-4.98429632
6874,Lig228,-4.92102957
6875,Lig228,-4.82668972
6876,Lig228,-4.80940294
6877,Lig228,-4.77638578
6878,Lig228,-4.74329567
6879,Lig228,-4.59761858
6880,Lig228,-4.53592491
6881,Lig228,-4.49581146
6882,Lig228,-4.43859291
6883,Lig228,-4.4210391
6884,Lig228,-4.34465694
6885,Lig228,-4.33649778
6886,Lig228,-4.28213882
6887,Lig228,-4.24498606
6888,Lig228,-4.2048955
6889,Lig228,-4.17477894
6890,Lig228,-4.11069059
6891,Lig228,-4.04661989
6892,Lig228,-4.02347326
6893,Lig228,-4.01441479
6894,Lig228,-3.95090914
6895,Lig228,-3.89416742
6896,Lig228,-3.88362575
6897,Lig228,-3.88357687
6898,Lig228,-3.7905425999999998
6899,Lig228,-3.77811718
6900,Lig228,-3.72132301
6901,Lig228,-3.67971611
6902,Lig228,-3.66142631
6903,Lig228,-3.64933777
6904,Lig228,-3.62788582
6905,Lig228,-3.61959648
6906,Lig228,-3.57098889
6907,Lig228,-3.56771183
6908,Lig228,-3.55072403
6909,Lig228,-3.53148675
6910,Lig228,-3.52510285
6911,Lig228,-3.52271295
6912,Lig228,-3.52205038
6913,Lig228,-3.52072549
6914,Lig228,-3.44163465
6915,Lig228,-3.43111157
6916,Lig228,-3.42619014
6917,Lig228,-3.39010239
6918,Lig229,-4.4902935
6919,Lig229,-4.14925289
6920,Lig229,-3.95586228
6921,Lig229,-3.86422491
6922,Lig229,-3.56520557
6923,Lig229,-3.54777527
6924,Lig229,-3.47942424
6925,Lig229,-3.39421535
6926,Lig229,-3.37186933
6927,Lig229,-3.35617471
6928,Lig229,-3.28523064
6929,Lig229,-3.26146483
6930,Lig229,-3.22598624
6931,Lig229,-3.20858192
6932,Lig229,-3.16668892
6933,Lig229,-3.15014839
6934,Lig229,-3.13569713
6935,Lig229,-3.0814178
6936,Lig229,-3.06173873
6937,Lig229,-3.05223179
6938,Lig229,-3.03364539
6939,Lig229,-2.98475099
6940,Lig229,-2.9472362999999997
6941,Lig229,-2.93319726
6942,Lig229,-2.88604879
6943,Lig229,-2.8578495999999998
6944,Lig229,-2.83230758
6945,Lig229,-2.68142104
6946,Lig229,-2.67611265
6947,Lig229,-2.67313457
6948,Lig229,-2.63116884
6949,Lig229,-2.62618661
6950,Lig229,-2.60485625
6951,Lig229,-2.59788656
6952,Lig229,-2.59561038
6953,Lig229,-2.56642103
6954,Lig229,-2.5490675
6955,Lig229,-2.5411767999999997
6956,Lig229,-2.53508615
6957,Lig229,-2.52190065
6958,Lig229,-2.50599885
6959,Lig229,-2.50559711
6960,Lig229,-2.47032619
6961,Lig229,-2.45862007
6962,Lig229,-2.41001081
6963,Lig229,-2.40040517
6964,Lig229,-2.2843411
6965,Lig229,-2.2840426
6966,Lig229,-2.26797795
6967,Lig229,-2.24792314
6968,Lig22,-5.24888182
6969,Lig22,-5.01780462
6970,Lig22,-4.99241257
6971,Lig22,-4.27228975
6972,Lig22,-4.2360754
6973,Lig22,-4.04772186
6974,Lig22,-3.97332811
6975,Lig22,-3.85702562
6976,Lig22,-3.83222938
6977,Lig22,-3.80078173
6978,Lig22,-3.77823687
6979,Lig22,-3.75395584
6980,Lig22,-3.73915052
6981,Lig22,-3.72319937
6982,Lig22,-3.65586543
6983,Lig22,-3.62722635
6984,Lig22,-3.59594965
6985,Lig22,-3.56009555
6986,Lig22,-3.49341249
6987,Lig22,-3.47258234
6988,Lig22,-3.46931839
6989,Lig22,-3.43552566
6990,Lig22,-3.40209389
6991,Lig22,-3.35666418
6992,Lig22,-3.30818582
6993,Lig22,-3.2783432
6994,Lig22,-3.26742816
6995,Lig22,-3.26198721
6996,Lig22,-3.2454741
6997,Lig22,-3.19786072
6998,Lig22,-3.15515661
6999,Lig22,-3.15422416
7000,Lig22,-3.15260959
7001,Lig22,-3.12822604
7002,Lig22,-3.11010838
7003,Lig22,-3.07618141
7004,Lig22,-3.04198098
7005,Lig22,-3.03081894
7006,Lig22,-3.00526285
7007,Lig22,-2.99821568
7008,Lig22,-2.97889519
7009,Lig22,-2.88511896
7010,Lig22,-2.88072848
7011,Lig22,-2.86130047
7012,Lig22,-2.85561109
7013,Lig22,-2.82459807
7014,Lig22,-2.78965449
7015,Lig22,-2.78553319
7016,Lig22,-2.78281951
7017,Lig22,-2.73130989
7018,Lig230,-4.45753145
7019,Lig230,-4.16473198
7020,Lig230,-3.63596153
7021,Lig230,-3.60259604
7022,Lig230,-3.57948589
7023,Lig230,-3.56391001
7024,Lig230,-3.54997897
7025,Lig230,-3.51943636
7026,Lig230,-3.51707673
7027,Lig230,-3.41301942
7028,Lig230,-3.39701152
7029,Lig230,-3.25543904
7030,Lig230,-3.23847055
7031,Lig230,-3.21771646
7032,Lig230,-3.20198369
7033,Lig230,-3.19821095
7034,Lig230,-3.18133307
7035,Lig230,-3.12179136
7036,Lig230,-3.05285811
7037,Lig230,-3.04187512
7038,Lig230,-3.03210402
7039,Lig230,-3.02507019
7040,Lig230,-3.02210283
7041,Lig230,-3.02082729
7042,Lig230,-3.00974417
7043,Lig230,-2.99904346
7044,Lig230,-2.98119617
7045,Lig230,-2.95275569
7046,Lig230,-2.92206526
7047,Lig230,-2.91421843
7048,Lig230,-2.86854601
7049,Lig230,-2.81934023
7050,Lig230,-2.80714393
7051,Lig230,-2.79994845
7052,Lig230,-2.79845452
7053,Lig230,-2.78424788
7054,Lig230,-2.78147388
7055,Lig230,-2.77563095
7056,Lig230,-2.77208304
7057,Lig230,-2.75285435
7058,Lig230,-2.75185251
7059,Lig230,-2.73143744
7060,Lig230,-2.70492387
7061,Lig230,-2.69514704
7062,Lig230,-2.61230373
7063,Lig230,-2.60829949
7064,Lig230,-2.4828105
7065,Lig230,-2.48185158
7066,Lig230,-2.4805584
7067,Lig230,-2.44734025
7068,Lig231,-6.10721684
7069,Lig231,-5.67677641
7070,Lig231,-5.54419327
7071,Lig231,-5.26650333
7072,Lig231,-5.10762215
7073,Lig231,-5.08188248
7074,Lig231,-5.01442957
7075,Lig231,-4.68882227
7076,Lig231,-4.64267826
7077,Lig231,-4.51648951
7078,Lig231,-4.48066616
7079,Lig231,-4.4395051
7080,Lig231,-4.42460537
7081,Lig231,-4.40017223
7082,Lig231,-4.39892292
7083,Lig231,-4.38368988
7084,Lig231,-4.29073572
7085,Lig231,-4.27042055
7086,Lig231,-4.25756788
7087,Lig231,-4.22807503
7088,Lig231,-4.19980192
7089,Lig231,-4.16954803
7090,Lig231,-4.16608
7091,Lig231,-4.16431093
7092,Lig231,-4.15055656
7093,Lig231,-4.07921314
7094,Lig231,-4.07757568
7095,Lig231,-4.03890324
7096,Lig231,-4.01703501
7097,Lig231,-3.91711926
7098,Lig231,-3.90607691
7099,Lig231,-3.90202403
7100,Lig231,-3.89831805
7101,Lig231,-3.8755064
7102,Lig231,-3.85898232
7103,Lig231,-3.7993175999999997
7104,Lig231,-3.77514458
7105,Lig231,-3.77387094
7106,Lig231,-3.77089453
7107,Lig231,-3.74034882
7108,Lig231,-3.72895074
7109,Lig231,-3.70640206
7110,Lig231,-3.59508538
7111,Lig231,-3.53402805
7112,Lig231,-3.48319912
7113,Lig231,-3.45105314
7114,Lig231,-3.44107413
7115,Lig231,-3.42059374
7116,Lig231,-3.39071107
7117,Lig231,-3.30219746
7118,Lig232,-5.28840065
7119,Lig232,-5.28069782
7120,Lig232,-5.12157393
7121,Lig232,-5.00563431
7122,Lig232,-4.89863205
7123,Lig232,-4.85679865
7124,Lig232,-4.80173635
7125,Lig232,-4.75153637
7126,Lig232,-4.51172495
7127,Lig232,-4.37321901
7128,Lig232,-4.35296154
7129,Lig232,-4.27937984
7130,Lig232,-4.27889109
7131,Lig232,-4.27309227
7132,Lig232,-4.22205734
7133,Lig232,-4.18871784
7134,Lig232,-4.16937494
7135,Lig232,-4.16833925
7136,Lig232,-4.16224766
7137,Lig232,-4.12043238
7138,Lig232,-4.08653688
7139,Lig232,-4.03908396
7140,Lig232,-4.00945663
7141,Lig232,-3.99418235
7142,Lig232,-3.97508526
7143,Lig232,-3.93805122
7144,Lig232,-3.89993405
7145,Lig232,-3.88943481
7146,Lig232,-3.83939695
7147,Lig232,-3.83929801
7148,Lig232,-3.76534986
7149,Lig232,-3.71178842
7150,Lig232,-3.69395304
7151,Lig232,-3.64544845
7152,Lig232,-3.62316251
7153,Lig232,-3.61265802
7154,Lig232,-3.56596804
7155,Lig232,-3.50484228
7156,Lig232,-3.49426436
7157,Lig232,-3.48643947
7158,Lig232,-3.48416209
7159,Lig232,-3.43961954
7160,Lig232,-3.39351416
7161,Lig232,-3.38548064
7162,Lig232,-3.37626052
7163,Lig232,-3.26837587
7164,Lig232,-3.26706076
7165,Lig232,-3.2621789
7166,Lig232,-3.21518731
7167,Lig232,-3.2041626
7168,Lig233,-5.196877
7169,Lig233,-5.13100386
7170,Lig233,-5.06852198
7171,Lig233,-4.95006514
7172,Lig233,-4.69429827
7173,Lig233,-4.54038954
7174,Lig233,-4.36583138
7175,Lig233,-4.36153889
7176,Lig233,-4.28834534
7177,Lig233,-4.26781511
7178,Lig233,-4.25214338
7179,Lig233,-4.24896288
7180,Lig233,-4.21523333
7181,Lig233,-4.20660686
7182,Lig233,-4.20215464
7183,Lig233,-4.15433168
7184,Lig233,-4.12764645
7185,Lig233,-4.125
7186,Lig233,-3.97898936
7187,Lig233,-3.97821522
7188,Lig233,-3.96281528
7189,Lig233,-3.95047569
7190,Lig233,-3.91112161
7191,Lig233,-3.910604
7192,Lig233,-3.87256074
7193,Lig233,-3.85054755
7194,Lig233,-3.84311533
7195,Lig233,-3.7921586000000005
7196,Lig233,-3.70410061
7197,Lig233,-3.67940521
7198,Lig233,-3.63444018
7199,Lig233,-3.62328625
7200,Lig233,-3.61272573
7201,Lig233,-3.56133699
7202,Lig233,-3.55926371
7203,Lig233,-3.55393982
7204,Lig233,-3.51800823
7205,Lig233,-3.44879651
7206,Lig233,-3.42056894
7207,Lig233,-3.39154744
7208,Lig233,-3.37345576
7209,Lig233,-3.36283875
7210,Lig233,-3.32869458
7211,Lig233,-3.3032546000000003
7212,Lig233,-3.29398251
7213,Lig233,-3.15277696
7214,Lig233,-3.07865548
7215,Lig233,-3.0646956000000003
7216,Lig233,-3.06371164
7217,Lig233,-3.01574087
7218,Lig234,-5.10084963
7219,Lig234,-5.09328079
7220,Lig234,-4.90744305
7221,Lig234,-4.90018177
7222,Lig234,-4.85295677
7223,Lig234,-4.75005436
7224,Lig234,-4.70183468
7225,Lig234,-4.64842558
7226,Lig234,-4.55815411
7227,Lig234,-4.54840136
7228,Lig234,-4.52366447
7229,Lig234,-4.41858721
7230,Lig234,-4.40690088
7231,Lig234,-4.3791151
7232,Lig234,-4.36857367
7233,Lig234,-4.21293497
7234,Lig234,-4.13455963
7235,Lig234,-4.12176514
7236,Lig234,-4.078489299999999
7237,Lig234,-4.07797098
7238,Lig234,-4.03577709
7239,Lig234,-3.99573278
7240,Lig234,-3.97862005
7241,Lig234,-3.97178793
7242,Lig234,-3.91443563
7243,Lig234,-3.87540531
7244,Lig234,-3.86200166
7245,Lig234,-3.84842682
7246,Lig234,-3.80131197
7247,Lig234,-3.78805757
7248,Lig234,-3.78517556
7249,Lig234,-3.75600529
7250,Lig234,-3.71122169
7251,Lig234,-3.67766714
7252,Lig234,-3.67749858
7253,Lig234,-3.66836977
7254,Lig234,-3.66159415
7255,Lig234,-3.59053254
7256,Lig234,-3.54533362
7257,Lig234,-3.54533029
7258,Lig234,-3.46849322
7259,Lig234,-3.44568682
7260,Lig234,-3.41849232
7261,Lig234,-3.40632391
7262,Lig234,-3.40601492
7263,Lig234,-3.35145259
7264,Lig234,-3.30216551
7265,Lig234,-3.23839951
7266,Lig234,-3.20250487
7267,Lig234,-3.19746423
7268,Lig235,-5.38131523
7269,Lig235,-5.32817602
7270,Lig235,-5.29703331
7271,Lig235,-5.18917894
7272,Lig235,-4.95871925
7273,Lig235,-4.86472273
7274,Lig235,-4.78315687
7275,Lig235,-4.64435244
7276,Lig235,-4.60829544
7277,Lig235,-4.51944017
7278,Lig235,-4.47417974
7279,Lig235,-4.45248079
7280,Lig235,-4.44879436
7281,Lig235,-4.44258785
7282,Lig235,-4.43884087
7283,Lig235,-4.38326073
7284,Lig235,-4.35522223
7285,Lig235,-4.35101557
7286,Lig235,-4.3354249000000005
7287,Lig235,-4.29218578
7288,Lig235,-4.28596973
7289,Lig235,-4.27435255
7290,Lig235,-4.26202345
7291,Lig235,-4.16937017
7292,Lig235,-4.12414646
7293,Lig235,-4.09273577
7294,Lig235,-4.0391016
7295,Lig235,-4.03384352
7296,Lig235,-3.9949019
7297,Lig235,-3.98027253
7298,Lig235,-3.96823025
7299,Lig235,-3.9114120000000003
7300,Lig235,-3.89763451
7301,Lig235,-3.87984848
7302,Lig235,-3.76416278
7303,Lig235,-3.76129246
7304,Lig235,-3.75856972
7305,Lig235,-3.75422764
7306,Lig235,-3.75295997
7307,Lig235,-3.7316947
7308,Lig235,-3.71252251
7309,Lig235,-3.70888877
7310,Lig235,-3.7058692000000004
7311,Lig235,-3.70387816
7312,Lig235,-3.68563151
7313,Lig235,-3.63545299
7314,Lig235,-3.62736344
7315,Lig235,-3.58004618
7316,Lig235,-3.49980092
7317,Lig235,-3.45356369
7318,Lig236,-5.60244751
7319,Lig236,-5.49916553
7320,Lig236,-5.44060516
7321,Lig236,-5.31399965
7322,Lig236,-5.30386257
7323,Lig236,-5.28769207
7324,Lig236,-5.20590878
7325,Lig236,-5.19971943
7326,Lig236,-5.18507814
7327,Lig236,-5.17624283
7328,Lig236,-5.13467026
7329,Lig236,-4.98870325
7330,Lig236,-4.93972683
7331,Lig236,-4.91726732
7332,Lig236,-4.874682900000001
7333,Lig236,-4.84051943
7334,Lig236,-4.71367311
