LIGAND_ENTRY,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,EVAL,TIME
440049_entry_00193_conf_01,-67.5359,-55.5359,-5.62799,-29.499,-0.376929,-11.9796,-24.2575,-3.75199,866156,2.35524
440049_entry_00194_conf_01,-69.9112,-57.9112,-5.82593,-30.5365,-0.388003,-12.3778,-25.295,-3.88396,896911,2.52741
440049_entry_00195_conf_01,-64.3168,-52.3168,-5.35974,-28.093,-0.358963,-11.4086,-22.8515,-3.57316,859002,2.28785
439281_entry_00196_conf_01,-65.8362,-51.8362,-4.38908,-26.6953,-0.297619,-10.8859,-21.0186,-3.29181,1177733,3.44983
439281_entry_00197_conf_01,-65.0381,-51.0381,-4.33587,-26.3717,-0.294011,-10.7539,-20.6949,-3.42306,1137896,3.34081
439281_entry_00198_conf_01,-66.3483,-52.3483,-4.42322,-26.9029,-0.299934,-10.9706,-21.2262,-3.31742,1157388,3.45794
439213_entry_00199_conf_01,-68.5158,-56.5158,-5.70965,-29.927,-0.382398,-12.1534,-24.6856,-4.03034,869249,2.36999
439213_entry_00200_conf_01,-71.5483,-59.5483,-5.96236,-31.2516,-0.399323,-12.6913,-26.0101,-4.20872,834474,2.27395
439213_entry_00201_conf_01,-71.793,-59.793,-5.98275,-31.3585,-0.398447,-12.711,-26.117,-3.9885,844403,2.36344
439174_entry_00202_conf_01,-63.4912,-49.4912,-4.23275,-25.7444,-0.287018,-10.4981,-20.0677,-3.34164,1137813,3.3749
439174_entry_00203_conf_01,-71.5237,-57.5237,-4.76825,-29.0014,-0.32333,-11.8263,-23.3247,-3.57619,1174957,3.51309
439174_entry_00204_conf_01,-72.1278,-58.1278,-4.80852,-29.2464,-0.326061,-11.9262,-23.5697,-3.7962,1193252,3.51813
433580_entry_00205_conf_01,-61.4216,-45.4216,-3.61303,-23.8875,-0.245462,-9.7471,-17.665,-2.79189,1581104,5.05675
433580_entry_00206_conf_01,-69.6723,-53.6723,-4.09837,-27.0963,-0.277318,-11.0416,-20.8738,-3.31773,1667720,5.36422
433580_entry_00207_conf_01,-61.9885,-45.9885,-3.64638,-24.108,-0.247728,-9.83707,-17.8854,-2.81766,1645891,5.24719
408523_entry_00208_conf_01,-65.5042,-45.5042,-2.72934,-22.709,-0.188054,-9.30981,-15.7754,-2.62017,2867154,10.1143
408523_entry_00209_conf_01,-66.4906,-46.4906,-2.77044,-23.051,-0.19144,-9.45913,-16.1174,-2.65962,2889000,10.1757
408523_entry_00210_conf_01,-63.5021,-43.5021,-2.64592,-22.015,-0.182307,-9.02526,-15.0813,-2.54008,3028985,10.7125
312829_entry_00211_conf_01,-64.9258,-44.9258,-2.40466,-21.6419,-0.166753,-8.89138,-14.9753,-2.31878,3178608,11.775
312829_entry_00212_conf_01,-60.705,-38.705,-2.24833,-20.235,-0.155912,-8.31335,-12.9017,-2.16804,3741472,14.3541
312829_entry_00213_conf_01,-60.959,-38.959,-2.25774,-20.3197,-0.156565,-8.34814,-12.9863,-2.17711,3504102,13.4104
254124_entry_00214_conf_01,-63.6247,-51.6247,-3.97655,-25.2495,-0.270472,-10.3068,-20.4873,-3.18124,1103969,3.06816
254124_entry_00215_conf_01,-60.4638,-48.4638,-3.77899,-23.9951,-0.257035,-9.79477,-19.2329,-3.18231,1185374,3.24677
254124_entry_00216_conf_01,-59.5129,-47.5129,-3.71956,-23.6177,-0.252993,-9.64073,-18.8555,-3.13226,1222453,3.37851
202260_entry_00217_conf_01,-65.095,-45.095,-2.71229,-22.5672,-0.186879,-9.25164,-15.6336,-2.6038,2936832,10.3303
202260_entry_00218_conf_01,-60.8252,-40.8252,-2.53438,-21.0869,-0.175128,-8.65316,-14.1533,-2.43301,3022158,10.6009
202260_entry_00219_conf_01,-59.1783,-39.1783,-2.46576,-20.516,-0.170387,-8.41887,-13.5824,-2.27609,2987612,10.4429
198515_entry_00220_conf_01,-66.7534,-44.7534,-2.38405,-21.983,-0.142561,-8.59638,-14.7381,-2.30184,3523707,13.7959
198515_entry_00221_conf_01,-65.4608,-43.4608,-2.33788,-21.5573,-0.1398,-8.42991,-14.3124,-2.25727,3464414,13.6554
198515_entry_00222_conf_01,-68.0557,-44.0557,-2.43056,-22.4119,-0.145342,-8.76408,-14.5083,-2.34675,3735071,15.288
198514_entry_00223_conf_01,-66.2377,-42.2377,-2.36563,-21.8132,-0.141459,-8.52996,-13.9096,-2.28406,4277629,17.3301
198514_entry_00224_conf_01,-65.0493,-41.0493,-2.32319,-21.4218,-0.138921,-8.37692,-13.5182,-2.24308,3779868,15.3261
198514_entry_00225_conf_01,-63.0811,-39.0811,-2.2529,-20.7737,-0.134718,-8.12347,-12.8701,-2.17521,3922037,15.6698
193108_entry_00226_conf_01,-71.8094,-57.8094,-4.48809,-28.4976,-0.239283,-10.7257,-22.9417,-3.4195,1258804,3.7095
193108_entry_00227_conf_01,-66.3273,-50.3273,-4.14546,-26.322,-0.221016,-9.90686,-19.9724,-3.15844,1427988,4.40521
193108_entry_00228_conf_01,-67.1085,-51.1085,-4.19428,-26.632,-0.223619,-10.0235,-20.2824,-3.35542,1488578,4.52739
129618_entry_00229_conf_01,-60.3142,-38.3142,-2.15408,-19.8625,-0.142319,-8.02973,-12.6175,-2.15408,3724909,14.5363
129618_entry_00230_conf_01,-66.0235,-42.0235,-2.35798,-21.7426,-0.155791,-8.78981,-13.839,-2.20078,3864179,15.9496
129618_entry_00231_conf_01,-61.921,-37.921,-2.21146,-20.3916,-0.14611,-8.24364,-12.488,-2.13521,4150951,16.5618
127132_entry_00232_conf_01,-64.3369,-44.3369,-2.38285,-21.4456,-0.16524,-8.81072,-14.779,-2.29774,3131875,11.6128
127132_entry_00233_conf_01,-67.0161,-45.0161,-2.48208,-22.3387,-0.172121,-9.17764,-15.0054,-2.39343,3625247,13.8786
127132_entry_00234_conf_01,-62.3454,-42.3454,-2.30909,-20.7818,-0.160125,-8.538,-14.1151,-2.30909,3195146,11.865
122253_entry_00235_conf_01,-68.8912,-52.8912,-3.13142,-24.5861,-0.221282,-10.1646,-18.876,-2.64966,1876936,6.38897
122253_entry_00236_conf_01,-68.0915,-50.0915,-3.09507,-24.3007,-0.218713,-10.0466,-17.8768,-2.6189,2179561,7.62917
122253_entry_00237_conf_01,-67.2045,-49.2045,-3.05475,-23.9842,-0.215864,-9.91576,-17.5603,-2.58479,2132382,7.5064
118328_entry_00238_conf_01,-71.6161,-55.6161,-2.65245,-23.872,-0.188782,-9.89299,-18.5387,-2.3102,1969026,7.62148
118328_entry_00239_conf_01,-66.2802,-52.2802,-2.45482,-22.0934,-0.174717,-9.15589,-17.4267,-2.13807,1810110,6.83849
118328_entry_00240_conf_01,-65.8287,-49.8287,-2.4381,-21.9429,-0.173527,-9.09353,-16.6096,-2.12351,2116567,8.2007
112106_entry_00241_conf_01,-72.676,-58.676,-2.90704,-24.8548,-0.209225,-10.3387,-20.0669,-2.50607,1657876,5.88852
112106_entry_00242_conf_01,-74.0678,-58.0678,-2.96271,-25.3308,-0.213232,-10.5367,-19.8589,-2.55406,1908706,7.05417
112106_entry_00243_conf_01,-72.6829,-56.6829,-2.90732,-24.8572,-0.209245,-10.3397,-19.3853,-2.50631,1897041,7.07391
102416_entry_00244_conf_01,-65.4986,-47.4986,-2.72911,-22.7071,-0.191346,-9.36328,-16.4668,-2.33924,2299033,8.54473
102416_entry_00245_conf_01,-73.3307,-57.3307,-3.05544,-25.4223,-0.214227,-10.4829,-19.8754,-2.61895,2079775,7.64915
102416_entry_00246_conf_01,-68.0793,-50.0793,-2.83664,-23.6018,-0.198885,-9.7322,-17.3615,-2.52146,2220501,8.42113
99461_entry_00247_conf_01,-64.7372,-44.7372,-2.39767,-21.5791,-0.166268,-8.86555,-14.9124,-2.31204,3171753,11.9781
99461_entry_00248_conf_01,-62.4594,-40.4594,-2.31331,-20.8198,-0.160418,-8.55361,-13.4865,-2.23069,3751440,14.4344
99461_entry_00249_conf_01,-59.9775,-37.9775,-2.22139,-19.9925,-0.154044,-8.21373,-12.6592,-2.22139,3475921,13.4618
96523_entry_00250_conf_01,-64.7908,-50.7908,-4.04943,-25.7123,-0.275429,-10.4957,-20.1563,-3.23954,1371647,3.93876
96523_entry_00251_conf_01,-63.1164,-49.1164,-3.94477,-25.0477,-0.268311,-10.2245,-19.4918,-3.15582,1383798,4.0007
96523_entry_00252_conf_01,-59.8139,-47.8139,-3.73837,-23.7372,-0.254272,-9.6895,-18.975,-2.9907,1148990,3.19809
90220_entry_00253_conf_01,-63.8165,-45.8165,-2.65902,-22.1239,-0.186432,-9.12281,-15.8837,-2.36357,2301549,8.70223
90220_entry_00254_conf_01,-64.7159,-46.7159,-2.69649,-22.4357,-0.18906,-9.25139,-16.1955,-2.39688,2263551,8.55717
90220_entry_00255_conf_01,-63.92,-45.92,-2.66333,-22.1598,-0.186735,-9.13762,-15.9196,-2.36741,2319686,8.68528
84265_entry_00256_conf_01,-73.8885,-61.8885,-4.9259,-29.9603,-0.33402,-12.2173,-25.0946,-3.69443,973526,2.76972
84265_entry_00257_conf_01,-73.2901,-61.2901,-4.88601,-29.7177,-0.331315,-12.1184,-24.8519,-3.66451,996158,2.83192
84265_entry_00258_conf_01,-68.4225,-54.4225,-4.5615,-27.744,-0.30931,-11.3135,-22.0672,-3.60118,1226598,3.54829
82398_entry_00259_conf_01,-71.0552,-55.0552,-2.96063,-24.6334,-0.207579,-10.1576,-19.0866,-2.63167,2052072,7.57397
82398_entry_00260_conf_01,-72.845,-56.845,-3.03521,-25.254,-0.212808,-10.4135,-19.7071,-2.60161,2059264,7.57353
82398_entry_00261_conf_01,-64.87,-46.87,-2.70292,-22.4892,-0.18951,-9.27342,-16.2489,-2.40259,2341195,8.85243
82313_entry_00262_conf_01,-76.4892,-64.4892,-5.09928,-31.0148,-0.345776,-12.6473,-26.1491,-3.82446,990777,2.8434
82313_entry_00263_conf_01,-64.3537,-52.3537,-4.29025,-26.0942,-0.290917,-10.6407,-21.2284,-3.21769,1051050,2.97561
82313_entry_00264_conf_01,-62.1536,-50.1536,-4.14357,-25.202,-0.280971,-10.277,-20.3363,-3.10768,941087,2.70322
35717_entry_00265_conf_01,-74.0199,-62.0199,-4.93466,-30.0136,-0.334614,-12.239,-25.1479,-3.701,1009571,2.89477
35717_entry_00266_conf_01,-65.9322,-53.9322,-4.39548,-26.7342,-0.298053,-10.9017,-21.8684,-3.29661,1053708,2.94769
35717_entry_00267_conf_01,-66.9136,-52.9136,-4.4609,-27.1321,-0.302489,-11.064,-21.4554,-3.34568,1162801,3.43476
29327_entry_00268_conf_01,-71.643,-57.643,-3.98017,-27.3369,-0.270117,-11.1506,-21.9949,-3.11491,1277058,4.23138
29327_entry_00269_conf_01,-70.361,-56.361,-3.90894,-26.8477,-0.265283,-10.9511,-21.5057,-3.19823,1391273,4.5524
29327_entry_00270_conf_01,-66.3694,-52.3694,-3.68719,-25.3247,-0.250234,-10.3298,-19.9827,-3.01679,1421081,4.56387
24154_entry_00271_conf_01,-68.9263,-56.9263,-5.74386,-30.1064,-0.38469,-12.2263,-24.8649,-3.82924,861041,2.42372
24154_entry_00272_conf_01,-69.2879,-57.2879,-5.77399,-30.2643,-0.384544,-12.2674,-25.0228,-4.07576,822526,2.30988
24154_entry_00273_conf_01,-71.712,-59.712,-5.976,-31.3231,-0.397998,-12.6966,-26.0816,-4.21836,851725,2.4073
24139_entry_00274_conf_01,-74.8778,-62.8778,-4.99185,-30.3615,-0.338492,-12.3809,-25.4957,-3.74389,971128,2.77323
24139_entry_00275_conf_01,-74.9572,-62.9572,-4.99715,-30.3937,-0.338851,-12.394,-25.5279,-3.74786,985073,2.80992
24139_entry_00276_conf_01,-71.545,-57.545,-4.76966,-29.0101,-0.323426,-11.8298,-23.3333,-3.57725,1116663,3.30103
18897_entry_00277_conf_01,-71.9719,-59.9719,-5.99766,-31.4366,-0.401688,-12.7665,-26.1952,-3.99844,886699,2.48722
18897_entry_00278_conf_01,-66.477,-54.477,-5.53975,-29.0365,-0.371019,-11.7918,-23.795,-3.69317,877426,2.37496
18897_entry_00279_conf_01,-65.2633,-53.2633,-5.43861,-28.5064,-0.364246,-11.5765,-23.2649,-3.62574,856538,2.33434
5300_entry_00280_conf_01,-69.4585,-51.4585,-3.8588,-26.5034,-0.26188,-10.8106,-19.6351,-3.01993,1848052,6.34292
5300_entry_00281_conf_01,-69.2221,-51.2221,-3.84567,-26.4132,-0.260989,-10.7738,-19.5449,-3.00966,1807791,6.22054
5300_entry_00282_conf_01,-59.5328,-41.5328,-3.30738,-22.716,-0.224457,-9.26578,-15.8477,-2.58838,1999039,6.79252
899_entry_00283_conf_01,-64.0555,-50.0555,-4.27037,-25.9732,-0.289569,-10.5914,-20.2965,-3.37134,1158721,3.41763
899_entry_00284_conf_01,-64.3008,-50.3008,-4.28672,-26.0727,-0.290678,-10.632,-20.396,-3.21504,1255064,3.69631
899_entry_00285_conf_01,-67.8605,-53.8605,-4.52403,-27.5161,-0.30677,-11.2206,-21.8394,-3.57161,1207929,3.56645
739_entry_00286_conf_01,-67.1153,-55.1153,-5.59294,-29.3153,-0.374582,-11.905,-24.0738,-3.72863,824989,2.22814
739_entry_00287_conf_01,-68.2265,-56.2265,-5.68554,-29.8007,-0.380784,-12.1021,-24.5592,-4.01332,844113,2.32038
739_entry_00288_conf_01,-62.1111,-50.1111,-5.17593,-27.1295,-0.346653,-11.0174,-21.8881,-3.88195,858974,2.33676
ZINC000001471333_entry_00289_conf_01,-70.5507,-54.5507,-3.20685,-25.1783,-0.226612,-10.4095,-19.4682,-2.82203,1871559,6.48966
ZINC000001471333_entry_00290_conf_01,-70.2559,-54.2559,-3.19345,-25.0731,-0.225665,-10.366,-19.363,-2.81023,1834938,6.34707
ZINC000001471333_entry_00291_conf_01,-69.1241,-55.1241,-3.14201,-24.6692,-0.22203,-10.199,-19.6729,-2.65862,1533561,5.17164
ZINC000003956714_entry_00292_conf_01,-72.9012,-56.9012,-3.31369,-26.0172,-0.234162,-10.7563,-20.3071,-2.80389,1995751,6.82615
ZINC000003956714_entry_00293_conf_01,-77.9832,-59.9832,-3.54469,-27.8309,-0.250486,-11.5061,-21.407,-2.99935,2272344,8.00033
ZINC000003956714_entry_00294_conf_01,-73.8018,-57.8018,-3.35463,-26.3386,-0.237055,-10.8892,-20.6285,-2.83853,1982527,6.88051
ZINC000004027857_entry_00295_conf_01,-62.6084,-54.6084,-2.84584,-22.3439,-0.202412,-9.25764,-19.4888,-2.50434,907475,2.66774
ZINC000004027857_entry_00296_conf_01,-66.9273,-58.9273,-3.04215,-23.8852,-0.216375,-9.89626,-21.0301,-2.78864,963902,2.85542
ZINC000004027857_entry_00297_conf_01,-59.1768,-49.1768,-2.68986,-21.1192,-0.191318,-8.75023,-17.5504,-2.4657,1068925,3.23218
ZINC000004027859_entry_00298_conf_01,-62.6024,-54.6024,-2.84556,-22.3417,-0.202392,-9.25675,-19.4866,-2.60843,839995,2.49266
ZINC000004027859_entry_00299_conf_01,-68.6081,-58.6081,-3.11855,-24.4851,-0.221809,-10.1448,-20.9162,-2.74432,1064371,3.33769
ZINC000004027859_entry_00300_conf_01,-69.3745,-59.3745,-3.15339,-24.7586,-0.224287,-10.2581,-21.1898,-2.77498,1037702,3.18255
ZINC000012364260_entry_00301_conf_01,-61.6395,-51.6395,-2.8018,-21.9981,-0.199279,-9.11437,-18.4293,-2.56831,1147918,3.53305
ZINC000012364260_entry_00302_conf_01,-58.0665,-48.0665,-2.63939,-20.7229,-0.187728,-8.58605,-17.1541,-2.32266,1100814,3.20475
ZINC000012364260_entry_00303_conf_01,-65.5943,-57.5943,-2.98156,-23.4095,-0.212065,-9.69915,-20.5544,-2.73309,904223,2.65887
ZINC000013545464_entry_00304_conf_01,-67.5654,-51.5654,-3.2174,-24.4897,-0.227262,-10.1234,-18.6904,-2.70261,1717263,5.7277
ZINC000013545464_entry_00305_conf_01,-67.6406,-51.6406,-3.22098,-24.517,-0.227515,-10.1346,-18.7177,-2.81836,1712714,5.6955
ZINC000013545464_entry_00306_conf_01,-67.9182,-53.9182,-3.2342,-24.6176,-0.228448,-10.1762,-19.5432,-2.71673,1432341,4.68409
ZINC000015205814_entry_00307_conf_01,-70.2584,-54.2584,-2.92743,-24.3572,-0.205252,-10.0437,-18.8103,-2.50923,2126179,7.81536
ZINC000015205814_entry_00308_conf_01,-71.257,-53.257,-2.96904,-24.7034,-0.208169,-10.1865,-18.4632,-2.54489,2372292,9.017
ZINC000015205814_entry_00309_conf_01,-63.2042,-47.2042,-2.63351,-21.9117,-0.184644,-9.03529,-16.3648,-2.3409,2025400,7.3679
ZINC000015205840_entry_00310_conf_01,-70.888,-52.888,-2.95367,-24.5755,-0.207091,-10.1337,-18.3353,-2.62548,2251802,8.54718
ZINC000015205840_entry_00311_conf_01,-68.2937,-52.2937,-2.84557,-23.6761,-0.199512,-9.76285,-18.1292,-2.43906,1874177,6.98675
ZINC000015205840_entry_00312_conf_01,-67.5782,-51.5782,-2.81576,-23.428,-0.197422,-9.66057,-17.8812,-2.5029,2003126,7.31806
ZINC000015205946_entry_00313_conf_01,-74.275,-58.275,-3.09479,-25.7497,-0.216986,-10.6179,-20.2028,-2.65268,2004002,7.48575
ZINC000015205946_entry_00314_conf_01,-69.769,-53.769,-2.90704,-24.1876,-0.203822,-9.97375,-18.6407,-2.49175,2053992,7.66333
ZINC000015205946_entry_00315_conf_01,-67.6783,-49.6783,-2.81993,-23.4628,-0.197714,-9.67488,-17.2225,-2.5066,2242684,8.47122
ZINC000015205949_entry_00316_conf_01,-71.5315,-55.5315,-2.98048,-24.7986,-0.208971,-10.2257,-19.2517,-2.5547,2065923,7.63616
ZINC000015205949_entry_00317_conf_01,-65.5201,-47.5201,-2.73001,-22.7146,-0.191409,-9.36636,-16.4743,-2.42667,2273951,8.66292
ZINC000015205949_entry_00318_conf_01,-67.7653,-49.7653,-2.82355,-23.4929,-0.197968,-9.68732,-17.2527,-2.50983,2262986,8.43876
ZINC000015205956_entry_00319_conf_01,-72.1038,-58.1038,-3.43351,-26.1347,-0.242527,-10.8034,-21.0603,-2.88415,1575400,5.15367
ZINC000015205956_entry_00320_conf_01,-65.994,-49.994,-3.14257,-23.9202,-0.221976,-9.88792,-18.1208,-2.63976,1746534,5.87158
ZINC000015205956_entry_00321_conf_01,-65.1113,-49.1113,-3.10054,-23.6003,-0.219007,-9.75567,-17.8009,-2.71297,1845769,6.20731
ZINC000019893747_entry_00322_conf_01,-64.865,-48.865,-2.5946,-22.1835,-0.18893,-9.26348,-16.7116,-2.40241,1983517,7.20857
ZINC000019893747_entry_00323_conf_01,-56.5878,-38.5878,-2.26351,-19.3528,-0.164821,-8.0814,-13.1968,-2.09584,2339596,8.83342
ZINC000019893747_entry_00324_conf_01,-55.8828,-37.8828,-2.23531,-19.1117,-0.162768,-7.98072,-12.9557,-2.06973,2344838,8.71997
ZINC000019898298_entry_00325_conf_01,-68.3395,-54.3395,-3.25426,-24.7704,-0.229866,-10.2394,-19.6959,-2.73358,1580186,5.11532
ZINC000019898298_entry_00326_conf_01,-70.212,-54.212,-3.34343,-25.449,-0.236164,-10.5199,-19.6497,-2.80848,1802473,6.00622
ZINC000019898298_entry_00327_conf_01,-64.6182,-48.6182,-3.07706,-23.4215,-0.217349,-9.68179,-17.6222,-2.80949,1818748,6.03298
ZINC000032106887_entry_00328_conf_01,-56.232,-48.232,-2.556,-20.0682,-0.182984,-8.33284,-17.2132,-2.556,877362,2.45835
ZINC000032106887_entry_00329_conf_01,-55.2247,-47.2247,-2.51021,-19.7088,-0.179706,-8.18357,-16.8537,-2.40107,885321,2.47089
ZINC000032106887_entry_00330_conf_01,-54.6115,-46.6115,-2.48234,-19.4899,-0.177711,-8.09271,-16.6349,-2.37441,922053,2.52494
ZINC000032106889_entry_00331_conf_01,-57.8376,-49.8376,-2.62898,-20.6413,-0.188209,-8.57077,-17.7862,-2.51468,906658,2.58679
ZINC000032106889_entry_00332_conf_01,-60.1755,-52.1755,-2.73525,-21.4756,-0.195816,-8.91722,-18.6206,-2.61633,879947,2.52427
ZINC000032106889_entry_00333_conf_01,-60.4441,-52.4441,-2.74746,-21.5715,-0.19669,-8.95702,-18.7164,-2.628,862200,2.44244
ZINC000044021353_entry_00334_conf_01,-69.575,-53.575,-3.31309,-25.2182,-0.234021,-10.4245,-19.4188,-2.783,1680000,5.54788
ZINC000044021353_entry_00335_conf_01,-67.8278,-51.8278,-3.2299,-24.5849,-0.228145,-10.1627,-18.7855,-2.82616,1856025,6.25626
ZINC000044021353_entry_00336_conf_01,-61.4726,-45.4726,-2.92727,-22.2814,-0.206768,-9.21048,-16.482,-2.4589,1889162,6.22203
ZINC000056871016_entry_00337_conf_01,-62.7902,-50.7902,-3.92438,-24.9183,-0.266924,-10.1716,-20.1561,-3.30474,1027344,2.91398
ZINC000056871016_entry_00338_conf_01,-62.3796,-48.3796,-3.89872,-24.7554,-0.265179,-10.1051,-19.1995,-3.11898,1291688,3.68035
ZINC000056871016_entry_00339_conf_01,-65.3059,-51.3059,-4.08162,-25.9167,-0.277619,-10.5792,-20.3608,-3.2653,1265080,3.71906
ZINC000077269504_entry_00340_conf_01,-66.4714,-56.4714,-3.02143,-23.7225,-0.214901,-9.82885,-20.1537,-2.65886,1132647,3.53479
ZINC000077269504_entry_00341_conf_01,-62.1515,-54.1515,-2.82507,-22.1808,-0.200935,-9.19009,-19.3258,-2.48606,846180,2.49044
ZINC000077269504_entry_00342_conf_01,-66.5056,-56.5056,-3.02298,-23.7347,-0.215012,-9.83391,-20.1659,-2.66023,1100579,3.43074
ZINC000082114392_entry_00343_conf_01,-59.6575,-47.6575,-4.58904,-25.3717,-0.308786,-10.3196,-20.2683,-3.50926,927542,2.44105
ZINC000082114392_entry_00344_conf_01,-62.6069,-50.6069,-4.81592,-26.6261,-0.324052,-10.8298,-21.5226,-3.47816,908485,2.49092
ZINC000082114392_entry_00345_conf_01,-63.7611,-51.7611,-4.9047,-27.117,-0.330027,-11.0294,-22.0135,-3.75065,931960,2.45991
ZINC000100342293_entry_00346_conf_01,-65.9653,-49.9653,-3.1412,-23.9098,-0.22188,-9.88362,-18.1104,-2.74855,1699687,5.49657
ZINC000100342293_entry_00347_conf_01,-67.0591,-51.0591,-3.19329,-24.3063,-0.225559,-10.0475,-18.5069,-2.68236,1814642,5.94281
ZINC000100342293_entry_00348_conf_01,-65.3543,-49.3543,-3.11211,-23.6883,-0.219825,-9.79208,-17.889,-2.7231,1850573,6.07989
ZINC000100656214_entry_00349_conf_01,-73.9535,-57.9535,-3.36152,-26.3927,-0.237542,-10.9115,-20.6826,-2.84436,2004895,6.83558
ZINC000100656214_entry_00350_conf_01,-68.8334,-50.8334,-3.12879,-24.5654,-0.221096,-10.1561,-18.1416,-2.64744,2189349,7.77198
ZINC000100656214_entry_00351_conf_01,-74.2104,-56.2104,-3.3732,-26.4844,-0.238367,-10.9494,-20.0605,-2.85424,2182204,7.63718
ZINC000100815672_entry_00352_conf_01,-75.5013,-57.5013,-3.02005,-25.8211,-0.206681,-10.5618,-19.6652,-2.60349,2406227,9.07215
ZINC000100815672_entry_00353_conf_01,-76.7933,-56.7933,-3.07173,-26.2629,-0.210218,-10.7425,-19.423,-2.64804,2693588,10.5198
ZINC000100815672_entry_00354_conf_01,-74.8147,-56.8147,-2.99259,-25.5863,-0.204801,-10.4657,-19.4304,-2.57982,2301266,8.74187
ZINC000101073479_entry_00355_conf_01,-68.7543,-52.7543,-3.27401,-24.9207,-0.231261,-10.3015,-19.1213,-2.75017,1948987,6.66728
ZINC000101073479_entry_00356_conf_01,-68.495,-52.495,-3.26167,-24.8267,-0.230389,-10.2626,-19.0273,-2.7398,1981838,6.72683
ZINC000101073479_entry_00357_conf_01,-64.4687,-48.4687,-3.06994,-23.3673,-0.216846,-9.65939,-17.568,-2.6862,1901564,6.3273
ZINC000101135603_entry_00358_conf_01,-68.8539,-46.8539,-2.37427,-22.4111,-0.171515,-9.33367,-15.2503,-2.22109,3596349,15.2525
ZINC000101135603_entry_00359_conf_01,-66.4654,-46.4654,-2.29191,-21.6336,-0.165565,-9.00989,-15.1239,-2.14404,3109102,12.9243
ZINC000101135603_entry_00360_conf_01,-69.5149,-47.5149,-2.39707,-22.6262,-0.173161,-9.42328,-15.4655,-2.17234,3487595,14.7837
ZINC000101136391_entry_00361_conf_01,-71.7033,-55.7033,-3.77386,-26.8713,-0.266266,-11.1036,-20.8752,-3.11754,1778039,5.80012
ZINC000101136391_entry_00362_conf_01,-74.8822,-58.8822,-3.94117,-28.0626,-0.277034,-11.5815,-22.0665,-3.25575,1706360,5.71987
ZINC000101136391_entry_00363_conf_01,-70.0585,-54.0585,-3.68729,-26.2548,-0.260158,-10.8489,-20.2587,-3.04602,1749308,5.67101
ZINC000101178654_entry_00364_conf_01,-65.3324,-49.3324,-3.62958,-24.929,-0.248141,-10.1934,-18.8238,-3.11107,1617064,4.99939
ZINC000101178654_entry_00365_conf_01,-65.6514,-49.6514,-3.6473,-25.0507,-0.249352,-10.2431,-18.9455,-2.98415,1650839,5.16927
ZINC000101178654_entry_00366_conf_01,-65.7606,-49.7606,-3.65337,-25.0924,-0.249767,-10.2602,-18.9872,-2.98912,1696345,5.25904
ZINC000101361998_entry_00367_conf_01,-73.4892,-49.4892,-2.53411,-23.9198,-0.182165,-9.94575,-16.1081,-2.29654,3829502,17.2079
ZINC000101361998_entry_00368_conf_01,-74.1951,-52.1951,-2.55845,-24.1496,-0.183915,-10.0413,-16.9888,-2.47317,3358738,14.2945
ZINC000101361998_entry_00369_conf_01,-86.1547,-62.1547,-2.97085,-28.0422,-0.213561,-11.6599,-20.2306,-2.61075,3886977,17.3519
ZINC000102205030_entry_00370_conf_01,-65.1715,-45.1715,-3.25858,-24.0094,-0.22451,-9.84276,-16.6413,-2.71548,2335193,8.33996
ZINC000102205030_entry_00371_conf_01,-64.9711,-44.9711,-3.24855,-23.9355,-0.223819,-9.81248,-16.5675,-2.82483,2267261,8.02715
ZINC000102205030_entry_00372_conf_01,-66.8114,-48.8114,-3.34057,-24.6135,-0.230159,-10.0904,-17.9823,-2.78381,2109939,7.36022
ZINC000102863660_entry_00373_conf_01,-66.279,-52.279,-3.48837,-24.8384,-0.239003,-10.1637,-19.5919,-2.88169,1369574,4.19371
ZINC000102863660_entry_00374_conf_01,-64.6066,-48.6066,-3.40035,-24.2117,-0.232973,-9.90725,-18.2156,-2.93666,1702076,5.34004
ZINC000102863660_entry_00375_conf_01,-64.6032,-48.6032,-3.40017,-24.2105,-0.232961,-9.90673,-18.2144,-2.93651,1686850,5.38365
ZINC000102974493_entry_00376_conf_01,-69.4035,-55.4035,-3.1547,-24.7689,-0.209208,-10.0257,-19.7725,-2.77614,1576014,5.3515
ZINC000102974493_entry_00377_conf_01,-71.8946,-55.8946,-3.26794,-25.658,-0.216717,-10.3855,-19.9478,-2.87578,1817859,6.26074
ZINC000102974493_entry_00378_conf_01,-70.6134,-54.6134,-3.2097,-25.2007,-0.212855,-10.2005,-19.4906,-2.7159,1862275,6.4209
ZINC000105341667_entry_00379_conf_01,-58.2718,-46.2718,-4.48245,-24.7824,-0.300048,-10.0624,-19.6789,-3.23732,959648,2.58333
ZINC000105341667_entry_00380_conf_01,-64.5315,-52.5315,-4.96396,-27.4446,-0.334014,-11.1627,-22.3411,-3.58508,944729,2.54341
ZINC000105341667_entry_00381_conf_01,-62.444,-50.444,-4.80339,-26.5568,-0.323209,-10.8016,-21.4534,-3.67318,947245,2.51011
