SMILES,TotalEnergy,ElectronicEnergy,CoreRepulsion,FinalHeat,IonisationPotential,HomoEnergy,LumoEnergy,DipolPointCharge,DipolHybrid,DipolSum,ElectronNuclear,ElectronElectron,ResonanceEnergy,ExchangeEnergy,ElectronElectronRepulsion,ElectronNuclearAttraction,NuclearNuclearRepulsion,TotalElectrostaticInteraction,PrincipalMomentsInertiaA,PrincipalMomentsInertiaB,PrincipalMomentsInertiaC,CosmoArea,CosmoVolume,NumberFilledLevels,MullikenElectronegativity,AbsoluteHardness:,AbsoluteSoftness:,SchuurmannMOShiftAlpha,TotalElectrophilicDelocalizability,TotalNucleophilicDelocalizability,TotalSelfPolarizability,HomoLumoGap,HomoLumoFraction,Electrophilicity,PolarizabilityAnisotropy
CC(=O)N[C@H]1[C@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-29600.0,25500.0,-233.0,9.52,-9.52,-0.148,6.77,0.697,6.67,-6110.0,2620.0,-564.0,-237.0,25000.0,-50300.0,25500.0,234.0,1160.0,6470.0,7270.0,309.0,347.0,60.0,4.84,4.69,0.107,-4.84,-9.93,-8.71,-3.86,9.38,1.03,2.49,0.00598
C\C(O)=N\[C@H]1[C@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-29600.0,25500.0,-225.0,9.79,-9.79,-0.021,3.52,1.37,3.22,-6110.0,2620.0,-561.0,-236.0,25000.0,-50300.0,25500.0,234.0,1150.0,6470.0,7330.0,310.0,345.0,60.0,4.91,4.89,0.102,-4.91,-10.1,-8.51,-3.86,9.77,1.0,2.46,0.00644
C\C(O)=N\[C@H]1[C@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-29600.0,25500.0,-227.0,9.7,-9.7,0.049,1.75,1.49,2.21,-6110.0,2610.0,-560.0,-236.0,25000.0,-50300.0,25500.0,233.0,1100.0,6590.0,7300.0,310.0,346.0,60.0,4.82,4.87,0.103,-4.82,-10.1,-8.56,-3.83,9.75,0.99,2.39,0.00658
C\C(O)=N/[C@H]1[C@@H](O)O[C@@H]2CO[C@@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-30300.0,26300.0,-235.0,9.83,-9.83,-0.239,4.16,1.71,3.33,-6110.0,2620.0,-561.0,-236.0,25800.0,-51800.0,26300.0,233.0,1290.0,5510.0,6030.0,300.0,342.0,60.0,5.03,4.8,0.104,-5.03,-10.2,-8.48,-3.88,9.59,1.05,2.64,0.00261
C\C(O)=N/[C@H]1[C@@H](O)O[C@@H]2CO[C@@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-30400.0,26300.0,-235.0,9.92,-9.91,-0.123,3.77,1.7,2.84,-6110.0,2620.0,-561.0,-236.0,25800.0,-51900.0,26300.0,234.0,1390.0,5310.0,5810.0,300.0,342.0,60.0,5.02,4.9,0.102,-5.02,-10.2,-8.43,-3.9,9.79,1.03,2.57,0.00144
CC(=O)N[C@H]1[C@@H](O)O[C@@H]2CO[C@@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-30200.0,26200.0,-242.0,9.77,-9.77,-0.097,0.689,1.25,0.991,-6110.0,2620.0,-565.0,-237.0,25700.0,-51600.0,26200.0,235.0,1520.0,5310.0,5860.0,304.0,345.0,60.0,4.93,4.83,0.103,-4.93,-10.1,-8.5,-3.84,9.67,1.02,2.52,4.58E-4
C\C(O)=N\[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-3930.0,-28600.0,24700.0,-240.0,9.42,-9.42,-0.037,3.2,1.02,3.69,-5940.0,2550.0,-538.0,-226.0,24200.0,-48700.0,24700.0,223.0,2420.0,3130.0,5170.0,301.0,343.0,58.0,4.73,4.69,0.107,-4.73,-9.48,-8.31,-3.65,9.39,1.01,2.38,0.00344
C\C(O)=N\[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-3930.0,-28800.0,24800.0,-234.0,9.03,-9.03,0.237,3.17,1.28,3.13,-5940.0,2550.0,-538.0,-226.0,24300.0,-48900.0,24800.0,224.0,2310.0,3220.0,4980.0,300.0,340.0,58.0,4.4,4.63,0.108,-4.4,-9.2,-8.58,-3.66,9.26,0.949,2.09,0.00127
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=CC=C1,-3930.0,-28800.0,24900.0,-246.0,9.42,-9.42,-0.034,4.56,1.43,5.37,-5940.0,2550.0,-541.0,-227.0,24400.0,-49000.0,24900.0,224.0,2310.0,3170.0,4700.0,295.0,346.0,58.0,4.73,4.69,0.107,-4.73,-9.45,-8.31,-3.64,9.39,1.01,2.38,0.00176
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-35000.0,30300.0,-251.0,9.78,-9.78,-0.956,8.23,1.1,8.92,-7160.0,3050.0,-589.0,-243.0,29700.0,-59700.0,30300.0,246.0,2530.0,5500.0,7000.0,318.0,374.0,66.0,5.37,4.41,0.113,-5.37,-11.4,-9.1,-4.06,8.83,1.22,3.27,0.00481
C\C(O)=N\[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-34600.0,29900.0,-237.0,10.1,-10.1,-1.19,7.33,1.52,6.02,-7160.0,3050.0,-585.0,-242.0,29300.0,-59000.0,29900.0,244.0,2550.0,5760.0,7850.0,329.0,375.0,66.0,5.64,4.45,0.112,-5.64,-11.8,-8.84,-4.07,8.89,1.27,3.58,0.00508
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-35000.0,30300.0,-248.0,9.94,-9.94,-1.37,6.43,0.489,6.55,-7160.0,3050.0,-588.0,-243.0,29700.0,-59700.0,30300.0,245.0,2520.0,5530.0,7020.0,317.0,373.0,66.0,5.65,4.29,0.117,-5.65,-11.6,-9.01,-4.04,8.58,1.32,3.73,0.0037
C\C(O)=N\[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=CC=C1[N+]([O-])=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=CC=C1[N+]([O-])=O,-4690.0,-35900.0,31200.0,-246.0,9.94,-9.94,-1.37,5.45,1.06,5.16,-7160.0,3050.0,-589.0,-243.0,30600.0,-61500.0,31200.0,246.0,3000.0,3950.0,5870.0,311.0,376.0,66.0,5.65,4.29,0.117,-5.65,-11.7,-8.94,-4.04,8.57,1.32,3.73,0.00251
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OC1=CC=CC=C1[N+]([O-])=O,-4690.0,-36700.0,32000.0,-246.0,9.59,-9.59,-1.33,4.01,0.761,3.6,-7160.0,3050.0,-588.0,-242.0,31400.0,-63200.0,32000.0,245.0,2830.0,3600.0,5090.0,304.0,371.0,66.0,5.46,4.13,0.121,-5.46,-11.7,-8.96,-4.06,8.26,1.32,3.61,0.00102
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=CC=C1[N+]([O-])=O,-4690.0,-36400.0,31700.0,-252.0,9.85,-9.85,-1.44,8.6,1.46,7.45,-7160.0,3050.0,-588.0,-242.0,31100.0,-62500.0,31700.0,245.0,2480.0,4040.0,5860.0,307.0,365.0,66.0,5.64,4.21,0.119,-5.64,-12.0,-8.77,-4.08,8.41,1.34,3.78,0.00564
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=CC=C1[N+]([O-])=O,-4690.0,-36700.0,32100.0,-245.0,9.71,-9.71,-1.04,5.66,1.23,4.52,-7160.0,3050.0,-589.0,-243.0,31500.0,-63300.0,32100.0,246.0,2200.0,4120.0,5590.0,299.0,367.0,66.0,5.38,4.33,0.115,-5.38,-11.8,-8.87,-4.11,8.67,1.24,3.33,0.00255
C\C(O)=N\[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=CC=C1[N+]([O-])=O,-4690.0,-35900.0,31200.0,-237.0,9.61,-9.61,-0.861,6.89,1.21,5.94,-7160.0,3050.0,-585.0,-242.0,30600.0,-61600.0,31200.0,245.0,2620.0,4160.0,6180.0,314.0,377.0,66.0,5.24,4.37,0.114,-5.24,-11.5,-9.06,-4.09,8.75,1.2,3.13,0.00366
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-35700.0,31000.0,-236.0,9.81,-9.81,-1.17,8.88,1.3,7.72,-7160.0,3050.0,-588.0,-243.0,30400.0,-61100.0,31000.0,246.0,1870.0,5620.0,6430.0,304.0,375.0,66.0,5.49,4.32,0.116,-5.49,-11.5,-9.15,-4.11,8.64,1.27,3.49,0.00432
C\C(O)=N/[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-35000.0,30300.0,-242.0,10.1,-10.1,-1.23,6.56,1.6,5.99,-7160.0,3050.0,-585.0,-242.0,29700.0,-59800.0,30300.0,244.0,2160.0,5900.0,7380.0,318.0,374.0,66.0,5.68,4.45,0.112,-5.68,-11.8,-8.85,-4.14,8.9,1.28,3.63,0.00496
C\C(O)=N\[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=C(C=C1)[N+]([O-])=O,-4690.0,-35700.0,31000.0,-243.0,9.57,-9.57,-0.984,5.49,1.51,4.61,-7160.0,3050.0,-585.0,-242.0,30400.0,-61200.0,31000.0,244.0,1840.0,5820.0,6310.0,306.0,375.0,66.0,5.28,4.29,0.116,-5.28,-11.5,-9.03,-4.07,8.59,1.23,3.24,0.00619
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC1=CC=CC=C1,-3930.0,-28700.0,24800.0,-243.0,9.46,-9.46,-0.119,5.85,1.25,6.19,-5940.0,2550.0,-542.0,-227.0,24300.0,-48800.0,24800.0,225.0,2030.0,3710.0,5210.0,298.0,340.0,58.0,4.79,4.67,0.107,-4.79,-9.49,-8.35,-3.69,9.34,1.03,2.46,0.00428
C\C(O)=N/[C@H]1[C@@H](OC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-3930.0,-28900.0,24900.0,-235.0,9.26,-9.26,0.04,3.95,1.33,3.44,-5940.0,2540.0,-539.0,-226.0,24400.0,-49100.0,24900.0,224.0,2130.0,3330.0,4920.0,296.0,342.0,58.0,4.61,4.65,0.108,-4.61,-9.42,-8.37,-3.7,9.3,0.991,2.28,0.00351
C\C(O)=N/[C@H]1[C@@H](OC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-3930.0,-29200.0,25300.0,-237.0,9.43,-9.43,-0.017,2.62,1.46,2.85,-5940.0,2550.0,-538.0,-226.0,24800.0,-49800.0,25300.0,224.0,2020.0,3120.0,4510.0,288.0,342.0,58.0,4.73,4.71,0.106,-4.73,-9.52,-8.29,-3.7,9.42,1.0,2.37,0.00209
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O[S](C)(=O)=O)[C@H]1NC(=O)C1=CC=CC=C1,-5180.0,-38700.0,33500.0,-316.0,10.0,-10.1,-0.836,2.6,1.73,3.82,-7740.0,3260.0,-638.0,-274.0,32900.0,-66200.0,33500.0,216.0,3340.0,5610.0,7360.0,342.0,405.0,70.0,5.44,4.61,0.109,-5.44,-11.2,-9.02,-4.08,9.21,1.18,3.22,0.00283
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O[S](C)(=O)=O)[C@H]1\N=C(\O)C1=CC=CC=C1,-5170.0,-39000.0,33800.0,-300.0,9.74,-9.74,-0.663,2.24,1.37,3.01,-7730.0,3250.0,-636.0,-274.0,33200.0,-66800.0,33800.0,217.0,3230.0,5170.0,6710.0,342.0,410.0,70.0,5.2,4.54,0.11,-5.2,-11.1,-9.12,-4.08,9.07,1.15,2.98,0.00243
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O[S](C)(=O)=O)[C@H]1\N=C(\O)C1=CC=CC=C1,-5170.0,-39000.0,33900.0,-302.0,9.81,-9.81,-0.762,1.84,1.26,2.89,-7730.0,3250.0,-636.0,-274.0,33200.0,-66900.0,33900.0,216.0,3410.0,5010.0,6720.0,340.0,408.0,70.0,5.28,4.52,0.111,-5.28,-11.1,-9.11,-4.08,9.04,1.17,3.09,0.00179
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1NC(=O)C1=CC=CC=C1,-3930.0,-28700.0,24700.0,-241.0,9.8,-9.8,-0.453,2.05,0.861,2.77,-5940.0,2540.0,-541.0,-227.0,24200.0,-48800.0,24700.0,227.0,1360.0,4880.0,5330.0,296.0,342.0,58.0,5.12,4.67,0.107,-5.12,-9.91,-7.95,-3.64,9.34,1.1,2.81,0.00209
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1\N=C(/O)C1=CC=CC=C1,-3930.0,-28500.0,24600.0,-237.0,9.65,-9.65,-0.49,3.6,0.889,2.73,-5940.0,2550.0,-537.0,-226.0,24100.0,-48500.0,24600.0,224.0,1310.0,5170.0,5380.0,296.0,340.0,58.0,5.07,4.58,0.109,-5.07,-9.94,-7.87,-3.67,9.16,1.11,2.81,0.00404
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1\N=C(/O)C1=CC=CC=C1,-3930.0,-28400.0,24500.0,-233.0,9.87,-9.87,-0.677,2.91,1.23,4.08,-5940.0,2540.0,-538.0,-226.0,24000.0,-48300.0,24500.0,226.0,1400.0,5010.0,5430.0,297.0,341.0,58.0,5.27,4.6,0.109,-5.27,-10.1,-7.8,-3.65,9.19,1.15,3.03,0.00498
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29500.0,25500.0,-107.0,9.7,-9.7,0.008,4.03,0.865,4.31,-5920.0,2490.0,-557.0,-233.0,25000.0,-50300.0,25500.0,239.0,1320.0,5450.0,6000.0,301.0,346.0,59.0,4.85,4.86,0.103,-4.85,-9.77,-9.04,-3.92,9.71,0.998,2.42,0.00226
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29500.0,25500.0,-108.0,9.68,-9.68,0.097,4.19,0.928,4.38,-5920.0,2490.0,-557.0,-233.0,25000.0,-50300.0,25500.0,239.0,1330.0,5400.0,6040.0,302.0,344.0,59.0,4.79,4.89,0.102,-4.79,-9.72,-9.09,-3.93,9.78,0.98,2.35,0.00226
CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29500.0,25500.0,-106.0,9.49,-9.49,-0.153,4.17,0.911,4.47,-5920.0,2490.0,-557.0,-233.0,25100.0,-50400.0,25500.0,238.0,1370.0,5360.0,5800.0,303.0,347.0,59.0,4.82,4.67,0.107,-4.82,-9.82,-8.98,-3.9,9.34,1.03,2.49,0.00135
CO[C@H]1O[C@@H]2CO[C@@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29800.0,25900.0,-110.0,9.49,-9.49,-0.21,4.68,0.97,4.92,-5930.0,2500.0,-557.0,-233.0,25400.0,-51000.0,25900.0,238.0,1280.0,5030.0,5470.0,297.0,344.0,59.0,4.85,4.64,0.108,-4.85,-9.79,-9.01,-3.95,9.28,1.05,2.54,0.00191
CO[C@H]1O[C@@H]2CO[C@@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29800.0,25900.0,-110.0,9.49,-9.49,-0.21,4.68,0.97,4.92,-5930.0,2500.0,-557.0,-233.0,25400.0,-51000.0,25900.0,238.0,1280.0,5030.0,5470.0,297.0,344.0,59.0,4.85,4.64,0.108,-4.85,-9.79,-9.01,-3.95,9.28,1.05,2.54,0.00191
CO[C@H]1O[C@@H]2CO[C@@H](O[C@H]2[C@@H](O)[C@H]1N=[N+]=[N-])C1=CC=CC=C1,-3980.0,-29900.0,25900.0,-111.0,9.68,-9.68,-0.156,4.54,0.824,4.74,-5930.0,2500.0,-557.0,-233.0,25400.0,-51000.0,25900.0,239.0,1320.0,4960.0,5470.0,296.0,344.0,59.0,4.92,4.76,0.105,-4.92,-9.79,-9.02,-3.92,9.53,1.03,2.54,0.00211
COC1=CC=C(\C=N\[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-27600.0,23700.0,-227.0,9.13,-9.13,-0.538,4.63,0.824,5.35,-5940.0,2540.0,-537.0,-226.0,23200.0,-46600.0,23700.0,226.0,988.0,6930.0,7010.0,300.0,342.0,58.0,4.83,4.29,0.116,-4.83,-9.55,-8.29,-3.66,8.59,1.13,2.72,0.00924
COC1=CC=C(\C=N\[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-27600.0,23700.0,-227.0,9.13,-9.13,-0.547,2.71,0.9,3.38,-5940.0,2540.0,-537.0,-226.0,23200.0,-46600.0,23700.0,226.0,1090.0,6720.0,6890.0,301.0,343.0,58.0,4.84,4.29,0.117,-4.84,-9.55,-8.29,-3.68,8.58,1.13,2.73,0.00876
COC1=CC=C(\C=N\[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-27600.0,23700.0,-230.0,9.07,-9.07,-0.47,3.01,0.804,3.29,-5940.0,2540.0,-537.0,-226.0,23200.0,-46600.0,23700.0,225.0,1120.0,6710.0,6860.0,301.0,340.0,58.0,4.77,4.3,0.116,-4.77,-9.59,-8.25,-3.67,8.6,1.11,2.65,0.00911
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1NC(C)=O,-3290.0,-21300.0,18000.0,-275.0,9.97,-9.97,0.897,3.2,1.26,4.2,-5040.0,2160.0,-416.0,-172.0,17600.0,-35500.0,18000.0,174.0,1030.0,2280.0,2580.0,239.0,270.0,47.0,4.54,5.43,0.092,-4.54,-7.22,-5.94,-2.55,10.9,0.835,1.89,7.24E-4
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1\N=C(/C)O,-3290.0,-21300.0,18000.0,-270.0,10.1,-10.1,0.665,3.03,1.07,3.26,-5050.0,2160.0,-412.0,-172.0,17600.0,-35400.0,18000.0,172.0,938.0,2320.0,2680.0,238.0,269.0,47.0,4.72,5.39,0.0928,-4.72,-7.47,-5.71,-2.63,10.8,0.877,2.07,0.00189
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1\N=C(\C)O,-3290.0,-21400.0,18100.0,-272.0,10.2,-10.2,0.76,1.8,0.714,1.81,-5050.0,2170.0,-411.0,-171.0,17700.0,-35600.0,18100.0,172.0,917.0,2320.0,2630.0,237.0,268.0,47.0,4.71,5.47,0.0915,-4.71,-7.4,-5.75,-2.57,10.9,0.861,2.03,0.00176
C\C(O)=N\[C@H]1[C@@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-30100.0,26000.0,-232.0,9.8,-9.8,-0.075,3.78,2.12,3.89,-6110.0,2620.0,-561.0,-236.0,25500.0,-51300.0,26000.0,234.0,1360.0,5680.0,6540.0,305.0,342.0,60.0,4.94,4.86,0.103,-4.94,-10.1,-8.53,-3.83,9.72,1.02,2.51,0.00314
CC(=O)N[C@H]1[C@@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-29800.0,25700.0,-232.0,9.76,-9.76,-0.015,5.43,1.01,4.55,-6100.0,2610.0,-565.0,-237.0,25200.0,-50700.0,25700.0,235.0,1150.0,6490.0,6930.0,308.0,349.0,60.0,4.89,4.87,0.103,-4.89,-10.0,-8.63,-3.87,9.75,1.0,2.45,0.00475
C\C(O)=N\[C@H]1[C@@H](O)O[C@@H]2CO[C@H](O[C@H]2[C@H]1O)C1=CC=CC=C1,-4060.0,-30000.0,26000.0,-231.0,9.72,-9.72,0.035,3.15,1.74,2.34,-6110.0,2620.0,-561.0,-236.0,25500.0,-51200.0,26000.0,234.0,1310.0,5790.0,6590.0,306.0,343.0,60.0,4.84,4.87,0.103,-4.84,-10.1,-8.55,-3.83,9.75,0.993,2.4,0.00376
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1N,-2720.0,-16100.0,13400.0,-214.0,9.21,-9.21,1.38,2.86,1.59,3.08,-4170.0,1780.0,-342.0,-143.0,13000.0,-26300.0,13400.0,146.0,856.0,1130.0,1640.0,202.0,221.0,39.0,3.91,5.3,0.0944,-3.91,-5.65,-5.06,-2.11,10.6,0.739,1.45,5.06E-4
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1N,-2720.0,-16200.0,13400.0,-218.0,9.35,-9.35,1.46,2.04,1.46,3.13,-4170.0,1790.0,-342.0,-142.0,13100.0,-26400.0,13400.0,146.0,936.0,1040.0,1600.0,201.0,220.0,39.0,3.95,5.41,0.0924,-3.95,-5.68,-5.0,-2.11,10.8,0.729,1.44,2.56E-4
CO[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1N,-2720.0,-16100.0,13400.0,-214.0,9.21,-9.21,1.38,2.86,1.59,3.07,-4170.0,1780.0,-342.0,-143.0,13000.0,-26300.0,13400.0,146.0,856.0,1130.0,1640.0,202.0,221.0,39.0,3.91,5.3,0.0944,-3.91,-5.65,-5.06,-2.05,10.6,0.739,1.45,5.04E-4
COC1=CC=C(\C=N\[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28300.0,24400.0,-229.0,9.08,-9.08,0.001,2.2,1.08,1.9,-5940.0,2540.0,-538.0,-226.0,23900.0,-48000.0,24400.0,226.0,1400.0,4940.0,5730.0,294.0,340.0,58.0,4.54,4.54,0.11,-4.54,-9.38,-8.43,-3.66,9.08,1.0,2.27,0.00127
COC1=CC=C(\C=N\[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28000.0,24100.0,-229.0,9.38,-9.38,-0.321,6.65,0.648,6.52,-5940.0,2540.0,-537.0,-226.0,23600.0,-47500.0,24100.0,225.0,1470.0,5270.0,5900.0,299.0,342.0,58.0,4.85,4.53,0.11,-4.85,-9.62,-8.26,-3.7,9.06,1.07,2.6,8.99E-4
COC1=CC=C(\C=N\[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28300.0,24400.0,-229.0,9.08,-9.08,0.001,2.2,1.08,1.9,-5940.0,2540.0,-538.0,-226.0,23900.0,-48000.0,24400.0,226.0,1400.0,4940.0,5730.0,294.0,340.0,58.0,4.54,4.54,0.11,-4.54,-9.38,-8.43,-3.65,9.08,1.0,2.27,0.00127
CC(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1OCC1=CC=CC=C1,-4080.0,-31500.0,27400.0,-255.0,9.67,-9.67,-0.093,2.66,1.21,3.22,-6150.0,2640.0,-576.0,-242.0,26800.0,-54000.0,27400.0,240.0,1800.0,4300.0,5060.0,302.0,359.0,61.0,4.88,4.79,0.104,-4.88,-10.2,-8.36,-3.86,9.58,1.02,2.49,4.93E-4
C\C(O)=N\[C@H]1[C@H](OCC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-4080.0,-30700.0,26700.0,-239.0,9.69,-9.69,0.046,1.98,1.48,2.98,-6140.0,2640.0,-573.0,-242.0,26100.0,-52500.0,26700.0,239.0,2120.0,4720.0,5790.0,315.0,362.0,61.0,4.82,4.87,0.103,-4.82,-9.99,-8.62,-3.84,9.74,0.991,2.39,0.00136
C\C(O)=N\[C@H]1[C@H](OCC2=CC=CC=C2)O[C@H](CO)[C@@H](O)[C@H]1O,-4080.0,-31100.0,27000.0,-249.0,9.71,-9.71,0.022,3.4,0.919,2.52,-6150.0,2640.0,-572.0,-241.0,26500.0,-53300.0,27000.0,238.0,1460.0,5230.0,5610.0,305.0,360.0,61.0,4.84,4.86,0.103,-4.84,-10.1,-8.41,-3.88,9.73,0.995,2.41,0.00303
OC[C@H]1O[C@@H](OCC2=CC=CC=C2)[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@@H]1O,-5440.0,-38800.0,33400.0,-393.0,9.96,-9.96,-0.263,4.32,1.65,3.71,-8420.0,3550.0,-582.0,-242.0,32800.0,-65900.0,33400.0,247.0,2120.0,7420.0,8460.0,326.0,389.0,70.0,5.11,4.85,0.103,-5.11,-11.3,-9.24,-4.06,9.69,1.05,2.69,0.00218
OC[C@H]1O[C@@H](OCC2=CC=CC=C2)[C@H](\N=C(/O)C(F)(F)F)[C@H](O)[C@@H]1O,-5440.0,-39100.0,33700.0,-390.0,9.92,-9.92,-0.316,4.62,0.847,4.03,-8420.0,3550.0,-578.0,-241.0,33100.0,-66500.0,33700.0,244.0,1630.0,8050.0,8380.0,322.0,385.0,70.0,5.12,4.8,0.104,-5.12,-11.3,-9.22,-4.06,9.6,1.07,2.73,0.00397
OC[C@H]1O[C@@H](OCC2=CC=CC=C2)[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@@H]1O,-5440.0,-39500.0,34100.0,-395.0,9.94,-9.94,-0.175,4.74,1.87,4.84,-8420.0,3550.0,-582.0,-242.0,33500.0,-67400.0,34100.0,247.0,3870.0,4160.0,6890.0,324.0,393.0,70.0,5.06,4.88,0.102,-5.06,-11.4,-9.14,-4.02,9.76,1.04,2.62,0.00129
COC1=CC=C(\C=N/[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28000.0,24100.0,-233.0,9.15,-9.15,-0.191,1.44,0.846,1.3,-5940.0,2550.0,-537.0,-226.0,23600.0,-47500.0,24100.0,225.0,1260.0,5830.0,6040.0,295.0,334.0,58.0,4.67,4.48,0.112,-4.67,-9.5,-8.33,-3.68,8.96,1.04,2.43,0.00374
COC1=CC=C(\C=N/[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28000.0,24100.0,-232.0,9.21,-9.21,-0.164,1.83,0.923,2.66,-5940.0,2540.0,-537.0,-226.0,23600.0,-47400.0,24100.0,225.0,1340.0,5520.0,6200.0,296.0,339.0,58.0,4.69,4.52,0.111,-4.69,-9.51,-8.33,-3.68,9.05,1.04,2.43,0.00382
COC1=CC=C(\C=N/[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@H]2O)C=C1,-3930.0,-28200.0,24300.0,-227.0,9.3,-9.3,-0.244,2.55,1.07,3.6,-5940.0,2540.0,-538.0,-226.0,23800.0,-47900.0,24300.0,226.0,1230.0,5560.0,5880.0,292.0,337.0,58.0,4.77,4.53,0.11,-4.77,-9.61,-8.27,-3.71,9.06,1.05,2.51,0.00273
