REC _TITLE1 TOTAL INTER INTRA RESTR VDW
3405 12917651 -14.593 -11.629 -3.008 0.000 -14.679
3406 12917651 -9.293 -10.049 1.137 0.000 -13.454
3407 12917651 -8.328 -4.604 -2.737 0.000 -11.603
3408 12917651 -17.681 -13.554 -3.096 0.000 -13.024
3409 12917651 -12.579 -10.117 -3.039 0.000 -14.105
3410 12917651 -12.780 -9.512 -2.859 0.000 -14.243
3411 12917651 -9.696 -5.996 -3.464 0.000 -13.135
3412 12917651 -3.513 -0.328 -2.075 0.000 -11.428
3413 12917651 -13.544 -10.504 -2.721 0.000 -14.689
3414 12917651 -13.471 -10.334 -2.153 0.000 -11.611
3415 12917651 -14.854 -11.296 -2.433 0.000 -12.650
3416 12917651 -14.155 -8.065 -6.024 0.000 -9.429
3417 12917651 -5.067 -1.334 -2.698 0.000 -11.716
3418 12917651 -4.896 -1.572 -3.311 0.000 -9.406
3419 12917651 -15.384 -12.161 -2.176 0.000 -12.992
3420 12917651 -7.492 -3.400 -4.209 0.000 -9.045
3421 12917651 -8.421 -4.851 -3.615 0.000 -12.821
3422 12917651 -13.664 -8.530 -4.017 0.000 -13.612
3423 12917651 -7.134 -5.161 -2.466 0.000 -12.057
3424 12917651 -11.926 -8.220 -4.331 0.000 -13.051
3425 12917651 -6.255 -3.502 -2.662 0.000 -11.146
3426 12917651 -16.606 -16.710 0.516 0.000 -13.718
3427 12917651 -2.861 2.231 -4.647 0.000 -7.461
3428 12917651 -9.723 -6.931 -2.699 0.000 -12.426
3429 12917651 -16.232 -10.770 -6.189 0.000 -11.055
3430 12917651 -6.436 -1.786 -5.371 0.000 -9.839
3431 12917651 -13.736 -6.580 -7.159 0.000 -12.927
3432 12917651 -4.524 -2.687 -2.660 0.000 -10.432
3433 12917651 -18.332 -13.367 -4.652 0.000 -13.220
3434 12917651 -6.044 -2.865 -2.750 0.000 -8.676
3435 12917651 -11.654 -6.282 -5.141 0.000 -10.978
3436 12917651 -11.651 -9.765 -2.316 0.000 -12.013
3437 12917651 -10.122 -8.845 -1.265 0.000 -10.923
3438 12917651 -13.273 -10.530 -2.225 0.000 -15.064
3439 12917651 -16.213 -15.397 -1.351 0.000 -13.343
3440 12917651 -10.903 -5.933 -5.024 0.000 -11.055
3441 12917651 -14.226 -10.083 -3.096 0.000 -13.244
3442 12917651 -9.700 -8.410 -1.874 0.000 -14.375
3443 12917651 -8.670 -4.833 -3.702 0.000 -8.471
3444 12917651 -8.449 -6.497 -2.819 0.000 -11.917
3445 12917651 -5.761 -4.460 -1.075 0.000 -9.469
3446 12917651 -6.442 -7.398 0.144 0.000 -10.086
3447 12917651 -8.861 -7.540 -2.103 0.000 -12.763
3448 12917651 -12.748 -8.098 -3.522 0.000 -15.287
3449 12917651 -3.623 -3.090 -1.383 0.000 -8.704
3450 12917651 -12.881 -9.295 -3.574 0.000 -16.984
3451 12917651 -10.747 -8.718 -1.030 0.000 -13.672
3452 12917651 -14.363 -11.449 -2.900 0.000 -12.551
3453 12917651 -4.080 0.306 -3.268 0.000 -5.897
3454 12917651 -16.819 -10.796 -4.954 0.000 -15.936
3455 12917651 -9.249 -5.189 -4.569 0.000 -9.300
3456 12917651 -7.583 -2.510 -4.543 0.000 -10.914
3457 12917651 -13.896 -12.981 -1.772 0.000 -13.046
3458 12917651 -8.054 -3.287 -4.630 0.000 -10.619
3459 12917651 -12.441 -8.463 -3.441 0.000 -13.056
3460 12917651 -6.559 -3.863 -3.277 0.000 -12.348
3461 12917651 -5.411 -1.406 -3.859 0.000 -11.335
3462 12917651 -8.229 -5.361 -3.755 0.000 -14.279
3463 12917651 -9.995 -8.002 -1.980 0.000 -14.154
3464 12917651 -9.004 -5.543 -3.051 0.000 -11.061
3465 12917651 -8.554 -3.942 -5.207 0.000 -11.381
3466 12917651 -10.853 -11.546 -0.059 0.000 -14.107
3467 12917651 -16.271 -13.163 -2.709 0.000 -14.002
3468 12917651 -7.055 -2.655 -4.984 0.000 -11.432
3469 12917651 -11.269 -7.270 -3.005 0.000 -11.925
3470 12917651 -10.307 -7.963 -2.249 0.000 -14.087
3471 12917651 -7.587 -5.536 -1.700 0.000 -12.885
3472 12917651 -11.952 -7.070 -4.434 0.000 -11.371
3473 12917651 -8.261 -6.134 -1.601 0.000 -8.830
3474 12917651 -9.662 -4.771 -4.370 0.000 -9.821
3475 12917651 -11.422 -7.514 -2.927 0.000 -11.525
3476 12917651 -11.504 -7.766 -2.616 0.000 -12.176
3477 12917651 -11.680 -8.724 -1.914 0.000 -13.075
3478 12917651 -4.956 -1.561 -2.353 0.000 -9.159
3479 12917651 -13.068 -10.793 -1.264 0.000 -15.002
3480 12917651 -6.360 -0.957 -5.903 0.000 -9.442
3481 12917651 -12.862 -9.874 -1.858 0.000 -12.570
3482 12917651 -4.443 -2.669 -2.301 0.000 -13.149
3483 12917651 -11.672 -5.518 -5.157 0.000 -9.724
3484 12917651 -10.198 -5.898 -4.271 0.000 -10.037
3485 12917651 -6.538 -2.736 -2.773 0.000 -5.887
3486 12917651 -8.574 -2.890 -4.600 0.000 -8.287
3487 12917651 -8.480 -5.901 -2.494 0.000 -12.050
3488 12917651 -8.313 -3.729 -4.639 0.000 -8.966
3489 12917651 -11.436 -11.041 -0.972 0.000 -15.197
3490 12917651 -11.916 -8.582 -3.840 0.000 -11.286
3491 12917651 -13.508 -10.712 -2.882 0.000 -11.356
3492 12917651 -13.593 -7.438 -5.163 0.000 -14.710
3493 12917651 -7.128 -4.560 -3.070 0.000 -9.899
3494 12917651 -9.036 -5.793 -2.793 0.000 -15.182
3495 12917651 -8.873 -4.123 -4.690 0.000 -11.790
3496 12917651 -11.252 -6.545 -4.697 0.000 -15.282
3497 12917651 -8.380 -5.755 -2.121 0.000 -13.072
3498 12917651 -7.698 -6.130 -1.262 0.000 -11.445
3499 12917651 -7.551 -3.470 -4.797 0.000 -9.268
3500 12917651 -6.967 -6.181 -0.938 0.000 -14.276
3501 12600646 -14.879 -12.362 -2.462 0.000 -14.344
3502 12600646 -12.601 -10.558 -1.825 0.000 -15.181
3503 12600646 -13.513 -11.607 -1.884 0.000 -13.319
3504 12600646 -12.296 -13.706 0.658 0.000 -14.656
3505 12600646 -21.115 -19.716 -1.469 0.000 -15.105
3506 12600646 -24.510 -27.862 2.530 0.000 -17.928
3507 12600646 -17.974 -20.018 1.150 0.000 -15.206
3508 12600646 -14.091 -13.022 -1.733 0.000 -14.861
3509 12600646 -21.905 -21.555 0.050 0.000 -18.772
3510 12600646 -28.243 -28.664 -0.286 0.000 -19.978
3511 12600646 -26.760 -25.957 -0.620 0.000 -17.114
3512 12600646 -17.435 -16.835 -1.143 0.000 -18.040
3513 12600646 -27.492 -27.953 1.461 0.000 -18.730
3514 12600646 -12.188 -9.372 -1.692 0.000 -15.142
3515 12600646 -15.924 -17.742 2.243 0.000 -15.279
3516 12600646 -8.753 -7.066 -0.643 0.000 -10.642
3517 12600646 -12.520 -10.365 -2.322 0.000 -15.157
3518 12600646 -18.090 -14.807 -2.280 0.000 -11.433
3519 12600646 -20.058 -16.944 -2.707 0.000 -13.860
3520 12600646 -24.265 -20.453 -2.685 0.000 -14.992
3521 12600646 -27.615 -25.201 -2.340 0.000 -17.869
3522 12600646 -21.745 -16.420 -5.240 0.000 -14.870
3523 12600646 -13.981 -11.825 -1.135 0.000 -10.873
3524 12600646 -19.054 -15.067 -2.902 0.000 -11.571
3525 12600646 -20.298 -17.387 -2.854 0.000 -14.832
3526 12600646 -21.392 -18.909 -2.292 0.000 -12.451
3527 12600646 -29.838 -28.270 -0.443 0.000 -18.758
3528 12600646 -20.361 -23.056 2.890 0.000 -14.178
3529 12600646 -9.453 -10.514 1.120 0.000 -11.665
3530 12600646 -15.616 -14.250 -2.150 0.000 -13.086
3531 12600646 -20.346 -18.600 -2.385 0.000 -14.209
3532 12600646 -24.552 -22.185 -1.331 0.000 -17.663
3533 12600646 -19.819 -17.793 -1.933 0.000 -15.820
3534 12600646 -24.084 -20.041 -3.011 0.000 -18.661
3535 12600646 -16.118 -15.364 -1.545 0.000 -15.214
3536 12600646 -21.333 -22.850 0.724 0.000 -15.887
3537 12600646 -19.861 -15.353 -3.510 0.000 -13.258
3538 12600646 -14.905 -10.451 -5.195 0.000 -12.137
3539 12600646 -7.883 -5.340 -2.233 0.000 -13.395
3540 12600646 -22.756 -21.009 -0.757 0.000 -17.759
3541 12600646 -17.383 -16.437 -1.842 0.000 -13.504
3542 12600646 -7.075 -5.012 -2.552 0.000 -13.655
3543 12600646 -29.717 -28.140 -1.606 0.000 -19.121
3544 12600646 -29.480 -28.990 0.043 0.000 -18.249
3545 12600646 -9.997 -7.566 -1.389 0.000 -12.601
3546 12600646 -26.250 -26.111 0.973 0.000 -17.427
3547 12600646 -17.131 -12.733 -3.352 0.000 -13.998
3548 12600646 -6.361 -9.451 3.320 0.000 -9.128
3549 12600646 -17.184 -15.364 -1.656 0.000 -15.915
3550 12600646 -15.085 -11.635 -3.328 0.000 -13.515
3551 12600646 -28.348 -25.667 -3.435 0.000 -16.058
3552 12600646 -7.290 -1.185 -5.832 0.000 -7.781
3553 12600646 -18.884 -13.816 -4.842 0.000 -15.707
3554 12600646 -22.300 -17.341 -3.866 0.000 -15.332
3555 12600646 -18.820 -15.269 -4.173 0.000 -14.170
3556 12600646 -23.009 -17.932 -4.051 0.000 -14.716
3557 12600646 -11.952 -7.997 -4.613 0.000 -13.294
3558 12600646 -17.194 -9.537 -7.651 0.000 -8.960
3559 12600646 -18.638 -14.853 -3.335 0.000 -13.449
3560 12600646 -21.138 -16.273 -4.820 0.000 -14.134
3561 12600646 -22.104 -16.722 -4.854 0.000 -14.469
3562 12600646 -14.952 -9.621 -5.280 0.000 -10.326
3563 12600646 -27.121 -25.281 -0.851 0.000 -19.027
3564 12600646 -26.536 -24.203 -2.428 0.000 -15.689
3565 12600646 -21.392 -22.121 0.059 0.000 -19.237
3566 12600646 -19.570 -18.303 -1.969 0.000 -17.350
3567 12600646 -22.192 -17.921 -4.249 0.000 -14.044
3568 12600646 -5.266 -2.994 -3.135 0.000 -10.841
3569 12600646 -6.506 -3.194 -4.018 0.000 -10.160
3570 12600646 -25.410 -23.815 -1.136 0.000 -16.268
3571 12600646 -9.423 -4.886 -3.564 0.000 -8.375
3572 12600646 -20.137 -16.422 -3.752 0.000 -14.879
3573 12600646 -14.253 -10.534 -3.822 0.000 -10.406
3574 12600646 -15.604 -11.878 -3.339 0.000 -11.756
3575 12600646 -25.247 -23.332 -1.821 0.000 -15.592
3576 12600646 -18.381 -14.208 -3.862 0.000 -13.075
3577 12600646 -13.498 -11.587 -2.565 0.000 -11.023
3578 12600646 -23.589 -24.351 0.674 0.000 -16.244
3579 12600646 -28.623 -26.928 -1.625 0.000 -20.652
3580 12600646 -22.564 -21.508 -1.636 0.000 -17.832
3581 12600646 -16.649 -13.063 -3.587 0.000 -12.386
3582 12600646 -23.635 -18.625 -4.951 0.000 -14.421
3583 12600646 -28.096 -24.142 -3.548 0.000 -14.954
3584 12600646 -23.202 -20.381 -2.645 0.000 -14.832
3585 12600646 -15.879 -9.019 -5.771 0.000 -9.381
3586 12600646 -17.525 -14.939 -3.465 0.000 -14.700
3587 12600646 -21.754 -19.006 -2.208 0.000 -16.212
3588 12600646 -21.847 -18.136 -3.724 0.000 -14.074
3589 12600646 -16.881 -13.675 -3.035 0.000 -14.350
3590 12600646 -10.585 -7.677 -3.638 0.000 -12.122
3591 12600646 -20.367 -15.596 -4.618 0.000 -12.148
3592 12600646 -8.243 -1.572 -7.150 0.000 -8.355
3593 12600646 -24.830 -21.069 -2.729 0.000 -17.139
3594 12600646 -20.726 -15.110 -4.687 0.000 -15.141
3595 12600646 -15.487 -15.510 -0.963 0.000 -14.544
3596 12600646 -17.674 -15.312 -3.074 0.000 -15.232
3597 12600646 -11.499 -9.096 -2.493 0.000 -16.447
3598 12600646 -14.653 -11.460 -3.924 0.000 -15.034
3599 12600646 -21.338 -16.282 -4.086 0.000 -14.385
3600 12600646 -14.497 -11.885 -2.655 0.000 -12.496
3601 12302999 -21.071 -16.846 -4.190 0.000 -11.985
3602 12302999 -19.561 -16.568 -2.014 0.000 -11.551
3603 12302999 -13.286 -10.768 -1.980 0.000 -9.302
3604 12302999 -17.133 -16.045 -1.807 0.000 -12.869
3605 12302999 -11.001 -8.427 -2.568 0.000 -9.470
3606 12302999 -19.801 -16.115 -3.593 0.000 -12.957
3607 12302999 -14.157 -12.993 -0.704 0.000 -14.893
3608 12302999 -17.506 -14.724 -2.778 0.000 -12.650
3609 12302999 -8.730 -11.201 1.897 0.000 -8.247
3610 12302999 -7.221 -4.874 -1.370 0.000 -4.952
3611 12302999 -19.220 -17.468 -1.344 0.000 -12.881
3612 12302999 -13.604 -12.548 -0.749 0.000 -11.371
3613 12302999 -17.298 -15.837 -1.054 0.000 -15.182
3614 12302999 -13.930 -12.024 -2.400 0.000 -13.705
3615 12302999 -12.651 -15.338 2.697 0.000 -11.666
3616 12302999 -13.011 -11.589 -2.227 0.000 -10.642
3617 12302999 -25.071 -22.456 -1.619 0.000 -13.984
3618 12302999 -22.418 -21.489 -0.852 0.000 -13.755
3619 12302999 -13.824 -13.324 -1.217 0.000 -11.824
3620 12302999 -15.597 -15.685 0.080 0.000 -12.193
3621 12302999 -17.067 -14.422 -1.611 0.000 -12.174
3622 12302999 -7.908 -6.652 -1.176 0.000 -7.319
3623 12302999 -14.010 -14.518 0.058 0.000 -10.816
3624 12302999 -17.823 -16.448 -2.096 0.000 -11.720
3625 12302999 -15.932 -12.286 -2.600 0.000 -10.990
3626 12302999 -18.795 -19.179 0.530 0.000 -13.120
3627 12302999 -8.095 -6.448 -1.561 0.000 -4.613
3628 12302999 -17.814 -15.432 -2.441 0.000 -12.376
3629 12302999 -16.895 -17.738 1.161 0.000 -11.010
3630 12302999 -17.337 -17.814 0.470 0.000 -14.116
3631 12302999 -12.037 -10.063 -2.026 0.000 -11.387
3632 12302999 -21.335 -21.328 0.008 0.000 -13.205
3633 12302999 -11.370 -10.796 -0.479 0.000 -11.972
3634 12302999 -14.934 -12.326 -2.376 0.000 -13.616
3635 12302999 -10.198 -6.399 -4.371 0.000 -10.128
3636 12302999 -21.471 -21.609 0.316 0.000 -13.384
3637 12302999 -16.199 -14.297 -0.772 0.000 -10.979
3638 12302999 -14.594 -11.905 -1.564 0.000 -10.076
3639 12302999 -15.635 -15.410 -1.074 0.000 -12.498
3640 12302999 -14.469 -14.676 0.161 0.000 -15.938
3641 12302999 -8.732 -8.565 -0.908 0.000 -11.434
3642 12302999 -19.460 -17.603 -1.850 0.000 -14.875
3643 12302999 -16.868 -15.771 -1.007 0.000 -12.359
3644 12302999 -15.729 -13.474 -2.084 0.000 -13.555
3645 12302999 -17.582 -17.228 -0.295 0.000 -11.314
3646 12302999 -17.675 -14.024 -2.674 0.000 -12.050
3647 12302999 -10.657 -8.351 -2.798 0.000 -12.306
3648 12302999 -14.154 -11.961 -2.127 0.000 -11.512
3649 12302999 -12.226 -12.336 0.182 0.000 -7.245
3650 12302999 -13.884 -11.862 -1.039 0.000 -11.258
3651 12302999 -15.291 -16.128 1.068 0.000 -13.259
3652 12302999 -12.550 -13.260 0.612 0.000 -14.427
3653 12302999 3.312 0.502 2.301 0.000 8.478
3654 12302999 -23.181 -21.729 -0.433 0.000 -13.605
3655 12302999 -14.893 -15.022 0.169 0.000 -11.740
3656 12302999 -21.530 -21.029 -1.168 0.000 -13.903
3657 12302999 -11.867 -11.957 0.185 0.000 -7.046
3658 12302999 -17.415 -15.903 -1.524 0.000 -10.287
3659 12302999 -10.392 -14.254 3.275 0.000 -12.709
3660 12302999 -2.303 -5.614 3.309 0.000 6.344
3661 12302999 -0.966 -3.027 1.269 0.000 6.309
3662 12302999 0.271 -0.753 0.987 0.000 6.619
3663 12302999 0.557 0.616 0.122 0.000 3.335
3664 12302999 2.429 -0.084 2.578 0.000 8.006
3665 12302999 -16.252 -18.567 2.852 0.000 -11.339
3666 12302999 -6.242 -7.285 2.089 0.000 -3.809
3667 12302999 -12.387 -12.511 -0.507 0.000 -10.125
3668 12302999 -8.453 -9.618 1.178 0.000 -9.043
3669 12302999 -13.040 -13.395 1.472 0.000 -9.929
3670 12302999 -14.479 -12.482 -0.884 0.000 -13.214
3671 12302999 -14.957 -13.250 -2.199 0.000 -12.981
3672 12302999 -7.044 -8.613 1.663 0.000 -9.995
3673 12302999 4.401 2.972 1.714 0.029 4.409
3674 12302999 -16.694 -15.865 -0.596 0.000 -8.827
3675 12302999 -15.797 -16.189 -0.135 0.000 -12.588
3676 12302999 -12.884 -13.985 0.526 0.000 -10.957
3677 12302999 -4.305 -5.319 0.378 0.000 -5.450
3678 12302999 0.391 -2.898 3.383 0.000 5.122
3679 12302999 -6.051 -6.358 0.624 0.000 -3.712
3680 12302999 -6.635 -5.079 -0.545 0.028 0.936
3681 12302999 -6.350 -7.609 0.409 0.000 -3.911
3682 12302999 -16.677 -13.800 -1.828 0.000 -9.061
3683 12302999 -12.261 -12.029 0.756 0.000 -6.869
3684 12302999 -14.074 -16.900 2.911 0.000 -12.962
3685 12302999 -20.413 -18.565 -0.812 0.000 -12.172
3686 12302999 -12.699 -12.126 -1.289 0.000 -10.895
3687 12302999 -10.507 -10.765 1.234 0.000 -6.759
3688 12302999 -10.681 -12.832 1.287 0.000 -9.303
3689 12302999 -22.827 -22.995 0.128 0.000 -13.201
3690 12302999 -19.868 -17.591 -1.234 0.000 -11.269
3691 12302999 -17.516 -15.891 -0.612 0.000 -11.883
3692 12302999 -1.542 -4.713 4.152 0.000 7.355
3693 12302999 -5.787 -5.150 0.410 0.000 -2.496
3694 12302999 -3.347 -5.715 3.363 0.000 5.952
3695 12302999 -5.340 -5.795 0.407 0.000 -3.239
3696 12302999 -6.923 -6.547 -0.286 0.000 -5.056
3697 12302999 0.103 -0.288 1.385 0.000 5.615
3698 12302999 -15.321 -14.763 -0.382 0.000 -9.113
3699 12302999 -21.759 -22.991 0.630 0.000 -15.131
3700 12302999 -15.093 -15.267 0.176 0.000 -13.396
3701 11908605 -20.896 -16.920 -4.624 0.000 -10.829
3702 11908605 -16.790 -12.804 -3.891 0.000 -11.108
3703 11908605 -19.262 -14.900 -3.313 0.000 -12.848
3704 11908605 -17.538 -14.326 -3.191 0.000 -10.393
3705 11908605 -14.965 -11.413 -3.591 0.000 -14.570
3706 11908605 -12.044 -8.525 -4.035 0.000 -14.939
3707 11908605 -24.018 -21.200 -3.311 0.000 -12.075
3708 11908605 -16.226 -10.397 -5.296 0.000 -13.236
3709 11908605 -23.257 -18.221 -5.611 0.000 -11.159
3710 11908605 -13.974 -12.147 -2.686 0.000 -8.788
3711 11908605 -15.161 -12.895 -2.268 0.000 -10.712
3712 11908605 -16.802 -11.962 -3.723 0.000 -10.004
3713 11908605 -19.105 -15.366 -3.448 0.000 -10.765
3714 11908605 -20.482 -16.976 -2.464 0.000 -8.952
3715 11908605 -15.059 -14.143 -1.637 0.000 -11.676
3716 11908605 -24.577 -21.220 -3.372 0.000 -12.117
3717 11908605 -18.044 -14.769 -4.009 0.000 -13.538
3718 11908605 -15.096 -9.036 -5.834 0.000 -11.211
3719 11908605 -13.947 -10.043 -3.965 0.000 -12.187
3720 11908605 -16.830 -13.159 -4.249 0.000 -13.504
3721 11908605 -20.235 -14.110 -5.594 0.000 -11.043
3722 11908605 -21.210 -16.771 -3.457 0.000 -10.483
3723 11908605 -16.280 -12.632 -3.692 0.000 -14.358
3724 11908605 -15.704 -11.345 -4.407 0.000 -14.399
3725 11908605 -15.680 -10.949 -3.736 0.000 -13.855
3726 11908605 -16.360 -12.650 -3.699 0.000 -14.702
3727 11908605 -16.330 -11.714 -3.620 0.000 -13.242
3728 11908605 -24.118 -21.500 -2.614 0.000 -12.105
3729 11908605 -18.490 -15.823 -3.239 0.000 -10.915
3730 11908605 -21.016 -16.989 -3.513 0.000 -10.878
3731 11908605 -15.321 -15.060 -0.315 0.000 -13.946
3732 11908605 -15.270 -12.792 -1.500 0.000 -11.268
3733 11908605 -14.150 -8.876 -4.231 0.000 -8.773
3734 11908605 -15.128 -11.212 -3.862 0.000 -9.383
3735 11908605 -19.590 -14.993 -3.601 0.000 -10.422
3736 11908605 -17.421 -15.271 -2.196 0.000 -8.968
3737 11908605 -16.634 -10.421 -6.133 0.000 -14.119
3738 11908605 -11.648 -8.911 -2.592 0.000 -8.452
3739 11908605 -14.877 -13.848 -1.653 0.000 -13.652
3740 11908605 -20.710 -16.903 -3.652 0.000 -11.578
3741 11908605 -25.384 -22.833 -2.023 0.000 -11.732
3742 11908605 -17.310 -11.193 -6.036 0.000 -14.608
3743 11908605 -15.136 -11.131 -3.602 0.000 -13.991
3744 11908605 -20.796 -16.539 -3.849 0.000 -11.121
3745 11908605 -23.784 -18.468 -4.363 0.000 -10.904
3746 11908605 -21.565 -14.636 -5.948 0.000 -14.604
3747 11908605 -23.301 -18.300 -5.002 0.000 -10.227
3748 11908605 -18.654 -12.896 -5.611 0.000 -11.966
3749 11908605 -8.708 -5.896 -3.622 0.000 -9.846
3750 11908605 -16.378 -12.266 -4.105 0.000 -13.484
3751 11908605 -11.762 -10.849 -0.703 0.000 -13.624
3752 11908605 -14.825 -13.691 -1.128 0.000 -12.714
3753 11908605 -8.568 -4.224 -4.120 0.000 -8.056
3754 11908605 -10.315 -9.955 0.100 0.000 -13.453
3755 11908605 -12.919 -12.023 0.208 0.000 -12.502
3756 11908605 -9.888 -10.604 0.140 0.000 -12.007
3757 11908605 -10.132 -8.565 -1.561 0.000 -12.615
3758 11908605 -11.339 -9.428 -0.885 0.000 -12.135
3759 11908605 -9.635 -8.410 -0.766 0.000 -12.038
3760 11908605 -16.554 -14.337 -1.193 0.000 -15.109
3761 11908605 -13.450 -11.938 -0.389 0.000 -9.710
3762 11908605 -17.955 -15.998 -1.779 0.000 -11.609
3763 11908605 -9.903 -12.527 3.017 0.000 -12.936
3764 11908605 -15.124 -11.065 -3.659 0.000 -14.347
3765 11908605 -14.037 -12.729 -2.157 0.000 -13.235
3766 11908605 -10.132 -7.928 -2.310 0.000 -8.226
3767 11908605 9.725 9.540 0.410 0.000 11.632
3768 11908605 -6.624 -6.918 0.305 0.000 -13.603
3769 11908605 -14.221 -12.410 -0.824 0.000 -12.003
3770 11908605 -7.468 -7.220 -0.304 0.000 -10.066
3771 11908605 -11.039 -10.908 -0.981 0.001 -9.651
3772 11908605 -13.279 -9.544 -2.695 0.000 -10.354
3773 11908605 -12.091 -10.517 -1.482 0.000 -13.162
3774 11908605 -2.958 -3.426 -0.336 0.000 -11.242
3775 11908605 -12.912 -11.332 -1.127 0.000 -14.219
3776 11908605 -13.210 -13.445 0.287 0.000 -13.438
3777 11908605 -15.498 -14.722 -0.754 0.000 -13.217
3778 11908605 -9.614 -8.978 -1.427 0.000 -8.759
3779 11908605 -13.543 -12.534 -1.504 0.000 -12.133
3780 11908605 -8.940 -7.006 -1.859 0.000 -10.353
3781 11908605 -11.554 -8.252 -3.211 0.000 -12.152
3782 11908605 -7.253 -6.229 -1.067 0.000 -10.686
3783 11908605 -7.530 -6.412 -1.973 0.000 -8.128
3784 11908605 -11.074 -9.011 -2.105 0.000 -11.033
3785 11908605 -10.145 -11.017 1.173 0.000 -14.142
3786 11908605 -15.450 -12.772 -1.563 0.000 -15.233
3787 11908605 -13.994 -12.968 -1.835 0.000 -14.348
3788 11908605 -9.666 -10.464 -0.008 0.000 -14.208
3789 11908605 -16.638 -16.954 0.674 0.000 -11.282
3790 11908605 -16.609 -11.580 -3.982 0.000 -13.272
3791 11908605 -10.149 -12.086 1.443 0.000 -7.974
3792 11908605 -12.249 -11.825 -0.422 0.000 -12.468
3793 11908605 -18.620 -19.212 -0.073 0.000 -13.443
3794 11908605 -7.965 -7.640 -1.016 0.000 -9.104
3795 11908605 -16.413 -12.235 -3.955 0.000 -10.431
3796 11908605 -15.805 -16.059 0.342 0.000 -13.069
3797 11908605 -13.674 -10.783 -1.761 0.000 -13.341
3798 11908605 -14.196 -16.303 2.256 0.000 -10.076
3799 11908605 -18.776 -14.505 -3.155 0.000 -11.378
3800 11908605 -10.292 -10.150 -0.767 0.000 -13.995
3801 11096158 -24.235 -22.633 -2.456 0.000 -13.251
3802 11096158 -20.004 -17.441 -1.516 0.000 -9.233
3803 11096158 -17.939 -15.358 -1.536 0.000 -12.558
3804 11096158 -11.729 -10.013 -1.523 0.000 -12.343
3805 11096158 -12.732 -11.151 -1.502 0.000 -12.501
3806 11096158 -6.826 -4.891 -2.788 0.000 -13.914
3807 11096158 -25.733 -23.476 -1.743 0.000 -13.082
3808 11096158 -24.926 -25.534 0.518 0.000 -12.668
3809 11096158 -25.094 -25.832 1.274 0.000 -13.831
3810 11096158 -19.345 -17.578 -1.768 0.000 -11.870
3811 11096158 -8.204 -4.509 -3.286 0.000 -14.940
3812 11096158 -26.503 -23.744 -1.646 0.000 -13.344
3813 11096158 -13.688 -12.039 -1.674 0.000 -10.318
3814 11096158 -23.469 -24.925 0.964 0.000 -13.052
3815 11096158 -9.216 -9.307 1.079 0.000 -13.272
3816 11096158 -19.465 -18.150 -1.886 0.000 -13.842
3817 11096158 -24.277 -22.583 -1.693 0.000 -13.005
3818 11096158 -25.954 -23.715 -1.786 0.000 -13.494
3819 11096158 -24.820 -23.305 -1.510 0.000 -13.493
3820 11096158 -22.009 -23.123 1.117 0.000 -13.142
3821 11096158 -15.780 -17.818 1.990 0.000 -14.915
3822 11096158 -19.413 -18.016 -0.939 0.000 -12.964
3823 11096158 -25.841 -25.139 -1.211 0.000 -13.218
3824 11096158 -19.887 -18.750 -0.730 0.000 -12.073
3825 11096158 -9.872 -8.943 -0.968 0.000 -12.525
3826 11096158 -11.018 -11.459 -0.106 0.000 -11.478
3827 11096158 -19.409 -17.062 -1.309 0.000 -11.765
3828 11096158 -17.429 -15.174 -3.073 0.000 -10.381
3829 11096158 -12.682 -12.678 -0.579 0.000 -12.018
3830 11096158 -16.536 -14.431 -1.111 0.000 -12.482
3831 11096158 -10.520 -10.737 0.197 0.000 -9.628
3832 11096158 -13.635 -13.320 0.091 0.000 -10.587
3833 11096158 -11.482 -10.184 -1.170 0.000 -12.350
3834 11096158 -23.749 -20.691 -2.911 0.000 -11.771
3835 11096158 -18.674 -17.291 -1.381 0.000 -13.348
3836 11096158 -25.783 -23.917 -2.307 0.000 -13.858
3837 11096158 -26.924 -26.896 0.198 0.000 -13.364
3838 11096158 -19.953 -17.113 -1.711 0.000 -11.275
3839 11096158 -19.557 -16.712 -2.547 0.000 -10.674
3840 11096158 -19.141 -16.712 -2.568 0.000 -10.511
3841 11096158 -14.851 -14.270 -1.433 0.000 -13.757
3842 11096158 -9.049 -6.140 -2.895 0.000 -14.667
3843 11096158 -19.689 -18.945 -1.325 0.000 -11.628
3844 11096158 -3.415 -2.845 -0.823 0.000 -5.850
3845 11096158 -18.701 -20.988 2.266 0.000 -14.948
3846 11096158 -12.146 -12.792 -0.079 0.000 -12.091
3847 11096158 -15.040 -12.597 -1.449 0.000 -11.838
3848 11096158 -13.316 -11.219 -1.698 0.000 -10.936
3849 11096158 -10.898 -11.279 0.468 0.000 -14.155
3850 11096158 -18.831 -17.043 -1.735 0.000 -13.573
3851 11096158 -15.354 -11.966 -3.083 0.000 -11.578
3852 11096158 -15.564 -11.685 -3.828 0.000 -11.123
3853 11096158 -16.813 -13.596 -3.739 0.000 -12.679
3854 11096158 -17.658 -14.087 -4.062 0.000 -15.053
3855 11096158 -16.713 -12.753 -4.813 0.000 -12.586
3856 11096158 -17.074 -13.425 -3.431 0.000 -12.248
3857 11096158 -14.488 -9.663 -4.740 0.000 -12.210
3858 11096158 -11.288 -7.704 -4.272 0.000 -15.892
