REC _TITLE1 TOTAL INTER INTRA RESTR VDW
10292 433580 -5.522 -6.993 -7.925 0.000 -6.191
10293 433580 -4.869 -3.018 -9.394 0.000 -5.441
10294 433580 -11.865 -9.433 -4.172 0.000 -13.142
10295 433580 -7.542 -8.222 -8.301 0.000 -11.408
10296 433580 51.848 60.203 -10.367 0.093 49.601
10297 433580 -13.130 -6.419 -9.955 0.000 -10.876
10298 433580 -9.593 -4.401 -7.583 0.000 -5.633
10299 433580 -11.687 -8.169 -7.472 0.002 -14.082
10300 433580 -12.610 -12.652 -2.418 0.000 -13.167
10301 433580 -10.832 -9.060 -7.070 0.025 -13.473
10302 433580 -9.698 -7.644 -3.818 0.007 -12.168
10303 433580 -6.699 -3.060 -6.040 0.000 -8.290
10304 433580 -13.268 -9.765 -5.243 0.000 -11.457
10305 433580 -12.064 -7.014 -7.441 0.000 -10.873
10306 433580 -9.393 -5.954 -6.624 0.000 -8.914
10307 433580 -8.615 -3.159 -7.845 0.000 -10.262
10308 433580 -8.171 -4.781 -7.197 0.000 -12.426
10309 433580 -10.739 -9.892 -5.901 0.000 -13.073
10310 433580 -15.177 -10.407 -7.188 0.000 -11.773
10311 433580 -10.191 -11.604 -2.197 0.009 -13.786
10312 433580 -10.187 -9.125 -3.496 0.000 -8.915
10313 433580 -17.811 -13.935 -5.676 0.064 -13.511
10314 433580 -9.463 -12.266 -6.256 0.000 -14.892
10315 433580 -4.089 -3.743 -5.835 0.000 -8.283
10316 433580 -13.771 -11.158 -5.871 0.026 -13.817
10317 433580 -11.063 -9.993 -4.858 0.000 -11.540
10318 433580 -18.499 -15.168 -5.948 0.230 -14.117
10319 433580 -11.894 -5.499 -10.018 0.000 -12.653
10320 433580 -13.556 -11.405 -5.630 0.300 -14.122
10321 433580 -14.786 -11.377 -5.186 0.000 -14.565
10322 433580 -8.418 -6.987 -3.171 0.000 -12.440
10323 433580 -10.435 -11.623 -2.553 0.138 -15.004
10324 433580 -7.639 -4.896 -6.407 0.000 -10.307
10325 433580 -11.467 -9.046 -4.185 0.000 -11.561
10326 433580 -7.472 -2.213 -7.986 0.000 -10.180
10327 433580 -4.316 -8.462 -5.068 0.000 -13.857
10328 433580 -9.729 -9.778 -3.592 0.044 -15.458
10329 433580 -9.375 -7.733 -4.786 0.000 -12.525
10330 433580 -9.576 -11.671 -1.068 0.022 -12.737
10331 433580 -2.703 0.200 -4.648 0.000 -11.988
10332 433580 -7.111 -6.341 -4.554 0.000 -9.835
10333 433580 -7.768 -5.743 -3.767 0.000 -10.219
10334 433580 -13.112 -11.121 -5.225 0.000 -13.513
10335 433580 -10.877 -11.806 -2.214 0.000 -10.859
10336 433580 -17.012 -13.568 -6.897 0.000 -15.188
10337 433580 -6.307 -4.071 -5.406 0.000 -12.619
10338 433580 -8.912 -9.373 -3.469 0.000 -14.896
10339 433580 -11.719 -8.975 -6.533 0.000 -12.886
10340 433580 -14.604 -9.719 -6.694 0.001 -12.164
10341 433580 -12.589 -10.402 -6.910 0.000 -11.848
10342 433580 -14.186 -7.858 -8.074 0.000 -13.260
10343 433580 -12.407 -9.329 -4.812 0.000 -11.536
10344 433580 -2.007 -2.795 -6.830 0.000 -11.618
10345 433580 -10.476 -5.396 -8.332 0.007 -11.054
10346 433580 -10.924 -4.413 -8.249 0.000 -8.275
10347 433580 -10.371 -5.295 -6.820 0.000 -10.764
10348 433580 -11.787 -8.300 -7.410 0.000 -11.069
10349 433580 -15.080 -10.460 -6.370 0.013 -13.850
10350 433580 -7.549 -11.482 -3.610 0.000 -15.438
10351 408523 -1.687 -1.364 -2.068 0.000 -10.423
10352 408523 -1.188 -0.662 -2.292 0.000 -13.090
10353 408523 8.442 0.265 -0.853 0.000 -9.665
10354 408523 1.075 -3.180 -0.884 0.000 -16.053
10355 408523 1.492 -3.733 0.106 0.000 -15.247
10356 408523 3.513 -2.806 -1.236 0.000 -10.282
10357 408523 0.894 -3.818 0.815 0.000 -15.443
10358 408523 -0.609 -6.139 3.783 0.000 -13.249
10359 408523 1.701 -1.215 1.177 0.000 -9.033
10360 408523 -2.746 -3.502 -0.987 0.000 -13.628
10361 408523 7.404 2.452 2.425 0.000 -11.128
10362 408523 1.716 0.238 -0.968 0.000 -10.128
10363 408523 5.312 -0.351 1.870 0.004 -8.885
10364 408523 5.515 -2.424 4.271 0.000 -10.462
10365 408523 -1.726 -2.919 -1.985 0.000 -12.720
10366 408523 -2.140 -1.465 -2.505 0.000 -8.750
10367 408523 -6.136 -7.990 -0.573 0.000 -12.672
10368 408523 -1.521 -1.701 -2.230 0.000 -11.399
10369 408523 -2.678 -3.044 -1.384 0.000 -13.750
10370 408523 1.052 -2.495 -0.132 0.000 -13.116
10371 408523 4.086 -5.289 5.416 0.000 -13.434
10372 408523 -9.707 -11.175 -0.951 0.017 -18.553
10373 408523 -0.329 -1.363 -0.734 0.000 -10.471
10374 408523 -0.708 -1.512 -1.588 0.000 -9.734
10375 408523 3.228 -2.277 -2.794 0.000 -11.431
10376 408523 -2.569 -4.012 -2.577 0.000 -15.874
10377 408523 -2.047 -2.450 -2.745 0.000 -10.783
10378 408523 3.732 -3.353 3.690 0.004 -12.340
10379 408523 3.590 0.091 -0.444 0.000 -13.443
10380 408523 -4.970 -8.540 1.570 0.000 -13.181
10381 408523 10.617 3.475 -0.427 0.000 -8.993
10382 408523 -0.964 -4.889 0.633 0.000 -13.437
10383 408523 9.028 -5.750 11.614 0.000 -15.130
10384 408523 2.784 2.401 -3.410 0.000 -9.940
10385 408523 -3.432 -6.726 0.147 0.000 -17.016
10386 408523 10.152 2.332 0.271 0.000 -9.524
10387 408523 0.526 -2.878 -0.421 0.000 -11.651
10388 408523 1.755 -5.471 2.233 0.000 -14.509
10389 408523 2.505 1.018 -1.667 0.000 -8.710
10390 408523 0.499 -1.346 -1.767 0.000 -13.307
10391 408523 8.361 -3.366 8.192 0.000 -13.294
10392 408523 -2.981 -5.822 0.740 0.000 -12.426
10393 408523 7.783 -1.831 -0.116 0.000 -11.657
10394 408523 -2.429 -4.823 -0.792 0.000 -16.535
10395 408523 3.711 -3.013 4.329 0.000 -16.416
10396 408523 3.684 -2.915 2.780 0.000 -12.910
10397 408523 1.227 -6.671 -1.556 0.000 -13.107
10398 408523 -1.275 -4.243 -0.282 0.000 -12.857
10399 408523 2.446 -0.415 -0.311 0.000 -11.449
10400 408523 -0.523 -4.963 0.636 0.000 -13.807
10401 408523 -0.884 -3.001 -1.770 0.000 -17.713
10402 408523 -1.470 -1.683 -3.215 0.000 -13.280
10403 408523 -1.368 -2.526 -0.631 0.005 -15.399
10404 408523 1.783 1.211 -1.178 0.000 -14.189
10405 408523 -1.916 -2.507 -2.662 0.000 -15.479
10406 408523 -2.148 -6.262 1.572 0.000 -14.092
10407 408523 -3.569 -5.448 -0.588 0.000 -17.063
10408 408523 0.311 -5.021 -0.069 0.000 -13.059
10409 408523 -1.338 -1.862 -2.724 0.000 -14.523
10410 408523 2.623 -1.973 0.965 0.000 -10.736
10411 408523 6.037 2.407 0.358 0.000 -14.797
10412 408523 -6.825 -8.325 -0.240 0.000 -15.713
10413 408523 4.645 2.218 0.555 0.000 -13.262
10414 408523 2.363 0.257 -1.061 0.000 -11.402
10415 408523 1.149 -2.850 2.266 0.000 -15.766
10416 408523 0.444 -0.622 -2.872 0.000 -12.329
10417 408523 4.713 1.474 -0.413 0.000 -12.310
10418 408523 -2.540 -2.608 -1.687 0.000 -12.579
10419 408523 -1.516 -4.326 -0.786 0.000 -14.000
10420 408523 2.239 2.061 -1.556 0.000 -10.794
10421 408523 7.557 3.977 -0.030 0.000 -11.424
10422 408523 -0.794 -2.962 -1.153 0.000 -13.175
10423 408523 0.242 0.375 -1.888 0.000 -10.957
10424 408523 4.164 -1.036 -2.997 0.000 -13.959
10425 408523 6.268 0.805 -2.735 0.000 -12.808
10426 408523 0.477 -0.911 -2.217 0.000 -14.960
10427 408523 2.541 -1.700 1.009 0.000 -14.652
10428 408523 -2.371 -1.520 -2.608 0.000 -14.438
10429 408523 3.226 -0.172 0.243 0.000 -12.060
10430 408523 1.162 -1.340 0.769 0.000 -11.582
10431 408523 7.321 -3.215 -0.390 0.000 -13.314
10432 408523 -1.817 -2.785 -2.298 0.000 -12.925
10433 408523 -2.012 -2.783 -0.966 0.000 -13.573
10434 408523 0.767 -2.365 -0.012 0.000 -10.710
10435 408523 -0.622 -4.146 1.715 0.000 -11.824
10436 408523 -1.388 -3.427 0.135 0.000 -12.280
10437 408523 3.851 2.606 -1.904 0.000 -12.995
10438 408523 4.885 -0.115 3.238 0.000 -13.032
10439 408523 7.946 4.604 -1.782 0.000 -10.796
10440 408523 -1.254 -1.373 -1.706 0.041 -14.987
10441 408523 1.125 -1.150 -1.353 0.000 -12.420
10442 408523 -0.473 -0.070 -2.143 0.000 -14.033
10443 408523 3.251 -5.564 4.709 0.000 -11.698
10444 408523 5.381 3.631 -1.426 0.000 -7.888
10445 408523 -2.252 -2.009 -2.816 0.000 -11.529
10446 408523 8.784 5.606 -1.870 0.000 -9.888
10447 408523 -1.056 -2.943 0.094 0.000 -15.486
10448 408523 -3.034 -2.053 -2.743 0.000 -13.276
10449 408523 8.114 -0.849 -0.722 0.000 -14.294
10450 408523 -1.973 -4.035 -1.444 0.000 -13.569
10451 408523 2.636 0.032 -0.528 0.000 -11.310
10452 408523 3.936 -1.613 3.797 0.000 -11.640
10453 408523 -0.763 -3.893 -0.795 0.000 -11.581
10454 408523 -4.721 -11.496 2.951 0.000 -17.574
10455 408523 5.487 -3.828 5.391 0.000 -12.264
10456 408523 1.179 -3.662 1.225 0.000 -15.167
10457 408523 5.843 1.780 0.277 0.000 -12.620
10458 408523 5.082 -5.250 0.725 0.000 -14.175
10459 408523 3.177 -5.420 3.490 0.000 -14.948
10460 408523 -4.457 -10.731 2.525 0.000 -16.562
10461 408523 3.511 -2.100 0.596 0.000 -13.237
10462 408523 2.308 -2.077 0.740 0.000 -13.498
10463 408523 -1.637 -4.686 1.195 0.000 -13.172
10464 408523 -1.124 -4.335 1.475 0.000 -13.887
10465 408523 -0.289 -1.637 -1.042 0.000 -13.107
10466 408523 4.146 1.852 -0.851 0.000 -9.541
10467 408523 4.849 -4.469 -0.376 0.000 -15.696
10468 408523 -2.154 -5.520 -0.418 0.000 -13.725
10469 408523 -1.013 -3.693 -1.160 0.000 -10.924
10470 408523 1.320 -1.427 0.524 0.000 -8.016
10471 408523 4.714 -4.598 -1.596 0.000 -12.341
10472 408523 6.354 -3.070 1.224 0.000 -14.160
10473 408523 -3.466 -6.401 -0.732 0.000 -17.002
10474 408523 10.108 4.949 1.920 0.000 -10.046
10475 408523 1.947 0.925 -1.418 0.000 -10.908
10476 408523 3.042 -0.435 1.071 0.000 -12.252
10477 408523 -1.975 -3.668 -1.454 0.000 -11.631
10478 408523 3.083 -5.120 4.593 0.000 -13.468
10479 408523 -2.711 -4.325 -0.185 0.000 -11.402
10480 408523 -0.401 -3.412 -0.502 0.000 -12.634
10481 408523 1.163 -3.428 2.825 0.000 -12.851
10482 408523 3.999 0.306 0.545 0.000 -11.075
10483 408523 -0.360 -1.012 -1.154 0.000 -14.425
10484 408523 7.849 -1.189 0.053 0.000 -10.918
10485 408523 -0.773 -4.785 0.882 0.000 -14.665
10486 408523 -2.091 -5.469 0.824 0.000 -13.162
10487 408523 -1.584 -4.372 0.395 0.000 -14.247
10488 408523 10.594 3.329 -0.922 0.000 -7.901
10489 408523 5.720 -2.784 6.697 0.000 -12.082
10490 408523 -0.227 -5.396 1.912 0.000 -15.131
10491 408523 -0.741 -6.538 4.048 0.000 -12.595
10492 408523 -2.992 -6.432 0.025 0.000 -14.039
10493 408523 4.307 -0.300 -0.386 0.000 -8.542
10494 408523 -4.181 -4.409 -1.593 0.000 -12.804
10495 408523 7.161 -3.411 2.340 0.000 -12.284
10496 408523 2.527 -6.751 1.665 0.000 -17.052
10497 408523 1.602 -4.226 0.717 0.000 -13.161
10498 408523 5.563 -4.291 0.125 0.000 -13.268
10499 408523 3.913 0.529 -0.209 0.000 -10.031
10500 408523 -0.681 -3.218 -1.318 0.000 -11.432
10501 312829 7.992 -4.091 4.547 0.000 -17.226
10502 312829 5.200 1.165 0.872 0.000 -14.246
10503 312829 8.471 1.690 -0.779 0.000 -13.710
10504 312829 6.094 -2.016 4.877 0.000 -11.837
10505 312829 4.082 -3.660 0.188 0.000 -19.514
10506 312829 0.588 -4.412 3.242 0.000 -17.945
10507 312829 5.379 2.897 0.739 0.000 -12.503
10508 312829 6.392 0.166 4.443 0.000 -15.723
10509 312829 1.138 0.125 -1.430 0.000 -12.932
10510 312829 -3.479 -6.639 0.592 0.000 -13.934
10511 312829 7.211 -1.489 1.159 0.000 -13.170
10512 312829 4.638 -2.833 -0.720 0.000 -12.836
10513 312829 0.567 -1.477 -1.264 0.000 -12.933
10514 312829 0.855 -4.345 0.081 0.000 -15.895
10515 312829 1.619 -1.169 -0.461 0.000 -14.036
10516 312829 3.217 -0.882 1.482 0.000 -11.511
10517 312829 5.532 -1.252 4.260 0.000 -14.401
10518 312829 6.906 0.053 -1.365 0.000 -12.941
10519 312829 -3.465 -5.570 -2.011 0.000 -12.750
10520 312829 6.468 -3.325 4.788 0.000 -16.683
10521 312829 4.974 2.794 -0.956 0.000 -12.606
10522 312829 0.723 -4.155 1.693 0.000 -14.046
10523 312829 4.850 0.383 1.187 0.000 -13.734
10524 312829 9.262 -3.380 3.538 0.000 -15.273
10525 312829 8.744 -2.193 2.662 0.000 -16.219
10526 312829 0.789 -0.398 -1.200 0.000 -13.461
10527 312829 3.342 -0.239 1.183 0.000 -13.413
10528 312829 1.745 -2.185 1.511 0.000 -15.386
10529 312829 -0.465 -3.356 1.104 0.011 -14.697
10530 312829 -0.135 -2.806 0.861 0.000 -15.939
10531 312829 1.807 -1.591 0.143 0.000 -13.269
10532 312829 4.940 1.246 0.543 0.000 -12.345
10533 312829 5.688 4.775 -1.490 0.000 -10.628
10534 312829 2.980 -3.690 2.766 0.000 -14.622
10535 312829 -0.158 -5.968 3.929 0.000 -15.844
10536 312829 2.789 -0.245 -0.756 0.000 -15.690
10537 312829 2.458 -0.034 0.074 0.000 -11.795
10538 312829 -0.346 -1.980 -0.115 0.000 -13.929
10539 312829 -1.040 -5.080 1.407 0.003 -16.842
10540 312829 4.385 1.570 -0.343 0.000 -13.879
10541 312829 5.832 -3.030 1.316 0.000 -12.858
10542 312829 11.730 2.837 1.333 0.000 -10.977
10543 312829 7.469 -2.298 2.203 0.000 -15.275
10544 312829 4.186 -0.706 0.994 0.000 -14.463
10545 312829 2.584 -2.976 3.061 0.000 -13.373
10546 312829 9.398 -0.478 2.341 0.000 -15.589
10547 312829 2.239 -2.691 1.778 0.000 -13.190
10548 312829 2.152 0.916 -0.507 0.000 -12.086
10549 312829 5.306 -3.744 5.291 0.000 -14.448
10550 312829 1.883 -4.262 0.835 0.000 -16.336
10551 312829 -0.775 -3.241 -0.248 0.000 -13.287
10552 312829 3.823 -2.964 1.732 0.000 -12.366
10553 312829 -7.684 -6.279 -3.163 0.000 -16.107
10554 312829 0.933 -3.679 1.387 0.000 -13.675
10555 312829 3.964 1.296 -1.366 0.011 -10.957
10556 312829 8.085 -1.360 -0.169 0.000 -16.795
10557 312829 1.464 -1.469 -0.299 0.000 -14.274
10558 312829 -2.656 -4.478 -1.685 0.000 -13.889
10559 312829 -1.342 -4.146 -2.605 0.000 -13.906
10560 312829 2.217 -0.807 -0.764 0.000 -13.653
10561 312829 7.360 -1.035 -1.225 0.000 -13.717
10562 312829 -3.346 -4.442 -0.768 0.000 -16.726
10563 312829 -0.903 -1.125 -2.915 0.000 -14.338
10564 312829 -0.572 -3.358 -0.433 0.000 -16.217
10565 312829 1.046 -1.388 -0.851 0.000 -14.344
10566 312829 1.753 1.120 -1.804 0.000 -14.224
10567 312829 2.023 0.978 -0.692 0.000 -12.330
10568 312829 4.851 -1.393 -2.000 0.000 -13.488
10569 312829 3.235 1.079 -1.046 0.000 -12.904
10570 312829 2.733 -0.807 1.087 0.000 -16.049
10571 312829 4.071 -2.192 2.958 0.000 -13.857
10572 312829 5.057 -2.801 0.307 0.000 -16.250
10573 312829 5.392 0.433 1.127 0.000 -14.967
10574 312829 11.127 4.541 -0.974 0.000 -10.859
10575 312829 5.315 4.545 -1.080 0.104 -9.816
10576 312829 -5.942 -6.967 -0.785 0.000 -15.916
10577 312829 5.720 0.759 -3.249 0.000 -11.662
10578 312829 1.609 -0.933 -0.622 0.000 -11.934
10579 312829 8.728 2.334 3.191 0.000 -12.261
10580 312829 -0.060 -7.252 -2.709 0.000 -14.631
10581 312829 0.268 -0.228 -2.765 0.000 -12.635
10582 312829 -1.012 -1.842 -2.785 0.000 -14.698
10583 312829 3.572 2.057 -0.994 0.000 -11.953
10584 312829 6.337 0.656 1.784 0.000 -15.039
10585 312829 0.604 -4.854 3.004 0.000 -15.910
10586 312829 0.848 -0.156 -2.905 0.000 -12.735
10587 312829 -1.118 -3.020 -2.066 0.000 -14.637
10588 312829 2.223 -3.264 1.910 0.000 -14.252
10589 312829 8.692 -2.012 -0.141 0.000 -11.970
10590 312829 3.171 -0.557 -1.363 0.000 -13.196
10591 312829 2.239 -0.043 -0.986 0.000 -12.738
10592 312829 -5.326 -7.167 0.083 0.000 -14.587
10593 312829 3.447 -1.108 -2.988 0.000 -14.413
10594 312829 1.798 -4.658 -2.478 0.000 -17.372
10595 312829 -1.641 -6.077 0.617 0.000 -12.668
10596 312829 -0.735 -1.141 -1.393 0.026 -14.006
10597 312829 -1.069 -1.588 -1.872 0.000 -13.565
10598 312829 6.675 -1.927 -0.350 0.000 -15.325
10599 312829 3.976 3.648 -1.422 0.015 -12.037
10600 312829 3.128 0.258 0.386 0.000 -13.534
10601 312829 -5.233 -2.664 -4.491 0.000 -15.522
10602 312829 3.665 2.075 -2.455 0.000 -10.721
10603 312829 2.909 2.576 -2.902 0.000 -11.219
10604 312829 -2.560 -0.926 -3.403 0.000 -12.896
10605 312829 2.089 -0.014 -1.722 0.000 -11.895
10606 312829 3.832 -2.354 2.841 0.000 -14.992
10607 312829 5.632 -0.009 -5.146 0.000 -11.318
10608 312829 -0.201 -3.403 -5.004 0.000 -15.979
10609 312829 1.054 -0.373 -1.717 0.000 -11.892
10610 312829 5.032 1.003 2.295 0.000 -12.811
10611 312829 -7.371 -6.044 -4.470 0.000 -15.053
10612 312829 -1.813 -1.603 -4.034 0.000 -14.228
10613 312829 6.428 -1.492 -1.478 0.000 -13.515
10614 312829 -1.522 -2.039 -1.936 0.000 -13.421
10615 312829 -3.944 -4.882 -2.728 0.000 -14.940
10616 312829 -5.073 -4.335 -3.975 0.000 -12.110
10617 312829 7.423 -0.323 -1.675 0.000 -12.462
10618 312829 3.330 -2.969 -2.772 0.000 -12.799
10619 312829 2.124 -1.051 -0.468 0.000 -12.941
10620 312829 -2.665 -3.483 -1.643 0.000 -13.924
10621 312829 -7.120 -6.095 -3.461 0.000 -17.916
10622 312829 -0.102 -2.585 0.624 0.000 -14.924
10623 312829 1.165 2.137 -2.751 0.000 -10.976
10624 312829 2.398 -1.917 -0.741 0.000 -15.341
10625 312829 1.700 1.165 -2.894 0.000 -11.563
10626 312829 5.094 3.483 -2.173 0.000 -9.719
10627 312829 -1.260 -2.419 -2.127 0.000 -11.582
10628 312829 0.932 -3.799 -2.839 0.000 -16.119
10629 312829 -9.112 -5.970 -5.102 0.041 -17.147
10630 312829 -0.488 -1.573 -0.656 0.000 -14.925
10631 312829 -4.783 -3.570 -4.382 0.000 -14.443
10632 312829 -1.383 -1.481 -2.288 0.000 -14.274
10633 312829 -2.894 -3.964 -2.690 0.000 -13.821
10634 312829 -1.422 -0.768 -3.931 0.000 -14.711
10635 312829 -4.075 -5.139 -0.764 0.000 -14.703
10636 312829 1.351 -1.582 -0.864 0.000 -11.696
10637 312829 -2.218 -0.179 -4.442 0.000 -13.477
10638 312829 1.232 -0.109 -1.222 0.000 -12.470
10639 312829 -9.603 -7.486 -4.573 0.000 -14.576
10640 312829 -8.168 -8.823 -2.481 0.000 -16.132
10641 312829 1.102 1.307 -3.989 0.000 -14.390
10642 312829 -5.618 -3.411 -3.942 0.000 -16.832
10643 312829 6.866 2.034 -2.756 0.000 -13.492
10644 312829 -6.742 -4.275 -4.227 0.000 -14.881
10645 312829 -2.321 -1.761 -2.317 0.000 -13.036
10646 312829 0.591 -0.807 -2.046 0.000 -13.213
10647 312829 4.066 2.425 -2.200 0.000 -12.975
10648 312829 -1.115 -0.829 -3.465 0.000 -16.229
10649 312829 0.056 1.217 -4.424 0.000 -12.110
10650 312829 2.170 -1.148 0.056 0.000 -14.480
10651 254124 -2.250 -3.255 -0.733 0.000 -9.340
10652 254124 -9.429 -11.510 0.337 0.000 -14.915
10653 254124 -4.327 -5.817 -0.899 0.000 -8.846
10654 254124 -6.939 -11.069 0.987 0.000 -14.075
10655 254124 -3.447 -8.612 1.935 0.000 -11.587
10656 254124 2.582 -4.745 -0.858 0.000 -11.112
10657 254124 -10.284 -11.225 -1.446 0.000 -14.424
10658 254124 -6.872 -8.431 -0.200 0.000 -11.654
10659 254124 -5.809 -7.629 -0.566 0.000 -11.143
10660 254124 -0.879 -7.647 -0.769 0.000 -9.164
10661 254124 -5.029 -12.391 4.100 0.000 -10.051
10662 254124 -2.970 -3.789 -0.952 0.000 -12.829
10663 254124 -5.050 -12.890 0.261 0.000 -9.239
10664 254124 -4.396 -5.625 -1.162 0.000 -10.590
10665 254124 -6.612 -4.729 -3.640 0.000 -10.555
10666 254124 -8.593 -12.881 1.030 0.000 -11.726
10667 254124 -8.764 -12.165 1.667 0.000 -11.050
10668 254124 -3.352 -7.675 2.573 0.004 -11.847
10669 254124 -6.859 -12.093 -2.314 0.000 -14.125
10670 254124 -6.657 -4.817 -3.574 0.000 -9.538
10671 254124 -7.061 -10.267 0.749 0.000 -11.371
10672 254124 -4.355 -5.301 -0.787 0.000 -8.752
10673 254124 -7.180 -11.385 0.318 0.000 -14.102
10674 254124 -9.400 -12.714 -0.597 0.000 -14.310
10675 254124 -10.198 -12.999 0.410 0.000 -12.921
10676 254124 -4.841 -9.983 3.391 0.000 -10.418
10677 254124 -6.017 -7.684 -3.466 0.000 -12.844
10678 254124 -6.154 -9.983 0.693 0.000 -13.164
10679 254124 -3.455 -8.432 1.833 0.000 -10.851
10680 254124 -3.669 -6.133 -0.766 0.000 -11.911
10681 254124 -9.572 -11.972 -0.733 0.000 -13.469
10682 254124 -6.437 -5.209 -2.998 0.000 -12.137
10683 254124 -8.164 -10.668 -0.637 0.000 -10.785
10684 254124 -8.720 -10.217 -0.890 0.000 -11.594
10685 254124 -2.365 -10.538 -1.218 0.000 -12.418
10686 254124 -10.799 -10.967 -3.061 0.000 -13.850
10687 254124 -6.512 -9.802 0.043 0.000 -11.241
10688 254124 -7.172 -9.858 -1.200 0.000 -12.086
10689 254124 -4.530 -7.586 -0.334 0.000 -9.183
10690 254124 -13.786 -14.670 -0.849 0.000 -14.792
10691 254124 -7.284 -14.310 -0.519 0.000 -14.414
10692 254124 -9.060 -10.064 -0.742 0.000 -12.006
10693 254124 -4.916 -8.474 -0.362 0.000 -11.608
10694 254124 -8.224 -9.535 -1.108 0.000 -10.114
10695 254124 -0.899 -4.346 0.292 0.000 -8.291
10696 254124 -6.772 -7.341 -1.174 0.000 -12.947
10697 254124 -7.047 -9.009 0.128 0.000 -11.925
10698 254124 -4.349 -7.341 1.244 0.000 -10.500
10699 254124 -7.159 -14.425 -0.289 0.004 -10.193
10700 254124 -3.497 -4.931 -0.307 0.000 -11.502
10701 254124 -9.557 -12.760 -0.057 0.000 -14.898
10702 254124 -6.893 -10.365 -0.828 0.107 -13.426
10703 254124 -15.493 -17.859 -0.941 0.011 -13.664
10704 254124 -7.194 -10.144 -0.848 0.000 -11.502
10705 254124 -9.500 -13.561 -0.949 0.000 -11.374
10706 254124 2.551 -7.162 1.517 0.000 -8.276
10707 254124 -3.335 -5.366 -0.357 0.000 -10.406
10708 254124 -10.491 -13.093 -1.297 0.000 -13.264
10709 254124 0.052 -0.704 -0.982 0.000 -6.197
10710 254124 -9.136 -12.726 -0.312 0.005 -14.364
10711 254124 -6.846 -7.308 -1.289 0.000 -10.196
10712 254124 -8.426 -11.057 0.230 0.000 -11.034
10713 254124 -8.725 -10.959 -1.565 0.000 -8.710
10714 254124 -6.604 -5.003 -3.335 0.000 -11.634
10715 254124 -9.056 -9.901 -2.765 0.000 -11.682
10716 254124 -1.212 -7.555 -1.191 0.000 -10.198
10717 254124 -10.534 -13.032 -0.644 0.000 -14.223
10718 254124 -7.594 -10.552 1.226 0.000 -10.198
10719 254124 -7.835 -10.353 0.129 0.000 -12.757
10720 254124 -3.897 -5.338 -0.334 0.000 -7.457
10721 254124 -8.078 -11.887 0.249 0.427 -12.954
10722 254124 -6.152 -6.755 -1.134 0.000 -6.673
10723 254124 -2.851 -4.366 -2.373 0.000 -7.055
10724 254124 -11.210 -12.268 -1.335 0.000 -12.499
10725 254124 -10.904 -10.371 -2.323 0.000 -14.568
10726 254124 -10.386 -15.155 1.131 0.000 -12.933
10727 254124 -8.609 -9.231 -1.118 0.000 -13.207
10728 254124 7.370 1.446 2.035 0.000 -2.717
10729 254124 -10.726 -16.239 0.063 0.041 -14.519
10730 254124 -4.767 -6.720 -1.282 0.000 -10.575
10731 254124 -11.814 -13.816 0.262 0.000 -11.966
10732 254124 -9.316 -9.167 -2.565 0.000 -11.607
10733 254124 -6.640 -9.027 -0.149 0.000 -11.613
10734 254124 -3.704 -14.262 0.847 0.027 -13.259
10735 254124 -10.349 -12.260 0.171 0.000 -12.656
10736 254124 -4.644 -4.370 -2.038 0.000 -9.627
10737 254124 -8.009 -9.269 -0.486 0.000 -11.413
10738 254124 -11.069 -14.114 -0.230 0.125 -15.267
10739 254124 -12.712 -12.161 -2.287 0.000 -11.695
10740 254124 -8.972 -12.381 -0.477 0.000 -11.170
10741 254124 0.538 -6.475 -0.524 0.000 -11.494
10742 254124 -5.485 -7.277 0.050 0.000 -10.747
10743 254124 -3.410 -6.399 -0.141 0.000 -11.436
10744 254124 -6.432 -7.008 -1.816 0.000 -12.373
10745 254124 -5.837 -8.780 -0.851 0.000 -11.203
10746 254124 -3.532 -6.103 -1.026 0.000 -9.137
10747 254124 -8.827 -10.786 -0.431 0.000 -10.504
10748 254124 -2.898 -10.344 -0.096 0.000 -10.770
10749 254124 -7.016 -7.769 -0.986 0.000 -12.069
10750 254124 -2.745 -5.959 -0.673 0.000 -8.675
10751 254124 -8.293 -11.686 -5.995 0.000 -11.224
10752 254124 -8.631 -7.317 -5.196 0.000 -11.160
10753 254124 -13.259 -11.560 -5.026 0.000 -10.308
10754 254124 -6.561 -5.802 -3.897 0.000 -8.860
10755 254124 -15.819 -12.957 -4.607 0.000 -12.158
10756 254124 -15.706 -13.023 -5.072 0.000 -11.923
10757 254124 -9.880 -7.479 -4.793 0.000 -12.454
10758 254124 1.087 -1.555 -6.752 0.000 -7.704
10759 254124 -13.796 -9.732 -7.202 0.000 -15.020
10760 254124 -7.439 -5.109 -4.721 0.000 -10.311
10761 254124 -11.302 -9.407 -3.665 0.000 -12.784
10762 254124 -11.803 -7.984 -5.558 0.000 -10.213
10763 254124 -15.080 -13.129 -4.364 0.000 -11.881
10764 254124 -13.265 -12.589 -3.078 0.000 -13.225
10765 254124 -10.990 -9.398 -5.496 0.000 -10.871
10766 254124 -7.350 -11.391 -4.149 0.000 -10.372
10767 254124 -8.269 -5.880 -4.775 0.000 -10.351
10768 254124 -17.135 -14.836 -4.698 0.004 -15.182
10769 254124 -6.195 -11.703 -2.677 0.000 -11.563
10770 254124 -8.596 -5.883 -5.117 0.000 -10.900
